#Track ID	Time (sec)	X (micron)	Y (micron)
35	401.7903759	46.44092886	23.70150429
35	405.1386291	46.48146718	23.73707131
35	408.4868822	46.60431489	23.76976237
35	411.8351353	46.20000836	23.7525043
35	415.1833885	46.21275836	23.74227702
35	418.5316416	46.31025838	23.64450428
35	421.8798947	46.56743526	23.70150429
35	425.2281479	46.38279411	23.73376404
35	428.576401	46.7081945	23.78093454
35	431.9246541	46.24804246	23.72581111
35	435.2729073	46.21074213	23.7256991
35	438.6211604	46.19288811	23.73469417
35	441.9694135	46.28037045	23.73164223
35	445.3176667	46.1486565	23.67339317
35	448.6659198	46.33766501	23.6657573
35	452.0141729	46.36016748	23.65916337
35	455.3624261	46.25901974	23.67327701
35	458.7106792	46.31025838	23.64450428
35	462.0589323	46.25837504	23.73523763
35	465.4071855	46.20000836	23.7525043
35	468.7554386	46.17194738	23.7267482
35	472.1036917	46.10210591	23.72169942
35	475.4519449	46.2428005	23.72786385
35	478.800198	46.16137932	23.70892365
35	482.1484511	46.57007986	23.78364716
35	485.4967043	46.66104009	23.79670684
35	488.8449574	46.55154843	23.90206433
35	492.1932105	46.62970356	23.83697992
35	495.5414637	46.30061303	23.76889965
35	498.8897168	46.16257654	23.72973157
35	502.2379699	46.14508528	23.70415814
35	505.5862231	46.11373057	23.69554133
35	508.9344762	46.24096719	23.76806901
35	512.2827293	46.22709873	23.72976936
35	515.6309825	46.20384902	23.72046034
35	518.9792356	46.25837504	23.73523763
35	522.3274887	46.20661181	23.71181464
35	525.6757419	46.24468078	23.73084912
35	529.023995	46.22728468	23.75597798
35	532.3722481	46.23854063	23.79424624
35	535.7205013	46.34235454	23.78819661
35	539.0687544	46.02435249	23.70956923
35	542.4170075	46.19474169	23.72297096
35	545.7652607	46.11625159	23.72947727
35	549.1135138	46.1032409	23.7111322
35	552.4617669	46.14761424	23.73316312
35	555.8100201	46.24315123	23.75243287
35	559.1582732	46.27749661	23.77618666
35	562.5065263	46.34531102	23.80409641
35	565.8547794	46.31130149	23.80698707
35	569.2030326	46.23000837	23.91014718
35	572.5512857	46.40332983	23.9249329
35	575.8995388	46.53960053	24.00655698
35	579.247792	46.48647227	23.91349228
35	582.5960451	46.75332774	24.09472123
35	585.9442982	46.22118278	23.75445779
35	589.2925514	46.25104496	23.78565065
35	592.6408045	46.25933337	23.79292931
35	595.9890576	46.19642836	23.7659043
35	599.3373108	46.24972266	23.82143288
35	602.6855639	46.10014879	23.75344812
35	606.033817	46.19298397	23.73937015
35	609.3820702	46.19298397	23.73937015
35	612.7303233	46.2091479	23.74482988
35	616.0785764	46.23690837	23.7659043
35	619.4268296	46.30915544	23.79161019
35	622.7750827	46.31189392	23.78380551
35	626.1233358	46.21467503	23.76513763
35	629.471589	46.19298397	23.73937015
35	632.8198421	46.16728108	23.7532543
35	636.1680952	46.21336719	23.76076312
35	639.5163484	46.10186549	23.74093287
35	642.8646015	46.14761424	23.73316312
35	646.2128546	46.20000836	23.7525043
35	649.5611078	46.14761424	23.73316312
35	652.9093609	46.20382162	23.73309466
35	656.257614	46.1238545	23.72538891
35	659.6058672	46.14075835	23.7532543
35	662.9541203	46.19298397	23.73937015
35	666.3023734	46.15206391	23.71939318
40	0	32.10652561	38.43881389
40	3.348253133	31.69730772	38.63693274
40	6.696506266	31.76765145	38.28883806
40	10.0447594	31.76765145	38.47253345
40	13.39301253	31.76765145	38.47253345
40	16.74126566	31.58700572	38.64000699
40	20.0895188	31.76765145	38.56438115
40	23.43777193	31.57141137	38.65367681
40	26.78602506	31.55649507	38.64441125
40	30.1342782	31.49918887	38.68338819
40	33.48253133	31.66022448	38.61628824
40	36.83078446	31.73896029	38.57832516
40	40.17903759	31.62206386	38.65043723
40	43.52729073	31.85949914	38.56438115
40	46.87554386	31.53336887	38.7064649
40	50.22379699	31.60554418	38.64973776
40	53.57205013	31.70477942	38.59533856
40	56.92030326	31.70477942	38.59533856
40	60.26855639	31.70057717	38.62357842
40	63.61680952	31.94066905	38.47666003
40	66.96506266	32.1187795	38.38833853
40	70.31331579	32.45494152	38.32472476
40	73.66156892	32.48257731	38.2884355
40	77.00982206	32.27495412	38.43816213
40	80.35807519	32.50243304	38.47253345
40	83.70632832	32.49235909	38.34976382
40	87.05458145	32.68612843	38.56438115
40	90.40283459	33.19509424	38.37280106
40	93.75108772	33.23382377	38.32757236
40	97.09934085	32.98077383	38.41822124
40	100.447594	32.80375594	38.4189514
40	103.7958471	32.713304	38.47480504
40	107.1441003	32.86982383	38.47253345
40	110.4923534	32.4367769	38.54037613
40	113.8406065	32.40536301	38.54833555
40	117.1888596	32.54585326	38.51834908
40	120.5371128	32.22875583	38.59464587
40	123.8853659	31.87999615	38.65393969
40	127.233619	31.67580375	38.65622885
40	130.5818722	32.04319454	38.65622885
40	133.9301253	32.40526344	38.43126453
40	137.2783784	32.44512385	38.4085856
40	140.6266316	32.5740059	38.41500695
40	143.9748847	32.4689781	38.42917362
40	147.3231378	32.31583575	38.44758943
40	150.671391	32.47999567	38.43230287
40	154.0196441	32.28480255	38.50162785
40	157.3678972	32.4692645	38.40405868
40	160.7161504	32.47999567	38.43230287
40	164.0644035	32.39841113	38.43990696
40	167.4126566	32.54942897	38.41822124
40	170.7609098	32.50860898	38.42340386
40	174.1091629	32.28848544	38.4351192
40	177.457416	32.44357329	38.45045078
40	180.8056692	32.04507883	38.48843955
40	184.1539223	32.25024268	38.46605433
40	187.5021754	32.23005422	38.39553921
40	190.8504286	32.05639605	38.5196777
40	194.1986817	32.28480255	38.45840806
40	197.5469348	32.1261122	38.53577293
40	200.895188	31.75647166	38.65020018
40	204.2434411	31.86555731	38.59839358
40	207.5916942	32.07221367	38.50161933
40	210.9399474	32.22498859	38.41754144
40	214.2882005	32.27495412	38.43816213
40	217.6364536	32.35780483	38.4241152
40	220.9847068	32.62857257	38.28350693
40	224.3329599	32.6094059	38.29155693
40	227.681213	32.80622022	38.08389975
40	231.0294662	33.43050605	37.77750684
40	234.3777193	33.43050605	37.77750684
40	237.7259724	33.42468677	37.80494058
40	241.0742256	33.65005155	37.64936396
40	244.4224787	33.53400607	37.46700678
40	247.7707318	33.53400607	37.46700678
40	251.118985	33.53400607	37.46700678
40	254.4672381	33.53400607	37.46700678
40	257.8154912	33.53400607	37.5705068
40	261.1637444	33.53400607	37.88100686
40	264.5119975	33.53400607	37.88100686
40	267.8602506	33.53400607	37.88100686
40	271.2085038	34.16732761	37.28875675
40	274.5567569	34.72134898	37.0146303
40	277.90501	35.80751772	36.55566392
40	281.2532632	36.00698074	36.43876433
40	284.6015163	36.04483986	36.40900659
40	287.9497694	36.6999459	36.18018879
40	291.2980226	36.46034589	36.30509586
40	294.6462757	36.57419821	36.02542241
40	297.9945288	36.68304919	36.15894271
40	301.342782	38.7183423	35.61090645
40	304.6910351	38.6972837	35.62845791
40	308.0392882	39.40184831	35.51187113
40	311.3875414	39.53700716	35.50050643
40	314.7357945	40.22179973	35.15745919
40	318.0840476	41.02050742	34.95106188
40	321.4323008	41.46398932	34.57276989
40	324.7805539	41.16366633	34.49130064
40	328.128807	41.28716372	34.66675627
40	331.4770602	41.3427446	34.644764
40	334.8253133	42.81142739	33.97203293
40	338.1735664	43.67903732	33.83368259
40	341.5218195	44.41823531	33.54132425
40	344.8700727	44.96040814	33.20418601
40	348.2183258	43.37665491	33.45282958
40	351.5665789	44.3443366	33.00402026
40	354.9148321	44.72532988	32.50276331
40	358.2630852	45.04500815	32.47875588
40	361.6113383	44.74518118	32.49635204
40	364.9595915	44.50176447	33.05365983
40	368.3078446	44.67482847	33.25231184
40	371.6560977	44.58039696	33.26247824
40	375.0043509	44.79453752	33.22688837
40	378.352604	46.03286547	33.36573053
40	381.7008571	45.95777195	33.4731606
40	385.0491103	46.57739952	33.56440707
40	388.3973634	46.13861361	33.43111131
40	391.7456165	46.1900966	33.48665312
40	395.0938697	46.30928498	33.46500606
40	398.4421228	46.4025084	33.50797975
40	401.7903759	44.92220916	33.04851629
40	405.1386291	45.99896287	33.38868786
40	408.4868822	46.44538219	33.50955461
40	411.8351353	47.11139274	33.69343241
40	415.1833885	47.52833513	34.13951638
40	418.5316416	47.58339433	34.1697919
40	421.8798947	46.4367031	33.14046175
40	425.2281479	46.50107985	33.34601624
40	428.576401	46.45582659	33.33249467
40	431.9246541	45.67570827	33.20116315
40	435.2729073	46.29115194	33.53571399
40	438.6211604	45.91199346	33.41137733
40	441.9694135	45.91391372	33.3459655
40	445.3176667	46.35144839	33.56712608
40	448.6659198	45.72750828	33.33450603
40	452.0141729	45.32102399	33.17339021
40	455.3624261	46.21373478	33.49690229
40	458.7106792	46.25588337	33.4815926
40	462.0589323	46.35786133	33.5888002
40	465.4071855	46.64655055	33.34116919
40	468.7554386	46.29283469	33.59901134
40	472.1036917	48.44850877	36.06675653
40	475.4519449	42.07604333	43.02068636
40	478.800198	48.72578931	37.45017751
40	482.1484511	48.23244623	39.96035098
40	485.4967043	48.0230414	40.3498531
40	488.8449574	47.98552792	40.07242071
40	492.1932105	48.29193427	40.01633703
40	495.5414637	48.64369868	37.56701313
40	498.8897168	48.6120088	37.44600678
40	502.2379699	48.81024568	37.41798046
40	505.5862231	48.26838374	40.14291352
40	508.9344762	47.73698287	40.46921867
40	512.2827293	47.63228987	40.45628857
40	515.6309825	48.05435207	39.86413372
40	518.9792356	48.43800877	35.70750646
40	522.3274887	48.98528781	36.53260135
40	525.6757419	49.27363523	37.70051735
40	529.023995	49.1625089	38.70900701
40	532.3722481	48.238075	40.37373622
40	535.7205013	48.49132696	35.98246106
40	539.0687544	48.7177242	35.31367562
40	542.4170075	48.68169929	35.23764924
40	545.7652607	45.68922077	32.76120593
40	549.1135138	45.7708929	32.81102242
40	552.4617669	45.72222659	32.82894256
40	555.8100201	45.82541739	32.83146049
40	559.1582732	46.26536023	33.37258011
40	562.5065263	43.89879366	33.66017752
40	565.8547794	41.79394943	34.98300633
40	569.2030326	42.02100761	35.19000637
40	572.5512857	41.81400757	34.98300633
40	575.8995388	42.02100761	35.08650635
40	579.247792	42.02100761	35.08650635
40	582.5960451	42.02100761	35.08650635
40	585.9442982	41.91750759	35.08650635
40	589.2925514	41.86031021	35.10738793
40	592.6408045	41.81637058	35.00994469
40	595.9890576	41.80597332	34.98820496
40	599.3373108	41.72392422	35.03092301
40	602.6855639	42.90968018	34.11891997
40	606.033817	43.00717012	34.08645422
40	609.3820702	41.93820759	34.96427776
40	612.7303233	42.08348059	34.85526307
40	616.0785764	41.93880389	34.88972854
40	619.4268296	42.00098908	34.70061739
40	622.7750827	42.05785989	34.79090402
40	626.1233358	44.62394229	32.98109807
40	629.471589	42.0037576	34.80639916
40	632.8198421	44.43140804	32.82330594
40	636.1680952	42.02205306	34.8544154
40	639.5163484	42.27431028	34.69338786
40	642.8646015	44.51880806	33.15647743
40	646.2128546	42.27597107	34.72804287
40	649.5611078	44.16926409	33.35729872
40	652.9093609	44.27390527	33.23484848
40	656.257614	43.15780411	42.61091512
40	659.6058672	41.19300746	39.74400719
40	662.9541203	41.29650747	39.7785072
40	666.3023734	41.50350751	40.60650735
41	0	53.55326579	37.02692134
41	3.348253133	53.52018826	37.01604241
41	6.696506266	53.60491711	37.00061781
41	10.0447594	53.78078371	37.02134232
41	13.39301253	53.8393634	36.96212864
41	16.74126566	54.05859429	36.98546444
41	20.0895188	54.03588121	36.99977813
41	23.43777193	54.02531306	36.98004768
41	26.78602506	54.23282016	36.97211014
41	30.1342782	54.30684316	36.89200668
41	33.48253133	54.33750984	36.84600667
41	36.83078446	53.83864768	36.92174806
41	40.17903759	53.58393666	36.90066398
41	43.52729073	53.58478243	36.91744608
41	46.87554386	52.10202163	37.24009211
41	50.22379699	52.12166852	37.18682491
41	53.57205013	51.9704407	37.24604873
41	56.92030326	51.94315507	37.2526721
41	60.26855639	52.12897455	37.30787885
41	63.61680952	52.05484524	37.30686496
41	66.96506266	52.00300941	37.32845914
41	70.31331579	52.09008086	37.29658194
41	73.66156892	51.89578404	37.33532366
41	77.00982206	51.52748433	37.31808175
41	80.35807519	51.41668224	37.36195037
41	83.70632832	51.29716283	37.36405007
41	87.05458145	51.32488946	37.33955635
41	90.40283459	51.46962836	37.35145914
41	93.75108772	51.22185486	37.37568324
41	97.09934085	50.1919282	37.40105089
41	100.447594	49.9778816	37.46903619
41	103.7958471	50.04225906	37.52910679
41	107.1441003	50.14737626	37.52522554
41	110.4923534	50.06163214	37.51742987
41	113.8406065	50.17878815	37.51327423
41	117.1888596	50.10080834	37.40178414
41	120.5371128	50.14123248	37.41537911
41	123.8853659	50.15665382	37.38620414
41	127.233619	50.10080834	37.40178414
41	130.5818722	49.99050905	37.36350676
41	133.9301253	49.97606719	37.30627419
41	137.2783784	50.01450905	37.30300675
41	140.6266316	50.20835194	37.41673534
41	143.9748847	49.40452387	37.92271582
41	147.3231378	49.35908447	37.94529104
41	150.671391	49.39748191	37.92483119
41	154.0196441	49.69132499	37.80400284
41	157.3678972	49.92953229	37.68550682
41	160.7161504	50.09819089	37.47589315
41	164.0644035	49.52176516	37.95314323
41	167.4126566	49.41776069	38.10851389
41	170.7609098	48.8598868	38.5158613
41	174.1091629	48.60398911	38.69134952
41	177.457416	48.35573952	39.18829171
41	180.8056692	48.43910401	39.19200709
41	184.1539223	48.66762801	38.83992425
41	187.5021754	48.27665489	39.27639942
41	190.8504286	48.24032625	39.32774069
41	194.1986817	48.14005417	39.10491267
41	197.5469348	48.59162458	38.95559126
41	200.895188	48.04489028	38.85381624
41	204.2434411	48.41778463	39.09207604
41	207.5916942	48.52314188	38.74549262
41	210.9399474	48.32750875	37.98800688
41	214.2882005	48.5575553	38.19953017
41	217.6364536	48.51785164	38.26937836
41	220.9847068	48.46704834	36.33347061
41	224.3329599	48.413296	36.69601728
41	227.681213	48.52355756	36.6005798
41	231.0294662	48.4703183	36.34219705
41	234.3777193	48.66023854	38.14488528
41	237.7259724	48.46589233	37.20376701
41	241.0742256	48.81290884	35.98304651
41	244.4224787	47.68084591	39.67888588
41	247.7707318	43.47836501	43.12136495
41	251.118985	42.92998694	43.75894542
41	254.4672381	42.61304475	44.620434
41	257.8154912	42.04373702	45.49252
41	261.1637444	41.81601079	45.4356179
41	264.5119975	41.42606865	45.84752988
41	267.8602506	41.28342904	45.82886124
41	271.2085038	41.26373247	45.81902704
41	274.5567569	40.67641526	45.85413988
41	277.90501	40.56602734	45.90938831
41	281.2532632	40.03556607	45.99662597
41	284.6015163	39.77995475	46.05847337
41	287.9497694	39.2605345	46.10287821
41	291.2980226	38.85304453	46.03120208
41	294.6462757	38.64173199	46.04241458
41	297.9945288	38.59578868	46.03175481
41	301.342782	38.67547204	46.00394889
41	304.6910351	38.56806186	45.9485388
41	308.0392882	38.56507386	45.98191597
41	311.3875414	38.65809846	46.01375223
41	314.7357945	38.68074429	45.99825409
41	318.0840476	38.56324448	45.97212082
41	321.4323008	38.60852574	45.96047707
41	324.7805539	38.53179269	46.01679404
41	328.128807	38.48112539	45.99894912
41	331.4770602	38.49766591	45.96566064
41	334.8253133	38.6529445	45.96392707
41	338.1735664	38.66112518	45.93414468
41	341.5218195	38.64629945	46.01888569
41	344.8700727	38.55669065	45.91152872
41	348.2183258	38.69153298	45.81466414
41	351.5665789	38.72338201	45.81552913
41	354.9148321	38.71035116	45.82048881
41	358.2630852	38.674507	45.79176505
41	361.6113383	38.65361263	45.54438148
41	364.9595915	38.68709484	45.54793392
41	368.3078446	38.67124349	45.55632581
41	371.6560977	38.7859327	45.62066366
41	375.0043509	39.09676764	45.69550123
41	378.352604	38.9687852	45.63848177
41	381.7008571	39.05990839	45.68254774
41	385.0491103	39.19800709	45.60650825
41	388.3973634	39.24902794	45.44657073
41	391.7456165	39.80578627	45.59964779
41	395.0938697	39.97191633	45.65919008
41	398.4421228	40.20054152	45.71865211
41	401.7903759	40.20924992	45.65517738
41	405.1386291	40.35757654	45.66314673
41	408.4868822	41.06000085	45.79966618
41	411.8351353	41.13936876	45.81726742
41	415.1833885	41.32521889	45.77919285
41	418.5316416	41.22750746	46.12650835
41	421.8798947	41.11030196	45.85854255
41	425.2281479	41.21048149	45.82138492
41	428.576401	40.99187477	45.79934502
41	431.9246541	40.84057662	45.81600829
41	435.2729073	40.56098651	45.80211246
41	438.6211604	40.71756901	45.77772746
41	441.9694135	40.45470732	45.7448669
41	445.3176667	40.33099666	45.6865721
41	448.6659198	39.83250721	45.64000826
41	452.0141729	39.83723061	45.60191251
41	455.3624261	39.64050717	45.78150829
41	458.7106792	40.19250727	45.71550827
41	462.0589323	40.18803965	45.7328608
41	465.4071855	40.60650735	45.8505083
41	468.7554386	41.93701794	45.55166687
41	472.1036917	41.91912477	45.59607075
41	475.4519449	42.19350764	45.50550824
41	478.800198	41.79637423	45.3531971
41	482.1484511	41.61464847	45.63285725
41	485.4967043	41.67622729	45.61186494
41	488.8449574	41.73644044	45.64165591
41	492.1932105	42.01864459	45.63500141
41	495.5414637	41.9865076	45.57450825
41	498.8897168	41.4345075	45.91950831
41	502.2379699	41.35749458	45.6350502
41	505.5862231	41.39121337	45.60066512
41	508.9344762	41.36923722	45.74327855
41	512.2827293	41.86540554	45.63646744
41	515.6309825	42.27276441	45.50271094
41	518.9792356	42.69880004	45.35052359
41	522.3274887	42.67650772	45.29896515
41	525.6757419	42.60613685	45.38715722
41	529.023995	42.42187542	45.49883082
41	532.3722481	41.77042861	45.70161354
41	535.7205013	42.35122195	45.50973273
41	539.0687544	42.94935091	45.13299837
41	542.4170075	43.0974078	45.21432818
41	545.7652607	43.71150791	44.88450812
41	549.1135138	43.28334227	44.58200476
41	552.4617669	42.80539454	44.67750809
41	555.8100201	42.79050775	45.01450815
41	559.1582732	42.57764203	45.11313503
41	562.5065263	42.55183184	45.05867367
41	565.8547794	42.21075764	45.48094005
41	569.2030326	41.9865076	45.71250827
41	572.5512857	41.35471157	45.75569196
41	575.8995388	40.88821775	45.79435656
41	579.247792	41.00539793	45.79561048
41	582.5960451	40.85552663	45.78195059
41	585.9442982	41.11101393	45.76044984
41	589.2925514	41.06006743	45.74516828
41	592.6408045	40.67456859	45.7965287
41	595.9890576	40.41744732	45.76954828
41	599.3373108	40.56479839	45.80828441
41	602.6855639	40.91239276	45.74898599
41	606.033817	40.8196936	45.74629449
41	609.3820702	40.90145811	45.86897309
41	612.7303233	40.83369106	45.95283485
41	616.0785764	40.79944369	45.82018345
41	619.4268296	41.15850745	45.91950831
41	622.7750827	40.93631873	45.7663196
41	626.1233358	40.8955074	45.69350827
41	629.471589	40.94465311	45.56171354
41	632.8198421	40.72119013	45.45601857
41	636.1680952	41.18585502	45.46048994
41	639.5163484	40.69288147	45.81178887
41	642.8646015	40.13757963	45.90906752
41	646.2128546	39.68445623	45.95027265
41	649.5611078	39.31230317	45.8859162
41	652.9093609	38.73794996	45.69815257
41	656.257614	38.82975703	45.79530829
41	659.6058672	38.73214725	45.71461193
41	662.9541203	38.67273777	45.69216212
41	666.3023734	38.54034031	45.70186012
43	0	10.32070942	49.06356548
43	3.348253133	12.2408248	50.74728338
43	6.696506266	11.42847207	49.83318902
43	10.0447594	12.17083554	50.41287276
43	13.39301253	10.23521094	48.98185432
43	16.74126566	10.35000187	48.85200884
43	20.0895188	10.18503966	48.78445841
43	23.43777193	10.21635059	48.78619791
43	26.78602506	9.827528806	49.62188736
43	30.1342782	9.941419155	49.59760815
43	33.48253133	9.957415595	49.63777623
43	36.83078446	9.951853153	49.58210357
43	40.17903759	12.29593931	50.68827739
43	43.52729073	10.18591648	48.83153323
43	46.87554386	10.26515051	48.88277912
43	50.22379699	10.37600957	48.87164731
43	53.57205013	10.09665334	48.90811491
43	56.92030326	10.3627124	48.86835095
43	60.26855639	10.88373726	48.45322936
43	63.61680952	10.57625773	48.31043898
43	66.96506266	10.85250196	45.96210832
43	70.31331579	10.84121625	46.02399404
43	73.66156892	10.44542081	49.56034681
43	77.00982206	10.83619104	46.10969322
43	80.35807519	10.84395434	46.0963893
43	83.70632832	10.83062265	45.9772066
43	87.05458145	10.84583254	45.97938436
43	90.40283459	10.36518188	47.27949856
43	93.75108772	10.2168383	47.43105999
43	97.09934085	8.465701532	49.91370903
43	100.447594	11.074502	49.68000899
43	103.7958471	11.04978558	49.53994927
43	107.1441003	10.68939937	47.45579064
43	110.4923534	10.83447632	46.06163654
43	113.8406065	10.88881904	49.61128947
43	117.1888596	10.84645112	45.99435578
43	120.5371128	10.20691168	47.47936105
43	123.8853659	10.09508516	47.43878636
43	127.233619	10.1942682	47.58711609
43	130.5818722	10.19929132	47.38727173
43	133.9301253	10.24542373	47.33939919
43	137.2783784	10.82781169	45.98667647
43	140.6266316	10.82517423	46.12534868
43	143.9748847	10.71366587	47.74348405
43	147.3231378	10.96186096	48.48784211
43	150.671391	10.81662908	46.01657613
43	154.0196441	11.07514686	49.62035945
43	157.3678972	10.81104741	45.94459923
43	160.7161504	10.82945523	45.93562981
43	164.0644035	10.82945523	45.93562981
43	167.4126566	10.83657093	46.02122385
43	170.7609098	10.82530361	46.01359924
43	174.1091629	11.43100207	50.24553851
43	177.457416	11.09943478	49.56723166
43	180.8056692	11.09405201	49.700134
43	184.1539223	11.08401925	49.70796589
43	187.5021754	11.18708097	49.88700903
43	190.8504286	10.78833353	47.25520329
43	194.1986817	10.82108378	45.99352651
43	197.5469348	10.80576511	45.94008726
43	200.895188	10.81279925	46.07615699
43	204.2434411	10.80366083	46.09297563
43	207.5916942	10.81279925	46.07615699
43	210.9399474	10.82781169	45.98667647
43	214.2882005	10.80576511	45.94008726
43	217.6364536	10.79069063	46.06011211
43	220.9847068	10.80891705	45.99892342
43	224.3329599	10.8370425	46.0220759
43	227.681213	10.81496067	46.00686613
43	231.0294662	13.87914957	51.65800935
43	234.3777193	9.962101803	49.716309
43	237.7259724	9.992258565	49.62686033
43	241.0742256	14.22308152	51.48308827
43	244.4224787	14.11180444	51.52803763
43	247.7707318	14.04273468	51.85720581
43	251.118985	9.995592718	49.63524452
43	254.4672381	9.951572598	49.77740282
43	257.8154912	9.900406554	49.61703279
43	261.1637444	8.652203489	50.30233603
43	264.5119975	14.03564405	51.64325463
43	267.8602506	9.932865434	49.60912716
43	271.2085038	9.75547851	49.6021834
43	274.5567569	9.649255845	50.31514845
43	277.90501	10.24266852	47.41195303
43	281.2532632	10.11863027	47.46852694
43	284.6015163	10.24905741	47.38831413
43	287.9497694	10.10850183	47.47396142
43	291.2980226	10.15606495	47.4616251
43	294.6462757	9.951800867	47.81346193
43	297.9945288	8.468874414	49.78350901
43	301.342782	10.80527874	46.05689226
43	304.6910351	10.80891705	45.99892342
43	308.0392882	10.76860195	46.05060834
43	311.3875414	10.78881774	46.00908728
43	314.7357945	10.76678421	46.00520188
43	318.0840476	11.35440772	50.06406567
43	321.4323008	11.28271257	49.84706165
43	324.7805539	10.76804249	46.45658949
43	328.128807	10.8066196	46.01692009
43	331.4770602	10.78743591	46.07703664
43	334.8253133	10.79914681	46.10006909
43	338.1735664	10.7490171	46.51820539
43	341.5218195	10.77155909	46.67522273
43	344.8700727	10.79914681	46.10006909
43	348.2183258	10.7845809	46.33713997
43	351.5665789	10.77054505	46.20205147
43	354.9148321	11.22387566	50.26499261
43	358.2630852	10.60313113	47.89337384
43	361.6113383	10.8125462	46.04285347
43	364.9595915	10.79069063	46.06011211
43	368.3078446	10.78005641	46.11147864
43	371.6560977	10.76702826	46.34379786
43	375.0043509	11.03164937	49.51767738
43	378.352604	10.76567671	46.28929479
43	381.7008571	10.78846559	46.04182652
43	385.0491103	10.81279925	46.07615699
43	388.3973634	10.99400199	49.81192078
43	391.7456165	10.52833289	48.49486089
43	395.0938697	10.72950194	46.24076643
43	398.4421228	10.79390195	45.9530226
43	401.7903759	10.80891705	45.99892342
43	405.1386291	11.03903471	49.49654634
43	408.4868822	10.79914681	46.10006909
43	411.8351353	10.73640194	50.00775905
43	415.1833885	10.74469461	49.97088519
43	418.5316416	10.78560476	45.96077935
43	421.8798947	10.72403659	46.39840939
43	425.2281479	11.27963718	49.94761715
43	428.576401	10.78443399	46.14191612
43	431.9246541	10.78647443	46.02015971
43	435.2729073	11.30737705	50.05304031
43	438.6211604	10.7608075	46.1757028
43	441.9694135	10.68053419	47.30692792
43	445.3176667	10.74316531	46.23239946
43	448.6659198	10.81803026	48.46404651
43	452.0141729	10.76244789	46.12588673
43	455.3624261	10.79789133	49.48003108
43	458.7106792	10.76400195	46.05750834
43	462.0589323	11.24453775	49.91904475
43	465.4071855	10.78579143	46.09019255
43	468.7554386	10.77786644	46.09748965
43	472.1036917	10.73662099	46.60950844
43	475.4519449	10.75552826	46.19550836
43	478.800198	10.73417991	46.34929652
43	482.1484511	10.35185009	49.64058041
43	485.4967043	10.98706233	49.3665348
43	488.8449574	10.77732373	46.04931032
43	492.1932105	10.7489474	46.29838111
43	495.5414637	10.72267026	46.57535001
43	498.8897168	10.70768143	46.38009814
43	502.2379699	10.70453051	46.64762273
43	505.5862231	10.74035588	46.43739605
43	508.9344762	10.92931448	49.64622774
43	512.2827293	10.77366195	46.20378836
43	515.6309825	10.74887037	46.2772189
43	518.9792356	10.75208376	46.2776811
43	522.3274887	10.72518944	46.24995368
43	525.6757419	10.72290194	46.31610838
43	529.023995	10.72767008	46.31885352
43	532.3722481	10.24913043	49.83936616
43	535.7205013	10.74445194	46.26163337
43	539.0687544	10.71874047	46.26767351
43	542.4170075	10.74537805	46.21932252
43	545.7652607	10.72593298	46.17885319
43	549.1135138	10.66184174	49.21677104
43	552.4617669	10.71888656	46.36240583
43	555.8100201	10.71864801	46.60253091
43	559.1582732	10.75546969	46.47299228
43	562.5065263	10.94811584	49.37360795
43	565.8547794	10.72390735	46.62940033
43	569.2030326	10.72818766	46.47216555
43	572.5512857	10.72893637	46.45114775
43	575.8995388	10.74469461	46.29236159
43	579.247792	10.26930694	49.80982257
43	582.5960451	10.26605186	49.731184
43	585.9442982	10.75552826	46.4025084
43	589.2925514	10.74236635	46.30777957
43	592.6408045	10.76847417	46.08753612
43	595.9890576	10.73065194	46.13915835
43	599.3373108	10.7462683	46.20969528
43	602.6855639	10.72190561	46.2467836
43	606.033817	10.29938037	49.70741554
43	609.3820702	10.72482398	46.29433041
43	612.7303233	10.62566697	49.31859631
43	616.0785764	10.76048154	48.47321286
43	619.4268296	10.678291	46.53619592
43	622.7750827	10.85223147	49.3225663
43	626.1233358	10.70377312	46.23994905
43	629.471589	10.70382752	46.47150841
43	632.8198421	10.69273964	46.17288541
43	636.1680952	10.71123723	46.36192016
43	639.5163484	10.71253473	46.26959854
43	642.8646015	10.86750197	49.26600892
43	646.2128546	10.68598842	46.63188682
43	649.5611078	10.71618615	46.24453469
43	652.9093609	10.71874047	46.26767351
43	656.257614	10.70555152	46.29986375
43	659.6058672	10.69588655	46.26745709
43	662.9541203	10.71618615	46.25361364
43	666.3023734	10.22817373	49.75386057
44	0	33.80233945	50.99484256
44	3.348253133	33.63488583	51.02201556
44	6.696506266	33.73250611	51.05350924
44	10.0447594	33.81518112	51.03930924
44	13.39301253	33.82816402	51.00735134
44	16.74126566	33.91525297	50.91807884
44	20.0895188	33.78631334	51.03382249
44	23.43777193	33.85600613	51.02285539
44	26.78602506	33.89132756	50.93925922
44	30.1342782	33.85132094	51.00506479
44	33.48253133	33.84887322	50.97747125
44	36.83078446	33.95080344	50.95930652
44	40.17903759	33.81354458	51.07239386
44	43.52729073	33.87133946	51.0170759
44	46.87554386	33.73378518	51.0399511
44	50.22379699	33.62450609	51.15250926
44	53.57205013	33.64486609	51.15982926
44	56.92030326	33.45918138	51.16798978
44	60.26855639	33.64900609	51.06767591
44	63.61680952	33.78095348	51.04729871
44	66.96506266	33.80554141	50.92485039
44	70.31331579	33.91739346	50.96234021
44	73.66156892	34.05576542	50.92073144
