Spot ID,Track ID,T (sec),x (micron),y (micron),Frame
12827,307,411.8351353,49.34286537,55.3123912,123
12930,307,415.1833885,49.10681009,54.58857012,124
13033,307,418.5316416,48.87095002,54.26377453,125
13139,307,421.8798947,48.95282925,54.06954862,126
13244,307,425.2281479,48.81348942,53.72320875,127
13348,307,428.576401,48.72550882,53.06429532,128
13458,307,431.9246541,48.6105088,52.56111155,129
13571,307,435.2729073,48.53288378,52.58232202,130
13681,307,438.6211604,48.47954959,52.32101967,131
13788,307,441.9694135,48.54364281,52.71351985,132
13897,307,445.3176667,48.54792739,52.77217234,133
14004,307,448.6659198,48.55289023,52.59686004,134
14117,307,452.0141729,48.51697545,51.99917608,135
14226,307,455.3624261,48.55060769,51.74583904,136
14337,307,458.7106792,48.65025881,51.4035093,137
14444,307,462.0589323,48.62539115,51.05053865,138
14553,307,465.4071855,48.76500883,50.75175919,139
14667,307,468.7554386,48.71165654,50.53231596,140
14776,307,472.1036917,48.77995187,50.3494838,141
14880,307,475.4519449,48.79594633,50.31538411,142
14988,307,478.800198,48.90339183,50.24742399,143
15095,307,482.1484511,48.83702399,50.20099393,144
15205,307,485.4967043,48.8946265,50.32089734,145
15314,307,488.8449574,48.90797552,50.14154241,146
15427,307,492.1932105,48.91650885,50.10000907,147
15536,307,495.5414637,49.02600887,49.61700898,148
15652,307,498.8897168,49.07222851,49.64163983,149
15755,307,502.2379699,49.22715102,49.38694052,150
15866,307,505.5862231,49.22844224,49.28364225,151
15974,307,508.9344762,49.15265175,49.46353093,152
16092,307,512.2827293,49.20057787,49.27116409,153
16203,307,515.6309825,49.38897048,49.10766273,154
16313,307,518.9792356,49.69843133,48.41422721,155
16423,307,522.3274887,49.94297571,47.65754196,156
16533,307,525.6757419,49.99872334,47.62808005,157
16642,307,529.023995,50.01399841,47.49182774,158
16749,307,532.3722481,50.09481139,47.12219458,159
16864,307,535.7205013,50.30885001,46.61421298,160
16975,307,539.0687544,50.40212981,46.40726702,161
17083,307,542.4170075,50.75690204,45.68047255,162
17191,307,545.7652607,50.97763168,45.56535519,163
17295,307,549.1135138,51.118228,45.32653945,164
17404,307,552.4617669,51.29805928,45.21053318,165
17512,307,555.8100201,51.25502507,45.19101344,166
17623,307,559.1582732,51.27093966,45.20854616,167
17734,307,562.5065263,51.35205581,45.12119421,168
17846,307,565.8547794,51.30750929,45.16050817,169
17949,307,569.2030326,51.24776191,45.23386608,170
18056,307,572.5512857,51.34724185,45.05379885,171
18163,307,575.8995388,51.4992619,44.91438442,172
18270,307,579.247792,52.20453858,44.71770227,173
18376,307,582.5960451,52.89662722,44.58821395,174
18485,307,585.9442982,53.09465776,44.61021178,175
18595,307,589.2925514,53.08036327,44.53277635,176
18703,307,592.6408045,53.13128739,44.54291547,177
18813,307,595.9890576,53.20302126,44.51704294,178
18925,307,599.3373108,53.6881834,44.54531859,179
19037,307,602.6855639,53.78380603,44.52247102,180
19156,307,606.033817,53.83908622,44.51190806,181
19272,307,609.3820702,53.78461363,44.53323533,182
19379,307,612.7303233,53.77093227,44.53950806,183
19493,307,616.0785764,54.03721401,44.54631088,184
19609,307,619.4268296,54.05359175,44.5191474,185
19728,307,622.7750827,54.15422855,44.50285181,186
19844,307,626.1233358,54.13503439,44.49199986,187
19958,307,629.471589,53.99493083,44.48745542,188
20080,307,632.8198421,54.19720981,44.52800806,189
20195,307,636.1680952,54.1650098,44.54443663,190
20315,307,639.5163484,54.03505978,44.52455806,191
20439,307,642.8646015,54.10750979,44.55560806,192
20564,307,646.2128546,53.94839501,44.55534413,193
20688,307,649.5611078,54.00888266,44.59447417,194
20806,307,652.9093609,54.07875979,44.51794556,195
20922,307,656.257614,54.21647703,44.46485231,196
21044,307,659.6058672,54.00155895,44.42752443,197
21165,307,662.9541203,54.18225981,44.49207055,198
21285,307,666.3023734,54.18252519,44.5214619,199
8893,308,267.8602506,55.30351001,79.03951431,80
8982,308,271.2085038,55.21150999,78.90151428,81
9070,308,274.5567569,55.19204845,78.43974497,82
9158,308,277.90501,55.16550998,78.03901413,83
9244,308,281.2532632,55.17502723,77.76420373,84
9328,308,284.6015163,55.27214637,78.44987784,85
9410,308,287.9497694,55.22070999,78.33177132,86
9493,308,291.2980226,55.18580411,77.69198465,87
9585,308,294.6462757,55.18522427,79.13808575,88
9671,308,297.9945288,55.13330998,79.09011432,89
9758,308,301.342782,55.12065998,79.06366431,90
9846,308,304.6910351,55.01094996,79.06435431,91
9937,308,308.0392882,54.56315852,78.88659536,92
10025,308,311.3875414,54.60365274,78.6846571,93
10110,308,314.7357945,54.51510003,78.80423558,94
10200,308,318.0840476,54.4269543,78.66256979,95
10292,308,321.4323008,54.30732233,78.58023297,96
10382,308,324.7805539,54.27698351,78.65577739,97
10468,308,328.128807,53.74297548,78.38354158,98
10555,308,331.4770602,53.34158194,78.09346594,99
10642,308,334.8253133,52.82049527,77.90988553,100
10728,308,338.1735664,52.5912007,77.90608763,101
10813,308,341.5218195,52.03615648,77.43526402,102
10891,308,344.8700727,51.15756098,75.80841027,103
10975,308,348.2183258,50.83028969,75.1502697,104
11067,308,351.5665789,50.69858061,74.957835,105
11164,308,354.9148321,50.06417122,74.75405407,106
11258,308,358.2630852,50.03991646,74.46932829,107
11352,308,361.6113383,49.49207475,74.43557926,108
11446,308,364.9595915,48.69585092,73.42963171,109
11542,308,368.3078446,48.54747175,73.09614286,110
11637,308,371.6560977,48.03986005,72.37448607,111
11729,308,375.0043509,47.97965154,72.13951306,112
11830,308,378.352604,47.88387904,71.91121672,113
11929,308,381.7008571,47.81043723,71.89062016,114
12026,308,385.0491103,47.699395,71.57653568,115
12128,308,388.3973634,47.59791121,70.96920116,116
12233,308,391.7456165,47.78723468,70.52321139,117
12333,308,395.0938697,47.74016773,70.4976264,118
12435,308,398.4421228,47.69581633,70.68343587,119
12532,308,401.7903759,47.70723591,70.22185037,120
12631,308,405.1386291,48.01380447,69.41547031,121
12736,308,408.4868822,48.08497446,69.29727967,122
12843,308,411.8351353,48.03071703,69.16005418,123
12946,308,415.1833885,48.00330869,69.0828125,124
13050,308,418.5316416,47.93507534,68.82827912,125
13155,308,421.8798947,48.02928516,68.79991245,126
13263,308,425.2281479,47.9362302,68.75676561,127
13367,308,428.576401,47.92125061,68.71473824,128
13479,308,431.9246541,47.99686869,68.77507245,129
13592,308,435.2729073,47.96678917,68.75598805,130
13703,308,438.6211604,47.98692119,68.81543746,131
13809,308,441.9694135,47.98685484,68.85228169,132
13917,308,445.3176667,47.97606713,68.76478517,133
14025,308,448.6659198,48.01710869,68.84683246,134
14137,308,452.0141729,47.98277698,68.71054902,135
14246,308,455.3624261,47.9703882,68.67621123,136
14358,308,458.7106792,47.95814504,68.69668127,137
14465,308,462.0589323,47.97076794,68.64606798,138
14574,308,465.4071855,47.9703882,68.67621123,139
14688,308,468.7554386,47.93595644,68.89960202,140
14797,308,472.1036917,47.91871647,68.7477592,141
14902,308,475.4519449,47.90458559,68.83812784,142
15008,308,478.800198,47.99570099,68.85670477,143
15116,308,482.1484511,48.05671649,68.85529168,144
15227,308,485.4967043,47.98692119,68.81543746,145
15337,308,488.8449574,48.00650869,68.73951244,146
15450,308,492.1932105,48.03177119,68.85166246,147
15560,308,495.5414637,47.97589026,68.75034139,148
15676,308,498.8897168,48.03036396,68.8738151,149
15779,308,502.2379699,48.02731691,68.92770426,150
15890,308,505.5862231,48.01710869,68.86431246,151
16000,308,508.9344762,47.91871647,68.79704492,152
16117,308,512.2827293,47.69581633,68.72666629,153
16228,308,515.6309825,47.872592,68.67801243,154
16340,308,518.9792356,47.80424838,68.68856723,155
16450,308,522.3274887,47.83607445,68.71765717,156
16562,308,525.6757419,47.88493054,68.77468432,157
16671,308,529.023995,47.86185866,68.74356244,158
16781,308,532.3722481,47.75293721,68.64515528,159
16894,308,535.7205013,47.88217533,68.75851245,160
17003,308,539.0687544,47.81916491,68.78438745,161
17116,308,542.4170075,47.86437307,68.99591927,162
17223,308,545.7652607,47.83704092,68.79746407,163
17327,308,549.1135138,47.88255867,68.74356244,164
17436,308,552.4617669,47.96494936,68.80880059,165
17546,308,555.8100201,47.94050868,68.88951247,166
17657,308,559.1582732,47.97018868,68.85235246,167
17766,308,562.5065263,47.94898487,68.8231315,168
17880,308,565.8547794,47.94165384,68.82417375,169
17985,308,569.2030326,47.92650867,68.95651248,170
18092,308,572.5512857,47.96575458,68.83203705,171
18197,308,575.8995388,47.99629557,68.89425017,172
18306,308,579.247792,47.96921456,68.88230659,173
18414,308,582.5960451,47.96333627,68.81442625,174
18521,308,585.9442982,47.91485293,68.74267638,175
18631,308,589.2925514,47.95389578,68.78744793,176
18740,308,592.6408045,47.8925357,68.76410704,177
18852,308,595.9890576,47.88217533,68.75851245,178
18961,308,599.3373108,47.89855412,68.68428516,179
19075,308,602.6855639,47.85047881,68.62154227,180
19195,308,606.033817,47.91550867,68.82551246,181
19307,308,609.3820702,47.92284766,68.80646161,182
19420,308,612.7303233,47.88450867,68.88751247,183
19534,308,616.0785764,47.95331196,68.87502066,184
19647,308,619.4268296,47.88250867,68.58451241,185
19767,308,622.7750827,47.85350866,68.65651243,186
19882,308,626.1233358,47.82336392,68.66681506,187
19998,308,629.471589,47.89139929,68.64315305,188
20116,308,632.8198421,47.9037814,68.64455788,189
20232,308,636.1680952,47.98850869,68.62251242,190
20354,308,639.5163484,48.02975869,68.70101243,191
20480,308,642.8646015,47.85350866,68.65651243,192
20612,308,646.2128546,47.87891962,68.71975901,193
20727,308,649.5611078,47.90812406,68.67447397,194
20845,308,652.9093609,47.90704526,68.77702464,195
20964,308,656.257614,47.9362302,68.75676561,196
21089,308,659.6058672,47.84523593,68.66890204,197
21208,308,662.9541203,47.84714157,68.75851245,198
21330,308,666.3023734,47.83491372,68.71658839,199
9652,339,297.9945288,0.03450000624,68.89651247,89
9738,339,301.342782,0.05750001041,68.77384578,90
9824,339,304.6910351,0.2415000437,68.67459351,91
9915,339,308.0392882,0.3915750709,68.57393741,92
10002,339,311.3875414,0.2415000437,68.67459351,93
10088,339,314.7357945,0.3088171291,68.64239047,94
10178,339,318.0840476,0.4581600829,68.55703241,95
10269,339,321.4323008,0.6182028146,68.63729621,96
10359,339,324.7805539,0.4581600829,68.55703241,97
10449,339,328.128807,0.4546334156,68.47024573,98
10534,339,331.4770602,0.7791793863,68.44866333,99
10621,339,334.8253133,0.5266133029,68.5319841,100
10709,339,338.1735664,0.7273751317,68.5040749,101
10795,339,341.5218195,0.6986251265,68.4825124,102
10882,339,344.8700727,0.4309118427,68.53121829,103
10970,339,348.2183258,0.9457382664,68.40146476,104
11060,339,351.5665789,1.113660202,68.32703237,105
11156,339,354.9148321,1.12099274,68.2662437,106
11251,339,358.2630852,1.270564746,67.98838327,107
11345,339,361.6113383,1.412057778,67.97936186,108
11441,339,364.9595915,1.782911037,67.93174444,109
11538,339,368.3078446,1.412057778,67.97936186,110
11633,339,371.6560977,1.567404284,67.88966429,111
11726,339,375.0043509,1.597350289,67.87761229,112
11823,339,378.352604,1.893407122,67.74105463,113
60794,339,381.7008571,2.173500393,67.58551223,114
12019,339,385.0491103,1.978802684,67.81979135,115
12120,339,388.3973634,2.354041779,67.56839193,116
12227,339,391.7456165,2.319703217,67.54594579,117
12330,339,395.0938697,2.46737095,67.51849783,118
12430,339,398.4421228,2.628812578,67.39081793,119
12528,339,401.7903759,2.75467123,67.27304876,120
12628,339,405.1386291,2.907784108,67.16275843,121
60806,339,408.4868822,3.312000599,66.8610121,122
12840,339,411.8351353,3.362954455,66.90665826,123
12944,339,415.1833885,3.57667622,66.71590139,124
13046,339,418.5316416,4.380507987,66.25068465,125
13152,339,421.8798947,4.298608161,66.22866635,126
13257,339,425.2281479,4.400841706,66.14173924,127
13361,339,428.576401,4.485000812,65.87729571,128
13472,339,431.9246541,4.472679381,66.20501913,129
13585,339,435.2729073,4.495500814,66.19551198,130
13696,339,438.6211604,4.598705058,66.10395563,131
13802,339,441.9694135,4.731292523,65.98030361,132
60829,339,445.3176667,4.554000824,66.03301195,133
60832,339,448.6659198,4.554000824,66.03301195,134
60836,339,452.0141729,4.672580316,65.84314768,135
14241,339,455.3624261,4.66304099,65.99951925,136
60842,339,458.7106792,4.580732617,66.02684308,137
14460,339,462.0589323,4.686373189,65.95398002,138
60855,339,465.4071855,4.856275713,65.93499538,139
60858,339,468.7554386,4.580732617,65.84314768,140
14792,339,472.1036917,4.664734715,65.93952806,141
14896,339,475.4519449,4.687652109,65.92777244,142
15004,339,478.800198,4.581397888,65.98379871,143
15111,339,482.1484511,4.618232543,65.93231681,144
60904,339,485.4967043,4.488884918,65.93499538,145
60907,339,488.8449574,4.856275713,65.56760458,146
60910,339,492.1932105,4.764428015,65.84314768,147
60913,339,495.5414637,4.764428015,65.84314768,148
15668,339,498.8897168,4.674520846,65.91065193,149
60917,339,502.2379699,4.580732617,65.75129998,150
60920,339,505.5862231,4.580732617,65.75129998,151
15993,339,508.9344762,4.738268299,65.77011656,152
60924,339,512.2827293,4.672580316,65.84314768,153
60927,339,515.6309825,4.305189521,66.02684308,154
16332,339,518.9792356,4.533300821,66.03153338,155
16442,339,522.3274887,4.606016218,65.92579655,156
16553,339,525.6757419,4.543702315,66.00520598,157
60936,339,529.023995,4.488884918,66.02684308,158
16772,339,532.3722481,4.606900834,65.95813416,159
16886,339,535.7205013,4.651013662,65.92420424,160
60951,339,539.0687544,4.488884918,65.84314768,161
60954,339,542.4170075,4.580732617,65.93499538,162
17214,339,545.7652607,4.750023587,65.86260283,163
60964,339,549.1135138,4.580732617,65.84314768,164
17426,339,552.4617669,4.657500843,65.91965479,165
60988,339,555.8100201,4.672580316,65.75129998,166
60999,339,559.1582732,4.580732617,65.84314768,167
61002,339,562.5065263,4.764428015,65.75129998,168
61005,339,565.8547794,4.580732617,65.84314768,169
17974,339,569.2030326,4.648875841,65.97072027,170
61028,339,572.5512857,4.672580316,65.93499538,171
61031,339,575.8995388,4.39703722,65.93499538,172
61034,339,579.247792,4.764428015,65.84314768,173
61037,339,582.5960451,4.672580316,65.65945228,174
18510,339,585.9442982,4.549942,65.86812222,175
61056,339,589.2925514,4.672580316,65.84314768,176
61059,339,592.6408045,4.672580316,65.84314768,177
61062,339,595.9890576,4.488884918,66.11869078,178
18952,339,599.3373108,4.561724706,66.17616123,179
19067,339,602.6855639,4.595841257,66.12966091,180
61072,339,606.033817,4.672580316,65.84314768,181
19301,339,609.3820702,4.538756635,66.15683756,182
61081,339,612.7303233,4.580732617,65.93499538,183
19527,339,616.0785764,4.636000839,66.01551195,184
19640,339,619.4268296,4.709133505,65.97081806,185
61094,339,622.7750827,4.764428015,65.75129998,186
19874,339,626.1233358,4.474277837,66.03114709,187
61106,339,629.471589,4.657500843,65.92951193,188
20108,339,632.8198421,4.579191305,66.02096433,189
20225,339,636.1680952,4.607038147,66.01087016,190
61123,339,639.5163484,4.657500843,65.82601191,191
61126,339,642.8646015,4.657500843,65.82601191,192
61129,339,646.2128546,4.657500843,65.82601191,193
20716,339,649.5611078,4.750023587,65.87567101,194
20836,339,652.9093609,4.768017812,65.81899496,195
61151,339,656.257614,4.968000899,65.7225119,196
61154,339,659.6058672,4.657500843,65.82601191,197
61157,339,662.9541203,4.657500843,65.82601191,198
61160,339,666.3023734,4.450500806,65.7225119,199
10752,365,338.1735664,20.33430368,85.6083155,101
10835,365,341.5218195,20.38950369,85.38751546,102
10921,365,344.8700727,20.49300371,85.28401544,103
11013,365,348.2183258,20.36937869,85.24664043,104
11101,365,351.5665789,19.81079391,84.8488702,105
11197,365,354.9148321,19.52010353,84.83551536,106
11292,365,358.2630852,19.45110352,84.80791535,107
11384,365,361.6113383,19.48768957,84.53865484,108
61478,365,364.9595915,19.63050355,84.35251527,109
11577,365,368.3078446,19.61124774,84.40867807,110
61482,365,371.6560977,19.76850358,84.35251527,111
61485,365,375.0043509,19.69950357,84.14551523,112
11862,365,378.352604,19.8350393,83.8756759,113
11959,365,381.7008571,19.83624904,83.80553335,114
61499,365,385.0491103,19.97550362,83.24851507,115
12153,365,388.3973634,20.15605365,82.55736494,116
61512,365,391.7456165,20.18250365,82.83451499,117
61515,365,395.0938697,20.18250365,82.83451499,118
12458,365,398.4421228,20.31667034,81.90397316,119
12559,365,401.7903759,20.30854368,81.29443471,120
12657,365,405.1386291,20.12174245,81.1321714,121
12764,365,408.4868822,20.11094808,80.94851465,122
61525,365,411.8351353,19.97550362,80.41951456,123
12972,365,415.1833885,20.15984693,79.94372343,124
61540,365,418.5316416,20.04450363,79.52251439,125
13178,365,421.8798947,20.30832721,78.6042054,126
13286,365,425.2281479,20.1177498,78.16586799,127
13388,365,428.576401,19.94810655,78.39517595,128
61561,365,431.9246541,19.83750359,78.41851419,129
13612,365,435.2729073,19.66703297,78.19527886,130
61565,365,438.6211604,19.69950357,77.79751408,131
61568,365,441.9694135,19.9065036,77.45251402,132
61571,365,445.3176667,19.83750359,76.69351388,133
61574,365,448.6659198,19.83750359,76.27951381,134
14150,365,452.0141729,19.85130359,75.1525136,135
14257,365,455.3624261,19.76850358,74.76151353,136
14368,365,458.7106792,19.72588592,73.58343979,137
14475,365,462.0589323,19.89760038,73.36704554,138
61596,365,465.4071855,20.04450363,72.96751321,139
14698,365,468.7554386,19.97550362,73.24351326,140
61605,365,472.1036917,20.04450363,72.82951318,141
14912,365,475.4519449,20.25643224,72.53133456,142
61689,365,478.800198,20.25150367,72.41551311,143
61692,365,482.1484511,20.25150367,72.41551311,144
61695,365,485.4967043,20.59650373,72.34651309,145
61698,365,488.8449574,20.80350377,71.86351301,146
61701,365,492.1932105,20.87250378,71.72551298,147
61704,365,495.5414637,20.80350377,71.31151291,148
61707,365,498.8897168,20.52750372,71.24251289,149
61710,365,502.2379699,20.52750372,71.03551286,150
61713,365,505.5862231,20.59650373,70.82851282,151
61717,365,508.9344762,20.59650373,71.03551286,152
61720,365,512.2827293,20.73450375,70.69051279,153
61723,365,515.6309825,20.80350377,70.34551273,154
61726,365,518.9792356,20.80350377,70.34551273,155
61729,365,522.3274887,20.87250378,69.86251265,156
61732,365,525.6757419,20.80350377,69.44851257,157
61735,365,529.023995,21.07950382,69.44851257,158
61738,365,532.3722481,21.07950382,69.31051255,159
61741,365,535.7205013,21.14850383,69.17251252,160
61744,365,539.0687544,21.14850383,69.17251252,161
61747,365,542.4170075,21.21750384,69.17251252,162
61750,365,545.7652607,21.42450388,68.96551248,163
61753,365,549.1135138,21.63150392,68.82751246,164
61756,365,552.4617669,21.70050393,68.68951243,165
61759,365,555.8100201,21.70050393,68.68951243,166
61762,365,559.1582732,21.90750397,68.68951243,167
17764,365,562.5065263,22.15085885,68.52109305,168
17878,365,565.8547794,22.10535942,68.35033165,169
17981,365,569.2030326,22.30443952,68.31780269,170
18090,365,572.5512857,22.58060613,68.05513477,171
18195,365,575.8995388,23.00187626,67.72190761,172
18302,365,579.247792,23.24543104,67.41553659,173
18411,365,582.5960451,23.10350418,67.67005279,174
18518,365,585.9442982,23.05163683,67.74815512,175
18627,365,589.2925514,23.2854748,67.49824751,176
18737,365,592.6408045,23.2486133,67.28755763,177
18849,365,595.9890576,23.25101382,67.59612762,178
18957,365,599.3373108,23.13297294,67.58479348,179
19072,365,602.6855639,23.2185042,67.52144079,180
19192,365,606.033817,23.18118787,67.58903264,181
19304,365,609.3820702,23.13763322,67.58031868,182
19416,365,612.7303233,23.22624252,67.53392344,183
19532,365,616.0785764,23.2012542,67.51938722,184
19645,365,619.4268296,23.26281614,67.41649385,185
19763,365,622.7750827,23.36259246,67.35212984,186
19879,365,626.1233358,23.28075421,67.4152622,187
19994,365,629.471589,23.53227268,67.18894374,188
20113,365,632.8198421,23.25944926,67.45054518,189
20228,365,636.1680952,23.41705526,67.25529789,190
20349,365,639.5163484,23.28980422,67.4176122,191
61771,365,642.8646015,23.28750422,67.3785122,192
20604,365,646.2128546,23.51528739,67.23136759,193
61780,365,649.5611078,23.14950419,67.44751221,194
20840,365,652.9093609,23.65520165,67.05348582,195
20955,365,656.257614,23.98002873,66.65821938,196
21077,365,659.6058672,23.97823066,66.68415418,197
21198,365,662.9541203,24.01421994,66.61761298,198
21316,365,666.3023734,24.18976152,66.41579774,199
10924,382,344.8700727,17.02230308,85.6083155,103
11014,382,348.2183258,17.00319539,85.53613087,104
11104,382,351.5665789,16.64677574,85.38124273,105
11200,382,354.9148321,16.39562061,85.11557423,106
11294,382,358.2630852,16.26921723,85.0228011,107
11386,382,361.6113383,16.20745606,84.80209347,108
11486,382,364.9595915,16.07010291,84.74006534,109
66080,382,368.3078446,15.96984726,84.76377362,110
66083,382,371.6560977,15.96984726,84.76377362,111
11765,382,375.0043509,15.97810289,84.61241531,112
11865,382,378.352604,16.00486653,84.62224259,113
11967,382,381.7008571,15.95878289,84.25683525,114
12056,382,385.0491103,16.08666291,83.59351513,115
12158,382,388.3973634,15.99617432,83.12727219,116
12264,382,391.7456165,15.8209254,82.34082476,117
12359,382,395.0938697,15.19398924,81.60370396,118
12457,382,398.4421228,15.08955679,81.16546064,119
66088,382,401.7903759,14.77582718,80.81432257,120
12658,382,405.1386291,14.41853832,80.38501455,121
12763,382,408.4868822,14.03705093,79.90201446,122
66093,382,411.8351353,13.4899594,78.9773686,123
12971,382,415.1833885,13.51135245,78.74856425,124
66097,382,418.5316416,13.4899594,78.51813011,125
13177,382,421.8798947,12.80863467,77.45048461,126
13283,382,425.2281479,11.96056314,76.99055052,127
13386,382,428.576401,11.92206932,76.88094675,128
13496,382,431.9246541,11.62105473,76.65719809,129
13607,382,435.2729073,11.14185916,76.20804951,130
13717,382,438.6211604,10.84507696,75.97246375,131
66102,382,441.9694135,10.73452843,75.94639454,132
13934,382,445.3176667,10.43625189,75.88535124,133
14041,382,448.6659198,10.00979348,75.48888866,134
14153,382,452.0141729,9.307181685,75.32823363,135
14263,382,455.3624261,9.118393217,75.29356182,136
14379,382,458.7106792,8.964176947,75.25078635,137
14487,382,462.0589323,8.948681395,75.27009789,138
14600,382,465.4071855,8.674624858,75.35321227,139
14715,382,468.7554386,8.288298969,75.62794407,140
14826,382,472.1036917,8.372339751,75.75491077,141
14931,382,475.4519449,8.118690659,76.24035164,142
15043,382,478.800198,7.867817214,76.58456649,143
15152,382,482.1484511,7.700117832,76.48556864,144
15264,382,485.4967043,7.471378065,76.80504815,145
15375,382,488.8449574,7.264378027,76.80504815,146
15481,382,492.1932105,7.065686464,76.8706991,147
15598,382,495.5414637,6.646698571,76.86329023,148
15706,382,498.8897168,6.186254366,76.93456587,149
15811,382,502.2379699,5.676577951,77.02347548,150
15923,382,505.5862231,5.501792662,77.03084728,151
16036,382,508.9344762,5.240285564,77.11494473,152
16151,382,512.2827293,5.142472359,77.09469967,153
16260,382,515.6309825,4.987167569,77.07876395,154
16373,382,518.9792356,4.925435956,77.12991656,155
16483,382,522.3274887,4.587669505,77.52068271,156
16596,382,525.6757419,4.563023903,77.58626789,157
16704,382,529.023995,4.695943707,77.66838549,158
16817,382,532.3722481,4.637016464,77.70371719,159
16930,382,535.7205013,4.606459738,77.71811681,160
17037,382,539.0687544,4.521691295,77.72194264,161
17147,382,542.4170075,4.533106454,77.73434506,162
17251,382,545.7652607,4.606828959,77.67999844,163
17356,382,549.1135138,4.377820792,77.75059407,164
17465,382,552.4617669,3.983792388,77.87705576,165
17575,382,555.8100201,3.497942192,78.06455309,166
17684,382,559.1582732,3.42654062,78.10847414,167
17796,382,562.5065263,2.790770775,78.26932498,168
17906,382,565.8547794,2.529854888,78.41589394,169
18012,382,569.2030326,2.196500398,78.56663422,170
18119,382,572.5512857,1.233260223,78.67427424,171
65581,452,421.8798947,23.22581546,83.84529663,126
65584,452,425.2281479,23.04212006,82.92681965,127
65587,452,428.576401,23.22581546,82.65127655,128
65590,452,431.9246541,23.13396776,81.91649496,129
65593,452,435.2729073,22.76657697,80.81432257,130
65596,452,438.6211604,22.76657697,80.53877948,131
65599,452,441.9694135,22.95027237,79.89584559,132
65602,452,445.3176667,23.04212006,79.71215019,133
65605,452,448.6659198,22.85842467,79.62030249,134
65608,452,452.0141729,22.95027237,78.7018255,135
65611,452,455.3624261,23.04212006,77.69150082,136
65614,452,458.7106792,23.04212006,76.49748073,137
65617,452,462.0589323,23.13396776,75.85454684,138
65620,452,465.4071855,23.13396776,75.48715605,139
65623,452,468.7554386,23.13396776,75.48715605,140
65626,452,472.1036917,23.22581546,74.66052676,141
65629,452,475.4519449,23.22581546,74.93606985,142
65632,452,478.800198,23.31766316,75.02791755,143
65635,452,482.1484511,23.31766316,75.02791755,144
65638,452,485.4967043,23.40951086,75.02791755,145
65641,452,488.8449574,23.40951086,74.93606985,146
65644,452,492.1932105,23.40951086,74.93606985,147
65647,452,495.5414637,23.40951086,74.66052676,148
65650,452,498.8897168,23.40951086,74.66052676,149
65653,452,502.2379699,23.40951086,74.93606985,150
65656,452,505.5862231,23.40951086,74.93606985,151
65659,452,508.9344762,22.85842467,75.57900375,152
65662,452,512.2827293,22.67472927,75.94639454,153
65665,452,515.6309825,22.95027237,75.67085144,154
65668,452,518.9792356,23.04212006,75.67085144,155
65671,452,522.3274887,23.22581546,75.48715605,156
65677,452,525.6757419,23.50135856,74.93606985,157
65680,452,529.023995,23.50135856,74.93606985,158
65683,452,532.3722481,23.50135856,74.93606985,159
65691,452,535.7205013,23.31766316,75.21161295,160
65696,452,539.0687544,22.95027237,75.48715605,161
65699,452,542.4170075,23.22581546,75.21161295,162
65702,452,545.7652607,23.77690165,74.66052676,163
65705,452,549.1135138,23.77690165,74.47683136,164
65708,452,552.4617669,24.51168324,74.10944057,165
65711,452,555.8100201,24.97092174,73.55835437,166
65714,452,559.1582732,25.15461714,73.55835437,167
65717,452,562.5065263,26.16494182,72.63987739,168
65720,452,565.8547794,26.34863722,72.63987739,169
65723,452,569.2030326,26.34863722,72.08879119,170
65726,452,572.5512857,26.34863722,72.08879119,171
65729,452,575.8995388,25.88939873,72.08879119,172
65732,452,579.247792,25.88939873,72.08879119,173
65735,452,582.5960451,26.25678952,71.9050958,174
65738,452,585.9442982,26.25678952,71.9050958,175
65741,452,589.2925514,26.62418032,71.17031421,176
65744,452,592.6408045,26.62418032,71.17031421,177
65747,452,595.9890576,27.08341881,70.52738032,178
65750,452,599.3373108,27.08341881,70.52738032,179
65753,452,602.6855639,27.5426573,69.97629412,180
65756,452,606.033817,26.80787571,70.61922801,181
65759,452,609.3820702,27.08341881,70.43553262,182
65762,452,612.7303233,26.89972341,70.52738032,183
65765,452,616.0785764,27.08341881,70.34368492,184
65768,452,619.4268296,27.35896191,69.70075103,185
65771,452,622.7750827,27.35896191,69.33336023,186
65774,452,626.1233358,27.5426573,69.24151253,187
65777,452,629.471589,27.5426573,69.51705563,188
65780,452,632.8198421,27.5426573,69.51705563,189
65783,452,636.1680952,28.18559119,68.87412174,190
65786,452,639.5163484,28.36928659,68.23118785,191
65792,452,642.8646015,28.64482969,67.95564475,192
65795,452,646.2128546,29.19591588,67.40455856,193
65798,452,649.5611078,29.19591588,67.40455856,194
65801,452,652.9093609,29.83884977,67.12901546,195
65804,452,656.257614,30.11439287,67.12901546,196
65807,452,659.6058672,30.29808827,67.22086316,197
65810,452,662.9541203,30.29808827,66.85347237,198
65813,452,666.3023734,30.29808827,66.85347237,199
14047,509,448.6659198,55.21569181,76.44887747,134
14160,509,452.0141729,55.27591,75.96211375,135
14259,509,455.3624261,55.19508142,75.08926359,136
14372,509,458.7106792,55.03572425,74.07644198,137
14479,509,462.0589323,54.96577311,73.95530286,138
14586,509,465.4071855,54.93222423,73.23529897,139
14699,509,468.7554386,54.79056652,72.90241886,140
14808,509,472.1036917,54.58590988,72.53281313,141
14913,509,475.4519449,54.22554755,72.01192813,142
15018,509,478.800198,54.1305098,71.56108742,143
