,particle,x,y,time step
23679,80,6.84976,5.0621,237
23680,81,6.39775,5.68254,237
23681,82,1.16021,5.18153,237
23682,83,2.24279,3.87222,237
23683,84,2.8683,4.097,237
23684,85,3.00827,4.12448,237
23685,86,4.43365,4.45906,237
23686,87,4.07016,6.20866,237
23687,88,5.41075,7.52676,237
23688,89,5.17426,4.81145,237
23689,90,8.19012,7.81058,237
23690,91,6.38092,5.10872,237
23691,92,0.123417,0.728255,237
23692,93,6.01358,5.17884,237
23693,94,8.03143,6.07466,237
23694,95,5.88274,5.22578,237
23695,96,2.62895,2.48345,237
23696,97,4.19161,5.33905,237
23697,98,1.2918,8.46579,237
23698,99,6.78195,3.64658,237
23699,100,5.04838,5.37435,237
23700,1,7.40466,5.2442,238
23701,2,5.47742,0.741228,238
23702,3,4.5806,2.98975,238
23703,4,5.84826,5.6134,238
23704,5,5.15326,6.23301,238
23705,6,9.30395,4.17546,238
23706,7,4.74362,3.50944,238
23707,8,7.60748,1.76033,238
23708,9,3.19708,2.5525,238
23709,10,9.11386,4.45378,238
23710,11,4.84477,5.54994,238
23711,12,4.33081,6.25412,238
23712,13,6.81409,4.80405,238
23713,14,6.88377,9.20745,238
23714,15,7.46466,5.68415,238
23715,16,2.46083,6.23654,238
23716,17,4.05207,5.90475,238
23717,18,6.03278,5.02522,238
23718,19,4.17123,5.42335,238
23719,20,6.85646,0.205652,238
23720,21,5.32223,3.78142,238
23721,22,6.36207,3.45261,238
23722,23,4.96868,5.74745,238
23723,24,4.75274,4.71539,238
23724,25,3.68075,7.52274,238
23725,26,5.74368,3.45134,238
23726,27,3.46026,6.87342,238
23727,28,5.37959,2.5524,238
23728,29,0.833019,3.58075,238
23729,30,2.07362,2.64491,238
23730,31,3.62097,0.206177,238
23731,32,7.16652,4.72678,238
23732,33,8.24006,4.12741,238
23733,34,4.2068,3.19792,238
23734,35,4.70783,6.55881,238
23735,36,6.91032,2.28026,238
23736,37,6.61371,4.7488,238
23737,38,5.03334,3.9132,238
23738,39,7.20064,7.97678,238
23739,40,7.15477,2.99343,238
23740,41,6.67379,2.6482,238
23741,42,4.9565,4.87801,238
23742,43,3.0231,7.87393,238
23743,44,7.54657,2.37602,238
23744,45,4.43958,4.30156,238
23745,46,3.06943,6.60503,238
23746,47,4.30239,7.89945,238
23747,48,3.8143,6.72436,238
23748,49,3.7756,3.98835,238
23749,50,5.32176,4.57053,238
23750,51,4.00058,6.90045,238
23751,52,3.0692,4.35428,238
23752,53,8.10912,5.9304,238
23753,54,3.8911,5.41697,238
23754,55,5.06213,1.43195,238
23755,56,5.23843,6.048,238
23756,57,2.39259,5.04896,238
23757,58,6.1686,3.56619,238
23758,59,8.79255,3.57218,238
23759,60,6.43264,7.95053,238
23760,61,7.93581,8.77127,238
23761,62,6.85321,2.43702,238
23762,63,3.03819,4.88291,238
23763,64,2.8426,5.30497,238
23764,65,5.62763,5.69291,238
23765,66,1.98211,4.47346,238
23766,67,2.93141,4.10384,238
23767,68,2.92624,4.7932,238
23768,69,5.06692,5.24039,238
23769,70,4.4929,3.76262,238
23770,71,6.74293,9.50627,238
23771,72,0.724734,6.34356,238
23772,73,6.58017,5.10332,238
23773,74,4.61212,8.54278,238
23774,75,7.70628,7.31138,238
23775,76,4.57868,2.97789,238
23776,77,6.5912,3.80182,238
23777,78,5.82405,2.02622,238
23778,79,0.675575,5.02883,238
23779,80,7.0109,4.94363,238
23780,81,6.59712,5.66668,238
23781,82,0.986507,5.08239,238
23782,83,2.43756,3.82679,238
23783,84,3.05991,4.1543,238
23784,85,3.12343,4.288,238
23785,86,4.26116,4.56028,238
23786,87,4.0786,6.00884,238
23787,88,5.48151,7.71383,238
23788,89,5.1292,5.00631,238
23789,90,8.34264,7.68121,238
23790,91,6.20299,5.01738,238
23791,92,0.207258,0.909833,238
23792,93,6.20747,5.12978,238
23793,94,8.17067,6.21824,238
23794,95,6.0723,5.16201,238
23795,96,2.80279,2.38456,238
23796,97,4.06224,5.49158,238
23797,98,1.47954,8.39685,238
23798,99,6.80283,3.44767,238
23799,100,4.87698,5.27128,238
23800,1,7.23214,5.14303,239
23801,2,5.57515,0.566734,239
23802,3,4.41552,3.10264,239
23803,4,6.03863,5.67471,239
23804,5,4.96808,6.15745,239
23805,6,9.26177,4.37097,239
23806,7,4.55288,3.5696,239
23807,8,7.80476,1.72748,239
23808,9,3.25727,2.74323,239
23809,10,9.08193,4.65122,239
23810,11,4.78443,5.35926,239
23811,12,4.34509,6.45361,239
23812,13,7.01205,4.7755,239
23813,14,6.73254,9.07657,239
23814,15,7.66237,5.65394,239
23815,16,2.58585,6.39266,239
23816,17,3.85475,5.93739,239
23817,18,6.23174,5.04559,239
23818,19,4.37122,5.42531,239
23819,20,7.05637,0.211679,239
23820,21,5.33775,3.58202,239
23821,22,6.2592,3.62412,239
23822,23,4.76899,5.73629,239
23823,24,4.77976,4.51722,239
23824,25,3.48373,7.55713,239
23825,26,5.88619,3.31101,239
23826,27,3.28715,6.77326,239
23827,28,5.287,2.37512,239
23828,29,0.642038,3.64014,239
23829,30,1.93632,2.79034,239
23830,31,3.42468,0.244488,239
23831,32,7.13759,4.92468,239
23832,33,8.39276,3.99825,239
23833,34,4.40656,3.18822,239
23834,35,4.856,6.42448,239
23835,36,6.80319,2.44915,239
23836,37,6.80385,4.68679,239
23837,38,5.22286,3.9771,239
23838,39,7.34337,8.11688,239
23839,40,7.25889,2.82266,239
23840,41,6.47395,2.64017,239
23841,42,5.09666,4.73533,239
23842,43,3.11506,7.69632,239
23843,44,7.36659,2.28881,239
23844,45,4.25413,4.37645,239
23845,46,2.88074,6.67133,239
23846,47,4.13814,7.78535,239
23847,48,4.00088,6.65232,239
23848,49,3.76459,3.78865,239
23849,50,5.43866,4.73281,239
23850,51,4.12459,7.05736,239
23851,52,2.89869,4.45882,239
23852,53,8.23419,5.77434,239
23853,54,3.69268,5.4421,239
23854,55,5.25408,1.37577,239
23855,56,5.39427,6.17335,239
23856,57,2.47508,4.86676,239
23857,58,6.36809,3.58056,239
23858,59,8.60323,3.50769,239
23859,60,6.2333,7.93431,239
23860,61,7.82787,8.93964,239
23861,62,6.93067,2.62141,239
23862,63,3.03759,4.68291,239
23863,64,2.86319,5.5039,239
23864,65,5.81452,5.62169,239
23865,66,2.1621,4.38626,239
23866,67,2.78798,3.96446,239
23867,68,2.89342,4.59591,239
23868,69,5.11977,5.43328,239
23869,70,4.57702,3.94407,239
23870,71,6.58252,9.38683,239
23871,72,0.807906,6.52545,239
23872,73,6.77286,5.15692,239
23873,74,4.59496,8.34351,239
23874,75,7.88266,7.40566,239
23875,76,4.72467,3.11459,239
23876,77,6.45991,3.65094,239
23877,78,5.793,2.2238,239
23878,79,0.712001,5.22548,239
23879,80,6.91176,5.11733,239
23880,81,6.43007,5.77665,239
23881,82,1.07021,5.26403,239
23882,83,2.60106,3.7116,239
23883,84,2.91814,4.01323,239
23884,85,2.97724,4.15151,239
23885,86,4.06365,4.59174,239
23886,87,4.27533,5.97278,239
23887,88,5.54256,7.52338,239
23888,89,5.16063,4.8088,239
23889,90,8.37762,7.48429,239
23890,91,6.16759,5.21423,239
23891,92,0.231807,0.711345,239
23892,93,6.27894,4.94298,239
23893,94,8.03355,6.07264,239
23894,95,5.97292,4.98845,239
23895,96,2.99271,2.32186,239
23896,97,4.04404,5.69075,239
23897,98,1.35321,8.2418,239
23898,99,6.67232,3.59923,239
23899,100,5.07469,5.2411,239
23900,1,7.10391,4.98955,240
23901,2,5.37695,0.54,240
23902,3,4.35687,2.91144,240
23903,4,5.83877,5.68214,240
23904,5,4.98439,5.95811,240
23905,6,9.40546,4.51008,240
23906,7,4.36485,3.63775,240
23907,8,7.96126,1.85202,240
23908,9,3.20789,2.54942,240
23909,10,9.01053,4.4644,240
23910,11,4.58752,5.39427,240
23911,12,4.22842,6.29116,240
23912,13,6.85889,4.64688,240
23913,14,6.71006,8.87784,240
23914,15,7.76041,5.82826,240
23915,16,2.78303,6.42609,240
23916,17,4.03808,6.01732,240
23917,18,6.0318,5.0505,240
23918,19,4.2703,5.25264,240
23919,20,7.10985,0.404396,240
23920,21,5.22633,3.74811,240
23921,22,6.44763,3.55709,240
23922,23,4.95381,5.65987,240
23923,24,4.59337,4.58974,240
23924,25,3.59841,7.39328,240
23925,26,5.6978,3.24389,240
23926,27,3.28298,6.5733,240
23927,28,5.25678,2.57283,240
23928,29,0.442727,3.65672,240
23929,30,2.07449,2.64574,240
23930,31,3.54905,0.401117,240
23931,32,6.94955,4.85657,240
23932,33,8.45364,4.18875,240
23933,34,4.42941,3.38691,240
23934,35,4.91093,6.61679,240
23935,36,6.76974,2.64634,240
23936,37,6.94752,4.82593,240
23937,38,5.31472,3.79944,240
23938,39,7.54326,8.11041,240
23939,40,7.132,2.66807,240
23940,41,6.34477,2.48749,240
23941,42,4.94758,4.86865,240
23942,43,3.19506,7.51302,240
23943,44,7.16766,2.26815,240
23944,45,4.05414,4.37777,240
23945,46,3.06469,6.59283,240
23946,47,4.27781,7.64219,240
23947,48,3.8227,6.56148,240
23948,49,3.96048,3.74827,240
23949,50,5.26153,4.63993,240
23950,51,4.27221,6.92241,240
23951,52,2.75217,4.32268,240
23952,53,8.35691,5.61641,240
23953,54,3.75284,5.25136,240
23954,55,5.14849,1.54563,240
23955,56,5.20132,6.12074,240
23956,57,2.4402,5.0637,240
23957,58,6.32718,3.38479,240
23958,59,8.62053,3.30844,240
23959,60,6.19357,8.13032,240
23960,61,7.83078,8.73966,240
23961,62,7.07715,2.75758,240
23962,63,3.22665,4.61766,240
23963,64,3.05977,5.46703,240
23964,65,5.82757,5.82126,240
23965,66,2.36175,4.39819,240
23966,67,2.70963,3.78045,240
23967,68,2.74508,4.73006,240
23968,69,4.98062,5.57693,240
23969,70,4.58087,3.74411,240
23970,71,6.75726,9.48412,240
23971,72,1.00129,6.47443,240
23972,73,6.97167,5.17867,240
23973,74,4.43737,8.22037,240
23974,75,7.70355,7.49463,240
23975,76,4.52471,3.11877,240
23976,77,6.60618,3.51455,240
23977,78,5.8928,2.39712,240
23978,79,0.82657,5.06155,240
23979,80,6.71313,5.1407,240
23980,81,6.58831,5.89895,240
23981,82,1.09635,5.46232,240
23982,83,2.55616,3.51671,240
23983,84,2.72349,4.05919,240
23984,85,2.92941,4.3457,240
23985,86,4.24061,4.68493,240
23986,87,4.37375,6.14688,240
23987,88,5.72472,7.60593,240
23988,89,4.99792,4.69249,240
23989,90,8.39851,7.28538,240
23990,91,6.14449,5.01556,240
23991,92,0.416765,0.63525,240
23992,93,6.44407,5.05581,240
23993,94,8.1287,5.89672,240
23994,95,6.12002,5.12397,240
23995,96,2.81272,2.40907,240
23996,97,4.21344,5.79706,240
23997,98,1.33144,8.44061,240
23998,99,6.63552,3.40264,240
23999,100,5.26726,5.29511,240
24000,1,6.90678,5.02332,241
24001,2,5.1824,0.586395,241
24002,3,4.55353,2.94781,241
24003,4,6.03872,5.6864,241
24004,5,4.91465,5.77067,241
24005,6,9.34037,4.69919,241
24006,7,4.18653,3.72833,241
24007,8,7.80786,1.98036,241
24008,9,3.01043,2.51767,241
24009,10,9.20406,4.51486,241
24010,11,4.41054,5.30111,241
24011,12,4.18546,6.48649,241
24012,13,7.02931,4.5422,241
24013,14,6.51745,8.82397,241
24014,15,7.92759,5.71848,241
24015,16,2.62204,6.30743,241
24016,17,4.01727,5.81841,241
24017,18,6.23105,5.06776,241
24018,19,4.43855,5.36076,241
24019,20,6.92537,0.327144,241
24020,21,5.07725,3.88143,241
24021,22,6.5133,3.36818,241
24022,23,4.78124,5.76097,241
24023,24,4.67302,4.7732,241
24024,25,3.39858,7.40138,241
24025,26,5.66112,3.04728,241
24026,27,3.1835,6.7468,241
24027,28,5.37849,2.41412,241
24028,29,0.53068,3.83635,241
24029,30,1.89891,2.54997,241
24030,31,3.34994,0.419994,241
24031,32,7.14837,4.87824,241
24032,33,8.59522,4.33002,241
24033,34,4.35539,3.20111,241
24034,35,5.06162,6.74829,241
24035,36,6.5879,2.72962,241
24036,37,6.75543,4.77024,241
24037,38,5.20143,3.96426,241
24038,39,7.74305,8.10133,241
24039,40,6.97567,2.54333,241
24040,41,6.16226,2.56928,241
24041,42,4.86713,4.68555,241
24042,43,3.16732,7.31495,241
24043,44,7.23135,2.07856,241
24044,45,4.06051,4.57767,241
24045,46,3.0213,6.39759,241
24046,47,4.19313,7.461,241
24047,48,3.86169,6.75764,241
24048,49,3.96357,3.94824,241
24049,50,5.13023,4.7908,241
24050,51,4.10956,6.80602,241
24051,52,2.78613,4.12559,241
24052,53,8.3945,5.41997,241
24053,54,3.58514,5.14238,241
24054,55,5.32986,1.46133,241
24055,56,5.37799,6.027,241
24056,57,2.27142,5.17099,241
24057,58,6.52656,3.36905,241
24058,59,8.60331,3.10918,241
24059,60,6.11182,8.31285,241
24060,61,7.79909,8.54219,241
24061,62,6.93767,2.61425,241
24062,63,3.24042,4.41813,241
24063,64,2.96074,5.29327,241
24064,65,5.87996,6.01428,241
24065,66,2.44543,4.21653,241
24066,67,2.82211,3.94582,241
24067,68,2.57872,4.84107,241
24068,69,5.18031,5.588,241
24069,70,4.77527,3.69709,241
24070,71,6.86217,9.65439,241
24071,72,0.86087,6.61685,241
24072,73,6.8931,4.99475,241
24073,74,4.60305,8.3324,241
24074,75,7.88303,7.58287,241
24075,76,4.32634,3.09327,241
24076,77,6.56836,3.71094,241
24077,78,5.80752,2.21622,241
24078,79,0.667069,5.18221,241
24079,80,6.77555,5.33071,241
24080,81,6.46883,5.73856,241
24081,82,0.918102,5.37162,241
24082,83,2.54119,3.31727,241
24083,84,2.88779,3.94514,241
24084,85,3.09178,4.22892,241
24085,86,4.4058,4.57218,241
24086,87,4.35159,6.34565,241
24087,88,5.83614,7.43984,241
24088,89,4.91409,4.87407,241
24089,90,8.20538,7.23341,241
24090,91,6.16901,4.81707,241
24091,92,0.616704,0.640208,241
24092,93,6.27317,4.95193,241
24093,94,7.93472,5.848,241
24094,95,6.26806,4.9895,241
24095,96,2.70568,2.57801,241
24096,97,4.33526,5.95568,241
24097,98,1.52152,8.37841,241
24098,99,6.44207,3.35187,241
24099,100,5.27987,5.49471,241
24100,1,7.08145,5.12073,242
24101,2,5.23152,0.78027,242
24102,3,4.63565,2.76544,242
24103,4,6.03882,5.4864,242
24104,5,4.91459,5.57067,242
24105,6,9.45956,4.85979,242
24106,7,4.11057,3.91334,242
24107,8,7.99806,2.04219,242
24108,9,3.08668,2.70256,242
24109,10,9.25332,4.7087,242
24110,11,4.36663,5.49624,242
24111,12,3.99309,6.43176,242
24112,13,6.85805,4.6455,242
24113,14,6.47122,8.62939,242
24114,15,7.79153,5.57189,242
24115,16,2.42603,6.26766,242
24116,17,3.94175,6.0036,242
24117,18,6.05851,5.1689,242
24118,19,4.34644,5.53829,242
24119,20,6.76225,0.442869,242
24120,21,4.88078,3.84404,242
24121,22,6.4625,3.56162,242
24122,23,4.88375,5.58924,242
24123,24,4.53051,4.91351,242
24124,25,3.53493,7.5477,242
24125,26,5.70812,2.85288,242
24126,27,3.3241,6.88904,242
24127,28,5.39072,2.2145,242
24128,29,0.657626,3.99089,242
24129,30,2.03233,2.40098,242
24130,31,3.44411,0.596434,242
24131,32,7.02859,5.0384,242
24132,33,8.64498,4.13631,242
24133,34,4.55377,3.22652,242
24134,35,5.01758,6.5532,242
24135,36,6.39881,2.79477,242
24136,37,6.72793,4.57214,242
24137,38,5.01024,3.90558,242
24138,39,7.81326,8.2886,242
24139,40,7.0887,2.37833,242
24140,41,6.36195,2.58038,242
24141,42,4.7898,4.86999,242
24142,43,3.35781,7.25402,242
24143,44,7.0667,1.96503,242
24144,45,3.92946,4.42659,242
24145,46,2.84577,6.30173,242
24146,47,4.20337,7.66074,242
24147,48,3.88506,6.55901,242
24148,49,3.79176,3.84587,242
24149,50,5.30213,4.68858,242
24150,51,4.06421,6.61123,242
24151,52,2.68426,4.29769,242
24152,53,8.59365,5.40154,242
24153,54,3.6219,4.94578,242
24154,55,5.13004,1.46991,242
24155,56,5.20475,5.92706,242
24156,57,2.17266,4.99708,242
24157,58,6.55308,3.56729,242
24158,59,8.4682,2.96172,242
24159,60,6.12696,8.51228,242
24160,61,7.71676,8.72446,242
24161,62,6.78286,2.74087,242
24162,63,3.34001,4.59158,242
24163,64,2.76282,5.322,242
24164,65,5.82361,5.82238,242
24165,66,2.47183,4.01828,242
24166,67,2.93972,3.78406,242
24167,68,2.37953,4.82304,242
24168,69,5.06957,5.42146,242
24169,70,4.94739,3.79895,242
24170,71,6.69408,9.54602,242
24171,72,0.665311,6.65876,242
24172,73,6.91521,5.19352,242
24173,74,4.40322,8.34061,242
24174,75,8.07303,7.64531,242
24175,76,4.36537,3.28942,242
24176,77,6.62993,3.90123,242
24177,78,5.92587,2.37743,242
24178,79,0.747254,5.36543,242
24179,80,6.75763,5.52991,242
24180,81,6.65848,5.67505,242
24181,82,0.93384,5.571,242
24182,83,2.71659,3.22117,242
24183,84,2.69323,3.9915,242
24184,85,3.28604,4.27647,242
24185,86,4.29341,4.40675,242
24186,87,4.37336,6.14684,242
24187,88,5.67737,7.56146,242
24188,89,5.06277,5.00784,242
24189,90,8.09505,7.06659,242
24190,91,6.00721,4.69952,242
24191,92,0.438982,0.731941,242
24192,93,6.3052,4.75451,242
24193,94,7.73993,5.80264,242
24194,95,6.40754,5.13284,242
24195,96,2.86933,2.69299,242
24196,97,4.50001,5.84229,242
24197,98,1.4933,8.18041,242
24198,99,6.51338,3.16502,242
24199,100,5.11442,5.38234,242
24200,1,7.27644,5.07623,243
24201,2,5.10212,0.627769,243
24202,3,4.80802,2.66401,243
24203,4,5.90843,5.63805,243
24204,5,5.10412,5.5068,243
24205,6,9.64897,4.79557,243
24206,7,3.92085,3.85005,243
24207,8,7.82357,2.13991,243
24208,9,3.04217,2.89755,243
24209,10,9.21798,4.51184,243
24210,11,4.30356,5.30644,243
24211,12,3.81624,6.33836,243
24212,13,7.05801,4.64964,243
24213,14,6.45466,8.8287,243
24214,15,7.87783,5.39146,243
24215,16,2.25062,6.17158,243
24216,17,4.10719,6.11598,243
24217,18,5.92627,5.01886,243
24218,19,4.24622,5.36521,243
24219,20,6.59294,0.549326,243
24220,21,4.75267,3.69046,243
24221,22,6.43558,3.7598,243
24222,23,4.89689,5.7888,243
24223,24,4.71311,4.83192,243
24224,25,3.38731,7.41276,243
24225,26,5.6377,3.04007,243
24226,27,3.37164,7.08331,243
24227,28,5.57158,2.29988,243
24228,29,0.601523,4.18286,243
24229,30,1.851,2.31661,243
24230,31,3.63578,0.5393,243
24231,32,7.16883,4.89581,243
24232,33,8.79425,4.26942,243
24233,34,4.39917,3.09964,243
24234,35,5.04893,6.75073,243
24235,36,6.50737,2.62679,243
24236,37,6.74415,4.3728,243
24237,38,5.13774,4.05967,243
24238,39,7.63625,8.3817,243
24239,40,7.00982,2.19455,243
24240,41,6.17199,2.64295,243
24241,42,4.98635,4.90694,243
24242,43,3.52765,7.1484,243
24243,44,6.91997,1.82912,243
24244,45,3.8289,4.25371,243
24245,46,2.6572,6.36836,243
24246,47,4.40221,7.68223,243
24247,48,3.71422,6.45503,243
24248,49,3.9337,3.98677,243
24249,50,5.4042,4.86057,243
24250,51,4.18165,6.44934,243
24251,52,2.81021,4.45305,243
24252,53,8.40556,5.46952,243
24253,54,3.58806,5.1429,243
24254,55,5.27064,1.61215,243
24255,56,5.39042,6.00141,243
24256,57,2.37136,4.97433,243
24257,58,6.71072,3.4442,243
24258,59,8.27162,2.99853,243
24259,60,5.97554,8.38161,243
24260,61,7.88647,8.83029,243
24261,62,6.58758,2.78409,243
24262,63,3.48965,4.45888,243
24263,64,2.60221,5.44119,243
24264,65,5.81649,5.62251,243
24265,66,2.27187,4.02244,243
24266,67,3.08075,3.64225,243
24267,68,2.55577,4.91758,243
24268,69,5.26866,5.4405,243
24269,70,5.13477,3.86886,243
24270,71,6.88057,9.47377,243
24271,72,0.465337,6.66198,243
24272,73,7.00428,5.37259,243
24273,74,4.22797,8.24423,243
24274,75,8.20029,7.7996,243
24275,76,4.55319,3.22069,243
24276,77,6.82375,3.95055,243
24277,78,6.09205,2.26614,243
24278,79,0.94298,5.40656,243
24279,80,6.95763,5.52954,243
24280,81,6.82684,5.78301,243
24281,82,0.971201,5.37452,243
24282,83,2.70002,3.02186,243
24283,84,2.88446,4.05009,243
24284,85,3.3592,4.46261,243
24285,86,4.09584,4.43782,243
24286,87,4.56911,6.18781,243
24287,88,5.69989,7.76019,243
24288,89,5.1738,4.84149,243
24289,90,8.16055,7.25556,243
24290,91,6.00726,4.49952,243
24291,92,0.625932,0.660879,243
24292,93,6.13685,4.64652,243
24293,94,7.92234,5.72061,243
24294,95,6.25932,4.99855,243
24295,96,2.75187,2.53111,243
24296,97,4.69667,5.8059,243
24297,98,1.68773,8.22729,243
24298,99,6.68624,3.06443,243
24299,100,4.91666,5.41222,243
24300,1,7.25037,5.27452,244
24301,2,4.90216,0.631336,244
24302,3,4.91633,2.83215,244
24303,4,5.71923,5.70288,244
24304,5,5.23258,5.35351,244
24305,6,9.46434,4.87247,244
24306,7,3.75359,3.95971,244
24307,8,7.62424,2.12351,244
24308,9,2.86377,2.80715,244
24309,10,9.28871,4.32477,244
24310,11,4.12358,5.39365,244
24311,12,3.65878,6.21505,244
24312,13,6.98037,4.83396,244
24313,14,6.31033,8.96715,244
24314,15,8.06157,5.31248,244
24315,16,2.42965,6.08242,244
24316,17,4.20851,5.94354,244
24317,18,6.10399,4.92713,244
24318,19,4.15185,5.18888,244
24319,20,6.55695,0.352592,244
24320,21,4.55269,3.68786,244
24321,22,6.60091,3.87234,244
24322,23,4.85024,5.98329,244
24323,24,4.80272,5.01073,244
24324,25,3.36726,7.21377,244
24325,26,5.83621,3.01571,244
24326,27,3.1718,7.09153,244
24327,28,5.75618,2.22292,244
24328,29,0.415767,4.25699,244
24329,30,1.66234,2.383,244
24330,31,3.83011,0.586594,244
24331,32,7.29656,4.74191,244
24332,33,8.77857,4.4688,244
24333,34,4.58946,3.03807,244
24334,35,5.08987,6.94649,244
24335,36,6.62555,2.46545,244
24336,37,6.94297,4.39446,244
24337,38,5.00375,3.91119,244
24338,39,7.80774,8.48462,244
24339,40,7.07447,2.00528,244
24340,41,5.97724,2.59744,244
24341,42,4.80824,4.81598,244
24342,43,3.72372,7.10895,244
24343,44,6.87326,1.63465,244
24344,45,3.68732,4.11244,244
24345,46,2.45763,6.35521,244
24346,47,4.25262,7.54948,244
24347,48,3.91025,6.49465,244
24348,49,3.76217,4.08962,244
24349,50,5.31056,4.68385,244
24350,51,4.05863,6.60703,244
24351,52,2.96231,4.58291,244
24352,53,8.55166,5.6061,244
24353,54,3.54898,4.94675,244
24354,55,5.46688,1.65073,244
24355,56,5.43734,5.80699,244
24356,57,2.25673,4.81044,244
24357,58,6.73435,3.2456,244
24358,59,8.46379,3.05396,244
24359,60,5.80135,8.4799,244
24360,61,7.687,8.84486,244
24361,62,6.77974,2.72865,244
24362,63,3.3614,4.61235,244
24363,64,2.49982,5.61299,244
24364,65,6.00479,5.55511,244
24365,66,2.47128,4.03786,244
24366,67,3.2109,3.79411,244
24367,68,2.68835,5.06733,244
24368,69,5.46857,5.44633,244
24369,70,5.06322,3.6821,244
24370,71,7.06563,9.39792,244
24371,72,0.605801,6.51961,244
24372,73,7.17027,5.48417,244
24373,74,4.41889,8.30382,244
24374,75,8.10422,7.62418,244
24375,76,4.40615,3.08512,244
24376,77,6.92866,4.12083,244
24377,78,6.21122,2.10553,244
24378,79,0.951691,5.60637,244
24379,80,6.90726,5.72309,244
24380,81,6.62986,5.74837,244
24381,82,0.81745,5.24661,244
24382,83,2.89951,3.00748,244
24383,84,2.80711,4.23453,244
24384,85,3.21879,4.32019,244
24385,86,4.26556,4.33202,244
24386,87,4.76862,6.20187,244
24387,88,5.56861,7.91107,244
24388,89,5.08666,5.02151,244
24389,90,8.32111,7.37482,244
24390,91,5.99359,4.29999,244
24391,92,0.733679,0.829373,244
24392,93,6.14834,4.84619,244
24393,94,7.74416,5.62977,244
24394,95,6.17457,4.8174,244
24395,96,2.76222,2.33138,244
24396,97,4.89293,5.84443,244
24397,98,1.86483,8.13434,244
24398,99,6.87063,2.98697,244
24399,100,4.79775,5.57303,244
24400,1,7.17077,5.458,245
24401,2,4.70364,0.655658,245
24402,3,5.10221,2.75833,245
24403,4,5.64655,5.8892,245
24404,5,5.03424,5.37923,245
24405,6,9.43494,5.0703,245
24406,7,3.95252,3.98041,245
24407,8,7.82415,2.12949,245
24408,9,2.89612,2.60978,245
24409,10,9.44575,4.20092,245
24410,11,4.25611,5.24387,245
24411,12,3.47919,6.12702,245
24412,13,7.05248,5.02051,245
24413,14,6.28273,9.16524,245
24414,15,7.90438,5.43614,245
24415,16,2.60751,6.17388,245
24416,17,4.0198,6.00979,245
24417,18,6.29452,4.86631,245
24418,19,4.34934,5.22048,245
24419,20,6.65152,0.176364,245
24420,21,4.53295,3.48884,245
24421,22,6.55838,4.06777,245
24422,23,4.71309,6.12885,245
24423,24,4.73794,5.19995,245
24424,25,3.54876,7.29777,245
24425,26,5.93859,3.18751,245
24426,27,3.01822,7.21964,245
24427,28,5.5647,2.16517,245
24428,29,0.562008,4.39342,245
24429,30,1.792,2.53528,245
24430,31,3.78424,0.391925,245
24431,32,7.30543,4.94171,245
24432,33,8.72936,4.27495,245
24433,34,4.78054,2.979,245
24434,35,4.97681,6.78151,245
24435,36,6.64107,2.26605,245
24436,37,6.8021,4.25249,245
24437,38,5.19394,3.84932,245
24438,39,7.98967,8.56768,245
24439,40,7.196,2.16412,245
24440,41,5.77846,2.57532,245
24441,42,5.00466,4.77833,245
24442,43,3.83045,6.93981,245
24443,44,6.68346,1.6977,245
24444,45,3.71321,3.91413,245
24445,46,2.25764,6.35348,245
24446,47,4.06303,7.61316,245
24447,48,4.00008,6.31596,245
24448,49,3.9613,4.07097,245
24449,50,5.31092,4.88385,245
24450,51,4.19679,6.75165,245
24451,52,3.14273,4.66923,245
24452,53,8.36637,5.53081,245
24453,54,3.38342,4.83455,245
24454,55,5.43006,1.45415,245
24455,56,5.59686,5.92763,245
24456,57,2.34994,4.98739,245
24457,58,6.556,3.33612,245
24458,59,8.37613,3.23372,245
24459,60,5.66977,8.63051,245
24460,61,7.6473,9.04088,245
24461,62,6.95219,2.82995,245
24462,63,3.52382,4.72906,245
24463,64,2.47735,5.41426,245
24464,65,5.81406,5.61528,245
24465,66,2.2747,4.00104,245
24466,67,3.19953,3.59443,245
24467,68,2.4924,5.0273,245
24468,69,5.63539,5.336,245
24469,70,5.25174,3.61532,245
24470,71,6.87173,9.34889,245
24471,72,0.482056,6.67673,245
24472,73,7.34746,5.39142,245
24473,74,4.58889,8.19848,245
24474,75,7.94246,7.50657,245
24475,76,4.35696,3.27897,245
24476,77,7.0261,3.94617,245
24477,78,6.25744,1.91094,245
24478,79,1.09609,5.46799,245
24479,80,7.10643,5.70484,245
24480,81,6.43256,5.71562,245
24481,82,0.706175,5.08042,245
24482,83,2.70158,2.97874,245
24483,84,2.81314,4.03462,245
24484,85,3.0208,4.2919,245
24485,86,4.44414,4.24195,245
24486,87,4.60741,6.32024,245
24487,88,5.76831,7.90011,245
24488,89,5.27289,5.09445,245
24489,90,8.15857,7.25828,245
24490,91,6.17185,4.39067,245
24491,92,0.547513,0.756284,245
24492,93,6.17938,4.64862,245
24493,94,7.82473,5.44672,245
24494,95,6.37143,4.85267,245
24495,96,2.90222,2.18854,245
24496,97,4.76105,5.99479,245
24497,98,1.80576,7.94327,245
24498,99,6.67213,3.01138,245
24499,100,4.59788,5.56588,245
24500,1,7.20328,5.65533,246
24501,2,4.71069,0.855533,246
24502,3,5.05534,2.95276,246
