spot ID,Track ID,T (sec),x (micron),y (micron),Frame ,Ids
123108,47,389.712,110.849,45.333,117,
123110,47,393.043,111.056,45.333,118,
123112,47,396.374,111.056,45.333,119,
123114,47,399.705,111.056,45.333,120,
123116,47,403.036,111.107,45.281,121,
123118,47,406.367,111.107,45.281,122,
123120,47,409.698,111.107,45.281,123,
123122,47,413.028,111.056,45.230,124,
123124,47,416.359,111.056,45.230,125,
123126,47,419.690,111.056,45.230,126,
123128,47,423.021,111.056,45.230,127,
123130,47,426.352,111.056,45.230,128,
123132,47,429.683,111.056,45.230,129,
123134,47,433.014,111.056,45.230,130,
123136,47,436.345,111.056,45.230,131,
123138,47,439.675,111.056,45.230,132,
123140,47,443.006,111.056,45.230,133,
123142,47,446.337,111.056,45.230,134,
123144,47,449.668,111.056,45.230,135,
123146,47,452.999,111.056,45.230,136,
123148,47,456.330,111.056,45.230,137,
123150,47,459.661,111.056,45.230,138,
123152,47,462.992,111.056,45.230,139,
123154,47,466.322,111.004,45.230,140,
123156,47,469.653,111.004,45.230,141,
123158,47,472.984,111.004,45.230,142,
123160,47,476.315,111.004,45.230,143,
123162,47,479.646,111.004,45.230,144,
123164,47,482.977,111.004,45.230,145,
123166,47,486.308,111.004,45.230,146,
123168,47,489.639,111.004,45.230,147,
123170,47,492.969,111.004,45.230,148,
123172,47,496.300,111.004,45.230,149,
123174,47,499.631,111.004,45.230,150,
123176,47,502.962,111.004,45.230,151,
123178,47,506.293,111.004,45.230,152,
123180,47,509.624,111.004,45.230,153,
123182,47,512.955,111.004,45.230,154,
123184,47,516.286,111.004,45.230,155,
123186,47,519.616,111.004,45.230,156,
123188,47,522.947,111.004,45.230,157,
123190,47,526.278,111.004,45.230,158,
123192,47,529.609,111.004,45.230,159,
123194,47,532.940,111.004,45.230,160,
123196,47,536.271,111.004,45.230,161,
123198,47,539.602,111.004,45.230,162,
123200,47,542.933,111.004,45.230,163,
123202,47,546.263,111.004,45.230,164,
123204,47,549.594,111.004,45.230,165,
123206,47,552.925,111.004,45.230,166,
123208,47,556.256,111.004,45.230,167,
123210,47,559.587,111.004,45.230,168,
123212,47,562.918,111.004,45.230,169,
123214,47,566.249,110.486,45.230,170,
123216,47,569.580,111.107,45.178,171,
123218,47,572.910,111.107,45.178,172,
123220,47,576.241,111.107,45.178,173,
123222,47,579.572,110.538,45.333,174,
123224,47,582.903,110.228,45.592,175,
123226,47,586.234,110.228,45.592,176,
123228,47,589.565,109.814,45.695,177,
123230,47,592.896,109.400,46.006,178,
123232,47,596.227,108.986,46.265,179,
123234,47,599.557,108.779,46.730,180,
123236,47,602.888,108.313,46.937,181,
123238,47,606.219,108.158,47.403,182,
123240,47,609.550,108.002,48.179,183,
123242,47,612.881,107.744,48.800,184,
123244,47,616.212,107.433,49.525,185,
123246,47,619.543,107.433,50.456,186,
123248,47,622.874,107.692,51.129,187,
123250,47,626.204,107.951,51.905,188,
123252,47,629.535,108.106,52.682,189,
123254,47,632.866,108.416,53.044,190,
123256,47,636.197,108.675,53.665,191,
123258,47,639.528,109.400,54.545,192,
123260,47,642.859,109.814,55.114,193,
123262,47,646.190,110.176,55.683,194,
123264,47,649.521,110.693,56.149,195,
123266,47,652.851,111.314,56.770,196,
123268,47,656.182,111.832,57.287,197,
123270,47,659.513,112.246,58.012,198,
123272,47,662.844,112.505,58.685,199,
123690,48,0.000,27.014,75.038,0,
123692,48,3.331,27.635,74.693,1,
123694,48,6.662,27.359,75.176,2,
123696,48,9.993,27.359,75.176,3,
123698,48,13.323,27.359,75.176,4,
123700,48,16.654,27.980,74.624,5,
123702,48,19.985,27.842,74.762,6,
123704,48,23.316,27.359,74.969,7,
123706,48,26.647,27.428,74.831,8,
123708,48,29.978,27.428,74.831,9,
123710,48,33.309,27.980,74.624,10,
123712,48,36.640,27.980,74.624,11,
123714,48,39.970,27.980,74.624,12,
123716,48,43.301,27.980,74.624,13,
123718,48,46.632,28.325,74.555,14,
123720,48,49.963,28.118,74.624,15,
123722,48,53.294,28.118,74.624,16,
123724,48,56.625,28.118,74.417,17,
123726,48,59.956,28.187,74.417,18,
123728,48,63.287,28.394,74.417,19,
123730,48,66.617,27.359,74.693,20,
123732,48,69.948,25.220,75.314,21,
123734,48,73.279,24.944,75.314,22,
123736,48,76.610,23.909,75.590,23,
123738,48,79.941,23.288,75.797,24,
123740,48,83.272,22.391,76.073,25,
123742,48,86.603,21.839,76.487,26,
123744,48,89.934,21.011,76.763,27,
123746,48,93.264,20.183,77.522,28,
123748,48,96.595,20.183,77.522,29,
123750,48,99.926,19.562,78.143,30,
123752,48,103.257,19.148,78.419,31,
123754,48,106.588,19.148,78.419,32,
123756,48,109.919,18.734,78.971,33,
123758,48,113.250,18.665,79.109,34,
123760,48,116.581,18.665,79.316,35,
123762,48,119.911,18.941,78.833,36,
123764,48,123.242,18.389,79.109,37,
123766,48,126.573,18.803,79.178,38,
123768,48,129.904,18.803,79.316,39,
123770,48,133.235,18.527,79.523,40,
123772,48,136.566,17.975,80.213,41,
123774,48,139.897,17.906,80.368,42,
123776,48,143.228,18.009,80.575,43,
123778,48,146.558,18.009,80.575,44,
123780,48,149.889,18.009,80.575,45,
123782,48,153.220,18.009,80.575,46,
123784,48,156.551,18.009,79.954,47,
123786,48,159.882,18.113,80.316,48,
123788,48,163.213,18.113,80.316,49,
123790,48,166.544,18.216,80.006,50,
123792,48,169.875,18.216,80.006,51,
123794,48,173.205,18.216,80.316,52,
123796,48,176.536,18.009,80.782,53,
123798,48,179.867,18.009,80.782,54,
123800,48,183.198,17.957,81.248,55,
123802,48,186.529,17.957,81.248,56,
123804,48,189.860,17.957,81.248,57,
123806,48,193.191,17.957,81.248,58,
123808,48,196.522,17.957,81.248,59,
123820,48,199.852,17.957,81.248,60,
123822,48,203.183,18.061,81.092,61,
123824,48,206.514,18.113,81.092,62,
123826,48,209.845,18.113,81.092,63,
123828,48,213.176,18.113,81.196,64,
123830,48,216.507,18.113,81.196,65,
123832,48,219.838,18.009,81.662,66,
123834,48,223.169,17.906,81.765,67,
123836,48,226.499,17.854,81.972,68,
123838,48,229.830,17.854,82.076,69,
123840,48,233.161,17.906,81.713,70,
123842,48,236.492,18.216,81.041,71,
123844,48,239.823,18.268,80.730,72,
123846,48,243.154,18.423,80.161,73,
123848,48,246.485,18.423,79.902,74,
123850,48,249.816,18.785,79.540,75,
123852,48,253.146,18.992,78.971,76,
123854,48,256.477,19.355,78.401,77,
123856,48,259.808,19.044,78.867,78,
123858,48,263.139,19.458,78.505,79,
123860,48,266.470,19.148,79.126,80,
123862,48,269.801,19.148,78.660,81,
123864,48,273.132,19.096,78.764,82,
123866,48,276.463,19.406,78.401,83,
123868,48,279.793,19.769,78.194,84,
123870,48,283.124,20.079,77.832,85,
123872,48,286.455,20.338,77.366,86,
123874,48,289.786,20.597,77.366,87,
123876,48,293.117,20.286,77.470,88,
123878,48,296.448,20.286,77.470,89,
123880,48,299.779,20.286,77.625,90,
123882,48,303.110,20.441,77.522,91,
123884,48,306.440,20.441,77.522,92,
123886,48,309.771,20.441,77.522,93,
123888,48,313.102,19.820,78.194,94,
123890,48,316.433,19.562,78.194,95,
123892,48,319.764,18.992,78.919,96,
123894,48,323.095,18.527,79.902,97,
123896,48,326.426,18.475,79.902,98,
123898,48,329.757,18.216,80.264,99,
123900,48,333.087,18.216,80.523,100,
123902,48,336.418,18.113,80.885,101,
123904,48,339.749,18.216,80.420,102,
123906,48,343.080,18.268,80.523,103,
123908,48,346.411,18.423,80.678,104,
123910,48,349.742,18.734,80.834,105,
123912,48,353.073,18.734,80.834,106,
123915,48,356.404,18.630,80.782,107,
123917,48,359.734,18.527,81.351,108,
123919,48,363.065,18.164,82.179,109,
123921,48,366.396,17.699,82.334,110,
123923,48,369.727,18.009,82.800,111,
123925,48,373.058,17.699,83.369,112,
123927,48,376.389,17.078,83.939,113,
123929,48,379.720,16.922,84.560,114,
123931,48,383.051,16.922,84.560,115,
123933,48,386.381,16.301,85.336,116,
123935,48,389.712,16.301,86.112,117,
123937,48,393.043,16.094,86.371,118,
123939,48,396.374,15.991,87.199,119,
123941,48,399.705,15.784,87.458,120,
123943,48,403.036,15.784,87.458,121,
123945,48,406.367,15.473,87.768,122,
123947,48,409.698,15.473,87.768,123,
123949,48,413.028,15.473,87.768,124,
123951,48,416.359,15.473,87.768,125,
123953,48,419.690,15.473,87.768,126,
123955,48,423.021,15.473,87.768,127,
123957,48,426.352,15.473,87.768,128,
123959,48,429.683,15.473,87.768,129,
123961,48,433.014,15.473,87.768,130,
123963,48,436.345,15.473,87.768,131,
123965,48,439.675,15.473,87.768,132,
123967,48,443.006,15.473,87.768,133,
123969,48,446.337,15.473,87.768,134,
123971,48,449.668,15.473,87.768,135,
123973,48,452.999,15.473,87.768,136,
123975,48,456.330,15.473,87.768,137,
123977,48,459.661,15.577,88.337,138,
123979,48,462.992,15.370,88.596,139,
123981,48,466.322,15.370,88.596,140,
123983,48,469.653,15.370,88.596,141,
123985,48,472.984,15.422,88.182,142,
123987,48,476.315,15.318,88.751,143,
123989,48,479.646,15.163,88.907,144,
123991,48,482.977,14.852,89.165,145,
123993,48,486.308,14.852,89.476,146,
123995,48,489.639,14.852,89.476,147,
123997,48,492.969,14.852,89.476,148,
123999,48,496.300,14.852,89.476,149,
124001,48,499.631,14.852,89.476,150,
124003,48,502.962,14.852,89.476,151,
124005,48,506.293,14.852,89.476,152,
124007,48,509.624,14.749,89.476,153,
124009,48,512.955,14.749,89.476,154,
124011,48,516.286,14.749,89.476,155,
124013,48,519.616,14.749,89.476,156,
124015,48,522.947,14.594,89.735,157,
124017,48,526.278,14.594,89.735,158,
124019,48,529.609,14.594,89.735,159,
124021,48,532.940,14.283,89.890,160,
124023,48,536.271,14.283,90.045,161,
124025,48,539.602,14.542,89.838,162,
124027,48,542.933,14.542,89.838,163,
124029,48,546.263,14.542,89.838,164,
124031,48,549.594,14.542,89.838,165,
124033,48,552.925,14.542,89.838,166,
124035,48,556.256,14.542,89.838,167,
124037,48,559.587,14.542,89.838,168,
124039,48,562.918,14.542,89.838,169,
124041,48,566.249,14.542,89.838,170,
124043,48,569.580,14.542,89.838,171,
124045,48,572.910,14.542,89.838,172,
124047,48,576.241,14.542,89.838,173,
124049,48,579.572,14.542,89.838,174,
124051,48,582.903,14.542,89.838,175,
124053,48,586.234,14.542,89.838,176,
124055,48,589.565,14.542,89.838,177,
124057,48,592.896,14.542,89.838,178,
124059,48,596.227,14.542,89.838,179,
124061,48,599.557,14.542,89.838,180,
124063,48,602.888,14.542,89.838,181,
124065,48,606.219,14.542,89.838,182,
124067,48,609.550,14.542,89.838,183,
124069,48,612.881,14.542,89.838,184,
124071,48,616.212,14.542,89.838,185,
124073,48,619.543,14.542,89.838,186,
124075,48,622.874,14.542,89.838,187,
124077,48,626.204,14.542,89.838,188,
124079,48,629.535,14.542,89.838,189,
124081,48,632.866,14.542,89.838,190,
124083,48,636.197,14.542,89.838,191,
124085,48,639.528,14.542,89.838,192,
124087,48,642.859,14.542,89.838,193,
124089,48,646.190,14.542,89.838,194,
124091,48,649.521,14.542,89.838,195,
124093,48,652.851,14.542,89.838,196,
124095,48,656.182,14.542,89.838,197,
124097,48,659.513,14.542,89.838,198,
124108,48,662.844,14.594,89.683,199,
124740,50,0.000,148.316,100.292,0,
124742,50,3.331,148.316,100.292,1,
124744,50,6.662,148.454,100.568,2,
124746,50,9.993,149.075,100.568,3,
124748,50,13.323,149.834,100.637,4,
124750,50,16.654,150.524,100.637,5,
124752,50,19.985,150.869,100.706,6,
124754,50,23.316,150.524,100.775,7,
124756,50,26.647,150.524,100.775,8,
124758,50,29.978,150.179,100.775,9,
124760,50,33.309,150.179,100.775,10,
124762,50,36.640,150.800,100.499,11,
124764,50,39.970,150.869,100.706,12,
124766,50,43.301,151.835,100.568,13,
124768,50,46.632,152.111,100.775,14,
124770,50,49.963,151.524,100.757,15,
124772,50,53.294,151.472,100.499,16,
124774,50,56.625,151.576,100.654,17,
124776,50,59.956,151.007,100.706,18,
124778,50,63.287,151.007,100.499,19,
124780,50,66.617,151.007,100.499,20,
124782,50,69.948,150.023,100.654,21,
124784,50,73.279,150.023,100.654,22,
124786,50,76.610,150.023,100.602,23,
124788,50,79.941,150.748,100.706,24,
124790,50,83.272,150.748,100.706,25,
124792,50,86.603,150.748,100.706,26,
124794,50,89.934,151.110,100.602,27,
124796,50,93.264,151.369,100.602,28,
124798,50,96.595,151.576,100.602,29,
124800,50,99.926,151.886,100.602,30,
124802,50,103.257,151.731,100.602,31,
124804,50,106.588,151.731,100.602,32,
124806,50,109.919,151.628,100.499,33,
124808,50,113.250,151.766,100.844,34,
124810,50,116.581,151.766,100.844,35,
124812,50,119.911,151.697,100.568,36,
124814,50,123.242,151.697,100.568,37,
124816,50,126.573,151.697,100.568,38,
124818,50,129.904,151.697,100.568,39,
124820,50,133.235,151.559,100.637,40,
124822,50,136.566,151.559,100.637,41,
124824,50,139.897,151.559,100.637,42,
124826,50,143.228,151.490,100.637,43,
124828,50,146.558,151.490,100.637,44,
124830,50,149.889,151.490,100.637,45,
124832,50,153.220,151.490,100.637,46,
124834,50,156.551,151.490,100.637,47,
124836,50,159.882,151.490,100.637,48,
124838,50,163.213,151.490,100.637,49,
124840,50,166.544,151.490,100.637,50,
124842,50,169.875,151.352,101.051,51,
124844,50,173.205,151.559,101.120,52,
124846,50,176.536,151.559,100.637,53,
124848,50,179.867,151.559,100.844,54,
124850,50,183.198,151.559,100.844,55,
124852,50,186.529,151.559,100.844,56,
124854,50,189.860,151.559,100.844,57,
124856,50,193.191,151.559,100.844,58,
124858,50,196.522,151.559,100.844,59,
124860,50,199.852,151.559,100.844,60,
124862,50,203.183,151.559,100.844,61,
124864,50,206.514,151.559,100.844,62,
124866,50,209.845,151.559,100.844,63,
124868,50,213.176,151.559,100.844,64,
124870,50,216.507,151.559,100.844,65,
124872,50,219.838,151.559,100.844,66,
124874,50,223.169,151.559,100.844,67,
124876,50,226.499,151.559,100.844,68,
124878,50,229.830,151.559,100.844,69,
124880,50,233.161,151.559,100.844,70,
124882,50,236.492,151.559,100.844,71,
124884,50,239.823,151.559,100.706,72,
124886,50,243.154,151.559,100.706,73,
124888,50,246.485,151.559,100.982,74,
124890,50,249.816,151.559,100.982,75,
124892,50,253.146,151.559,100.775,76,
124894,50,256.477,151.559,100.775,77,
124896,50,259.808,151.559,100.775,78,
124898,50,263.139,151.559,100.775,79,
124900,50,266.470,151.559,100.775,80,
124902,50,269.801,151.559,100.775,81,
124904,50,273.132,151.559,100.775,82,
124906,50,276.463,151.559,100.775,83,
124908,50,279.793,151.559,100.775,84,
124910,50,283.124,151.559,100.775,85,
124912,50,286.455,151.559,100.775,86,
124914,50,289.786,151.559,100.775,87,
124916,50,293.117,151.559,100.775,88,
124918,50,296.448,151.559,100.775,89,
124920,50,299.779,151.559,100.775,90,
124922,50,303.110,151.559,100.775,91,
124924,50,306.440,151.559,100.775,92,
124926,50,309.771,151.559,100.775,93,
124928,50,313.102,151.559,100.775,94,
124930,50,316.433,151.559,100.775,95,
124932,50,319.764,151.559,100.775,96,
124934,50,323.095,151.559,100.775,97,
124936,50,326.426,151.559,100.775,98,
124938,50,329.757,151.559,100.775,99,
124940,50,333.087,151.559,100.775,100,
124942,50,336.418,151.559,100.775,101,
124944,50,339.749,151.559,100.775,102,
124946,50,343.080,151.559,100.775,103,
124948,50,346.411,151.559,100.775,104,
124950,50,349.742,151.559,100.775,105,
124952,50,353.073,151.559,100.775,106,
124954,50,356.404,151.559,100.775,107,
124956,50,359.734,151.559,100.775,108,
124958,50,363.065,151.559,100.775,109,
124960,50,366.396,151.559,100.775,110,
124962,50,369.727,151.559,100.775,111,
124964,50,373.058,151.559,100.775,112,
124966,50,376.389,151.559,100.775,113,
124968,50,379.720,151.559,100.775,114,
124970,50,383.051,151.559,100.775,115,
124972,50,386.381,151.559,100.775,116,
124974,50,389.712,151.559,100.775,117,
124976,50,393.043,151.559,100.775,118,
124978,50,396.374,151.559,100.775,119,
124980,50,399.705,151.559,100.775,120,
124982,50,403.036,151.559,100.775,121,
124984,50,406.367,151.559,100.775,122,
124986,50,409.698,151.559,100.775,123,
124988,50,413.028,151.559,100.775,124,
124990,50,416.359,151.559,100.775,125,
124992,50,419.690,151.559,100.775,126,
124994,50,423.021,151.559,100.775,127,
124996,50,426.352,151.559,100.775,128,
124998,50,429.683,151.559,100.775,129,
125000,50,433.014,151.559,100.775,130,
125002,50,436.345,151.559,100.775,131,
125004,50,439.675,151.559,100.775,132,
125006,50,443.006,151.559,100.775,133,
125008,50,446.337,151.559,100.775,134,
125010,50,449.668,151.559,100.775,135,
125019,50,452.999,151.421,100.637,136,
125021,50,456.330,151.421,100.637,137,
125023,50,459.661,151.421,100.637,138,
125025,50,462.992,151.421,100.637,139,
125027,50,466.322,151.421,100.637,140,
125029,50,469.653,151.421,100.637,141,
125031,50,472.984,151.421,100.637,142,
125033,50,476.315,151.421,100.637,143,
125035,50,479.646,151.421,100.637,144,
125037,50,482.977,151.421,100.637,145,
125039,50,486.308,151.421,100.637,146,
125041,50,489.639,151.421,100.637,147,
125043,50,492.969,152.318,100.706,148,
125045,50,496.300,152.663,100.430,149,
125047,50,499.631,153.422,100.568,150,
125049,50,502.962,154.664,100.499,151,
125051,50,506.293,154.664,100.499,152,
125053,50,509.624,154.664,100.499,153,
125055,50,512.955,154.664,100.499,154,
125057,50,516.286,154.664,100.499,155,
125059,50,519.616,154.664,100.499,156,
125061,50,522.947,154.664,100.499,157,
125063,50,526.278,154.664,100.499,158,
125065,50,529.609,155.492,100.499,159,
125067,50,532.940,155.906,100.499,160,
125069,50,536.271,156.734,100.499,161,
125071,50,539.602,156.734,100.775,162,
125073,50,542.933,156.734,100.775,163,
125075,50,546.263,157.148,100.775,164,
125077,50,549.594,157.148,100.775,165,
125079,50,552.925,157.148,100.775,166,
125081,50,556.256,157.286,100.568,167,
125083,50,559.587,157.286,100.568,168,
125085,50,562.918,156.596,100.430,169,
125087,50,566.249,156.113,100.430,170,
125089,50,569.580,156.665,100.430,171,
125091,50,572.910,156.665,100.430,172,
125093,50,576.241,156.665,100.430,173,
125095,50,579.572,156.665,100.430,174,
125097,50,582.903,157.079,100.568,175,
125099,50,586.234,157.079,100.568,176,
125101,50,589.565,157.148,100.568,177,
125103,50,592.896,157.286,100.568,178,
125105,50,596.227,157.286,100.637,179,
125107,50,599.557,157.424,100.775,180,
125109,50,602.888,158.045,100.775,181,
125111,50,606.219,157.631,100.775,182,
125113,50,609.550,157.631,100.775,183,
125115,50,612.881,157.493,100.775,184,
125117,50,616.212,157.493,100.775,185,
125119,50,619.543,157.838,100.430,186,
125121,50,622.874,157.907,100.292,187,
125123,50,626.204,157.907,100.292,188,
125125,50,629.535,157.907,100.292,189,
125127,50,632.866,157.700,100.016,190,
125129,50,636.197,157.424,100.085,191,
125131,50,639.528,157.424,100.085,192,
125133,50,642.859,157.424,100.085,193,
125135,50,646.190,157.424,100.085,194,
125137,50,649.521,157.424,100.085,195,
125139,50,652.851,158.114,100.085,196,
125141,50,656.182,158.114,100.085,197,
125143,50,659.513,158.114,100.499,198,
125145,50,662.844,158.114,100.499,199,
127199,51,0.000,99.479,46.393,0,
127214,51,3.331,99.602,46.541,1,
127216,51,6.662,99.602,46.541,2,
127218,51,9.993,99.602,46.541,3,
127220,51,13.323,99.464,47.093,4,
127222,51,16.654,99.464,47.093,5,
127224,51,19.985,99.153,47.817,6,
127226,51,23.316,98.843,48.645,7,
127228,51,26.647,98.843,49.059,8,
127230,51,29.978,98.946,49.784,9,
127232,51,33.309,98.946,50.094,10,
127234,51,36.640,98.946,50.715,11,
127236,51,39.970,99.119,50.957,12,
127238,51,43.301,99.119,51.233,13,
127240,51,46.632,99.395,51.716,14,
127242,51,49.963,99.533,51.923,15,
127244,51,53.294,99.257,52.130,16,
127246,51,56.625,99.533,52.268,17,
127248,51,59.956,99.533,52.268,18,
127250,51,63.287,99.533,52.613,19,
127252,51,66.617,99.533,52.613,20,
127254,51,69.948,99.533,52.613,21,
127256,51,73.279,99.533,52.613,22,
127258,51,76.610,99.602,53.096,23,
127260,51,79.941,99.947,54.131,24,
127262,51,83.272,99.947,54.131,25,
127264,51,86.603,100.085,54.269,26,
127266,51,89.934,100.016,54.269,27,
127268,51,93.264,100.016,54.269,28,
127270,51,96.595,99.878,53.786,29,
127272,51,99.926,99.878,53.786,30,
127274,51,103.257,99.878,53.786,31,
127276,51,106.588,99.878,53.786,32,
127278,51,109.919,99.878,53.786,33,
127280,51,113.250,99.878,53.786,34,
127282,51,116.581,99.878,53.786,35,
127284,51,119.911,99.878,53.786,36,
127286,51,123.242,99.878,53.786,37,
127288,51,126.573,99.878,53.786,38,
127290,51,129.904,99.878,53.786,39,
127292,51,133.235,99.878,53.786,40,
127294,51,136.566,99.878,53.786,41,
127296,51,139.897,99.878,53.786,42,
127298,51,143.228,99.878,53.786,43,
127300,51,146.558,99.878,53.786,44,
127302,51,149.889,99.878,53.786,45,
127304,51,153.220,99.878,53.786,46,
127306,51,156.551,99.326,52.958,47,
127308,51,159.882,99.326,52.337,48,
127310,51,163.213,99.326,52.130,49,
127312,51,166.544,99.326,52.130,50,
127314,51,169.875,99.326,52.130,51,
127316,51,173.205,99.395,52.682,52,
127318,51,176.536,99.188,52.199,53,
127320,51,179.867,99.188,52.199,54,
127322,51,183.198,99.188,51.992,55,
127324,51,186.529,99.188,51.992,56,
127326,51,189.860,99.326,52.544,57,
127328,51,193.191,99.326,53.096,58,
127330,51,196.522,99.326,53.096,59,
127332,51,199.852,99.947,53.717,60,
127334,51,203.183,100.016,53.993,61,
127336,51,206.514,100.016,54.269,62,
127338,51,209.845,99.947,54.407,63,
127340,51,213.176,99.947,54.407,64,
127342,51,216.507,99.947,54.407,65,
127344,51,219.838,100.154,54.821,66,
127346,51,223.169,100.223,54.683,67,
127348,51,226.499,100.292,54.890,68,
127350,51,229.830,100.430,55.097,69,
127352,51,233.161,100.430,55.097,70,
127354,51,236.492,100.430,55.097,71,
127356,51,239.823,100.430,55.097,72,
127358,51,243.154,100.430,55.097,73,
127360,51,246.485,100.430,55.097,74,
127362,51,249.816,100.430,55.097,75,
127364,51,253.146,100.430,55.097,76,
127366,51,256.477,100.430,55.097,77,
127368,51,259.808,100.430,55.097,78,
127370,51,263.139,100.430,55.097,79,
127372,51,266.470,100.430,55.097,80,
127374,51,269.801,100.430,55.097,81,
127376,51,273.132,100.430,55.097,82,
127378,51,276.463,100.430,55.097,83,
127380,51,279.793,100.430,55.097,84,
127382,51,283.124,100.430,55.097,85,
127384,51,286.455,100.430,55.373,86,
127386,51,289.786,100.430,55.373,87,
127388,51,293.117,100.430,55.373,88,
127390,51,296.448,100.430,55.373,89,
127392,51,299.779,100.430,54.959,90,
127394,51,303.110,100.430,55.235,91,
127396,51,306.440,100.430,55.235,92,
127398,51,309.771,100.430,55.235,93,
127400,51,313.102,100.430,55.235,94,
127402,51,316.433,100.430,55.235,95,
127404,51,319.764,100.430,55.235,96,
127406,51,323.095,100.430,55.235,97,
127408,51,326.426,100.430,55.235,98,
127410,51,329.757,100.430,55.235,99,
127412,51,333.087,100.775,56.270,100,
127414,51,336.418,100.775,56.270,101,
127416,51,339.749,100.775,56.270,102,
127418,51,343.080,100.775,56.270,103,
127420,51,346.411,101.258,56.753,104,
127422,51,349.742,101.258,56.753,105,
127424,51,353.073,101.258,56.753,106,
127426,51,356.404,101.258,56.753,107,
127428,51,359.734,101.258,56.753,108,
127430,51,363.065,101.396,57.029,109,
127432,51,366.396,101.396,57.029,110,
127434,51,369.727,101.396,57.029,111,
127436,51,373.058,101.327,57.305,112,
127438,51,376.389,101.327,57.236,113,
127440,51,379.720,101.327,57.236,114,
127442,51,383.051,101.327,57.167,115,
127444,51,386.381,101.051,57.305,116,
127446,51,389.712,101.051,56.960,117,
127448,51,393.043,101.051,56.960,118,
127450,51,396.374,101.051,56.960,119,
127452,51,399.705,101.051,56.960,120,
127454,51,403.036,101.051,56.960,121,
127456,51,406.367,101.051,56.753,122,
127458,51,409.698,101.189,56.546,123,
127460,51,413.028,101.189,56.546,124,
127462,51,416.359,100.913,57.098,125,
127464,51,419.690,101.120,57.443,126,
127466,51,423.021,101.120,57.443,127,
127468,51,426.352,101.120,57.443,128,
127470,51,429.683,101.120,57.443,129,
127472,51,433.014,102.293,58.271,130,
127474,51,436.345,102.293,58.271,131,
127476,51,439.675,102.293,58.271,132,
127478,51,443.006,101.879,57.305,133,
127480,51,446.337,101.810,57.167,134,
127482,51,449.668,101.534,57.098,135,
127484,51,452.999,101.534,57.098,136,
127486,51,456.330,102.224,57.995,137,
127488,51,459.661,102.638,58.271,138,
127490,51,462.992,102.500,57.719,139,
127492,51,466.322,102.707,58.202,140,
127494,51,469.653,102.707,58.409,141,
127496,51,472.984,102.707,58.409,142,
127498,51,476.315,102.638,58.478,143,
127500,51,479.646,102.638,58.478,144,
127502,51,482.977,102.983,58.685,145,
127504,51,486.308,103.328,59.375,146,
127506,51,489.639,103.742,60.065,147,
127508,51,492.969,104.225,60.479,148,
127510,51,496.300,104.432,60.548,149,
127512,51,499.631,104.432,60.548,150,
127514,51,502.962,104.432,60.686,151,
127516,51,506.293,104.432,60.686,152,
127518,51,509.624,104.432,60.686,153,
127520,51,512.955,104.432,60.686,154,
127522,51,516.286,104.432,60.686,155,
127524,51,519.616,104.432,60.686,156,
127526,51,522.947,104.432,60.686,157,
127528,51,526.278,104.432,60.686,158,
127530,51,529.609,104.501,61.169,159,
127532,51,532.940,104.501,61.169,160,
127534,51,536.271,104.501,60.962,161,
127536,51,539.602,104.501,60.962,162,
127538,51,542.933,104.294,60.755,163,
127540,51,546.263,104.432,61.100,164,
127542,51,549.594,104.432,60.479,165,
127544,51,552.925,104.432,60.479,166,
127546,51,556.256,104.432,60.479,167,
127548,51,559.587,104.432,60.272,168,
127550,51,562.918,104.087,60.341,169,
127552,51,566.249,104.087,60.341,170,
127554,51,569.580,104.087,59.927,171,
127556,51,572.910,104.087,59.927,172,
127558,51,576.241,104.087,59.927,173,
127560,51,579.572,103.397,59.375,174,
127562,51,582.903,102.845,58.961,175,
127564,51,586.234,102.638,58.409,176,
127566,51,589.565,102.293,57.857,177,
127568,51,592.896,102.224,57.512,178,
127570,51,596.227,101.534,57.029,179,
127572,51,599.557,101.051,56.201,180,
127574,51,602.888,101.051,56.201,181,
127576,51,606.219,101.051,56.201,182,
127578,51,609.550,100.775,55.718,183,
127580,51,612.881,100.430,55.718,184,
127582,51,616.212,100.430,55.718,185,
127584,51,619.543,100.775,55.856,186,
127586,51,622.874,101.258,56.546,187,
127588,51,626.204,101.672,56.960,188,
127590,51,629.535,102.500,57.581,189,
127592,51,632.866,102.827,57.908,190,
127594,51,636.197,103.759,58.167,191,
127596,51,639.528,103.707,58.478,192,
127598,51,642.859,104.018,59.150,193,
127600,51,646.190,104.690,59.616,194,
127602,51,649.521,105.260,60.082,195,
127604,51,652.851,105.260,60.082,196,
127606,51,656.182,105.260,60.082,197,
127608,51,659.513,106.139,60.496,198,
127610,51,662.844,106.916,61.376,199,
127626,52,0.000,56.461,125.107,0,
127641,52,3.331,56.304,124.614,1,
127643,52,6.662,56.304,124.614,2,
127645,52,9.993,56.339,124.235,3,
127647,52,13.323,56.201,123.890,4,
127649,52,16.654,56.339,123.269,5,
127651,52,19.985,56.546,122.027,6,
127653,52,23.316,56.546,121.475,7,
127655,52,26.647,56.684,120.371,8,
127657,52,29.978,56.753,120.095,9,
127659,52,33.309,56.891,119.060,10,
127661,52,36.640,57.236,117.128,11,
127663,52,39.970,57.305,116.438,12,
127665,52,43.301,57.443,115.817,13,
127667,52,46.632,57.926,114.644,14,
