,spot ID,Track ID,T (sec),x (micron),y (micron),Frame,Ids,squared displacement,dt,vx,vy,speed
3363,125073,50,542.933,156.734,100.775,163,,71.09601300000011,1.0,0.0,0.0,0.0
3364,125075,50,546.263,157.148,100.775,164,,78.2375129999999,1.0,0.12428700090062662,0.0,0.12428700090062662
3365,125077,50,549.594,157.148,100.775,165,,78.2375129999999,1.0,0.0,0.0,0.0
3366,125079,50,552.925,157.148,100.775,166,,78.2375129999999,1.0,0.0,0.0,0.0
3367,125081,50,556.256,157.286,100.568,167,,80.53707599999998,1.0,0.04142900030021172,-0.06214350045031758,0.07468719243681318
3368,125083,50,559.587,157.286,100.568,168,,80.53707599999998,1.0,0.0,0.0,0.0
3369,125085,50,562.918,156.596,100.43,169,,68.57744400000003,1.0,-0.20714500150105006,-0.04142900030020745,0.2112472809594117
3370,125087,50,566.249,156.113,100.43,170,,60.812252999999956,1.0,-0.14500150105073675,0.0,0.14500150105073675
3371,125089,50,569.58,156.665,100.43,171,,69.72484499999983,1.0,0.16571600120083835,0.0,0.16571600120083835
3372,125091,50,572.91,156.665,100.43,172,,69.72484499999983,1.0,0.0,0.0,0.0
3373,125093,50,576.241,156.665,100.43,173,,69.72484499999983,1.0,0.0,0.0,0.0
3374,125095,50,579.572,156.665,100.43,174,,69.72484499999983,1.0,0.0,0.0,0.0
3375,125097,50,582.903,157.079,100.568,175,,76.8663450000001,1.0,0.12428700090063516,0.04142900030020745,0.13101000213246725
3376,125099,50,586.234,157.079,100.568,176,,76.8663450000001,1.0,0.0,0.0,0.0
3377,125101,50,589.565,157.148,100.568,177,,78.0803999999999,1.0,0.02071450015010159,0.0,0.02071450015010159
3378,125103,50,592.896,157.286,100.568,178,,80.53707599999998,1.0,0.04142900030021172,0.0,0.04142900030021172
3379,125105,50,596.227,157.286,100.637,179,,80.57992499999997,1.0,0.0,0.02071450015010586,0.02071450015010586
3380,125107,50,599.557,157.424,100.775,180,,83.18895300000007,1.0,0.04142900030021172,0.04142900030021172,0.05858945410011844
3381,125109,50,602.888,158.045,100.775,181,,94.8867299999997,1.0,0.18643050135093994,0.0,0.18643050135093994
3382,125111,50,606.219,157.631,100.775,182,,87.00251399999996,1.0,-0.12428700090062662,0.0,0.12428700090062662
3383,125113,50,609.55,157.631,100.775,183,,87.00251399999996,1.0,0.0,0.0,0.0
3384,125115,50,612.881,157.493,100.775,184,,84.45061799999986,1.0,-0.04142900030021172,0.0,0.04142900030021172
3385,125117,50,616.212,157.493,100.775,185,,84.45061799999986,1.0,0.0,0.0,0.0
3386,125119,50,619.543,157.838,100.43,186,,90.68752799999984,1.0,0.10357250075052503,-0.10357250075052503,0.14647363525029006
3387,125121,50,622.874,157.907,100.292,187,,91.98728100000015,1.0,0.020714500150110126,-0.04142900030021172,0.046319030455568205
3388,125123,50,626.204,157.907,100.292,188,,91.98728100000015,1.0,0.0,0.0,0.0
3389,125125,50,629.535,157.907,100.292,189,,91.98728100000015,1.0,0.0,0.0,0.0
3390,125127,50,632.866,157.7,100.016,190,,88.13563199999975,1.0,-0.06214350045032184,-0.08285800060041917,0.10357250075052844
3391,125129,50,636.197,157.424,100.085,191,,82.99851300000007,1.0,-0.0828580006004149,0.02071450015010159,0.08540807210075002
3392,125131,50,639.528,157.424,100.085,192,,82.99851300000007,1.0,0.0,0.0,0.0
3393,125133,50,642.859,157.424,100.085,193,,82.99851300000007,1.0,0.0,0.0,0.0
3394,125135,50,646.19,157.424,100.085,194,,82.99851300000007,1.0,0.0,0.0,0.0
3395,125137,50,649.521,157.424,100.085,195,,82.99851300000007,1.0,0.0,0.0,0.0
3396,125139,50,652.851,158.114,100.085,196,,96.04365300000003,1.0,0.20714500150105006,0.0,0.20714500150105006
3397,125141,50,656.182,158.114,100.085,197,,96.04365300000003,1.0,0.0,0.0,0.0
3398,125143,50,659.513,158.114,100.499,198,,96.04365300000003,1.0,0.0,0.12428700090063088,0.12428700090063088
3399,125145,50,662.844,158.114,100.499,199,,96.04365300000003,1.0,0.0,0.0,0.0
3400,127199,51,0.0,99.479,46.393,0,,0.0,,,,
3401,127214,51,3.331,99.602,46.541,1,,0.037033,1.0,0.03692584809366697,0.044431101771238705,0.0577723208988763
3402,127216,51,6.662,99.602,46.541,2,,0.037033,1.0,0.0,0.0,0.0
3403,127218,51,9.993,99.602,46.541,3,,0.037033,1.0,0.0,0.0,0.0
3404,127220,51,13.323,99.464,47.093,4,,0.490225000000004,1.0,-0.04142900030021172,0.1657160012008426,0.17081614420151453
3405,127222,51,16.654,99.464,47.093,5,,0.490225000000004,1.0,0.0,0.0,0.0
3406,127224,51,19.985,99.153,47.817,6,,2.1340519999999943,1.0,-0.09336535574902217,0.21735214650255077,0.23655664278013366
3407,127226,51,23.316,98.843,48.645,7,,5.476000000000005,1.0,-0.09306514560192203,0.24857400180126177,0.2654244820987707
3408,127228,51,26.647,98.843,49.059,8,,7.5120519999999775,1.0,0.0,0.12428700090062875,0.12428700090062875
3409,127230,51,29.978,98.946,49.784,9,,11.78296999999999,1.0,0.030921645151604452,0.21765235664965518,0.21983788684853764
3410,127232,51,33.309,98.946,50.094,10,,13.981490000000006,1.0,0.0,0.09306514560192203,0.09306514560192203
3411,127234,51,36.64,98.946,50.715,11,,18.963773000000025,1.0,0.0,0.18643050135094633,0.18643050135094633
3412,127236,51,39.97,99.119,50.957,12,,20.959696,1.0,0.05193635544881472,0.07265085559891844,0.08930583316088891
3413,127238,51,43.301,99.119,51.233,13,,23.555199999999964,1.0,0.0,0.08285800060041917,0.08285800060041917
3414,127240,51,46.632,99.395,51.716,14,,28.341385000000006,1.0,0.08285800060041917,0.14500150105073675,0.1670056393373166
3415,127242,51,49.963,99.533,51.923,15,,30.583816000000013,1.0,0.04142900030021172,0.06214350045031544,0.0746871924368114
3416,127244,51,53.294,99.257,52.13,16,,32.962453000000025,1.0,-0.08285800060041917,0.06214350045031544,0.1035725007505246
3417,127246,51,56.625,99.533,52.268,17,,34.518541,1.0,0.08285800060041917,0.04142900030020959,0.09263806091112783
3418,127248,51,59.956,99.533,52.268,18,,34.518541,1.0,0.0,0.0,0.0
3419,127250,51,63.287,99.533,52.613,19,,38.691315999999986,1.0,0.0,0.10357250075052503,0.10357250075052503
3420,127252,51,66.617,99.533,52.613,20,,38.691315999999986,1.0,0.0,0.0,0.0
3421,127254,51,69.948,99.533,52.613,21,,38.691315999999986,1.0,0.0,0.0,0.0
3422,127256,51,73.279,99.533,52.613,22,,38.691315999999986,1.0,0.0,0.0,0.0
3423,127258,51,76.61,99.602,53.096,23,,44.94533799999994,1.0,0.02071450015010586,0.14500150105073462,0.14647363525028975
3424,127260,51,79.941,99.947,54.131,24,,60.095667999999996,1.0,0.10357250075052503,0.31071750225157724,0.32752500533116
3425,127262,51,83.272,99.947,54.131,25,,60.095667999999996,1.0,0.0,0.0,0.0
3426,127264,51,86.603,100.085,54.269,26,,62.39861199999996,1.0,0.04142900030020745,0.04142900030020959,0.058589454100113916
3427,127266,51,89.934,100.016,54.269,27,,62.319744999999976,1.0,-0.02071450015010159,0.0,0.02071450015010159
3428,127268,51,93.264,100.016,54.269,28,,62.319744999999976,1.0,0.0,0.0,0.0
3429,127270,51,96.595,99.878,53.786,29,,54.81565000000001,1.0,-0.04142900030021172,-0.14500150105073462,0.1508038373942823
3430,127272,51,99.926,99.878,53.786,30,,54.81565000000001,1.0,0.0,0.0,0.0
3431,127274,51,103.257,99.878,53.786,31,,54.81565000000001,1.0,0.0,0.0,0.0
3432,127276,51,106.588,99.878,53.786,32,,54.81565000000001,1.0,0.0,0.0,0.0
3433,127278,51,109.919,99.878,53.786,33,,54.81565000000001,1.0,0.0,0.0,0.0
3434,127280,51,113.25,99.878,53.786,34,,54.81565000000001,1.0,0.0,0.0,0.0
3435,127282,51,116.581,99.878,53.786,35,,54.81565000000001,1.0,0.0,0.0,0.0
3436,127284,51,119.911,99.878,53.786,36,,54.81565000000001,1.0,0.0,0.0,0.0
3437,127286,51,123.242,99.878,53.786,37,,54.81565000000001,1.0,0.0,0.0,0.0
3438,127288,51,126.573,99.878,53.786,38,,54.81565000000001,1.0,0.0,0.0,0.0
3439,127290,51,129.904,99.878,53.786,39,,54.81565000000001,1.0,0.0,0.0,0.0
3440,127292,51,133.235,99.878,53.786,40,,54.81565000000001,1.0,0.0,0.0,0.0
3441,127294,51,136.566,99.878,53.786,41,,54.81565000000001,1.0,0.0,0.0,0.0
3442,127296,51,139.897,99.878,53.786,42,,54.81565000000001,1.0,0.0,0.0,0.0
3443,127298,51,143.228,99.878,53.786,43,,54.81565000000001,1.0,0.0,0.0,0.0
3444,127300,51,146.558,99.878,53.786,44,,54.81565000000001,1.0,0.0,0.0,0.0
3445,127302,51,149.889,99.878,53.786,45,,54.81565000000001,1.0,0.0,0.0,0.0
3446,127304,51,153.22,99.878,53.786,46,,54.81565000000001,1.0,0.0,0.0,0.0
3447,127306,51,156.551,99.326,52.958,47,,43.12263399999997,1.0,-0.1657160012008426,-0.24857400180126177,0.29874876974724324
3448,127308,51,159.882,99.326,52.337,48,,35.35454500000003,1.0,0.0,-0.1864305013509442,0.1864305013509442
3449,127310,51,163.213,99.326,52.13,49,,32.936578000000026,1.0,0.0,-0.06214350045031544,0.06214350045031544
3450,127312,51,166.544,99.326,52.13,50,,32.936578000000026,1.0,0.0,0.0,0.0
3451,127314,51,169.875,99.326,52.13,51,,32.936578000000026,1.0,0.0,0.0,0.0
3452,127316,51,173.205,99.395,52.682,52,,39.558577000000014,1.0,0.02071450015010586,0.16571600120084046,0.16700563933731608
3453,127318,51,176.536,99.188,52.199,53,,33.794316999999964,1.0,-0.06214350045031331,-0.14500150105073675,0.1577569331445845
3454,127320,51,179.867,99.188,52.199,54,,33.794316999999964,1.0,0.0,0.0,0.0
3455,127322,51,183.198,99.188,51.992,55,,31.433481999999962,1.0,0.0,-0.06214350045031544,0.06214350045031544
3456,127324,51,186.529,99.188,51.992,56,,31.433481999999962,1.0,0.0,0.0,0.0
3457,127326,51,189.86,99.326,52.544,57,,37.85820999999996,1.0,0.04142900030020745,0.16571600120084046,0.17081614420151142
3458,127328,51,193.191,99.326,53.096,58,,44.95361799999994,1.0,0.0,0.16571600120084046,0.16571600120084046
3459,127330,51,196.522,99.326,53.096,59,,44.95361799999994,1.0,0.0,0.0,0.0
3460,127332,51,199.852,99.947,53.717,60,,53.85999999999998,1.0,0.18643050135094846,0.18643050135094633,0.2636525434505254
3461,127334,51,203.183,100.016,53.993,61,,58.04836900000003,1.0,0.02071450015010586,0.0828580006004213,0.08540807210075727
3462,127336,51,206.514,100.016,54.269,62,,62.319744999999976,1.0,0.0,0.08285800060041917,0.08285800060041917
3463,127338,51,209.845,99.947,54.407,63,,64.44321999999994,1.0,-0.02071450015010586,0.04142900030020959,0.04631903045556439
3464,127340,51,213.176,99.947,54.407,64,,64.44321999999994,1.0,0.0,0.0,0.0
3465,127342,51,216.507,99.947,54.407,65,,64.44321999999994,1.0,0.0,0.0,0.0
3466,127344,51,219.838,100.154,54.821,66,,71.48680899999995,1.0,0.06214350045031331,0.12428700090063088,0.13895709136669318
3467,127346,51,223.169,100.223,54.683,67,,69.27763599999999,1.0,0.02071450015010586,-0.04142900030020959,0.04631903045556439
3468,127348,51,226.499,100.292,54.89,68,,72.85997800000001,1.0,0.02071450015010586,0.06214350045031544,0.06550500106623228
3469,127350,51,229.83,100.43,55.097,69,,76.66401700000003,1.0,0.04142900030021172,0.06214350045031544,0.0746871924368114
3470,127352,51,233.161,100.43,55.097,70,,76.66401700000003,1.0,0.0,0.0,0.0
3471,127354,51,236.492,100.43,55.097,71,,76.66401700000003,1.0,0.0,0.0,0.0
3472,127356,51,239.823,100.43,55.097,72,,76.66401700000003,1.0,0.0,0.0,0.0
3473,127358,51,243.154,100.43,55.097,73,,76.66401700000003,1.0,0.0,0.0,0.0
3474,127360,51,246.485,100.43,55.097,74,,76.66401700000003,1.0,0.0,0.0,0.0
3475,127362,51,249.816,100.43,55.097,75,,76.66401700000003,1.0,0.0,0.0,0.0
3476,127364,51,253.146,100.43,55.097,76,,76.66401700000003,1.0,0.0,0.0,0.0
3477,127366,51,256.477,100.43,55.097,77,,76.66401700000003,1.0,0.0,0.0,0.0
3478,127368,51,259.808,100.43,55.097,78,,76.66401700000003,1.0,0.0,0.0,0.0
3479,127370,51,263.139,100.43,55.097,79,,76.66401700000003,1.0,0.0,0.0,0.0
3480,127372,51,266.47,100.43,55.097,80,,76.66401700000003,1.0,0.0,0.0,0.0
3481,127374,51,269.801,100.43,55.097,81,,76.66401700000003,1.0,0.0,0.0,0.0
3482,127376,51,273.132,100.43,55.097,82,,76.66401700000003,1.0,0.0,0.0,0.0
3483,127378,51,276.463,100.43,55.097,83,,76.66401700000003,1.0,0.0,0.0,0.0
3484,127380,51,279.793,100.43,55.097,84,,76.66401700000003,1.0,0.0,0.0,0.0
3485,127382,51,283.124,100.43,55.097,85,,76.66401700000003,1.0,0.0,0.0,0.0
3486,127384,51,286.455,100.43,55.373,86,,81.54480099999996,1.0,0.0,0.08285800060041917,0.08285800060041917
3487,127386,51,289.786,100.43,55.373,87,,81.54480099999996,1.0,0.0,0.0,0.0
3488,127388,51,293.117,100.43,55.373,88,,81.54480099999996,1.0,0.0,0.0,0.0
3489,127390,51,296.448,100.43,55.373,89,,81.54480099999996,1.0,0.0,0.0,0.0
3490,127392,51,299.779,100.43,54.959,90,,74.28075700000007,1.0,0.0,-0.12428700090062875,0.12428700090062875
3491,127394,51,303.11,100.43,55.235,91,,79.085365,1.0,0.0,0.08285800060041917,0.08285800060041917
3492,127396,51,306.44,100.43,55.235,92,,79.085365,1.0,0.0,0.0,0.0
3493,127398,51,309.771,100.43,55.235,93,,79.085365,1.0,0.0,0.0,0.0
3494,127400,51,313.102,100.43,55.235,94,,79.085365,1.0,0.0,0.0,0.0
3495,127402,51,316.433,100.43,55.235,95,,79.085365,1.0,0.0,0.0,0.0
3496,127404,51,319.764,100.43,55.235,96,,79.085365,1.0,0.0,0.0,0.0
3497,127406,51,323.095,100.43,55.235,97,,79.085365,1.0,0.0,0.0,0.0
3498,127408,51,326.426,100.43,55.235,98,,79.085365,1.0,0.0,0.0,0.0
3499,127410,51,329.757,100.43,55.235,99,,79.085365,1.0,0.0,0.0,0.0
3500,127412,51,333.087,100.775,56.27,100,,99.23474500000006,1.0,0.10357250075052503,0.31071750225157724,0.32752500533116
3501,127414,51,336.418,100.775,56.27,101,,99.23474500000006,1.0,0.0,0.0,0.0
3502,127416,51,339.749,100.775,56.27,102,,99.23474500000006,1.0,0.0,0.0,0.0
3503,127418,51,343.08,100.775,56.27,103,,99.23474500000006,1.0,0.0,0.0,0.0
3504,127420,51,346.411,101.258,56.753,104,,110.49444099999997,1.0,0.14500150105073248,0.14500150105073462,0.205063089350404
3505,127422,51,349.742,101.258,56.753,105,,110.49444099999997,1.0,0.0,0.0,0.0
3506,127424,51,353.073,101.258,56.753,106,,110.49444099999997,1.0,0.0,0.0,0.0
3507,127426,51,356.404,101.258,56.753,107,,110.49444099999997,1.0,0.0,0.0,0.0
3508,127428,51,359.734,101.258,56.753,108,,110.49444099999997,1.0,0.0,0.0,0.0
3509,127430,51,363.065,101.396,57.029,109,,116.79938500000007,1.0,0.04142900030021172,0.0828580006004213,0.09263806091113069
3510,127432,51,366.396,101.396,57.029,110,,116.79938500000007,1.0,0.0,0.0,0.0
3511,127434,51,369.727,101.396,57.029,111,,116.79938500000007,1.0,0.0,0.0,0.0
3512,127436,51,373.058,101.327,57.305,112,,122.48684799999998,1.0,-0.02071450015010586,0.08285800060041917,0.08540807210075521
3513,127438,51,376.389,101.327,57.236,113,,120.98575299999992,1.0,0.0,-0.02071450015010586,0.02071450015010586
3514,127440,51,379.72,101.327,57.236,114,,120.98575299999992,1.0,0.0,0.0,0.0
3515,127442,51,383.051,101.327,57.167,115,,119.49418000000001,1.0,0.0,-0.020714500150103725,0.020714500150103725
3516,127444,51,386.381,101.051,57.305,116,,121.54292799999999,1.0,-0.08285800060041917,0.04142900030020959,0.09263806091112783
3517,127446,51,389.712,101.051,56.96,117,,114.13267300000001,1.0,0.0,-0.10357250075052503,0.10357250075052503
3518,127448,51,393.043,101.051,56.96,118,,114.13267300000001,1.0,0.0,0.0,0.0
3519,127450,51,396.374,101.051,56.96,119,,114.13267300000001,1.0,0.0,0.0,0.0
3520,127452,51,399.705,101.051,56.96,120,,114.13267300000001,1.0,0.0,0.0,0.0
3521,127454,51,403.036,101.051,56.96,121,,114.13267300000001,1.0,0.0,0.0,0.0
3522,127456,51,406.367,101.051,56.753,122,,109.800784,1.0,0.0,-0.06214350045031544,0.06214350045031544
3523,127458,51,409.698,101.189,56.546,123,,106.00750899999996,1.0,0.04142900030020745,-0.06214350045031544,0.07468719243680903
3524,127460,51,413.028,101.189,56.546,124,,106.00750899999996,1.0,0.0,0.0,0.0
3525,127462,51,416.359,100.913,57.098,125,,116.65338099999995,1.0,-0.08285800060041917,0.16571600120084046,0.18527612182225753
3526,127464,51,419.69,101.12,57.443,126,,124.79538099999995,1.0,0.06214350045031758,0.10357250075052503,0.12078525390102937
3527,127466,51,423.021,101.12,57.443,127,,124.79538099999995,1.0,0.0,0.0,0.0
3528,127468,51,426.352,101.12,57.443,128,,124.79538099999995,1.0,0.0,0.0,0.0
3529,127470,51,429.683,101.12,57.443,129,,124.79538099999995,1.0,0.0,0.0,0.0
3530,127472,51,433.014,102.293,58.271,130,,149.00548000000003,1.0,0.3521465025517868,0.24857400180126177,0.43104082594453774
3531,127474,51,436.345,102.293,58.271,131,,149.00548000000003,1.0,0.0,0.0,0.0
3532,127476,51,439.675,102.293,58.271,132,,149.00548000000003,1.0,0.0,0.0,0.0
3533,127478,51,443.006,101.879,57.305,133,,124.83174400000001,1.0,-0.12428700090063088,-0.29000300210147134,0.31551386628916867
3534,127480,51,446.337,101.81,57.167,134,,121.51263700000003,1.0,-0.02071450015010586,-0.04142900030020959,0.04631903045556439
3535,127482,51,449.668,101.534,57.098,135,,118.82004999999998,1.0,-0.08285800060041917,-0.02071450015010586,0.08540807210075521
3536,127484,51,452.999,101.534,57.098,136,,118.82004999999998,1.0,0.0,0.0,0.0
3537,127486,51,456.33,102.224,57.995,137,,142.14142899999993,1.0,0.20714500150105006,0.2692885019513655,0.33974306310810914
3538,127488,51,459.661,102.638,58.271,138,,151.06616500000004,1.0,0.12428700090063088,0.0828580006004213,0.14937438487362162
3539,127490,51,462.992,102.5,57.719,139,,137.404717,1.0,-0.04142900030021172,-0.16571600120084046,0.17081614420151245
3540,127492,51,466.322,102.707,58.202,140,,149.87246499999992,1.0,0.06214350045031331,0.14500150105073462,0.15775693314458253
3541,127494,51,469.653,102.707,58.409,141,,154.80423999999994,1.0,0.0,0.06214350045031544,0.06214350045031544
3542,127496,51,472.984,102.707,58.409,142,,154.80423999999994,1.0,0.0,0.0,0.0
3543,127498,51,476.315,102.638,58.478,143,,156.02650600000007,1.0,-0.02071450015010159,0.02071450015010586,0.029294727050056202
3544,127500,51,479.646,102.638,58.478,144,,156.02650600000007,1.0,0.0,0.0,0.0
3545,127502,51,482.977,102.983,58.685,145,,163.37128000000007,1.0,0.10357250075052503,0.06214350045031544,0.12078525390102826
3546,127504,51,486.308,103.328,59.375,146,,183.347125,1.0,0.10357250075052503,0.20714500150105006,0.23159515227782196
3547,127506,51,489.639,103.742,60.065,147,,205.09675299999998,1.0,0.12428700090063088,0.20714500150105006,0.24157050780205652
3548,127508,51,492.969,104.225,60.479,148,,220.9399119999999,1.0,0.14500150105073248,0.12428700090063088,0.1909782550444919
3549,127510,51,496.3,104.432,60.548,149,,224.89623400000005,1.0,0.06214350045031758,0.02071450015010586,0.0655050010662343
3550,127512,51,499.631,104.432,60.548,150,,224.89623400000005,1.0,0.0,0.0,0.0
3551,127514,51,502.962,104.432,60.686,151,,228.822058,1.0,0.0,0.04142900030020959,0.04142900030020959
3552,127516,51,506.293,104.432,60.686,152,,228.822058,1.0,0.0,0.0,0.0
3553,127518,51,509.624,104.432,60.686,153,,228.822058,1.0,0.0,0.0,0.0
3554,127520,51,512.955,104.432,60.686,154,,228.822058,1.0,0.0,0.0,0.0
3555,127522,51,516.286,104.432,60.686,155,,228.822058,1.0,0.0,0.0,0.0
3556,127524,51,519.616,104.432,60.686,156,,228.822058,1.0,0.0,0.0,0.0
3557,127526,51,522.947,104.432,60.686,157,,228.822058,1.0,0.0,0.0,0.0
3558,127528,51,526.278,104.432,60.686,158,,228.822058,1.0,0.0,0.0,0.0
3559,127530,51,529.609,104.501,61.169,159,,243.55065999999994,1.0,0.02071450015010586,0.14500150105073462,0.14647363525028975
3560,127532,51,532.94,104.501,61.169,160,,243.55065999999994,1.0,0.0,0.0,0.0
3561,127534,51,536.271,104.501,60.962,161,,237.47624500000012,1.0,0.0,-0.06214350045031331,0.06214350045031331
3562,127536,51,539.602,104.501,60.962,162,,237.47624500000012,1.0,0.0,0.0,0.0
3563,127538,51,542.933,104.294,60.755,163,,229.45126900000002,1.0,-0.06214350045031758,-0.06214350045031544,0.08788418115017615
3564,127540,51,546.263,104.432,61.1,164,,240.82805800000006,1.0,0.04142900030021172,0.10357250075052503,0.11155099720572852
3565,127542,51,549.594,104.432,60.479,165,,222.94760499999998,1.0,0.0,-0.18643050135094633,0.18643050135094633
3566,127544,51,552.925,104.432,60.479,166,,222.94760499999998,1.0,0.0,0.0,0.0
3567,127546,51,556.256,104.432,60.479,167,,222.94760499999998,1.0,0.0,0.0,0.0
3568,127548,51,559.587,104.432,60.272,168,,217.15884999999997,1.0,0.0,-0.06214350045031544,0.06214350045031544
3569,127550,51,562.918,104.087,60.341,169,,215.78036800000004,1.0,-0.10357250075052503,0.02071450015010586,0.10562364047970627
3570,127552,51,566.249,104.087,60.341,170,,215.78036800000004,1.0,0.0,0.0,0.0
3571,127554,51,569.58,104.087,59.927,171,,204.40282,1.0,0.0,-0.12428700090063088,0.12428700090063088
3572,127556,51,572.91,104.087,59.927,172,,204.40282,1.0,0.0,0.0,0.0
3573,127558,51,576.241,104.087,59.927,173,,204.40282,1.0,0.0,0.0,0.0
3574,127560,51,579.572,103.397,59.375,174,,183.88304800000003,1.0,-0.20714500150105006,-0.16571600120084046,0.2652750359548878
3575,127562,51,582.903,102.845,58.961,175,,169.28457999999995,1.0,-0.1657160012008426,-0.12428700090063088,0.2071450015010526
3576,127564,51,586.234,102.638,58.409,176,,154.363537,1.0,-0.06214350045031331,-0.16571600120084046,0.17698476686487752
3577,127566,51,589.565,102.293,57.857,177,,139.341892,1.0,-0.10357250075052503,-0.16571600120084046,0.19542020357607467
3578,127568,51,592.896,102.224,57.512,178,,131.16718600000002,1.0,-0.02071450015010586,-0.10357250075052503,0.10562364047970627
3579,127570,51,596.227,101.534,57.029,179,,117.34752100000009,1.0,-0.20714500150105006,-0.14500150105073462,0.25285269813438066
3580,127572,51,599.557,101.051,56.201,180,,98.668048,1.0,-0.14500150105073675,-0.24857400180126177,0.2877750331047857
3581,127574,51,602.888,101.051,56.201,181,,98.668048,1.0,0.0,0.0,0.0
3582,127576,51,606.219,101.051,56.201,182,,98.668048,1.0,0.0,0.0,0.0
3583,127578,51,609.55,100.775,55.718,183,,88.63524100000006,1.0,-0.08285800060041917,-0.14500150105073462,0.16700563933731477
3584,127580,51,612.881,100.43,55.718,184,,87.86002600000008,1.0,-0.10357250075052503,0.0,0.10357250075052503
3585,127582,51,616.212,100.43,55.718,185,,87.86002600000008,1.0,0.0,0.0,0.0
3586,127584,51,619.543,100.775,55.856,186,,91.22798500000003,1.0,0.10357250075052503,0.04142900030020959,0.11155099720572773
3587,127586,51,622.874,101.258,56.546,187,,106.24824999999996,1.0,0.14500150105073248,0.20714500150105006,0.25285269813437944
3588,127588,51,626.204,101.672,56.96,188,,116.470738,1.0,0.12428700090063088,0.12428700090063088,0.17576836230034928
3589,127590,51,629.535,102.5,57.581,189,,134.29778500000006,1.0,0.24857400180126177,0.18643050135094633,0.31071750225157724
3590,127592,51,632.866,102.827,57.908,190,,143.804329,1.0,0.09816871810267133,0.09816871810267133,0.13883153254157898
3591,127594,51,636.197,103.759,58.167,191,,156.94547600000004,1.0,0.2797958570999706,0.07775442809966987,0.290398816697682
3592,127596,51,639.528,103.707,58.478,192,,163.92320899999999,1.0,-0.015610927649356562,0.0933653557490243,0.09466145316978454
3593,127598,51,642.859,104.018,59.15,193,,183.34356999999997,1.0,0.09336535574902644,0.20174121885319635,0.22229846836745307
3594,127600,51,646.19,104.69,59.616,194,,202.00224999999998,1.0,0.20174121885319635,0.1398979285499853,0.24550142524423368
3595,127602,51,649.521,105.26,60.082,195,,220.8086820000001,1.0,0.1711197838486963,0.1398979285499853,0.22102807703321617
3596,127604,51,652.851,105.26,60.082,196,,220.8086820000001,1.0,0.0,0.0,0.0
3597,127606,51,656.182,105.26,60.082,197,,220.8086820000001,1.0,0.0,0.0,0.0
3598,127608,51,659.513,106.139,60.496,198,,243.25020899999998,1.0,0.26388471930350965,0.12428700090063088,0.29168888164406526
3599,127610,51,662.844,106.916,61.376,199,,279.7992579999999,1.0,0.2332632842990096,0.26418492945061406,0.35242791709906657
3600,127626,52,0.0,56.461,125.107,0,,0.0,,,,
3601,127641,52,3.331,56.304,124.614,1,,0.267697999999994,1.0,-0.04713299309516556,-0.14800360252176373,0.15532734916146979
3602,127643,52,6.662,56.304,124.614,2,,0.267697999999994,1.0,0.0,0.0,0.0
3603,127645,52,9.993,56.339,124.235,3,,0.7752679999999998,1.0,0.010507355148603,-0.11377964575202788,0.11426378384980883
3604,127647,52,13.323,56.201,123.89,4,,1.548688999999996,1.0,-0.04142900030020959,-0.10357250075052503,0.11155099720572773
3605,127649,52,16.654,56.339,123.269,5,,3.3931279999999773,1.0,0.04142900030020959,-0.1864305013509442,0.19097825504449234
3606,127651,52,19.985,56.546,122.027,6,,9.493624999999989,1.0,0.06214350045031544,-0.37286100270189265,0.37800415604074933
3607,127653,52,23.316,56.546,121.475,7,,13.198649000000037,1.0,0.0,-0.1657160012008426,0.1657160012008426
3608,127655,52,26.647,56.684,120.371,8,,22.479425000000038,1.0,0.04142900030020959,-0.3314320024016809,0.3340112786746319
3609,127657,52,29.978,56.753,120.095,9,,25.205408000000006,1.0,0.02071450015010586,-0.08285800060041917,0.08540807210075521
3610,127659,52,33.309,56.891,119.06,10,,36.751108999999964,1.0,0.04142900030020959,-0.3107175022515751,0.31346726826150817
3611,127661,52,36.64,57.236,117.128,11,,64.26506599999999,1.0,0.10357250075052503,-0.5800060042029427,0.5891809805341491
3612,127663,52,39.97,57.305,116.438,12,,75.86389699999995,1.0,0.02071450015010586,-0.20714500150105006,0.2081781500622454
3613,127665,52,43.301,57.443,115.817,13,,87.26842400000012,1.0,0.04142900030020959,-0.18643050135094846,0.1909782550444965
3614,127667,52,46.632,57.926,114.644,14,,111.62059399999988,1.0,0.14500150105073675,-0.35214650255178254,0.38083145165075244
3615,127669,52,49.963,57.857,113.471,15,,137.3453119999999,1.0,-0.02071450015010586,-0.3521465025517868,0.35275522643318036
3616,127671,52,53.294,57.719,113.057,16,,146.78506399999995,1.0,-0.04142900030020959,-0.12428700090063088,0.1310100021324639
3617,127673,52,56.625,57.788,112.85,17,,151.99497800000012,1.0,0.020714500150103725,-0.06214350045031758,0.06550500106623362
3618,127675,52,59.956,57.995,112.574,18,,159.429245,1.0,0.06214350045031544,-0.08285800060041917,0.1035725007505246
3619,127677,52,63.287,58.133,111.815,19,,179.47284800000006,1.0,0.04142900030021172,-0.22785950165115593,0.23159515227782312
3620,127679,52,66.617,58.478,111.539,20,,188.15891299999996,1.0,0.10357250075052503,-0.08285800060041917,0.13263751797744322
3621,127681,52,69.948,58.478,111.539,21,,188.15891299999996,1.0,0.0,0.0,0.0
