spot ID,Track ID,x (micron),y (micron),T (sec),Frame,vx,vy,speed,smooth avg speed normed max,smooth avg speed non normed
118175,8,123.614,80.558,316.433,95,0.10344827586206863,-0.08275862068965405,0.1324784324986097,0.38730778149762346,0.16125375778354034
118177,8,124.373,79.799,319.764,96,0.22758620689655182,-0.22758620689655182,0.3218555004021528,0.4959631809081375,0.20649191796371316
118179,8,124.994,78.833,323.095,97,0.18620689655172268,-0.28965517241379557,0.3443444891812407,0.7996011587604229,0.33291014985450945
118181,8,125.96,78.212,326.426,98,0.2896551724137913,-0.18620689655172268,0.3443444891812371,0.8270647581109036,0.3443444891812389
118183,8,127.616,77.936,329.757,99,0.4965517241379328,-0.08275862068965405,0.503401036990199,1.0,0.4163452568910749
118185,8,128.237,77.798,333.087,100,0.18620689655172268,-0.041379310344829154,0.19074919566812762,0.7442773268773635,0.3098763348569584
118187,8,128.996,77.453,336.418,101,0.2275862068965561,-0.10344827586206863,0.24999405462609842,0.5244964782186098,0.21837162096239116
118189,8,128.996,77.453,339.749,102,0.0,0.0,0.0,0.0,0.0
118191,8,128.996,77.453,343.08,103,0.0,0.0,0.0,0.0,0.0
118193,8,129.203,77.453,346.411,104,0.06206896551723947,0.0,0.06206896551723947,0.0,0.0
118195,8,129.548,77.66,349.742,105,0.10344827586206863,0.06206896551723947,0.1206403840312808,0.20784040867205525,0.08653336834091283
118197,8,130.169,77.591,353.073,106,0.18620689655172692,-0.020689655172414577,0.18735279596146667,0.3610961212294321,0.15034065735563862
118199,8,130.169,77.591,356.404,107,0.0,0.0,0.0,0.0,0.0
118201,8,129.962,77.729,359.734,108,-0.06206896551724799,0.041379310344829154,0.07459761259581305,0.0,0.0
118203,8,129.962,77.729,363.065,109,0.0,0.0,0.0,0.0,0.0
118205,8,129.962,77.729,366.396,110,0.0,0.0,0.0,0.0,0.0
118207,8,129.962,77.729,369.727,111,0.0,0.0,0.0,0.0,0.0
118209,8,129.962,77.729,373.058,112,0.0,0.0,0.0,0.0,0.0
118211,8,130.721,77.66,376.389,113,0.2275862068965561,-0.020689655172414577,0.2285247107004305,0.0,0.0
118216,8,130.79,77.66,379.72,114,0.020689655172410316,0.0,0.020689655172410316,0.16515418711105967,0.06876116245939079
118218,8,130.928,77.66,383.051,115,0.041379310344829154,0.0,0.041379310344829154,0.07027722896169152,0.02925959094564834
118220,8,131.273,77.591,386.381,116,0.10344827586206863,-0.020689655172414577,0.10549695545364364,0.15869307146275832,0.06607110760499582
118222,8,131.273,77.591,389.712,117,0.0,0.0,0.0,0.0,0.0
118224,8,132.239,77.522,393.043,118,0.28965517241379557,-0.020689655172410316,0.29039314857141324,0.0,0.0
118226,8,133.136,77.246,396.374,119,0.26896551724137674,-0.08275862068965831,0.2814097346634904,0.6866084116875395,0.2858661555476215
118228,8,133.757,77.246,399.705,120,0.18620689655172692,0.0,0.18620689655172692,0.5498114980441134,0.22891140939484314
118230,8,135.62,76.901,403.036,121,0.5586206896551723,-0.10344827586206863,0.568118491768799,0.7812026759129116,0.3252500287869563
118232,8,136.448,76.763,406.367,122,0.2482758620689664,-0.04137931034482489,0.25170051849509917,0.9082552070630472,0.3781477475073208
118234,8,137.207,76.832,409.698,123,0.22758620689654757,0.020689655172410316,0.22852471070042163,0.5760431512984902,0.2398328338077142
118236,8,138.104,76.694,413.028,124,0.26896551724138523,-0.04137931034482489,0.2721299263027483,0.5989645434879882,0.24937604672715183
118238,8,139.691,77.453,416.359,125,0.475862068965514,0.22758620689655182,0.5274847772682162,0.9099960265394295,0.37887252943941613
118240,8,140.105,77.867,419.69,126,0.12413793103447894,0.1241379310344832,0.17555754567389906,0.7309052717846445,0.3043089431442187
118242,8,140.588,78.212,423.021,127,0.14482758620689778,0.10344827586206863,0.17797914345605514,0.4245615743774181,0.17676419775024532
118244,8,141.347,78.281,426.352,128,0.2275862068965561,0.020689655172414577,0.2285247107004305,0.48439262095836355,0.20167457020905094
118246,8,141.899,78.488,429.683,129,0.1655172413793081,0.06206896551723947,0.1767724912824289,0.48274780053619426,0.20098975702784316
118248,8,142.451,78.902,433.014,130,0.1655172413793081,0.1241379310344832,0.2068965517241364,0.4593358539745963,0.19124230412233456
118250,8,142.589,79.04,436.345,131,0.041379310344829154,0.041379310344829154,0.0585191818913027,0.26428476460689904,0.11003370821265662
118252,8,143.693,80.006,439.675,132,0.33103448275862474,0.2896551724137913,0.43986810259591835,0.38535121842789044,0.16043915202964876
118254,8,144.245,79.799,443.006,133,0.1655172413793081,-0.06206896551723947,0.1767724912824289,0.6697534428819875,0.27884866923038293
118256,8,144.245,79.799,446.337,134,0.0,0.0,0.0,0.0,0.0
118258,8,144.383,79.868,449.668,135,0.041379310344829154,0.020689655172410316,0.04626347539654722,0.0,0.0
118260,8,145.901,80.282,452.999,136,0.45517241379310364,0.1241379310344832,0.4717967276272298,0.35484849534895274,0.1477394879534711
118262,8,145.832,80.144,456.33,137,-0.020689655172418837,-0.04137931034482489,0.04626347539654722,0.35484849534895274,0.1477394879534711
118264,8,145.901,80.144,459.661,138,0.020689655172418837,0.0,0.020689655172418837,0.07430912237833932,0.030938250645960005
118266,8,146.798,80.006,462.992,139,0.26896551724137674,-0.041379310344829154,0.2721299263027406,0.18022339096707365,0.07503515400996691
118268,8,146.66,80.282,466.322,140,-0.041379310344829154,0.08275862068965405,0.09252695079309443,0.3811260692167478,0.15868003119593244
118270,8,147.281,80.075,469.653,141,0.18620689655172692,-0.06206896551723947,0.19627930304493593,0.3236814100392291,0.1347632198136482
118272,8,147.281,80.075,472.984,142,0.0,0.0,0.0,0.0,0.0
118274,8,147.488,80.075,476.315,143,0.06206896551723947,0.0,0.06206896551723947,0.0,0.0
118276,8,147.539,80.057,479.646,144,0.015292353823084774,-0.005397301349325542,0.01621687230343283,0.07620214223869262,0.031726400486018706
118278,8,147.798,80.264,482.977,145,0.07766116941529672,0.06206896551723947,0.09941737129562259,0.09644085787269038,0.04015269374580092
118280,8,148.005,80.316,486.308,146,0.06206896551723947,0.015592203898052985,0.06399744762706339,0.19158382653413372,0.07976501747452903
118282,8,147.591,80.057,489.639,147,-0.12413793103447894,-0.07766116941529246,0.146429106247603,0.23250987955164246,0.09680438553164146
118284,8,148.057,80.057,492.969,148,0.13973013493252767,0.0,0.13973013493252767,0.3435620010477556,0.14304040958423953
118286,8,148.212,80.109,496.3,149,0.046476761619190746,0.015592203898048725,0.04902250700449139,0.1987875478121692,0.08276425266060441
118288,8,148.212,80.109,499.631,150,0.0,0.0,0.0,0.0,0.0
118290,8,148.678,80.575,502.962,151,0.1397301349325362,0.1397301349325362,0.19760825189381526,0.0,0.0
118292,8,148.678,80.575,506.293,152,0.0,0.0,0.0,0.0,0.0
118294,8,149.247,80.937,509.624,153,0.1706146926536782,0.10854572713643022,0.20221658742270734,0.0,0.0
118296,8,149.868,81.403,512.955,154,0.1862068965517184,0.1397301349325362,0.23280360592500954,0.521134252038048,0.21697177403951926
118298,8,150.386,81.869,516.286,155,0.1553223388305849,0.13973013493253192,0.20892472220411495,0.5297075300612855,0.22054121768050267
118300,8,150.386,81.869,519.616,156,0.0,0.0,0.0,0.0,0.0
118302,8,150.696,81.765,522.947,157,0.09295352323838149,-0.03118440779610171,0.09804501400898415,0.0,0.0
118304,8,150.8,81.869,526.278,158,0.03118440779610597,0.03118440779610171,0.04410141243982333,0.15793754553030265,0.06575654796655969
118306,8,150.748,81.765,529.609,159,-0.015592203898057247,-0.03118440779610171,0.034865227835081766,0.09418221103439925,0.03921231684768638
118308,8,150.023,81.817,532.94,160,-0.2173913043478244,0.015592203898048725,0.2179497557430307,0.20937307221195828,0.08717148553616134
118310,8,150.023,81.817,536.271,161,0.0,0.0,0.0,0.0,0.0
118312,8,150.282,81.455,539.602,162,0.07766116941529672,-0.10854572713643022,0.13346697012567485,0.0,0.0
118314,8,150.748,81.455,542.933,163,0.13973013493252767,0.0,0.13973013493252767,0.3280033796307247,0.13656265135349482
118316,8,150.644,81.455,546.263,164,-0.03118440779609745,0.0,0.03118440779609745,0.15854778107119283,0.06601061663959568
118318,8,150.644,81.455,549.594,165,0.0,0.0,0.0,0.0,0.0
118320,8,150.386,81.144,552.925,166,-0.07736131934033277,-0.09325337331334119,0.12116503358805426,0.0,0.0
118322,8,150.386,81.144,556.256,167,0.0,0.0,0.0,0.0,0.0
118324,8,149.972,81.092,559.587,168,-0.12413793103447894,-0.015592203898052985,0.1251133196103417,0.0,0.0
118326,8,149.972,81.092,562.918,169,0.0,0.0,0.0,0.0,0.0
118328,8,149.92,80.937,566.249,170,-0.015592203898057247,-0.046476761619190746,0.049022507004494106,0.0,0.0
118330,8,149.609,80.937,569.58,171,-0.09325337331333693,0.0,0.09325337331333693,0.1623964056081351,0.0676129732111062
118332,8,149.351,80.885,572.91,172,-0.07736131934033277,-0.015592203898048725,0.07891698519631418,0.20604586192700378,0.08578621731534133
118334,8,148.988,80.989,576.241,173,-0.10884557721139416,0.03118440779610171,0.11322467473159346,0.22703988721689064,0.094526980167837
118336,8,148.678,80.885,579.572,174,-0.09295352323838149,-0.03118440779610171,0.09804501400898415,0.2530635965090233,0.10536182809832864
118338,8,147.591,80.471,582.903,175,-0.3259370314842546,-0.1241379310344832,0.3487766827273436,0.44415326233677765,0.18492110410661466
118340,8,146.763,80.368,586.234,176,-0.2482758620689664,-0.03088455772114202,0.25018944740280114,0.7095035844336547,0.2953984521261684
118342,8,147.022,80.42,589.565,177,0.0776611694152882,0.015592203898052985,0.07921094657525912,0.3381220349724544,0.14077550551113954
118344,8,146.556,80.109,592.896,178,-0.13973013493252767,-0.09325337331334545,0.1679901849590641,0.27706453231579375,0.11535450388242466
118346,8,146.194,80.006,596.227,179,-0.10854572713643874,-0.03088455772113776,0.11285402423134278,0.33070964243627066,0.13768939103648462
118348,8,145.883,80.006,599.557,180,-0.09325337331333693,0.0,0.09325337331333693,0.24639800036035794,0.10258663875748039
118350,8,145.883,80.006,602.888,181,0.0,0.0,0.0,0.0,0.0
118352,8,145.314,79.954,606.219,182,-0.1706146926536782,-0.015592203898052985,0.1713256845067532,0.0,0.0
118354,8,144.486,79.85,609.55,183,-0.2482758620689664,-0.03118440779610171,0.2502266392206913,0.4973067887961073,0.2070513227349908
118356,8,144.072,79.54,612.881,184,-0.12413793103447894,-0.09295352323837723,0.1550825051511246,0.47314532571068163,0.19699181217982503
118358,8,144.124,79.178,616.212,185,0.015592203898048725,-0.10854572713643448,0.10965989103576392,0.3132215883133447,0.13040832265014998
118360,8,144.124,79.592,619.543,186,0.0,0.1241379310344832,0.1241379310344832,0.28023510284439984,0.11667455588364845
118362,8,142.83,79.281,622.874,187,-0.3880059970014941,-0.09325337331334119,0.39905494025690347,0.5345827931889409,0.22257101035979796
118364,8,143.71,79.592,626.204,188,0.2638680659670151,0.09325337331334119,0.2798616584519759,0.8026651848868095,0.3341858425992208
118366,8,144.227,80.471,629.535,189,0.15502248875562097,0.2635682158920554,0.3057779855524393,0.7026211003201568,0.29253296250988536
118368,8,145.366,81.041,632.866,190,0.34152923538231184,0.17091454272863363,0.38190836536656864,0.8207843589595131,0.3417296747831747
118370,8,145.625,81.506,636.197,191,0.0776611694152882,0.13943028485757225,0.15959969163633694,0.5929826521797755,0.24688551465373956
118372,8,146.246,82.179,639.528,192,0.18620689655172692,0.20179910044977567,0.2745831117635682,0.5028046827654344,0.20934034481201022
118374,8,146.867,82.645,642.859,193,0.1862068965517184,0.13973013493253192,0.23280360592500696,0.6072648463898066,0.25283183847108315
118376,8,146.66,82.904,646.19,194,-0.06206896551723947,0.07766116941529246,0.09941737129561926,0.3654032181113765,0.15213389671340652
118378,8,147.125,83.266,649.521,195,0.13943028485757225,0.10854572713643448,0.17670025244758716,0.318343584033298,0.13254084127396892
118380,8,147.695,83.887,652.851,196,0.17091454272863363,0.18620689655172268,0.25275440498547574,0.5075914874347501,0.21133330823174384
118382,8,147.643,83.835,656.182,197,-0.015592203898048725,-0.015592203898052985,0.02205070621991016,0.1793110265019964,0.07465529539237603
118384,8,147.746,83.835,659.513,198,0.03088455772114202,0.0,0.03088455772114202,0.06267990411062851,0.02609648077884757
118386,8,147.436,83.835,662.844,199,-0.09295352323838149,0.0,0.09295352323838149,0.1286915404884806,0.05358011248438463
118589,40,56.097,46.265,0.0,0,,,,0.0,0.0
118591,40,56.097,46.109,3.331,1,0.0,-0.046776611694152564,0.046776611694152564,,
118593,40,55.838,45.592,6.662,2,-0.07766116941529246,-0.1550224887556231,0.17338751181944462,0.32633669193998216,0.09005820513975087
118595,40,55.787,46.161,9.993,3,-0.015292353823089036,0.17061469265367396,0.17129865567119368,0.6244943364360845,0.17233991901136564
118597,40,55.631,46.058,13.323,4,-0.046776611694152564,-0.03088455772113989,0.056052718999313064,0.355073236689606,0.09798854734762377
118599,40,55.424,45.851,16.654,5,-0.0620689655172416,-0.0620689655172416,0.08777877283695104,0.25417668668864274,0.0701444145170102
118601,40,55.217,45.592,19.985,6,-0.0620689655172416,-0.07766116941529246,0.09941737129562059,0.33850766724275233,0.09341699444429315
118603,40,54.648,44.971,23.316,7,-0.17061469265367182,-0.18620689655172482,0.2525517405854326,0.5741811627764158,0.1584551361273506
118605,40,54.441,44.971,26.647,8,-0.0620689655172416,0.0,0.0620689655172416,0.4536856639581754,0.12520233734925465
118607,40,54.441,44.816,29.978,9,0.0,-0.046476761619188615,0.046476761619188615,0.19462463143145853,0.05371000385677212
118609,40,54.338,45.074,33.309,10,-0.03088455772113989,0.07736131934032851,0.08329843717445548,0.22546491815760455,0.062220909731440975
118611,40,54.338,45.074,36.64,11,0.0,0.0,0.0,0.0,0.0
118613,40,53.975,44.712,39.97,12,-0.10884557721139416,-0.10854572713643022,0.153719011700108,0.0,0.0
118615,40,53.975,44.712,43.301,13,0.0,0.0,0.0,0.0,0.0
118617,40,53.147,44.298,46.632,14,-0.2482758620689664,-0.1241379310344832,0.27758085237928526,0.0,0.0
118619,40,52.475,43.677,49.963,15,-0.2014992503748117,-0.18620689655172482,0.27436281859070444,1.0,0.27596714486617957
118621,40,52.112,43.263,53.294,16,-0.10884557721139416,-0.1241379310344832,0.16509871471336074,0.7712178869169141,0.21283079832218893
118623,40,51.957,43.211,56.625,17,-0.046476761619190746,-0.015592203898050855,0.04902250700449207,0.32599596478406145,0.08996417563935306
118625,40,51.802,42.849,59.956,18,-0.046476761619190746,-0.10854572713643235,0.11807736552863934,0.27569170903959345,0.07608185380693411
118627,40,51.957,42.539,63.287,19,0.046476761619190746,-0.09295352323837937,0.1039251983545618,0.4014083275561921,0.11077551008119052
118629,40,51.75,42.28,66.617,20,-0.0620689655172416,-0.07766116941529246,0.09941737129562059,0.3683275366413325,0.10164629866250167
118631,40,51.595,42.125,69.948,21,-0.046476761619190746,-0.046476761619190746,0.06572806661704088,0.2929201084897277,0.08083632601380172
118633,40,51.543,41.452,73.279,22,-0.015592203898050855,-0.20179910044977567,0.20240057748123408,0.4179496078586511,0.11534035997869131
118635,40,51.284,40.986,76.61,23,-0.07766116941529246,-0.13973013493253406,0.15986171475126534,0.6518095612831136,0.17987802362377797
118637,40,50.56,40.055,79.941,24,-0.21709145427286256,-0.27916041979010414,0.3536371579680132,0.8615764090310132,0.2377667816843444
118639,40,50.456,39.951,83.272,25,-0.03118440779610171,-0.03118440779610171,0.04410141243982032,0.4525304577024645,0.12488353837713456
118641,40,50.612,39.382,86.603,26,0.046776611694152564,-0.17061469265367396,0.17691078189554518,0.32007077394610095,0.08832901764101385
118643,40,50.405,38.761,89.934,27,-0.0620689655172416,-0.18620689655172268,0.19627930304493257,0.6752382321284535,0.1863435670249759
118645,40,50.094,38.606,93.264,28,-0.09325337331334331,-0.046476761619190746,0.10419347870632237,0.5182032616877184,0.14300707458830134
118647,40,50.094,38.606,96.595,29,0.0,0.0,0.0,0.0,0.0
118649,40,49.835,37.985,99.926,30,-0.07766116941529246,-0.18620689655172482,0.20175298153528115,0.0,0.0
118651,40,49.421,37.674,103.257,31,-0.1241379310344832,-0.09325337331334331,0.1552624151423643,0.6413362219052303,0.17698772605844898
118653,40,49.421,36.898,106.588,32,0.0,-0.2326836581709134,0.2326836581709134,0.688745429329,0.19007110967155516
118655,40,49.214,36.794,109.919,33,-0.0620689655172416,-0.03118440779610384,0.06946239104705675,0.4606811320501673,0.12713285670560412
118657,40,49.059,36.122,113.25,34,-0.046476761619190746,-0.2014992503748117,0.20678983841624843,0.43429225141122785,0.1198503926594616
118659,40,48.904,35.345,116.581,35,-0.046476761619188615,-0.23298350824587738,0.23757399791467856,0.8031685042521294,0.22164811896490014
118661,40,48.852,34.621,119.911,36,-0.015592203898052985,-0.21709145427286256,0.21765067502928823,0.8239902670164423,0.22739424138604852
118663,40,48.852,34.621,123.242,37,0.0,0.0,0.0,0.0,0.0
118665,40,48.852,34.259,126.573,38,0.0,-0.10854572713643235,0.10854572713643235,0.0,0.0
118667,40,48.8,34.052,129.904,39,-0.015592203898050855,-0.0620689655172416,0.06399744762706494,0.30201625118216124,0.08334656254192797
118669,40,48.852,33.948,133.235,40,0.015592203898050855,-0.03118440779610171,0.034865227835078914,0.17116706352977276,0.04723648581743936
118671,40,48.904,34.103,136.566,41,0.015592203898052985,0.046476761619190746,0.049022507004492746,0.14980856085929042,0.04134224081684968
118673,40,48.904,34.103,139.897,42,0.0,0.0,0.0,0.0,0.0
118675,40,48.904,34.103,143.228,43,0.0,0.0,0.0,0.0,0.0
118677,40,48.904,34.103,146.558,44,0.0,0.0,0.0,0.0,0.0
118679,40,48.904,34.103,149.889,45,0.0,0.0,0.0,0.0,0.0
118681,40,48.904,34.103,153.22,46,0.0,0.0,0.0,0.0,0.0
118683,40,48.904,34.103,156.551,47,0.0,0.0,0.0,0.0,0.0
118685,40,48.904,34.103,159.882,48,0.0,0.0,0.0,0.0,0.0
118687,40,48.904,34.103,163.213,49,0.0,0.0,0.0,0.0,0.0
118689,40,48.904,34.103,166.544,50,0.0,0.0,0.0,0.0,0.0
118691,40,48.904,34.103,169.875,51,0.0,0.0,0.0,0.0,0.0
118693,40,48.904,34.103,173.205,52,0.0,0.0,0.0,0.0,0.0
118695,40,48.904,34.103,176.536,53,0.0,0.0,0.0,0.0,0.0
118697,40,48.904,34.103,179.867,54,0.0,0.0,0.0,0.0,0.0
118699,40,48.645,34.0,183.198,55,-0.07766116941529246,-0.03088455772113989,0.08357698930077093,0.0,0.0
118701,40,48.645,34.0,186.529,56,0.0,0.0,0.0,0.0,0.0
118703,40,48.645,34.0,189.86,57,0.0,0.0,0.0,0.0,0.0
118705,40,48.645,34.0,193.191,58,0.0,0.0,0.0,0.0,0.0
118707,40,48.697,34.155,196.522,59,0.015592203898050855,0.046476761619190746,0.04902250700449207,0.0,0.0
118709,40,48.8,33.948,199.852,60,0.03088455772113776,-0.0620689655172416,0.06932829426728179,0.21124947374906458,0.058297914125012305
118711,40,48.8,33.948,203.183,61,0.0,0.0,0.0,0.0,0.0
118713,40,48.8,33.845,206.514,62,0.0,-0.03088455772113989,0.03088455772113989,0.0,0.0
118715,40,48.8,33.845,209.845,63,0.0,0.0,0.0,0.0,0.0
118717,40,48.8,33.845,213.176,64,0.0,0.0,0.0,0.0,0.0
118719,40,48.8,33.845,216.507,65,0.0,0.0,0.0,0.0,0.0
118721,40,48.8,33.845,219.838,66,0.0,0.0,0.0,0.0,0.0
118723,40,48.8,33.845,223.169,67,0.0,0.0,0.0,0.0,0.0
118725,40,48.8,33.948,226.499,68,0.0,0.03088455772113989,0.03088455772113989,0.0,0.0
118727,40,48.8,34.103,229.83,69,0.0,0.046476761619190746,0.046476761619190746,0.137287577812268,0.03788686087444506
118729,40,48.8,34.103,233.161,70,0.0,0.0,0.0,0.0,0.0
118731,40,48.8,34.103,236.492,71,0.0,0.0,0.0,0.0,0.0
118733,40,48.8,34.103,239.823,72,0.0,0.0,0.0,0.0,0.0
118735,40,48.8,34.103,243.154,73,0.0,0.0,0.0,0.0,0.0
118737,40,48.8,34.103,246.485,74,0.0,0.0,0.0,0.0,0.0
118739,40,48.8,34.103,249.816,75,0.0,0.0,0.0,0.0,0.0
118741,40,48.8,34.103,253.146,76,0.0,0.0,0.0,0.0,0.0
118743,40,48.8,34.103,256.477,77,0.0,0.0,0.0,0.0,0.0
118745,40,48.8,34.103,259.808,78,0.0,0.0,0.0,0.0,0.0
118747,40,48.8,34.103,263.139,79,0.0,0.0,0.0,0.0,0.0
118749,40,48.8,34.103,266.47,80,0.0,0.0,0.0,0.0,0.0
118751,40,48.8,34.103,269.801,81,0.0,0.0,0.0,0.0,0.0
118753,40,48.8,34.103,273.132,82,0.0,0.0,0.0,0.0,0.0
118764,40,48.904,34.052,276.463,83,0.03118440779610384,-0.015292353823089036,0.03473216628781234,0.0,0.0
118766,40,48.904,34.052,279.793,84,0.0,0.0,0.0,0.0,0.0
118768,40,48.904,34.052,283.124,85,0.0,0.0,0.0,0.0,0.0
118770,40,48.904,34.052,286.455,86,0.0,0.0,0.0,0.0,0.0
118772,40,48.904,34.052,289.786,87,0.0,0.0,0.0,0.0,0.0
118774,40,48.904,34.052,293.117,88,0.0,0.0,0.0,0.0,0.0
118776,40,48.904,34.052,296.448,89,0.0,0.0,0.0,0.0,0.0
118778,40,48.904,34.052,299.779,90,0.0,0.0,0.0,0.0,0.0
118780,40,48.904,34.052,303.11,91,0.0,0.0,0.0,0.0,0.0
118782,40,48.904,34.052,306.44,92,0.0,0.0,0.0,0.0,0.0
118784,40,48.904,34.052,309.771,93,0.0,0.0,0.0,0.0,0.0
118786,40,48.904,34.052,313.102,94,0.0,0.0,0.0,0.0,0.0
118788,40,48.904,34.052,316.433,95,0.0,0.0,0.0,0.0,0.0
118790,40,48.904,34.052,319.764,96,0.0,0.0,0.0,0.0,0.0
118792,40,49.007,34.466,323.095,97,0.03088455772113776,0.1241379310344832,0.12792217097576322,0.0,0.0
118794,40,48.749,34.31,326.426,98,-0.07736131934032851,-0.046776611694152564,0.09040367875071134,0.3896804175106048,0.1075389922306624
118796,40,48.749,34.31,329.757,99,0.0,0.0,0.0,0.0,0.0
118798,40,48.749,34.31,333.087,100,0.0,0.0,0.0,0.0,0.0
118800,40,48.749,34.31,336.418,101,0.0,0.0,0.0,0.0,0.0
118802,40,48.749,34.31,339.749,102,0.0,0.0,0.0,0.0,0.0
118804,40,48.749,34.31,343.08,103,0.0,0.0,0.0,0.0,0.0
118806,40,48.749,34.31,346.411,104,0.0,0.0,0.0,0.0,0.0
118808,40,48.749,33.948,349.742,105,0.0,-0.10854572713643235,0.10854572713643235,0.0,0.0
118810,40,48.749,33.948,353.073,106,0.0,0.0,0.0,0.0,0.0
118812,40,48.749,33.948,356.404,107,0.0,0.0,0.0,0.0,0.0
118814,40,48.852,34.0,359.734,108,0.03088455772113776,0.015592203898050855,0.03459729365179713,0.0,0.0
118816,40,48.852,34.052,363.065,109,0.0,0.015592203898050855,0.015592203898050855,0.08416226912999351,0.023226021117263313
118818,40,48.852,34.155,366.396,110,0.0,0.03088455772113989,0.03088455772113989,0.07951829609394553,0.02194443713766963
118820,40,48.852,34.155,369.727,111,0.0,0.0,0.0,0.0,0.0
118822,40,48.852,34.155,373.058,112,0.0,0.0,0.0,0.0,0.0
118824,40,48.852,34.155,376.389,113,0.0,0.0,0.0,0.0,0.0
118826,40,48.852,34.155,379.72,114,0.0,0.0,0.0,0.0,0.0
118828,40,48.852,34.0,383.051,115,0.0,-0.046476761619190746,0.046476761619190746,0.0,0.0
118830,40,48.852,34.0,386.381,116,0.0,0.0,0.0,0.0,0.0
118832,40,48.852,34.0,389.712,117,0.0,0.0,0.0,0.0,0.0
118834,40,48.852,34.0,393.043,118,0.0,0.0,0.0,0.0,0.0
118836,40,48.852,34.0,396.374,119,0.0,0.0,0.0,0.0,0.0
118838,40,48.852,34.0,399.705,120,0.0,0.0,0.0,0.0,0.0
118840,40,48.593,34.414,403.036,121,-0.07766116941529033,0.1241379310344832,0.14642910624760547,0.0,0.0
118842,40,48.593,34.414,406.367,122,0.0,0.0,0.0,0.0,0.0
118844,40,48.593,34.414,409.698,123,0.0,0.0,0.0,0.0,0.0
118846,40,48.593,34.414,413.028,124,0.0,0.0,0.0,0.0,0.0
118848,40,48.593,34.414,416.359,125,0.0,0.0,0.0,0.0,0.0
118850,40,48.593,34.414,419.69,126,0.0,0.0,0.0,0.0,0.0
118852,40,48.593,34.414,423.021,127,0.0,0.0,0.0,0.0,0.0
118854,40,48.593,34.414,426.352,128,0.0,0.0,0.0,0.0,0.0
118856,40,48.593,34.414,429.683,129,0.0,0.0,0.0,0.0,0.0
118858,40,48.593,34.414,433.014,130,0.0,0.0,0.0,0.0,0.0
118860,40,48.593,34.414,436.345,131,0.0,0.0,0.0,0.0,0.0
118862,40,48.593,34.414,439.675,132,0.0,0.0,0.0,0.0,0.0
118864,40,48.593,34.414,443.006,133,0.0,0.0,0.0,0.0,0.0
118866,40,48.593,34.414,446.337,134,0.0,0.0,0.0,0.0,0.0
118868,40,48.593,34.414,449.668,135,0.0,0.0,0.0,0.0,0.0
118870,40,48.593,34.414,452.999,136,0.0,0.0,0.0,0.0,0.0
118872,40,48.593,34.414,456.33,137,0.0,0.0,0.0,0.0,0.0
118874,40,48.593,34.414,459.661,138,0.0,0.0,0.0,0.0,0.0
118876,40,48.593,34.414,462.992,139,0.0,0.0,0.0,0.0,0.0
118878,40,48.593,34.414,466.322,140,0.0,0.0,0.0,0.0,0.0
118880,40,48.593,34.414,469.653,141,0.0,0.0,0.0,0.0,0.0
118882,40,48.593,34.414,472.984,142,0.0,0.0,0.0,0.0,0.0
118884,40,48.593,34.414,476.315,143,0.0,0.0,0.0,0.0,0.0
118886,40,48.593,34.414,479.646,144,0.0,0.0,0.0,0.0,0.0
118888,40,48.593,34.414,482.977,145,0.0,0.0,0.0,0.0,0.0
118890,40,48.593,34.414,486.308,146,0.0,0.0,0.0,0.0,0.0
118892,40,48.593,34.414,489.639,147,0.0,0.0,0.0,0.0,0.0
118894,40,48.593,34.414,492.969,148,0.0,0.0,0.0,0.0,0.0
118896,40,48.8,34.414,496.3,149,0.06206896551723947,0.0,0.06206896551723947,0.0,0.0
118898,40,48.8,34.414,499.631,150,0.0,0.0,0.0,0.0,0.0
118900,40,48.8,34.414,502.962,151,0.0,0.0,0.0,0.0,0.0
118902,40,49.007,33.845,506.293,152,0.0620689655172416,-0.17061469265367396,0.18155420631229713,0.0,0.0
118904,40,49.007,33.845,509.624,153,0.0,0.0,0.0,0.0,0.0
118906,40,49.007,33.845,512.955,154,0.0,0.0,0.0,0.0,0.0
118908,40,49.007,33.845,516.286,155,0.0,0.0,0.0,0.0,0.0
118910,40,49.007,33.845,519.616,156,0.0,0.0,0.0,0.0,0.0
118912,40,49.007,33.845,522.947,157,0.0,0.0,0.0,0.0,0.0
118914,40,49.007,33.845,526.278,158,0.0,0.0,0.0,0.0,0.0
118916,40,49.007,33.845,529.609,159,0.0,0.0,0.0,0.0,0.0
118918,40,49.007,33.845,532.94,160,0.0,0.0,0.0,0.0,0.0
118920,40,49.007,33.845,536.271,161,0.0,0.0,0.0,0.0,0.0
118922,40,49.007,33.845,539.602,162,0.0,0.0,0.0,0.0,0.0
118924,40,49.007,33.845,542.933,163,0.0,0.0,0.0,0.0,0.0
118926,40,49.007,33.845,546.263,164,0.0,0.0,0.0,0.0,0.0
118928,40,48.8,33.482,549.594,165,-0.0620689655172416,-0.10884557721139416,0.12529930629840733,0.0,0.0
118930,40,48.8,32.603,552.925,166,0.0,-0.2635682158920533,0.2635682158920533,0.6585116630910067,0.18172758352430468
118932,40,48.8,32.603,556.256,167,0.0,0.0,0.0,0.0,0.0
118934,40,48.542,31.619,559.587,168,-0.07736131934032851,-0.295052473763119,0.3050257956367171,0.0,0.0
