,spot ID,Track ID,T (sec),x (micron),y (micron),Frame,Ids,squared displacement,dt,vx,vy,speed
1098,115120,6,326.426,146.867,115.541,98,,514.9497599999994,1.0,0.1655172413793081,-0.31034482758620585,0.3517241379310325
1099,115122,6,329.757,147.143,115.196,99,,533.9604329999995,1.0,0.08275862068965831,-0.10344827586206863,0.13247843249861235
1100,115124,6,333.087,147.833,114.23,100,,587.9120849999993,1.0,0.20689655172413726,-0.2896551724137913,0.35595828691210685
1101,115126,6,336.418,147.833,113.54,101,,619.9060049999991,1.0,0.0,-0.20689655172413726,0.20689655172413726
1102,115128,6,339.749,148.109,113.195,102,,640.8305999999999,1.0,0.08275862068965831,-0.10344827586207289,0.13247843249861568
1103,115130,6,343.08,148.109,113.195,103,,640.8305999999999,1.0,0.0,0.0,0.0
1104,115132,6,346.411,148.109,113.195,104,,640.8305999999999,1.0,0.0,0.0,0.0
1105,115134,6,349.742,149.075,111.953,105,,718.872911999999,1.0,0.289655172413787,-0.37241379310344536,0.47179672762722347
1106,115136,6,353.073,150.23,110.486,106,,817.726409999999,1.0,0.3463268365817095,-0.4398800599700146,0.5598542175387426
1107,115138,6,356.404,151.058,109.296,107,,900.5482179999988,1.0,0.2482758620689664,-0.35682158920539664,0.43469822890041
1108,115140,6,359.734,151.317,108.779,108,,935.4879759999997,1.0,0.07766116941529672,-0.15502248875562522,0.17338751181944842
1109,115142,6,363.065,151.317,108.779,109,,935.4879759999997,1.0,0.0,0.0,0.0
1110,115144,6,366.396,151.679,108.468,110,,961.7293449999991,1.0,0.10854572713643022,-0.09325337331334119,0.1431026432805968
1111,115146,6,369.727,151.214,108.779,111,,933.1036289999995,1.0,-0.13943028485757225,0.09325337331334119,0.16774085957148638
1112,115148,6,373.058,150.955,109.193,112,,903.9490719999997,1.0,-0.0776611694152882,0.1241379310344832,0.14642910624760436
1113,115150,6,376.389,150.851,109.296,113,,895.8851289999989,1.0,-0.03118440779610597,0.03088455772114202,0.043889898555640204
1114,115152,6,379.72,150.593,110.021,114,,850.447907999999,1.0,-0.07736131934033277,0.2173913043478244,0.23074607891820256
1115,115154,6,383.051,150.334,110.435,115,,822.6434049999992,1.0,-0.0776611694152882,0.1241379310344832,0.14642910624760436
1116,115156,6,386.381,150.593,109.814,116,,861.6886289999994,1.0,0.0776611694152882,-0.18620689655172692,0.20175298153528148
1117,115158,6,389.712,151.058,109.348,117,,897.6625299999992,1.0,0.13943028485757225,-0.13973013493253192,0.19739633974247678
1118,115160,6,393.043,150.903,109.503,118,,885.5932999999991,1.0,-0.046476761619190746,0.046476761619190746,0.06572806661704088
1119,115162,6,396.374,151.421,109.037,119,,923.3859239999988,1.0,0.1553223388305849,-0.13973013493253192,0.20892472220411495
1120,115164,6,399.705,152.404,107.744,120,,1021.5759939999992,1.0,0.29475262368815713,-0.38770614692653865,0.4870268632587685
1121,115166,6,403.036,152.818,106.864,121,,1084.6601539999992,1.0,0.12413793103448746,-0.2638680659670151,0.2916103258780392
1122,115168,6,406.367,153.594,105.467,122,,1191.979812999999,1.0,0.23268365817090916,-0.41889055472264036,0.4791774009859374
1123,115170,6,409.698,153.594,105.467,123,,1191.979812999999,1.0,0.0,0.0,0.0
1124,115172,6,413.028,153.594,105.467,124,,1191.979812999999,1.0,0.0,0.0,0.0
1125,115174,6,416.359,153.439,105.26,125,,1200.8199849999987,1.0,-0.046476761619190746,-0.06206896551723947,0.07754125257556357
1126,115176,6,419.69,153.542,104.69,126,,1240.2498419999993,1.0,0.03088455772114202,-0.1709145427286379,0.17368257489388492
1127,115178,6,423.021,153.491,104.276,127,,1265.8208489999997,1.0,-0.015292353823084774,-0.1241379310344832,0.12507630473823778
1128,115180,6,426.352,154.06,104.432,128,,1271.641929999999,1.0,0.1706146926536697,0.046776611694154695,0.1769107818955416
1129,115182,6,429.683,153.491,104.535,129,,1248.9011559999997,1.0,-0.1706146926536697,0.03088455772113776,0.17338751181944004
1130,115184,6,433.014,153.491,104.535,130,,1248.9011559999997,1.0,0.0,0.0,0.0
1131,115186,6,436.345,153.491,104.535,131,,1248.9011559999997,1.0,0.0,0.0,0.0
1132,115188,6,439.675,153.801,104.276,132,,1274.472948999999,1.0,0.09295352323837297,-0.07766116941529246,0.12112644103323394
1133,115190,6,443.006,154.215,104.069,133,,1299.9465759999991,1.0,0.12413793103448746,-0.06206896551723947,0.13879042618964546
1134,115192,6,446.337,154.836,103.811,134,,1335.4655889999992,1.0,0.18620689655172692,-0.07736131934032851,0.20163774957458194
1135,115194,6,449.668,155.302,103.5,135,,1370.581081999999,1.0,0.13973013493252767,-0.09325337331334545,0.1679901849590641
1136,115196,6,452.999,154.94,103.604,136,,1352.438225999999,1.0,-0.10854572713643022,0.03118440779610171,0.11293645190623766
1137,115198,6,456.33,154.991,103.707,137,,1347.113044,1.0,0.015292353823093296,0.03088455772113776,0.03446319763285128
1138,115200,6,459.661,155.25,103.811,138,,1348.1770449999988,1.0,0.0776611694152882,0.03118440779610597,0.08368825798488058
1139,115202,6,462.992,156.026,103.5,139,,1393.7099859999996,1.0,0.23268365817091768,-0.09325337331334545,0.25067484200477447
1140,115204,6,466.322,156.337,103.655,140,,1393.5847119999987,1.0,0.09325337331333693,0.046476761619190746,0.10419347870631665
1141,115206,6,469.653,156.337,103.655,141,,1393.5847119999987,1.0,0.0,0.0,0.0
1142,115208,6,472.984,157.01,103.345,142,,1437.255936999999,1.0,0.20179910044977567,-0.09295352323838149,0.22217838424285782
1143,115210,6,476.315,157.061,103.241,143,,1446.0504839999994,1.0,0.015292353823093296,-0.03118440779610171,0.034732166287812304
1144,115216,6,479.646,157.217,103.345,144,,1444.4688519999997,1.0,0.046776611694154695,0.03118440779610171,0.056218490651913616
1145,115218,6,482.977,157.372,103.138,145,,1463.9305219999992,1.0,0.046476761619190746,-0.06206896551723947,0.07754125257556357
1146,115220,6,486.308,157.631,103.138,146,,1473.1563609999987,1.0,0.0776611694152882,0.0,0.0776611694152882
1147,115222,6,489.639,157.993,102.983,147,,1496.8185999999987,1.0,0.10854572713643022,-0.046476761619190746,0.11807736552863739
1148,115224,6,492.969,157.993,102.983,148,,1496.8185999999987,1.0,0.0,0.0,0.0
1149,115226,6,496.3,158.769,102.827,149,,1536.4846479999994,1.0,0.23268365817091768,-0.046776611694154695,0.23733886361358142
1150,115228,6,499.631,158.769,102.827,150,,1536.4846479999994,1.0,0.0,0.0,0.0
1151,115230,6,502.962,159.701,102.724,151,,1579.9791249999985,1.0,0.27946026986506384,-0.03088455772113776,0.2811616942947325
1152,115232,6,506.293,159.701,102.724,152,,1579.9791249999985,1.0,0.0,0.0,0.0
1153,115234,6,509.624,159.959,102.724,153,,1590.370848999999,1.0,0.07736131934033277,0.0,0.07736131934033277
1154,115236,6,512.955,160.322,102.931,154,,1591.0412049999995,1.0,0.10884557721139416,0.06206896551723947,0.12529930629840627
1155,115238,6,516.286,160.115,102.931,155,,1582.5428199999997,1.0,-0.06206896551723947,0.0,0.06206896551723947
1156,115240,6,519.616,160.115,102.931,156,,1582.5428199999997,1.0,0.0,0.0,0.0
1157,115242,6,522.947,160.115,103.034,157,,1575.521000999999,1.0,0.0,0.03088455772114202,0.03088455772114202
1158,115244,6,526.278,161.098,103.034,158,,1616.6408739999993,1.0,0.29475262368815713,0.0,0.29475262368815713
1159,115246,6,529.609,161.15,102.931,159,,1625.8917249999995,1.0,0.015592203898048725,-0.03088455772114202,0.034597293651799976
1160,115248,6,532.94,161.615,102.931,160,,1646.0648199999998,1.0,0.13943028485757225,0.0,0.13943028485757225
1161,115250,6,536.271,161.822,102.724,161,,1669.360185999999,1.0,0.06206896551723947,-0.06206896551723947,0.08777877283694803
1162,115252,6,539.602,161.822,102.724,162,,1669.360185999999,1.0,0.0,0.0,0.0
1163,115254,6,542.933,162.133,102.827,163,,1676.1579279999996,1.0,0.09325337331334545,0.03088455772113776,0.0982346554936111
1164,115256,6,546.263,162.133,102.827,164,,1676.1579279999996,1.0,0.0,0.0,0.0
1165,115258,6,549.594,162.133,102.827,165,,1676.1579279999996,1.0,0.0,0.0,0.0
1166,115260,6,552.925,162.288,102.776,166,,1686.6342579999996,1.0,0.046476761619190746,-0.015292353823089036,0.04892796190377878
1167,115262,6,556.256,162.392,102.62,167,,1702.0690019999988,1.0,0.03118440779609745,-0.046776611694150434,0.05621849065190771
1168,115264,6,559.587,162.702,102.362,168,,1734.0819699999993,1.0,0.09295352323838149,-0.07736131934033277,0.12093440872020367
1169,115266,6,562.918,162.806,102.206,169,,1749.7319939999993,1.0,0.03118440779610597,-0.046776611694150434,0.05621849065191244
1170,115268,6,566.249,162.806,102.206,170,,1749.7319939999993,1.0,0.0,0.0,0.0
1171,115270,6,569.58,162.806,102.206,171,,1749.7319939999993,1.0,0.0,0.0,0.0
1172,115272,6,572.91,162.754,102.155,172,,1750.8893649999986,1.0,-0.015592203898057247,-0.015292353823089036,0.021839709426847636
1173,115274,6,576.241,162.599,101.896,173,,1761.9163929999984,1.0,-0.046476761619190746,-0.07766116941529246,0.09050605839145708
1174,115276,6,579.572,162.443,101.43,174,,1787.7918249999993,1.0,-0.046776611694146174,-0.13973013493253192,0.1473518306973093
1175,115278,6,582.903,162.34,101.12,175,,1805.307801999999,1.0,-0.03088455772114202,-0.09295352323838149,0.09795005557966203
1176,115280,6,586.234,162.236,100.964,176,,1811.8480499999987,1.0,-0.03118440779610597,-0.046776611694154695,0.05621849065191598
1177,115282,6,589.565,162.236,100.964,177,,1811.8480499999987,1.0,0.0,0.0,0.0
1178,115284,6,592.896,162.236,100.964,178,,1811.8480499999987,1.0,0.0,0.0,0.0
1179,115286,6,596.227,161.978,100.757,179,,1815.2717129999992,1.0,-0.07736131934032424,-0.06206896551723947,0.09918331619005229
1180,115288,6,599.557,161.615,100.809,180,,1795.4493759999998,1.0,-0.10884557721139416,0.015592203898048725,0.10995670284652907
1181,115290,6,602.888,161.615,100.809,181,,1795.4493759999998,1.0,0.0,0.0,0.0
1182,115292,6,606.219,161.46,100.964,182,,1777.4603859999995,1.0,-0.046476761619190746,0.046476761619190746,0.06572806661704088
1183,115294,6,609.55,161.46,100.964,183,,1777.4603859999995,1.0,0.0,0.0,0.0
1184,115296,6,612.881,161.253,100.861,184,,1775.9391079999982,1.0,-0.06206896551724799,-0.03088455772113776,0.06932829426728751
1185,115298,6,616.212,161.253,100.757,185,,1783.4811879999982,1.0,0.0,-0.03118440779610171,0.03118440779610171
1186,115300,6,619.543,161.253,99.878,186,,1848.0903249999985,1.0,0.0,-0.2635682158920554,0.2635682158920554
1187,115302,6,622.874,161.253,99.878,187,,1848.0903249999985,1.0,0.0,0.0,0.0
1188,115304,6,626.204,161.046,99.774,188,,1846.9530499999987,1.0,-0.06206896551723947,-0.03118440779610171,0.06946239104705389
1189,115306,6,629.535,160.787,99.619,189,,1847.5437159999992,1.0,-0.0776611694152882,-0.046476761619190746,0.09050605839145343
1190,115308,6,632.866,160.787,99.981,190,,1820.5609599999996,1.0,0.0,0.10854572713643022,0.10854572713643022
1191,115310,6,636.197,160.529,99.567,191,,1840.6222479999994,1.0,-0.07736131934033277,-0.1241379310344832,0.1462702965458095
1192,115312,6,639.528,160.529,99.567,192,,1840.6222479999994,1.0,0.0,0.0,0.0
1193,115314,6,642.859,160.322,99.308,193,,1851.5312819999988,1.0,-0.06206896551723947,-0.0776611694152882,0.09941737129561593
1194,115316,6,646.19,160.373,99.05,194,,1873.189484999999,1.0,0.015292353823084774,-0.07736131934033277,0.07885828945347065
1195,115318,6,649.521,160.373,99.05,195,,1873.189484999999,1.0,0.0,0.0,0.0
1196,115320,6,652.851,160.373,99.05,196,,1873.189484999999,1.0,0.0,0.0,0.0
1197,115322,6,656.182,160.373,99.05,197,,1873.189484999999,1.0,0.0,0.0,0.0
1198,115324,6,659.513,160.011,98.946,198,,1866.2655289999989,1.0,-0.10854572713643022,-0.03118440779610171,0.11293645190623766
1199,115326,6,662.844,159.804,98.273,199,,1909.6623849999994,1.0,-0.06206896551723947,-0.20179910044977567,0.2111289497504284
1200,115334,7,0.0,80.73,157.734,0,,0.0,,,,
1201,115336,7,3.331,80.73,157.734,1,,0.0,1.0,0.0,0.0,0.0
1202,115338,7,6.662,80.73,157.734,2,,0.0,1.0,0.0,0.0,0.0
1203,115340,7,9.993,80.73,157.734,3,,0.0,1.0,0.0,0.0,0.0
1204,115342,7,13.323,80.73,157.734,4,,0.0,1.0,0.0,0.0,0.0
1205,115344,7,16.654,80.73,157.734,5,,0.0,1.0,0.0,0.0,0.0
1206,115346,7,19.985,80.73,157.734,6,,0.0,1.0,0.0,0.0,0.0
1207,115348,7,23.316,80.73,157.734,7,,0.0,1.0,0.0,0.0,0.0
1208,115350,7,26.647,80.73,157.734,8,,0.0,1.0,0.0,0.0,0.0
1209,115352,7,29.978,80.73,157.734,9,,0.0,1.0,0.0,0.0,0.0
1210,115354,7,33.309,80.73,157.734,10,,0.0,1.0,0.0,0.0,0.0
1211,115356,7,36.64,80.73,157.734,11,,0.0,1.0,0.0,0.0,0.0
1212,115358,7,39.97,80.73,157.734,12,,0.0,1.0,0.0,0.0,0.0
1213,115360,7,43.301,80.73,157.734,13,,0.0,1.0,0.0,0.0,0.0
1214,115362,7,46.632,80.73,157.734,14,,0.0,1.0,0.0,0.0,0.0
1215,115365,7,49.963,80.834,157.7,15,,0.01197200000000121,1.0,0.03118440779610171,-0.010194902548731705,0.03280858618672413
1216,115367,7,53.294,80.834,157.7,16,,0.01197200000000121,1.0,0.0,0.0,0.0
1217,115369,7,56.625,80.834,157.7,17,,0.01197200000000121,1.0,0.0,0.0,0.0
1218,115371,7,59.956,80.834,157.7,18,,0.01197200000000121,1.0,0.0,0.0,0.0
1219,115373,7,63.287,80.834,157.7,19,,0.01197200000000121,1.0,0.0,0.0,0.0
1220,115375,7,66.617,80.834,157.7,20,,0.01197200000000121,1.0,0.0,0.0,0.0
1221,115377,7,69.948,80.834,157.7,21,,0.01197200000000121,1.0,0.0,0.0,0.0
1222,115379,7,73.279,80.903,158.252,22,,0.2982530000000014,1.0,0.020689655172414577,0.16551724137931662,0.16680533272342457
1223,115381,7,76.61,80.903,158.252,23,,0.2982530000000014,1.0,0.0,0.0,0.0
1224,115383,7,79.941,80.903,158.252,24,,0.2982530000000014,1.0,0.0,0.0,0.0
1225,115385,7,83.272,80.903,158.252,25,,0.2982530000000014,1.0,0.0,0.0,0.0
1226,115387,7,86.603,80.903,157.976,26,,0.0884929999999959,1.0,0.0,-0.08275862068965831,0.08275862068965831
1227,115389,7,89.934,80.903,157.976,27,,0.0884929999999959,1.0,0.0,0.0,0.0
1228,115391,7,93.264,80.903,157.976,28,,0.0884929999999959,1.0,0.0,0.0,0.0
1229,115393,7,96.595,80.903,157.976,29,,0.0884929999999959,1.0,0.0,0.0,0.0
1230,115395,7,99.926,80.903,157.976,30,,0.0884929999999959,1.0,0.0,0.0,0.0
1231,115397,7,103.257,80.696,157.562,31,,0.030739999999999393,1.0,-0.06206896551724373,-0.12413793103447894,0.13879042618963974
1232,115399,7,106.588,80.696,157.562,32,,0.030739999999999393,1.0,0.0,0.0,0.0
1233,115401,7,109.919,80.696,157.562,33,,0.030739999999999393,1.0,0.0,0.0,0.0
1234,115403,7,113.25,80.696,157.562,34,,0.030739999999999393,1.0,0.0,0.0,0.0
1235,115405,7,116.581,80.696,157.562,35,,0.030739999999999393,1.0,0.0,0.0,0.0
1236,115407,7,119.911,80.696,157.562,36,,0.030739999999999393,1.0,0.0,0.0,0.0
1237,115409,7,123.242,80.696,157.562,37,,0.030739999999999393,1.0,0.0,0.0,0.0
1238,115411,7,126.573,80.696,157.562,38,,0.030739999999999393,1.0,0.0,0.0,0.0
1239,115413,7,129.904,80.696,157.562,39,,0.030739999999999393,1.0,0.0,0.0,0.0
1240,115415,7,133.235,80.696,157.562,40,,0.030739999999999393,1.0,0.0,0.0,0.0
1241,115417,7,136.566,80.696,157.562,41,,0.030739999999999393,1.0,0.0,0.0,0.0
1242,115419,7,139.897,80.696,157.562,42,,0.030739999999999393,1.0,0.0,0.0,0.0
1243,115421,7,143.228,80.696,157.562,43,,0.030739999999999393,1.0,0.0,0.0,0.0
1244,115423,7,146.558,80.696,157.562,44,,0.030739999999999393,1.0,0.0,0.0,0.0
1245,115425,7,149.889,80.696,157.562,45,,0.030739999999999393,1.0,0.0,0.0,0.0
1246,115427,7,153.22,80.696,157.562,46,,0.030739999999999393,1.0,0.0,0.0,0.0
1247,115429,7,156.551,80.696,157.562,47,,0.030739999999999393,1.0,0.0,0.0,0.0
1248,115431,7,159.882,80.696,157.562,48,,0.030739999999999393,1.0,0.0,0.0,0.0
1249,115433,7,163.213,80.903,157.562,49,,0.05951299999999961,1.0,0.06206896551724373,0.0,0.06206896551724373
1250,115435,7,166.544,80.903,157.562,50,,0.05951299999999961,1.0,0.0,0.0,0.0
1251,115437,7,169.875,80.903,157.562,51,,0.05951299999999961,1.0,0.0,0.0,0.0
1252,115439,7,173.205,80.903,157.562,52,,0.05951299999999961,1.0,0.0,0.0,0.0
1253,115441,7,176.536,80.903,157.562,53,,0.05951299999999961,1.0,0.0,0.0,0.0
1254,115443,7,179.867,80.903,157.562,54,,0.05951299999999961,1.0,0.0,0.0,0.0
1255,115445,7,183.198,80.558,157.217,55,,0.2968729999999948,1.0,-0.10344827586206863,-0.10344827586206863,0.14629795472825075
1256,115447,7,186.529,80.144,156.32,56,,2.342792000000043,1.0,-0.1241379310344832,-0.26896551724138523,0.2962307806195163
1257,115449,7,189.86,80.144,156.32,57,,2.342792000000043,1.0,0.0,0.0,0.0
1258,115451,7,193.191,79.937,155.699,58,,4.770073999999997,1.0,-0.06206896551724373,-0.1862068965517184,0.1962793030449292
1259,115453,7,196.522,79.661,155.561,59,,5.864690000000014,1.0,-0.08275862068965405,-0.041379310344829154,0.09252695079309443
1260,115455,7,199.852,79.868,156.251,60,,2.9423330000000276,1.0,0.06206896551723947,0.20689655172413726,0.21600634156366535
1261,115457,7,203.183,80.627,157.079,61,,0.43963400000000324,1.0,0.22758620689655182,0.2482758620689664,0.3368031847468912
1262,115459,7,206.514,80.627,157.769,62,,0.011834000000001541,1.0,0.0,0.20689655172413726,0.20689655172413726
1263,115461,7,209.845,81.317,157.7,63,,0.34572499999998857,1.0,0.20689655172413726,-0.020689655172418837,0.20792846112663893
1264,115463,7,213.176,81.041,157.838,64,,0.10753699999999243,1.0,-0.08275862068965405,0.041379310344829154,0.09252695079309443
1265,115465,7,216.507,81.041,157.838,65,,0.10753699999999243,1.0,0.0,0.0,0.0
1266,115467,7,219.838,81.041,157.838,66,,0.10753699999999243,1.0,0.0,0.0,0.0
1267,115469,7,223.169,81.041,157.838,67,,0.10753699999999243,1.0,0.0,0.0,0.0
1268,115471,7,226.499,81.041,157.838,68,,0.10753699999999243,1.0,0.0,0.0,0.0
1269,115473,7,229.83,81.11,157.907,69,,0.17432899999999715,1.0,0.020689655172414577,0.020689655172418837,0.029259590945654362
1270,115475,7,233.161,81.11,157.907,70,,0.17432899999999715,1.0,0.0,0.0,0.0
1271,115477,7,236.492,81.11,157.907,71,,0.17432899999999715,1.0,0.0,0.0,0.0
1272,115479,7,239.823,81.11,157.907,72,,0.17432899999999715,1.0,0.0,0.0,0.0
1273,115481,7,243.154,81.11,157.907,73,,0.17432899999999715,1.0,0.0,0.0,0.0
1274,115483,7,246.485,81.11,157.907,74,,0.17432899999999715,1.0,0.0,0.0,0.0
1275,115485,7,249.816,81.11,157.907,75,,0.17432899999999715,1.0,0.0,0.0,0.0
1276,115487,7,253.146,81.11,157.7,76,,0.1455559999999979,1.0,0.0,-0.06206896551724799,0.06206896551724799
1277,115489,7,256.477,81.11,157.7,77,,0.1455559999999979,1.0,0.0,0.0,0.0
1278,115491,7,259.808,81.179,158.045,78,,0.298321999999985,1.0,0.020689655172414577,0.10344827586206863,0.10549695545364364
1279,115493,7,263.139,80.972,157.631,79,,0.06917299999999704,1.0,-0.06206896551724373,-0.12413793103447894,0.13879042618963974
1280,115495,7,266.47,80.972,157.631,80,,0.06917299999999704,1.0,0.0,0.0,0.0
1281,115497,7,269.801,80.972,157.631,81,,0.06917299999999704,1.0,0.0,0.0,0.0
1282,115499,7,273.132,80.834,157.493,82,,0.06889700000000652,1.0,-0.04137931034482489,-0.041379310344829154,0.05851918189129969
1283,115501,7,276.463,80.834,157.493,83,,0.06889700000000652,1.0,0.0,0.0,0.0
1284,115503,7,279.793,80.834,157.355,84,,0.1544570000000143,1.0,0.0,-0.041379310344829154,0.041379310344829154
1285,115505,7,283.124,80.42,156.941,85,,0.7249490000000115,1.0,-0.1241379310344832,-0.12413793103447894,0.17555754567389906
1286,115507,7,286.455,80.006,156.251,86,,2.723465000000018,1.0,-0.1241379310344832,-0.20689655172413726,0.24128076806256382
1287,115513,7,289.786,80.627,156.941,87,,0.6394580000000119,1.0,0.18620689655172268,0.20689655172413726,0.2783508423532477
1288,115515,7,293.117,80.627,156.941,88,,0.6394580000000119,1.0,0.0,0.0,0.0
1289,115517,7,296.448,80.282,156.527,89,,1.65755300000006,1.0,-0.10344827586206863,-0.12413793103448746,0.16159137260496867
1290,115519,7,299.779,80.282,156.527,90,,1.65755300000006,1.0,0.0,0.0,0.0
1291,115521,7,303.11,80.282,156.527,91,,1.65755300000006,1.0,0.0,0.0,0.0
1292,115523,7,306.44,80.282,156.527,92,,1.65755300000006,1.0,0.0,0.0,0.0
1293,115525,7,309.771,80.834,156.941,93,,0.6396650000000099,1.0,0.16551724137931237,0.12413793103448746,0.20689655172414237
1294,115527,7,313.102,81.11,157.355,94,,0.288041000000011,1.0,0.08275862068965405,0.12413793103447894,0.14919522519160955
1295,115529,7,316.433,80.558,157.355,95,,0.17322500000001345,1.0,-0.1655172413793081,0.0,0.1655172413793081
1296,115531,7,319.764,80.282,156.665,96,,1.3434650000000425,1.0,-0.08275862068965831,-0.20689655172413726,0.22283440581246278
1297,115533,7,323.095,79.937,156.182,97,,3.037553000000075,1.0,-0.10344827586206863,-0.14482758620689778,0.17797914345605514
1298,115535,7,326.426,80.489,156.044,98,,2.9141809999999926,1.0,0.16551724137931237,-0.04137931034482063,0.17061126726693795
1299,115537,7,329.757,79.73,155.837,99,,4.598609000000075,1.0,-0.22758620689655182,-0.06206896551724799,0.2358983638136166
1300,115539,7,333.087,79.247,155.216,100,,8.539613000000015,1.0,-0.14482758620689778,-0.1862068965517184,0.23589836381361098
1301,115541,7,336.418,79.109,155.63,101,,7.054457000000086,1.0,-0.041379310344829154,0.12413793103447894,0.13085286869661947
1302,115543,7,339.749,79.385,156.044,102,,4.665124999999989,1.0,0.08275862068965831,0.12413793103448746,0.14919522519161899
1303,115545,7,343.08,78.764,155.285,103,,9.862757000000093,1.0,-0.18620689655172692,-0.2275862068965561,0.29405524972866504
1304,115547,7,346.411,78.281,155.078,104,,13.051937000000022,1.0,-0.1448275862068935,-0.06206896551723947,0.15756771943166353
1305,115549,7,349.742,79.247,154.595,105,,12.052610000000076,1.0,0.2896551724137913,-0.14482758620689778,0.32384432777583055
1306,115551,7,353.073,79.247,154.25,106,,14.337545000000075,1.0,0.0,-0.10344827586206863,0.10344827586206863
1307,115553,7,356.404,80.144,154.181,107,,12.967204999999979,1.0,0.26896551724138096,-0.020689655172410316,0.26976009952562824
1308,115555,7,359.734,80.903,154.043,108,,13.653410000000019,1.0,0.22758620689655182,-0.041379310344829154,0.23131737698273724
1309,115557,7,363.065,81.455,153.905,109,,15.186866000000052,1.0,0.1655172413793081,-0.041379310344829154,0.17061126726693587
1310,115559,7,366.396,81.455,153.905,110,,15.186866000000052,1.0,0.0,0.0,0.0
1311,115561,7,369.727,82.214,153.905,111,,16.863497000000045,1.0,0.22758620689655182,0.0,0.22758620689655182
1312,115563,7,373.058,82.904,153.767,112,,20.463365000000067,1.0,0.20689655172413726,-0.041379310344829154,0.21099391090728728
1313,115565,7,376.389,82.214,153.767,113,,17.93934500000009,1.0,-0.20689655172413726,0.0,0.20689655172413726
1314,115567,7,379.72,81.731,153.767,114,,16.739090000000083,1.0,-0.14482758620689778,0.0,0.14482758620689778
1315,115569,7,383.051,81.869,153.836,115,,16.49172499999996,1.0,0.041379310344829154,0.020689655172418837,0.04626347539655103
1316,115571,7,386.381,80.972,154.319,116,,11.720789000000135,1.0,-0.26896551724138096,0.14482758620688926,0.3054790977979304
1317,115573,7,389.712,80.696,154.25,117,,12.139412000000062,1.0,-0.08275862068965405,-0.020689655172410316,0.0853056336334669
1318,115579,7,393.043,80.627,154.457,118,,10.749338000000103,1.0,-0.020689655172414577,0.06206896551723947,0.06542643434830973
1319,115581,7,396.374,79.937,154.526,119,,10.920112999999999,1.0,-0.20689655172413726,0.020689655172418837,0.20792846112663893
1320,115583,7,399.705,79.937,154.388,120,,11.824565000000034,1.0,0.0,-0.041379310344829154,0.041379310344829154
1321,115585,7,403.036,79.247,154.388,121,,13.395005000000037,1.0,-0.20689655172413726,0.0,0.20689655172413726
1322,115587,7,406.367,79.523,154.181,122,,14.080658,1.0,0.08275862068965405,-0.06206896551723947,0.10344827586206692
1323,115589,7,409.698,79.247,154.181,123,,14.823097999999993,1.0,-0.08275862068965405,0.0,0.08275862068965405
1324,115591,7,413.028,78.902,154.112,124,,16.460468000000112,1.0,-0.10344827586206863,-0.020689655172418837,0.10549695545364449
1325,115593,7,416.359,78.488,154.25,125,,17.164820000000084,1.0,-0.1241379310344832,0.041379310344829154,0.1308528686966235
1326,115595,7,419.69,77.522,153.698,126,,26.58056,1.0,-0.2896551724137913,-0.1655172413793081,0.3336106654468339
1327,115597,7,423.021,77.039,153.905,127,,28.284722000000077,1.0,-0.14482758620689778,0.06206896551723947,0.15756771943166745
1328,115599,7,426.352,76.142,153.905,128,,35.710985000000136,1.0,-0.26896551724138096,0.0,0.26896551724138096
1329,115601,7,429.683,75.107,153.905,129,,46.279370000000114,1.0,-0.31034482758620585,0.0,0.31034482758620585
1330,115603,7,433.014,74.417,154.595,130,,49.70729000000009,1.0,-0.20689655172413726,0.20689655172413726,0.2925959094565015
1331,115605,7,436.345,74.279,155.285,131,,47.61300200000016,1.0,-0.041379310344829154,0.20689655172413726,0.21099391090728728
1332,115607,7,439.675,73.934,155.63,132,,50.61243200000015,1.0,-0.10344827586206863,0.10344827586206863,0.14629795472825075
1333,115609,7,443.006,73.934,155.63,133,,50.61243200000015,1.0,0.0,0.0,0.0
1334,115611,7,446.337,73.451,156.251,134,,55.18313000000017,1.0,-0.14482758620689778,0.18620689655172692,0.2358983638136177
1335,115613,7,449.668,73.313,156.596,135,,56.306933000000036,1.0,-0.04137931034482489,0.10344827586206863,0.1114172029062298
1336,115615,7,452.999,72.83,157.079,136,,62.83902500000009,1.0,-0.14482758620689778,0.14482758620689778,0.20481713661955345
1337,115617,7,456.33,72.14,157.286,137,,73.98880400000006,1.0,-0.20689655172413726,0.06206896551723947,0.21600634156366535
1338,115619,7,459.661,72.14,157.493,138,,73.84618100000006,1.0,0.0,0.06206896551723947,0.06206896551723947
1339,115621,7,462.992,72.14,157.493,139,,73.84618100000006,1.0,0.0,0.0,0.0
1340,115623,7,466.322,71.588,157.907,140,,83.60609300000019,1.0,-0.16551724137931237,0.12413793103448746,0.20689655172414237
1341,115625,7,469.653,71.312,158.597,141,,89.44349300000013,1.0,-0.08275862068965405,0.20689655172413726,0.2228344058124612
1342,115627,7,472.984,71.312,158.597,142,,89.44349300000013,1.0,0.0,0.0,0.0
1343,115629,7,476.315,71.933,160.184,143,,83.38970899999988,1.0,0.18620689655172692,0.475862068965514,0.5109967876646243
1344,115631,7,479.646,72.209,160.736,144,,81.6194449999999,1.0,0.08275862068965405,0.1655172413793081,0.18505390158618698
