 ,Label,Area,X,Y,XM,YM
340,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:35/200 - Series 1,2.811,6.239,46.216,6.239,46.216
341,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:36/200 - Series 1,2.429,34.556,15.245,34.556,15.245
342,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:36/200 - Series 1,2.684,30.027,17.832,30.027,17.832
343,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:36/200 - Series 1,2.451,24.326,19.218,24.326,19.218
344,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:36/200 - Series 1,2.769,11.199,38.526,11.199,38.526
345,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:36/200 - Series 1,2.260,31.728,42.106,31.728,42.106
346,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:36/200 - Series 1,2.005,23.924,42.987,23.924,42.987
347,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:36/200 - Series 1,2.727,33.477,47.345,33.477,47.345
348,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:36/200 - Series 1,2.695,6.314,46.187,6.314,46.187
349,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:36/200 - Series 1,2.695,10.759,47.644,10.759,47.644
350,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:37/200 - Series 1,2.461,34.402,15.086,34.402,15.086
351,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:37/200 - Series 1,2.589,29.931,17.832,29.931,17.832
352,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:37/200 - Series 1,2.440,24.676,19.236,24.676,19.236
353,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:37/200 - Series 1,2.758,11.160,38.654,11.160,38.654
354,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:37/200 - Series 1,2.228,29.140,40.317,29.140,40.317
355,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:37/200 - Series 1,2.154,31.859,42.138,31.859,42.138
356,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:37/200 - Series 1,2.843,33.513,47.425,33.513,47.425
357,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:37/200 - Series 1,2.578,6.245,46.219,6.245,46.219
358,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:37/200 - Series 1,2.578,10.759,47.567,10.759,47.567
359,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:38/200 - Series 1,2.398,34.443,14.983,34.443,14.983
360,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:38/200 - Series 1,2.578,29.893,17.879,29.893,17.879
361,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:38/200 - Series 1,2.345,24.745,19.338,24.745,19.338
362,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:38/200 - Series 1,2.758,11.162,38.764,11.162,38.764
363,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:38/200 - Series 1,2.260,31.759,42.141,31.759,42.141
364,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:38/200 - Series 1,2.843,33.497,47.488,33.497,47.488
365,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:38/200 - Series 1,2.631,6.300,46.191,6.300,46.191
366,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:38/200 - Series 1,4.328,9.976,47.946,9.976,47.946
367,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:39/200 - Series 1,2.960,4.689,9.857,4.689,9.857
368,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:39/200 - Series 1,2.514,34.188,14.891,34.188,14.891
369,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:39/200 - Series 1,2.567,29.929,17.865,29.929,17.865
370,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:39/200 - Series 1,2.483,24.985,19.363,24.985,19.363
371,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:39/200 - Series 1,2.886,11.120,38.804,11.120,38.804
372,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:39/200 - Series 1,2.185,31.825,42.106,31.825,42.106
373,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:39/200 - Series 1,2.949,33.473,47.444,33.473,47.444
374,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:39/200 - Series 1,2.663,6.302,46.197,6.302,46.197
375,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:39/200 - Series 1,2.610,10.600,47.853,10.600,47.853
376,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:40/200 - Series 1,2.461,34.135,14.875,34.135,14.875
377,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:40/200 - Series 1,2.493,29.898,17.908,29.898,17.908
378,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:40/200 - Series 1,2.822,10.986,39.807,10.986,39.807
379,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:40/200 - Series 1,2.196,31.916,42.065,31.916,42.065
380,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:40/200 - Series 1,2.811,33.448,47.357,33.448,47.357
381,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:40/200 - Series 1,2.716,6.354,46.205,6.354,46.205
382,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:40/200 - Series 1,4.318,9.861,48.037,9.861,48.037
383,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:41/200 - Series 1,2.493,14.759,8.098,14.759,8.098
384,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:41/200 - Series 1,2.493,34.010,14.870,34.010,14.870
385,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:41/200 - Series 1,2.589,29.903,17.867,29.903,17.867
386,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:41/200 - Series 1,2.790,11.061,40.655,11.061,40.655
387,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:41/200 - Series 1,2.154,31.977,42.116,31.977,42.116
388,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:41/200 - Series 1,2.673,33.366,46.859,33.366,46.859
389,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:41/200 - Series 1,2.663,6.311,46.199,6.311,46.199
390,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:41/200 - Series 1,4.244,9.711,48.044,9.711,48.044
391,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:42/200 - Series 1,2.398,34.045,14.766,34.045,14.766
392,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:42/200 - Series 1,2.525,29.893,17.912,29.893,17.912
393,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:42/200 - Series 1,2.864,11.083,41.180,11.083,41.180
394,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:42/200 - Series 1,2.366,31.917,42.109,31.917,42.109
395,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:42/200 - Series 1,2.663,33.316,46.671,33.316,46.671
396,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:42/200 - Series 1,4.477,4.875,46.601,4.875,46.601
397,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:42/200 - Series 1,2.451,10.373,47.683,10.373,47.683
398,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:43/200 - Series 1,2.504,33.616,14.581,33.616,14.581
399,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:43/200 - Series 1,2.557,29.988,17.915,29.988,17.915
400,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:43/200 - Series 1,2.875,11.224,41.821,11.224,41.821
401,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:43/200 - Series 1,2.238,31.882,42.102,31.882,42.102
402,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:43/200 - Series 1,2.642,33.207,46.208,33.207,46.208
403,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:43/200 - Series 1,2.748,6.325,46.243,6.325,46.243
404,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:43/200 - Series 1,2.451,10.600,47.343,10.600,47.343
405,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.461,33.370,14.556,33.370,14.556
406,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.472,29.876,17.855,29.876,17.855
407,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.026,15.809,25.812,15.809,25.812
408,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,3.193,19.733,40.728,19.733,40.728
409,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.398,29.098,40.357,29.098,40.357
410,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.992,11.493,42.888,11.493,42.888
411,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.260,31.864,42.082,31.864,42.082
412,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.673,33.141,45.490,33.141,45.490
413,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.737,6.131,46.287,6.131,46.287
414,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.472,10.794,47.046,10.794,47.046
415,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.483,33.144,14.463,33.144,14.463
416,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.631,29.937,17.836,29.937,17.836
417,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.461,26.153,19.397,26.153,19.397
418,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,3.236,19.709,40.731,19.709,40.731
419,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.811,11.579,43.312,11.579,43.312
420,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.238,31.898,42.052,31.898,42.052
421,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.705,33.117,45.155,33.117,45.155
422,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.620,6.118,46.268,6.118,46.268
423,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.440,10.648,47.108,10.648,47.108
424,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.143,35.839,2.428,35.839,2.428
425,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.398,32.905,14.383,32.905,14.383
426,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.546,30.074,17.840,30.074,17.840
427,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,3.268,19.697,40.894,19.697,40.894
428,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.684,11.657,43.602,11.657,43.602
429,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.196,31.974,41.981,31.974,41.981
430,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.780,32.830,44.621,32.830,44.621
431,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.727,6.266,46.237,6.266,46.237
432,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.366,10.803,46.957,10.803,46.957
433,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.493,32.560,14.290,32.560,14.290
434,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.631,30.029,17.847,30.029,17.847
435,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.345,29.034,40.389,29.034,40.389
436,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.758,11.687,43.519,11.687,43.519
437,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.238,31.800,41.883,31.800,41.883
438,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.864,32.730,44.458,32.730,44.458
439,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.578,6.185,46.232,6.185,46.232
440,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.567,11.229,46.937,11.229,46.937
441,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.302,15.947,6.877,15.947,6.877
442,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.483,32.432,14.233,32.432,14.233
443,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.578,29.902,17.812,29.902,17.812
444,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.175,28.529,19.556,28.529,19.556
445,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.302,31.330,41.728,31.330,41.728
446,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.780,11.729,43.564,11.729,43.564
447,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.769,32.402,44.223,32.402,44.223
448,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.408,5.985,46.280,5.985,46.280
449,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,4.328,10.305,47.186,10.305,47.186
450,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.228,9.205,48.762,9.205,48.762
451,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.451,32.376,14.218,32.376,14.218
452,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.546,29.874,17.832,29.874,17.832
453,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.313,31.384,41.782,31.384,41.782
454,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.833,11.763,43.460,11.763,43.460
455,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.864,31.983,43.942,31.983,43.942
456,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.684,6.033,46.286,6.033,46.286
457,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.493,11.932,46.614,11.932,46.614
458,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,3.978,10.340,48.232,10.340,48.232
459,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.557,32.346,14.233,32.346,14.233
460,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.429,29.957,17.821,29.957,17.821
461,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,3.066,19.679,40.883,19.679,40.883
462,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.833,11.795,43.230,11.795,43.230
463,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.366,31.628,41.867,31.628,41.867
464,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.790,31.521,43.545,31.521,43.545
465,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.514,12.330,46.507,12.330,46.507
466,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.292,10.294,47.899,10.294,47.899
467,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.557,32.304,14.215,32.304,14.215
468,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.589,29.923,17.856,29.923,17.856
469,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.132,30.618,19.843,30.618,19.843
470,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.875,11.788,43.015,11.788,43.015
471,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.345,31.456,42.063,31.456,42.063
472,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.854,30.996,42.708,30.996,42.708
473,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.483,12.913,46.493,12.913,46.493
474,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.758,6.172,46.245,6.172,46.245
475,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,4.127,11.213,47.925,11.213,47.925
476,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,2.461,32.400,14.225,32.400,14.225
477,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,2.673,29.943,17.874,29.943,17.874
478,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,2.175,31.175,19.961,31.175,19.961
479,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,2.758,11.904,43.083,11.904,43.083
480,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,2.461,13.231,46.485,13.231,46.485
481,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,2.652,6.280,46.238,6.280,46.238
482,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,2.228,11.203,47.661,11.203,47.661
483,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,2.504,32.374,14.147,32.374,14.147
484,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,2.705,30.020,17.881,30.020,17.881
485,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,2.323,31.477,41.971,31.477,41.971
486,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,2.790,11.916,43.077,11.916,43.077
487,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,2.907,31.061,42.692,31.061,42.692
488,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,2.642,6.328,46.209,6.328,46.209
489,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,4.700,12.455,46.934,12.455,46.934
490,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:54/200 - Series 1,2.493,32.404,14.156,32.404,14.156
491,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:54/200 - Series 1,2.578,30.048,17.896,30.048,17.896
492,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:54/200 - Series 1,2.217,31.445,19.985,31.445,19.985
493,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:54/200 - Series 1,2.811,11.722,43.046,11.722,43.046
494,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:54/200 - Series 1,2.238,31.488,41.965,31.488,41.965
495,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:54/200 - Series 1,2.843,31.065,42.650,31.065,42.650
496,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:54/200 - Series 1,2.748,6.218,46.238,6.218,46.238
497,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:54/200 - Series 1,2.493,12.995,46.398,12.995,46.398
498,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:54/200 - Series 1,2.292,12.681,47.178,12.681,47.178
499,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:55/200 - Series 1,2.483,32.456,14.233,32.456,14.233
500,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:55/200 - Series 1,2.472,30.133,17.887,30.133,17.887
501,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:55/200 - Series 1,2.716,11.634,42.902,11.634,42.902
502,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:55/200 - Series 1,2.673,6.321,46.204,6.321,46.204
503,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:55/200 - Series 1,2.483,13.090,46.289,13.090,46.289
504,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:55/200 - Series 1,2.228,13.192,47.079,13.192,47.079
505,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:56/200 - Series 1,2.472,15.961,6.893,15.961,6.893
506,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:56/200 - Series 1,2.960,3.846,9.696,3.846,9.696
507,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:56/200 - Series 1,2.536,32.445,14.227,32.445,14.227
508,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:56/200 - Series 1,2.578,30.121,17.940,30.121,17.940
509,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:56/200 - Series 1,2.016,41.956,25.774,41.956,25.774
