,frame,Area,X,Y,x,y
2632,77,1.135,40.931,7.424,40.931,7.424
2633,77,1.252,14.901,8.078,14.901,8.078
2634,77,1.506,40.833,9.384,40.833,9.384
2635,77,1.464,1.967,9.286,1.967,9.286
2636,77,1.549,4.871,10.011,4.871,10.011
2637,77,2.461,33.278,15.363,33.278,15.363
2638,77,2.546,30.251,17.858,30.251,17.858
2639,77,1.4,15.408,19.553,15.408,19.553
2640,77,1.888,36.864,20.618,36.864,20.618
2641,77,1.008,33.85,20.673,33.85,20.673
2642,77,1.485,18.68,20.591,18.68,20.591
2643,77,1.029,36.051,22.038,36.051,22.038
2644,77,1.464,45.54,23.273,45.54,23.273
2645,77,1.804,47.671,23.399,47.671,23.399
2646,77,1.018,16.867,24.179,16.867,24.179
2647,77,1.018,16.223,26.845,16.223,26.845
2648,77,1.729,18.293,29.479,18.293,29.479
2649,77,2.705,36.506,32.516,36.506,32.516
2650,77,1.326,20.131,33.909,20.131,33.909
2651,77,1.061,50.306,35.687,50.306,35.687
2652,77,2.642,11.04,39.036,11.04,39.036
2653,77,1.209,49.586,38.592,49.586,38.592
2654,77,1.57,20.116,39.575,20.116,39.575
2655,77,1.061,27.207,41.864,27.207,41.864
2656,77,1.591,19.316,42.194,19.316,42.194
2657,77,1.899,24.785,43.295,24.785,43.295
2658,77,1.804,11.317,44.411,11.317,44.411
2659,77,2.355,32.008,45.319,32.008,45.319
2660,77,1.867,11.738,45.478,11.738,45.478
2661,77,2.408,15.927,46.175,15.927,46.175
2662,77,2.716,6.249,46.301,6.249,46.301
2663,77,2.398,20.508,46.268,20.508,46.268
2664,77,1.209,48.266,47.305,48.266,47.305
2665,77,1.91,9.56,48.462,9.56,48.462
2666,77,1.835,20.798,47.916,20.798,47.916
2667,78,1.178,0.687,3.39,0.687,3.39
2668,78,1.262,16.743,6.068,16.743,6.068
2669,78,1.103,39.087,5.869,39.087,5.869
2670,78,1.156,41.473,7.686,41.473,7.686
2671,78,1.241,14.864,8.168,14.864,8.168
2672,78,1.634,40.993,9.388,40.993,9.388
2673,78,1.464,2.271,9.339,2.271,9.339
2674,78,1.528,5.179,10.084,5.179,10.084
2675,78,2.461,33.378,15.561,33.378,15.561
2676,78,2.525,30.266,17.856,30.266,17.856
2677,78,1.453,15.311,19.523,15.311,19.523
2678,78,1.74,37.031,20.681,37.031,20.681
2679,78,1.485,18.542,20.576,18.542,20.576
2680,78,1.061,34.103,20.806,34.103,20.806
2681,78,1.103,36.343,22.172,36.343,22.172
2682,78,1.644,45.758,23.207,45.758,23.207
2683,78,1.782,47.797,23.398,47.797,23.398
2684,78,1.029,16.794,24.262,16.794,24.262
2685,78,1.029,16.229,26.896,16.229,26.896
2686,78,1.549,18.243,29.4,18.243,29.4
2687,78,2.642,36.701,31.842,36.701,31.842
2688,78,1.326,20.134,33.914,20.134,33.914
2689,78,1.061,50.253,36.074,50.253,36.074
2690,78,2.716,11.031,38.905,11.031,38.905
2691,78,1.209,49.434,38.988,49.434,38.988
2692,78,1.57,20.107,39.604,20.107,39.604
2693,78,1.231,27.252,41.855,27.252,41.855
2694,78,1.687,19.329,42.173,19.329,42.173
2695,78,1.804,11.629,43.395,11.629,43.395
2696,78,1.888,24.856,43.365,24.856,43.365
2697,78,2.27,32.033,45.216,32.033,45.216
2698,78,1.793,11.904,45.325,11.904,45.325
2699,78,2.705,6.244,46.29,6.244,46.29
2700,78,2.387,15.893,46.261,15.893,46.261
2701,78,2.26,20.607,46.275,20.607,46.275
2702,78,1.857,9.709,48.264,9.709,48.264
2703,78,1.899,21.315,47.994,21.315,47.994
2704,79,1.178,0.795,3.146,0.795,3.146
2705,79,1.156,39.123,5.925,39.123,5.925
2706,79,1.22,16.733,6.075,16.733,6.075
2707,79,1.114,41.517,7.734,41.517,7.734
2708,79,1.188,14.81,8.199,14.81,8.199
2709,79,1.528,41.196,9.567,41.196,9.567
2710,79,1.453,2.479,9.379,2.479,9.379
2711,79,1.56,5.337,10.117,5.337,10.117
2712,79,2.451,33.428,15.71,33.428,15.71
2713,79,2.599,30.166,17.928,30.166,17.928
2714,79,1.411,14.863,19.317,14.863,19.317
2715,79,1.782,36.978,20.697,36.978,20.697
2716,79,1.496,17.993,20.447,17.993,20.447
2717,79,1.093,34.171,20.844,34.171,20.844
2718,79,1.04,36.413,22.261,36.413,22.261
2719,79,1.591,45.613,23.248,45.613,23.248
2720,79,1.857,47.807,23.391,47.807,23.391
2721,79,1.644,17.936,28.681,17.936,28.681
2722,79,2.705,37.029,31.41,37.029,31.41
2723,79,1.326,20.176,33.924,20.176,33.924
2724,79,1.018,50.23,36.034,50.23,36.034
2725,79,2.705,10.941,38.861,10.941,38.861
2726,79,1.178,49.419,39.007,49.419,39.007
2727,79,1.549,20.048,39.69,20.048,39.69
2728,79,1.125,27.257,42.162,27.257,42.162
2729,79,1.57,19.311,42.287,19.311,42.287
2730,79,1.835,11.72,43.08,11.72,43.08
2731,79,1.92,24.984,43.549,24.984,43.549
2732,79,2.408,32.041,45.188,32.041,45.188
2733,79,1.687,12.182,44.975,12.182,44.975
2734,79,2.705,6.267,46.278,6.267,46.278
2735,79,2.578,16.166,46.465,16.166,46.465
2736,79,2.313,20.609,46.28,20.609,46.28
2737,79,1.125,48.225,47.39,48.225,47.39
2738,79,1.846,10.014,47.929,10.014,47.929
2739,79,1.793,21.692,48.021,21.692,48.021
2740,80,1.125,0.918,2.69,0.918,2.69
2741,80,1.188,16.709,6.12,16.709,6.12
2742,80,2.376,40.442,6.912,40.442,6.912
2743,80,1.241,14.781,8.248,14.781,8.248
2744,80,1.517,41.145,9.57,41.145,9.57
2745,80,1.549,2.497,9.401,2.497,9.401
2746,80,1.538,5.373,10.119,5.373,10.119
2747,80,2.376,33.489,15.77,33.489,15.77
2748,80,2.642,30.163,17.913,30.163,17.913
2749,80,1.337,14.854,19.31,14.854,19.31
2750,80,1.74,36.932,20.696,36.932,20.696
2751,80,1.475,17.978,20.431,17.978,20.431
2752,80,1.072,34.191,20.823,34.191,20.823
2753,80,1.05,36.33,22.238,36.33,22.238
2754,80,1.602,45.61,23.25,45.61,23.25
2755,80,1.857,47.839,23.361,47.839,23.361
2756,80,1.708,17.552,28.055,17.552,28.055
2757,80,1.029,37.558,28.962,37.558,28.962
2758,80,2.673,37.449,30.852,37.449,30.852
2759,80,1.422,19.972,33.762,19.972,33.762
2760,80,1.018,50.216,36.083,50.216,36.083
2761,80,1.39,10.833,37.645,10.833,37.645
2762,80,1.188,49.457,38.894,49.457,38.894
2763,80,1.57,20.131,39.578,20.131,39.578
2764,80,1.326,11.064,40.603,11.064,40.603
2765,80,1.613,19.329,42.182,19.329,42.182
2766,80,1.125,27.279,42.146,27.279,42.146
2767,80,1.793,11.723,42.842,11.723,42.842
2768,80,1.093,33.283,42.883,33.283,42.883
2769,80,1.878,25.148,43.58,25.148,43.58
2770,80,2.345,32.058,45.233,32.058,45.233
2771,80,1.761,11.792,45.536,11.792,45.536
2772,80,2.811,6.233,46.276,6.233,46.276
2773,80,2.536,16.399,46.445,16.399,46.445
2774,80,2.323,20.67,46.296,20.67,46.296
2775,80,1.135,48.234,47.354,48.234,47.354
2776,80,1.899,9.688,48.506,9.688,48.506
2777,80,1.888,21.621,48.071,21.621,48.071
2778,80,1.687,34.669,49.51,34.669,49.51
2779,81,1.167,0.917,2.728,0.917,2.728
2780,81,1.22,16.786,6.032,16.786,6.032
2781,81,1.156,39.281,6.017,39.281,6.017
2782,81,1.167,41.693,7.76,41.693,7.76
2783,81,1.178,14.908,8.115,14.908,8.115
2784,81,1.697,41.192,9.595,41.192,9.595
2785,81,3.119,3.819,9.71,3.819,9.71
2786,81,2.376,33.56,15.921,33.56,15.921
2787,81,2.536,30.214,17.878,30.214,17.878
2788,81,1.358,14.794,19.302,14.794,19.302
2789,81,1.772,37.033,20.785,37.033,20.785
2790,81,1.538,17.971,20.429,17.971,20.429
2791,81,1.05,34.24,20.853,34.24,20.853
2792,81,1.591,45.667,23.238,45.667,23.238
2793,81,1.931,47.885,23.335,47.885,23.335
2794,81,1.591,17.318,27.594,17.318,27.594
2795,81,2.748,38.242,29.968,38.242,29.968
2796,81,1.316,20.029,33.777,20.029,33.777
2797,81,1.061,50.209,36.011,50.209,36.011
2798,81,2.822,11.022,38.852,11.022,38.852
2799,81,1.199,49.446,38.956,49.446,38.956
2800,81,1.623,20.151,39.539,20.151,39.539
2801,81,1.793,11.77,42.313,11.77,42.313
2802,81,1.199,27.322,42.196,27.322,42.196
2803,81,1.623,19.356,42.17,19.356,42.17
2804,81,1.04,32.289,42.462,32.289,42.462
2805,81,1.878,25.224,43.653,25.224,43.653
2806,81,2.249,32.083,45.152,32.083,45.152
2807,81,1.74,11.599,45.898,11.599,45.898
2808,81,2.461,17.114,45.873,17.114,45.873
2809,81,2.843,6.296,46.254,6.296,46.254
2810,81,2.323,20.753,46.243,20.753,46.243
2811,81,1.241,48.241,47.326,48.241,47.326
2812,81,1.835,9.267,48.741,9.267,48.741
2813,81,1.931,21.88,48.172,21.88,48.172
2814,81,1.772,35.086,49.046,35.086,49.046
2815,82,1.125,0.973,2.526,0.973,2.526
2816,82,2.323,40.098,6.67,40.098,6.67
2817,82,1.231,16.848,5.935,16.848,5.935
2818,82,1.252,14.88,8.143,14.88,8.143
2819,82,1.528,2.303,9.354,2.303,9.354
2820,82,1.581,5.188,10.045,5.188,10.045
2821,82,2.504,33.51,15.864,33.51,15.864
2822,82,2.536,30.156,17.905,30.156,17.905
2823,82,1.22,14.811,19.302,14.811,19.302
2824,82,1.453,17.913,20.426,17.913,20.426
2825,82,1.846,37.169,20.877,37.169,20.877
2826,82,2.132,35.304,21.579,35.304,21.579
2827,82,1.644,45.623,23.257,45.623,23.257
2828,82,1.888,47.834,23.371,47.834,23.371
2829,82,1.687,17.08,27.243,17.08,27.243
2830,82,2.737,38.721,29.31,38.721,29.31
2831,82,1.369,20.157,33.898,20.157,33.898
2832,82,1.018,50.214,35.986,50.214,35.986
2833,82,2.769,11.157,38.841,11.157,38.841
2834,82,1.146,49.429,38.955,49.429,38.955
2835,82,1.581,20.162,39.503,20.162,39.503
2836,82,1.857,11.808,42.101,11.808,42.101
2837,82,1.602,19.355,42.086,19.355,42.086
2838,82,1.093,27.311,42.265,27.311,42.265
2839,82,1.008,32.098,42.466,32.098,42.466
2840,82,1.814,25.207,43.688,25.207,43.688
2841,82,2.281,32.019,45.19,32.019,45.19
2842,82,1.644,11.576,46.03,11.576,46.03
2843,82,2.461,17.482,45.755,17.482,45.755
2844,82,2.716,6.261,46.267,6.261,46.267
2845,82,2.27,20.669,46.213,20.669,46.213
2846,82,1.284,48.244,47.364,48.244,47.364
2847,82,1.814,22.321,48.317,22.321,48.317
2848,82,1.857,9.203,48.856,9.203,48.856
2849,82,1.719,35.352,48.896,35.352,48.896
2850,83,1.135,1.114,2.154,1.114,2.154
2851,83,1.273,16.865,5.959,16.865,5.959
2852,83,1.125,39.061,5.781,39.061,5.781
2853,83,1.178,41.421,7.675,41.421,7.675
2854,83,1.273,14.891,8.083,14.891,8.083
2855,83,1.655,41.456,9.796,41.456,9.796
2856,83,1.506,2.061,9.282,2.061,9.282
2857,83,1.634,4.962,10.039,4.962,10.039
2858,83,2.398,33.532,15.864,33.532,15.864
2859,83,2.652,30.235,17.865,30.235,17.865
2860,83,1.369,14.828,19.305,14.828,19.305
2861,83,1.39,18.002,20.453,18.002,20.453
2862,83,1.835,37.137,20.86,37.137,20.86
2863,83,1.082,34.112,20.764,34.112,20.764
2864,83,1.05,36.276,22.242,36.276,22.242
2865,83,1.655,45.653,23.232,45.653,23.232
2866,83,1.793,47.822,23.356,47.822,23.356
2867,83,1.05,16.095,25.77,16.095,25.77
2868,83,1.581,17.123,27.3,17.123,27.3
2869,83,2.695,38.853,29.084,38.853,29.084
2870,83,1.284,20.161,33.903,20.161,33.903
2871,83,1.369,11.214,37.058,11.214,37.058
2872,83,1.231,49.542,38.764,49.542,38.764
2873,83,1.591,20.186,39.427,20.186,39.427
2874,83,1.284,11.276,39.985,11.276,39.985
2875,83,1.793,11.947,41.826,11.947,41.826
2876,83,1.613,19.365,42.052,19.365,42.052
2877,83,1.114,27.173,42.412,27.173,42.412
2878,83,1.093,32.077,42.447,32.077,42.447
2879,83,1.857,24.598,43.234,24.598,43.234
2880,83,2.27,32.012,45.178,32.012,45.178
2881,83,1.729,11.459,46.177,11.459,46.177
2882,83,2.44,17.52,45.762,17.52,45.762
2883,83,2.748,6.326,46.266,6.326,46.266
2884,83,2.143,20.688,46.242,20.688,46.242
2885,83,1.316,48.194,47.459,48.194,47.459
2886,83,1.74,22.627,48.365,22.627,48.365
2887,83,1.867,9.07,48.944,9.07,48.944
2888,83,1.729,35.364,48.873,35.364,48.873
2889,84,1.103,1.148,1.982,1.148,1.982
2890,84,2.578,15.902,6.994,15.902,6.994
2891,84,1.061,39.122,5.94,39.122,5.94
2892,84,1.114,41.59,7.781,41.59,7.781
2893,84,1.549,41.557,9.863,41.557,9.863
2894,84,1.485,1.87,9.242,1.87,9.242
2895,84,1.581,4.771,9.977,4.771,9.977
2896,84,2.461,33.459,15.743,33.459,15.743
2897,84,2.578,30.195,17.901,30.195,17.901
2898,84,1.379,14.881,19.317,14.881,19.317
2899,84,1.432,18.064,20.47,18.064,20.47
2900,84,1.814,37.253,20.935,37.253,20.935
2901,84,1.072,34.083,20.746,34.083,20.746
2902,84,1.04,36.241,22.229,36.241,22.229
2903,84,1.029,17.652,23.227,17.652,23.227
2904,84,1.506,45.501,23.287,45.501,23.287
2905,84,1.793,47.699,23.398,47.699,23.398
2906,84,1.549,17.037,26.965,17.037,26.965
2907,84,2.673,39.071,28.754,39.071,28.754
2908,84,1.262,20.121,33.881,20.121,33.881
2909,84,1.082,50.379,35.556,50.379,35.556
2910,84,2.727,11.355,38.225,11.355,38.225
2911,84,1.178,49.656,38.498,49.656,38.498
2912,84,1.623,20.134,39.572,20.134,39.572
2913,84,1.835,12.198,41.029,12.198,41.029
2914,84,1.591,19.339,42.196,19.339,42.196
2915,84,1.857,24.805,43.383,24.805,43.383
2916,84,2.313,32.001,45.228,32.001,45.228
2917,84,1.687,11.336,46.336,11.336,46.336
2918,84,2.546,17.951,45.725,17.951,45.725
2919,84,1.358,7.608,46.062,7.608,46.062
2920,84,2.207,20.709,46.245,20.709,46.245
2921,84,1.252,48.202,47.407,48.202,47.407
2922,84,1.294,4.865,46.497,4.865,46.497
2923,84,1.793,22.9,48.575,22.9,48.575
2924,84,1.857,8.908,49.109,8.908,49.109
2925,84,1.814,35.479,48.813,35.479,48.813
2926,85,1.252,16.859,5.922,16.859,5.922
2927,85,1.072,38.875,5.875,38.875,5.875
2928,85,1.209,41.292,7.706,41.292,7.706
2929,85,1.156,14.915,8.047,14.915,8.047
2930,85,1.602,41.516,9.844,41.516,9.844
2931,85,1.475,1.874,9.264,1.874,9.264
2932,85,1.57,4.778,9.983,4.778,9.983
2933,85,2.429,33.463,15.892,33.463,15.892
2934,85,2.599,30.175,17.915,30.175,17.915
2935,85,1.241,14.86,19.316,14.86,19.316
2936,85,1.496,18.096,20.471,18.096,20.471
2937,85,1.761,37.189,20.902,37.189,20.902
2938,85,1.156,34.175,20.802,34.175,20.802
2939,85,1.018,36.339,22.306,36.339,22.306
2940,85,1.538,45.638,23.259,45.638,23.259
2941,85,1.867,47.842,23.36,47.842,23.36
2942,85,1.655,17.192,26.513,17.192,26.513
2943,85,2.567,39.478,27.999,39.478,27.999
2944,85,1.337,20.253,33.998,20.253,33.998
2945,85,2.673,11.487,37.931,11.487,37.931
2946,85,1.22,49.621,38.577,49.621,38.577
2947,85,1.56,20.132,39.537,20.132,39.537
2948,85,1.835,12.369,40.542,12.369,40.542
2949,85,1.644,19.342,42.192,19.342,42.192
2950,85,1.156,27.211,42.433,27.211,42.433
2951,85,1.072,31.114,42.076,31.114,42.076
2952,85,1.846,24.825,43.435,24.825,43.435
2953,85,2.228,32.028,45.285,32.028,45.285
2954,85,1.719,11.233,46.477,11.233,46.477
2955,85,2.472,17.754,45.69,17.754,45.69
2956,85,1.347,7.578,46.061,7.578,46.061
2957,85,2.238,20.73,46.149,20.73,46.149
2958,85,1.072,48.124,47.509,48.124,47.509
2959,85,1.262,4.905,46.503,4.905,46.503
2960,85,1.793,22.625,48.376,22.625,48.376
2961,85,1.804,36.022,48.64,36.022,48.64
2962,85,1.814,8.81,49.31,8.81,49.31
2963,86,1.305,16.849,5.938,16.849,5.938
2964,86,1.125,38.864,5.92,38.864,5.92
2965,86,1.156,41.332,7.721,41.332,7.721
2966,86,1.241,14.928,8.052,14.928,8.052
2967,86,1.475,1.865,9.264,1.865,9.264
2968,86,1.623,4.796,9.985,4.796,9.985
2969,86,2.461,33.477,15.965,33.477,15.965
2970,86,2.589,30.258,17.87,30.258,17.87
2971,86,1.475,14.827,19.267,14.827,19.267
2972,86,1.475,17.9,20.407,17.9,20.407
2973,86,2.005,37.323,21.033,37.323,21.033
2974,86,1.072,34.246,20.831,34.246,20.831
2975,86,1.072,36.347,22.339,36.347,22.339
2976,86,1.549,45.604,23.268,45.604,23.268
2977,86,1.804,47.935,23.31,47.935,23.31
2978,86,1.549,17.19,26.296,17.19,26.296
2979,86,2.546,40.084,27.358,40.084,27.358
2980,86,1.337,20.374,34.108,20.374,34.108
2981,86,1.061,50.425,35.343,50.425,35.343
2982,86,2.737,11.583,37.836,11.583,37.836
2983,86,1.178,49.736,38.3,49.736,38.3
2984,86,1.825,12.379,39.857,12.379,39.857
2985,86,1.57,20.15,39.53,20.15,39.53
2986,86,1.57,19.361,42.152,19.361,42.152
2987,86,1.072,30.445,41.736,30.445,41.736
2988,86,1.05,27.21,42.548,27.21,42.548
2989,86,1.825,25.047,43.571,25.047,43.571
2990,86,2.09,31.972,45.209,31.972,45.209
2991,86,2.504,17.802,45.695,17.802,45.695
2992,86,1.729,10.963,46.99,10.963,46.99
2993,86,1.347,7.466,46.114,7.466,46.114
2994,86,2.238,20.778,46.169,20.778,46.169
2995,86,1.241,48.157,47.503,48.157,47.503
2996,86,1.347,4.767,46.535,4.767,46.535
2997,86,1.782,36.945,48.187,36.945,48.187
2998,86,1.782,22.791,48.617,22.791,48.617
2999,86,1.846,8.408,49.605,8.408,49.605
3000,87,2.472,15.899,6.989,15.899,6.989
3001,87,1.082,39.023,5.873,39.023,5.873
3002,87,1.178,41.41,7.758,41.41,7.758
3003,87,1.655,41.661,9.952,41.661,9.952
3004,87,1.538,1.828,9.272,1.828,9.272
3005,87,1.623,4.722,9.967,4.722,9.967
3006,87,2.504,33.815,16.393,33.815,16.393
3007,87,2.599,30.217,17.897,30.217,17.897
3008,87,1.432,14.782,19.248,14.782,19.248
3009,87,1.464,17.948,20.422,17.948,20.422
3010,87,1.888,37.339,21.058,37.339,21.058
3011,87,1.029,34.241,20.821,34.241,20.821
3012,87,1.04,36.319,22.346,36.319,22.346
3013,87,1.591,45.707,23.271,45.707,23.271
3014,87,1.793,47.962,23.319,47.962,23.319
3015,87,1.655,16.975,25.996,16.975,25.996
3016,87,2.62,40.62,26.937,40.62,26.937
3017,87,1.231,20.871,34.534,20.871,34.534
3018,87,1.103,50.379,35.338,50.379,35.338
3019,87,2.758,11.683,37.704,11.683,37.704
3020,87,1.146,49.698,38.374,49.698,38.374
3021,87,1.825,12.561,39.078,12.561,39.078
3022,87,1.591,20.151,39.547,20.151,39.547
3023,87,1.581,19.36,42.157,19.36,42.157
3024,87,1.782,25.155,43.633,25.155,43.633
3025,87,2.079,31.958,45.261,31.958,45.261
3026,87,2.429,17.298,45.724,17.298,45.724
3027,87,1.337,7.54,46.115,7.54,46.115
3028,87,2.238,20.726,46.177,20.726,46.177
3029,87,1.358,4.786,46.514,4.786,46.514
3030,87,1.305,48.149,47.497,48.149,47.497
3031,87,1.761,10.34,47.809,10.34,47.809
3032,87,1.772,37.935,47.678,37.935,47.678
3033,87,1.761,22.558,48.883,22.558,48.883
3034,88,1.252,16.895,5.861,16.895,5.861
3035,88,1.103,38.956,5.812,38.956,5.812
3036,88,1.093,41.299,7.678,41.299,7.678
3037,88,1.156,14.931,8.029,14.931,8.029
3038,88,1.613,41.785,10.026,41.785,10.026
3039,88,1.475,1.808,9.247,1.808,9.247
3040,88,1.57,4.689,9.972,4.689,9.972
3041,88,2.483,34.312,17.309,34.312,17.309
3042,88,2.578,30.241,17.868,30.241,17.868
3043,88,1.241,14.825,19.266,14.825,19.266
3044,88,1.475,17.942,20.439,17.942,20.439
3045,88,1.878,37.34,21.068,37.34,21.068
3046,88,1.008,34.219,20.8,34.219,20.8
3047,88,1.814,48.054,23.323,48.054,23.323
3048,88,1.666,17.531,25.012,17.531,25.012
3049,88,2.589,41.346,26.692,41.346,26.692
3050,88,1.316,21.152,34.713,21.152,34.713
3051,88,1.008,50.371,35.632,50.371,35.632
3052,88,2.78,11.725,37.314,11.725,37.314
3053,88,1.878,12.412,38.065,12.412,38.065
3054,88,1.167,49.594,38.658,49.594,38.658
3055,88,1.538,20.137,39.588,20.137,39.588
3056,88,1.103,29.304,40.934,29.304,40.934
3057,88,1.634,19.348,42.204,19.348,42.204
3058,88,1.825,24.73,43.294,24.73,43.294
3059,88,1.963,31.915,45.28,31.915,45.28
3060,88,2.493,16.628,45.914,16.628,45.914
3061,88,2.758,6.206,46.321,6.206,46.321
3062,88,2.292,20.796,46.162,20.796,46.162
3063,88,1.273,48.128,47.548,48.128,47.548
3064,88,1.729,9.919,48.335,9.919,48.335
3065,88,1.75,38.127,47.56,38.127,47.56
3066,88,1.814,22.605,48.981,22.605,48.981
3067,88,1.008,37.771,48.555,37.771,48.555
3068,89,1.209,16.867,5.921,16.867,5.921
3069,89,1.167,38.911,5.765,38.911,5.765
3070,89,1.241,41.237,7.655,41.237,7.655
3071,89,1.103,14.952,8.003,14.952,8.003
3072,89,1.56,41.707,9.994,41.707,9.994
3073,89,1.422,1.832,9.237,1.832,9.237
3074,89,1.549,4.755,9.968,4.755,9.968
3075,89,2.504,34.657,18.017,34.657,18.017
3076,89,2.642,30.236,17.88,30.236,17.88
3077,89,1.231,14.867,19.257,14.867,19.257
3078,89,1.369,17.898,20.433,17.898,20.433
3079,89,1.072,34.228,20.818,34.228,20.818
3080,89,1.772,37.441,21.12,37.441,21.12
3081,89,1.008,18.239,22.599,18.239,22.599
3082,89,1.39,45.778,23.174,45.778,23.174
3083,89,1.804,48.133,23.294,48.133,23.294
3084,89,1.835,18.018,24.217,18.018,24.217
3085,89,2.716,41.337,26.56,41.337,26.56
3086,89,1.358,21.211,34.8,21.211,34.8
3087,89,2.705,11.723,36.614,11.723,36.614
3088,89,1.103,50.39,35.323,50.39,35.323
3089,89,1.888,12.46,37.385,12.46,37.385
3090,89,1.252,49.74,38.338,49.74,38.338
3091,89,1.591,20.125,39.587,20.125,39.587
3092,89,1.05,29.352,40.705,29.352,40.705
3093,89,1.613,19.286,42.566,19.286,42.566
3094,89,1.135,27.051,43.007,27.051,43.007
3095,89,1.867,24.642,43.252,24.642,43.252
3096,89,2.069,31.95,45.382,31.95,45.382
3097,89,2.578,15.886,46.147,15.886,46.147
3098,89,1.453,7.551,46.128,7.551,46.128
3099,89,2.249,20.878,46.157,20.878,46.157
3100,89,1.379,4.826,46.543,4.826,46.543
3101,89,1.188,48.136,47.53,48.136,47.53
3102,89,1.804,38.461,47.274,38.461,47.274
3103,89,1.772,9.509,48.68,9.509,48.68
3104,89,1.878,22.795,49.28,22.795,49.28
3105,90,1.103,38.719,5.608,38.719,5.608
3106,90,1.22,16.866,5.959,16.866,5.959
3107,90,1.135,41.063,7.527,41.063,7.527
3108,90,1.156,14.918,8.04,14.918,8.04
3109,90,1.602,41.577,9.888,41.577,9.888
3110,90,1.506,1.85,9.242,1.85,9.242
3111,90,1.56,4.714,9.926,4.714,9.926
3112,90,2.514,34.804,18.399,34.804,18.399
3113,90,2.62,30.186,17.912,30.186,17.912
3114,90,1.305,14.827,19.256,14.827,19.256
3115,90,1.411,17.988,20.482,17.988,20.482
3116,90,1.125,34.108,20.818,34.108,20.818
3117,90,1.857,37.901,21.31,37.901,21.31
3118,90,1.04,36.323,22.289,36.323,22.289
3119,90,1.411,45.911,23.192,45.911,23.192
3120,90,1.804,18.161,24.046,18.161,24.046
3121,90,1.92,48.327,23.26,48.327,23.26
3122,90,1.029,16.54,25.102,16.54,25.102
3123,90,2.61,41.182,26.447,41.182,26.447
3124,90,1.284,21.307,34.862,21.307,34.862
3125,90,1.05,50.385,35.332,50.385,35.332
3126,90,4.519,12.08,36.997,12.08,36.997
3127,90,1.209,49.772,38.393,49.772,38.393
3128,90,1.56,20.131,39.577,20.131,39.577
3129,90,1.061,27.067,43.079,27.067,43.079
3130,90,1.56,19.047,43.614,19.047,43.614
3131,90,1.772,24.786,43.347,24.786,43.347
3132,90,2.122,32.014,45.345,32.014,45.345
3133,90,2.557,15.524,46.234,15.524,46.234
3134,90,2.727,6.215,46.361,6.215,46.361
3135,90,2.334,20.936,46.163,20.936,46.163
3136,90,1.199,48.158,47.498,48.158,47.498
3137,90,1.676,38.549,47.234,38.549,47.234
3138,90,1.804,8.996,49.133,8.996,49.133
3139,90,1.804,22.838,49.293,22.838,49.293
3140,91,1.093,38.639,5.564,38.639,5.564
3141,91,1.326,16.886,5.932,16.886,5.932
3142,91,1.178,40.986,7.487,40.986,7.487
3143,91,1.273,14.89,8.058,14.89,8.058
3144,91,1.517,1.791,9.221,1.791,9.221
3145,91,1.464,4.707,9.979,4.707,9.979
3146,91,2.546,34.953,18.683,34.953,18.683
3147,91,2.642,30.182,17.918,30.182,17.918
3148,91,1.22,14.876,19.318,14.876,19.318
3149,91,1.337,17.948,20.456,17.948,20.456
3150,91,2.175,34.959,21.376,34.959,21.376
3151,91,1.74,38.319,21.488,38.319,21.488
3152,91,1.464,46.036,23.13,46.036,23.13
3153,91,1.782,48.593,23.191,48.593,23.191
3154,91,1.676,18.179,24.008,18.179,24.008
3155,91,2.536,41.367,26.366,41.367,26.366
3156,91,1.326,21.314,34.872,21.314,34.872
3157,91,1.093,50.365,35.292,50.365,35.292
3158,91,2.811,11.709,36.707,11.709,36.707
3159,91,1.91,12.88,36.011,12.88,36.011
3160,91,1.156,49.956,38.337,49.956,38.337
3161,91,1.591,20.163,39.53,20.163,39.53
3162,91,1.061,29.501,40.783,29.501,40.783
3163,91,1.125,27.486,42.205,27.486,42.205
3164,91,1.634,19.029,43.618,19.029,43.618
3165,91,1.825,24.982,43.468,24.982,43.468
3166,91,2.164,31.952,45.137,31.952,45.137
3167,91,2.504,15.148,46.277,15.148,46.277
3168,91,1.358,7.517,46.163,7.517,46.163
3169,91,2.292,21.054,46.151,21.054,46.151
3170,91,1.135,48.157,47.535,48.157,47.535
3171,91,1.273,4.789,46.549,4.789,46.549
3172,91,1.729,38.528,47.172,38.528,47.172
3173,91,1.835,22.362,48.729,22.362,48.729
3174,91,1.761,8.811,49.308,8.811,49.308
3175,92,2.567,15.926,6.937,15.926,6.937
3176,92,1.146,38.971,5.943,38.971,5.943
3177,92,1.167,41.353,7.746,41.353,7.746
3178,92,1.422,1.786,9.202,1.786,9.202
3179,92,1.517,4.63,9.948,4.63,9.948
3180,92,2.546,30.153,17.922,30.153,17.922
3181,92,2.493,35.197,19.105,35.197,19.105
3182,92,1.135,14.769,19.285,14.769,19.285
3183,92,1.125,33.661,20.456,33.661,20.456
3184,92,1.273,17.904,20.469,17.904,20.469
3185,92,1.708,38.61,21.692,38.61,21.692
3186,92,1.072,35.839,22.018,35.839,22.018
3187,92,1.475,46.239,23.098,46.239,23.098
3188,92,1.825,48.855,23.15,48.855,23.15
3189,92,1.697,18.187,23.944,18.187,23.944
3190,92,2.652,41.743,26.294,41.743,26.294
