 ,Label,Area,X,Y,XM,YM
3959,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:114/200 - Series 1,1.549,2.261,43.653,2.261,43.653
3960,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:114/200 - Series 1,2.164,27.727,45.365,27.727,45.365
3961,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:114/200 - Series 1,1.379,7.437,46.100,7.437,46.100
3962,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:114/200 - Series 1,1.050,48.324,47.209,48.324,47.209
3963,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:114/200 - Series 1,1.347,4.668,46.442,4.668,46.442
3964,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:114/200 - Series 1,1.231,55.941,47.892,55.941,47.892
3965,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:114/200 - Series 1,1.708,40.673,46.964,40.673,46.964
3966,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:114/200 - Series 1,2.589,13.113,48.612,13.113,48.612
3967,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:114/200 - Series 1,1.878,21.924,48.563,21.924,48.563
3968,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.241,16.930,6.006,16.930,6.006
3969,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.146,14.969,8.101,14.969,8.101
3970,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.528,41.610,9.933,41.610,9.933
3971,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,3.066,3.213,9.612,3.213,9.612
3972,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,2.620,30.193,17.867,30.193,17.867
3973,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.655,2.694,19.454,2.694,19.454
3974,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.220,3.426,19.742,3.426,19.742
3975,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.241,14.838,19.315,14.838,19.315
3976,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.040,34.864,20.061,34.864,20.061
3977,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.326,17.929,20.430,17.929,20.430
3978,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.528,56.307,21.013,56.307,21.013
3979,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,2.302,49.813,22.188,49.813,22.188
3980,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.050,36.917,21.753,36.917,21.753
3981,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.422,53.744,22.265,53.744,22.265
3982,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.008,1.796,24.884,1.796,24.884
3983,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,2.514,50.329,26.859,50.329,26.859
3984,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.804,18.515,27.571,18.515,27.571
3985,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.835,11.341,30.643,11.341,30.643
3986,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.316,21.395,34.982,21.395,34.982
3987,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,2.790,11.254,37.269,11.254,37.269
3988,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.040,50.202,36.841,50.202,36.841
3989,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.496,20.147,39.460,20.147,39.460
3990,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.231,49.774,39.836,49.774,39.836
3991,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.040,28.039,42.828,28.039,42.828
3992,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.485,2.226,43.643,2.226,43.643
3993,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.560,18.641,44.300,18.641,44.300
3994,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.920,27.829,44.239,27.829,44.239
3995,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,2.196,27.863,45.365,27.863,45.365
3996,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.453,7.494,46.102,7.494,46.102
3997,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.029,48.327,47.202,48.327,47.202
3998,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.390,4.768,46.438,4.768,46.438
3999,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.178,55.969,47.818,55.969,47.818
4000,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.666,40.676,46.953,40.676,46.953
4001,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,2.599,12.861,48.848,12.861,48.848
4002,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:115/200 - Series 1,1.835,21.877,48.523,21.877,48.523
4003,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.082,37.112,4.037,37.112,4.037
4004,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.294,16.933,5.993,16.933,5.993
4005,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.029,39.263,6.072,39.263,6.072
4006,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.167,14.946,8.111,14.946,8.111
4007,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.453,41.585,9.858,41.585,9.858
4008,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.485,1.701,9.162,1.701,9.162
4009,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.549,4.638,9.990,4.638,9.990
4010,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,2.525,30.155,17.903,30.155,17.903
4011,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.687,2.937,19.169,2.937,19.169
4012,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.188,3.658,19.506,3.658,19.506
4013,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.167,14.817,19.320,14.817,19.320
4014,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.082,35.037,20.230,35.037,20.230
4015,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.358,17.899,20.380,17.899,20.380
4016,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,2.334,49.804,22.161,49.804,22.161
4017,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.634,56.442,21.273,56.442,21.273
4018,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.411,54.395,22.723,54.395,22.723
4019,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,2.398,50.871,27.119,50.871,27.119
4020,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.804,18.947,28.585,18.947,28.585
4021,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.920,11.154,30.645,11.154,30.645
4022,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.252,21.311,34.951,21.311,34.951
4023,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,2.727,11.152,37.436,11.152,37.436
4024,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.506,20.142,39.471,20.142,39.471
4025,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.050,28.192,39.850,28.192,39.850
4026,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.178,49.609,40.225,49.609,40.225
4027,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.528,1.879,43.522,1.879,43.522
4028,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.602,18.520,44.151,18.520,44.151
4029,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.888,28.181,44.605,28.181,44.605
4030,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,2.164,27.895,45.425,27.895,45.425
4031,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,2.790,6.106,46.270,6.106,46.270
4032,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.093,48.356,47.143,48.356,47.143
4033,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.103,55.950,47.828,55.950,47.828
4034,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.644,40.649,46.958,40.649,46.958
4035,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,2.546,12.772,48.845,12.772,48.845
4036,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:116/200 - Series 1,1.867,21.878,48.524,21.878,48.524
4037,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.082,37.495,4.476,37.495,4.476
4038,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.220,16.932,6.006,16.932,6.006
4039,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.008,39.718,6.420,39.718,6.420
4040,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.178,14.961,8.103,14.961,8.103
4041,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.422,41.647,9.906,41.647,9.906
4042,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.453,1.809,9.198,1.809,9.198
4043,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.602,4.663,9.974,4.663,9.974
4044,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,2.557,30.095,17.919,30.095,17.919
4045,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.666,3.273,18.795,3.273,18.795
4046,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.188,3.937,19.212,3.937,19.212
4047,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.125,14.695,19.270,14.695,19.270
4048,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.369,17.885,20.359,17.885,20.359
4049,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,2.164,49.554,22.118,49.554,22.118
4050,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.538,56.532,21.322,56.532,21.322
4051,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.093,37.550,22.197,37.550,22.197
4052,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.347,55.059,23.134,55.059,23.134
4053,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,2.387,51.404,27.187,51.404,27.187
4054,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.814,19.100,28.932,19.100,28.932
4055,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.867,11.120,30.662,11.120,30.662
4056,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.220,21.315,34.948,21.315,34.948
4057,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,2.652,11.068,37.507,11.068,37.507
4058,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.475,20.159,39.423,20.159,39.423
4059,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.241,49.612,40.236,49.612,40.236
4060,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.040,28.313,43.306,28.313,43.306
4061,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.485,1.919,43.529,1.919,43.529
4062,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.560,18.465,44.062,18.465,44.062
4063,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,4.106,28.202,45.093,28.202,45.093
4064,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,2.917,6.070,46.266,6.070,46.266
4065,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.018,48.278,47.277,48.278,47.277
4066,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.125,55.922,47.921,55.922,47.921
4067,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.697,40.729,46.944,40.729,46.944
4068,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,1.878,21.852,48.504,21.852,48.504
4069,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:117/200 - Series 1,2.589,12.635,49.029,12.635,49.029
4070,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.231,37.450,4.444,37.450,4.444
4071,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.316,16.950,5.962,16.950,5.962
4072,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.029,39.745,6.372,39.745,6.372
4073,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.231,15.007,8.046,15.007,8.046
4074,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.475,1.736,9.173,1.736,9.173
4075,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.581,4.696,10.031,4.696,10.031
4076,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,2.461,30.070,17.937,30.070,17.937
4077,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.655,3.488,18.530,3.488,18.530
4078,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.156,4.071,19.025,4.071,19.025
4079,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.220,14.794,19.344,14.794,19.344
4080,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.358,17.983,20.356,17.983,20.356
4081,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.050,35.644,20.834,35.644,20.834
4082,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,2.185,49.592,22.076,49.592,22.076
4083,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.114,1.477,21.656,1.477,21.656
4084,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.719,56.597,21.420,56.597,21.420
4085,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.061,37.793,22.350,37.793,22.350
4086,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.262,55.541,23.318,55.541,23.318
4087,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,2.398,51.966,27.475,51.966,27.475
4088,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.697,19.313,29.425,19.313,29.425
4089,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.857,11.011,30.630,11.011,30.630
4090,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.231,21.285,34.932,21.285,34.932
4091,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,2.716,10.879,37.815,10.879,37.815
4092,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.496,20.144,39.468,20.144,39.468
4093,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.252,49.553,40.338,49.553,40.338
4094,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.453,1.893,43.509,1.893,43.509
4095,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.602,18.446,44.056,18.446,44.056
4096,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,4.275,28.409,45.327,28.409,45.327
4097,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,2.758,6.106,46.266,6.106,46.266
4098,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.050,48.287,47.261,48.287,47.261
4099,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.220,55.926,47.821,55.926,47.821
4100,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.570,40.569,46.963,40.569,46.963
4101,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:118/200 - Series 1,1.825,21.825,48.465,21.825,48.465
4102,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.093,37.384,4.350,37.384,4.350
4103,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.231,16.955,5.952,16.955,5.952
4104,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.093,39.540,6.376,39.540,6.376
4105,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.199,15.010,8.044,15.010,8.044
4106,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.570,41.712,9.985,41.712,9.985
4107,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.432,1.759,9.188,1.759,9.188
4108,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.475,4.641,10.011,4.641,10.011
4109,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,2.514,30.200,17.888,30.200,17.888
4110,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.655,3.601,18.370,3.601,18.370
4111,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.040,4.290,18.742,4.290,18.742
4112,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.262,14.713,19.272,14.713,19.272
4113,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.294,17.899,20.321,17.899,20.321
4114,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,2.111,49.527,21.920,49.527,21.920
4115,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.135,1.801,21.468,1.801,21.468
4116,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.602,56.860,21.508,56.860,21.508
4117,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.262,55.776,23.714,55.776,23.714
4118,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.008,3.120,24.103,3.120,24.103
4119,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,2.398,52.250,27.567,52.250,27.567
4120,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.750,19.151,29.652,19.151,29.652
4121,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.644,1.530,30.369,1.530,30.369
4122,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.857,10.891,30.643,10.891,30.643
4123,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.294,21.248,34.903,21.248,34.903
4124,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,2.822,10.743,37.999,10.743,37.999
4125,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.008,50.230,37.735,50.230,37.735
4126,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,1.613,20.153,39.452,20.153,39.452
