,spot ID,Track ID,x (micron),y (micron),t (sec),Frame,Classification,squared displacement,vx,vy,speed,diff time autocorrelation,distance to nearest AC,smooth avg speed
1451,17167,7,56.82151028,48.57600879,224.3329599,67,After_Contact,63.1892052718521,-0.0103448305847082,-0.082758635682159,0.0834026816103573,0.0042806198314635,10.324092452864951,0.15073309792818382
1452,17170,7,56.68351026,48.26550874,227.681213,68,After_Contact,68.55842484000227,-0.041379316341829,-0.0931034632683663,0.1018847520165858,0.0081331776146412,10.17495505769641,0.2115517162942235
1453,17173,7,56.44201022,47.71350864,231.0294662,69,After_Contact,78.6338947014626,-0.0724138050974507,-0.165517271364318,0.1806646791395066,0.0184066649433909,9.930356423348517,0.31136025396972156
1454,17176,7,56.44201022,47.40300858,234.3777193,70,After_Contact,83.1866026571428,0.0,-0.0931034662668673,0.0931034662668673,0.0154102316910517,9.709390776940545,0.2976401409683979
1455,17179,7,56.47651022,47.57550861,237.7259724,71,After_Contact,80.27525018424268,0.0103448275862072,0.0517241469265373,0.0527484865476382,-0.0048156973685573,9.80737696047973,0.16082733897307036
1456,17182,7,56.40751021,47.23050855,241.0742256,72,After_Contact,86.15984825562285,-0.0206896581709155,-0.1034482938530724,0.1054969736833287,-0.0055648056971516,9.613625166037911,0.17119731611400515
1457,17188,7,56.40751021,46.67850845,244.4224787,73,After_Contact,94.92009143238316,0.0,-0.165517271364318,0.165517271364318,0.0171224793258546,9.239766781265413,0.3032589376487138
1458,17191,7,56.3385102,46.67850845,247.7707318,74,After_Contact,95.64852466974313,-0.0206896581709134,0.0,0.0206896581709134,-0.0,9.291648664431166,0.13429822299348512
1459,17194,7,56.3730102,46.78200847,251.118985,75,After_Contact,93.59415247077308,0.0103448275862072,0.0310344887556217,0.0327132228634105,-0.0002140309465956,9.33423784273016,0.05970494097221008
1460,17200,7,56.3730102,46.74750846,254.4672381,76,After_Contact,94.15476048504314,0.0,-0.0103448305847082,0.0103448305847082,-0.0003210465284599,9.311313422212551,0.042217771691052626
1461,17203,7,56.40751021,46.43700841,257.8154912,77,After_Contact,98.94432807825336,0.0103448305847061,-0.0931034632683663,0.0936764132126668,0.0009631395543608,9.081916227947987,0.07144120440674666
1462,17206,7,56.40751021,46.43700841,261.1637444,78,After_Contact,98.94432807825336,0.0,0.0,0.0,0.0,9.081916227947987,0.0
1463,17209,7,56.40751021,46.23000837,264.5119975,79,After_Contact,102.48651340443342,0.0,-0.0620689775112434,0.0620689775112434,0.0,8.949587109857324,0.0
1464,17212,7,56.47651022,45.81600829,267.8602506,80,After_Contact,109.10906692155363,0.0206896581709155,-0.124137955022489,0.1258502834021237,0.0077051159385826,8.638755404507828,0.20283193972265526
1465,17215,7,56.95951031,44.05650797,271.2085038,81,After_Contact,139.36880365842472,0.1448276131934025,-0.527586302848576,0.5471035957629297,0.0684899185441788,7.270927486165013,0.602190407108404
1466,17218,7,56.95951031,44.05650797,274.5567569,82,After_Contact,139.36880365842472,0.0,0.0,0.0,0.0,7.270927486165013,0.0
1467,17221,7,57.09751033,43.78050792,277.90501,83,After_Contact,144.14884944000488,0.041379316341829,-0.082758635682159,0.0925269668847384,0.0,7.019689336746996,0.0
1468,17227,7,57.09751033,43.78050792,281.2532632,84,After_Contact,144.14884944000488,0.0,0.0,0.0,0.0,7.019689336746996,0.0
1469,17230,7,57.09751033,43.78050792,284.6015163,85,After_Contact,144.14884944000488,0.0,0.0,0.0,0.0,7.019689336746996,0.0
1470,17233,7,57.09751033,43.78050792,287.9497694,86,After_Contact,144.14884944000488,0.0,0.0,0.0,0.0,7.019689336746996,0.0
1471,17236,7,57.09751033,43.78050792,291.2980226,87,After_Contact,144.14884944000488,0.0,0.0,0.0,0.0,7.019689336746996,0.0
1472,17239,7,57.09751033,43.78050792,294.6462757,88,After_Contact,144.14884944000488,0.0,0.0,0.0,0.0,7.019689336746996,0.0
1473,17242,7,57.09751033,43.78050792,297.9945288,89,After_Contact,144.14884944000488,0.0,0.0,0.0,0.0,7.019689336746996,0.0
1474,17245,7,57.09751033,43.78050792,301.342782,90,After_Contact,144.14884944000488,0.0,0.0,0.0,0.0,7.019689336746996,0.0
1475,17248,7,57.09751033,43.78050792,304.6910351,91,After_Contact,144.14884944000488,0.0,0.0,0.0,0.0,7.019689336746996,0.0
1476,17251,7,57.09751033,43.78050792,308.0392882,92,After_Contact,144.14884944000488,0.0,0.0,0.0,0.0,7.019689336746996,0.0
1477,17254,7,57.09751033,43.78050792,311.3875414,93,After_Contact,144.14884944000488,0.0,0.0,0.0,0.0,7.019689336746996,0.0
1478,17257,7,57.09751033,43.78050792,314.7357945,94,After_Contact,144.14884944000488,0.0,0.0,0.0,0.0,7.019689336746996,0.0
1479,17264,7,57.10613534,43.98750796,318.0840476,95,After_Contact,139.5140885169646,0.0025862098950533,0.0620689775112455,0.062122833571182,0.0,7.109179225189102,0.0
1480,17267,7,57.18376035,43.83225793,321.4323008,96,After_Contact,142.22361931290482,0.0232758650674658,-0.0465517331334347,0.052046419207909,-0.0028292222044152,6.9671811681683735,0.1304947397205109
1481,17270,7,57.18376035,43.80638293,324.7805539,97,After_Contact,142.7965016200473,0.0,-0.0077586206896549,0.0077586206896549,0.0003611772398283,6.955103241349299,0.04611685021052709
1482,17273,7,57.18376035,43.80638293,328.128807,98,After_Contact,142.7965016200473,0.0,0.0,0.0,0.0,6.955103241349299,0.0
1483,17276,7,57.08026033,43.96163296,331.4770602,99,After_Contact,140.3148294407896,-0.0310344887556217,0.0465517331334347,0.0559482202581041,0.0,7.1195164773691,0.0
1484,17279,7,57.08026033,44.03925797,334.8253133,100,After_Contact,138.6243019632646,0.0,0.0232758650674658,0.0232758650674658,0.0010835318590705,7.1568213334259125,0.08281671557462048
1485,17282,7,57.08026033,44.03925797,338.1735664,101,After_Contact,138.6243019632646,0.0,0.0,0.0,0.0,7.1568213334259125,0.0
1486,17285,7,57.08026033,44.03925797,341.5218195,102,After_Contact,138.6243019632646,0.0,0.0,0.0,0.0,7.1568213334259125,0.0
1487,17288,7,57.08026033,44.03925797,344.8700727,103,After_Contact,138.6243019632646,0.0,0.0,0.0,0.0,7.1568213334259125,0.0
1488,17291,7,57.08026033,44.03925797,348.2183258,104,After_Contact,138.6243019632646,0.0,0.0,0.0,0.0,7.1568213334259125,0.0
1489,17294,7,57.08026033,44.03925797,351.5665789,105,After_Contact,138.6243019632646,0.0,0.0,0.0,0.0,7.1568213334259125,0.0
1490,17297,7,57.08026033,44.03925797,354.9148321,106,After_Contact,138.6243019632646,0.0,0.0,0.0,0.0,7.1568213334259125,0.0
1491,17300,7,57.08026033,44.03925797,358.2630852,107,After_Contact,138.6243019632646,0.0,0.0,0.0,0.0,7.1568213334259125,0.0
1492,17303,7,57.08026033,44.03925797,361.6113383,108,After_Contact,138.6243019632646,0.0,0.0,0.0,0.0,7.1568213334259125,0.0
1493,17306,7,57.15788535,43.88400794,364.9595915,109,After_Contact,141.3137471923023,0.0232758680659667,-0.0465517331334347,0.0520464205488794,0.0,7.014356005516663,0.0
1494,17312,7,57.59776043,42.71963273,368.3078446,110,After_Contact,164.53880628745296,0.131896575712144,-0.3491379940029972,0.3732211750973225,0.0193229860181989,6.131413878801616,0.31985306793375634
1495,17315,7,57.59776043,42.71963273,371.6560977,111,After_Contact,164.53880628745296,0.0,0.0,0.0,0.0,6.131413878801616,0.0
