 ,Label,Area,X,Y,XM,YM
4049,C1-video5AC.tif:54,2.314,63.465,80.293,63.465,80.293
4050,C1-video5AC.tif:54,4.585,71.153,80.783,71.153,80.783
4051,C1-video5AC.tif:54,5.270,49.651,81.254,49.651,81.254
4052,C1-video5AC.tif:54,2.400,90.751,81.170,90.751,81.170
4053,C1-video5AC.tif:55,3.899,36.226,4.002,36.226,4.002
4054,C1-video5AC.tif:55,2.228,5.641,7.571,5.641,7.571
4055,C1-video5AC.tif:55,2.100,43.413,11.467,43.413,11.467
4056,C1-video5AC.tif:55,2.442,75.161,14.895,75.161,14.895
4057,C1-video5AC.tif:55,2.142,72.044,18.651,72.044,18.651
4058,C1-video5AC.tif:55,2.400,79.640,17.972,79.640,17.972
4059,C1-video5AC.tif:55,2.271,84.532,20.405,84.532,20.405
4060,C1-video5AC.tif:55,2.357,17.134,21.492,17.134,21.492
4061,C1-video5AC.tif:55,2.828,79.940,21.189,79.940,21.189
4062,C1-video5AC.tif:55,9.470,73.385,24.735,73.385,24.735
4063,C1-video5AC.tif:55,2.528,53.176,24.768,53.176,24.768
4064,C1-video5AC.tif:55,2.228,16.998,25.568,16.998,25.568
4065,C1-video5AC.tif:55,4.756,62.899,26.706,62.899,26.706
4066,C1-video5AC.tif:55,2.400,10.346,27.638,10.346,27.638
4067,C1-video5AC.tif:55,2.442,50.775,28.390,50.775,28.390
4068,C1-video5AC.tif:55,5.913,42.167,31.334,42.167,31.334
4069,C1-video5AC.tif:55,2.614,83.857,28.646,83.857,28.646
4070,C1-video5AC.tif:55,3.471,48.774,31.363,48.774,31.363
4071,C1-video5AC.tif:55,3.685,6.314,31.611,6.314,31.611
4072,C1-video5AC.tif:55,6.856,3.187,32.539,3.187,32.539
4073,C1-video5AC.tif:55,4.756,85.425,33.692,85.425,33.692
4074,C1-video5AC.tif:55,2.485,38.705,34.266,38.705,34.266
4075,C1-video5AC.tif:55,2.100,45.246,34.689,45.246,34.689
4076,C1-video5AC.tif:55,2.699,14.344,37.048,14.344,37.048
4077,C1-video5AC.tif:55,2.057,75.499,35.660,75.499,35.660
4078,C1-video5AC.tif:55,5.099,80.870,38.995,80.870,38.995
4079,C1-video5AC.tif:55,6.299,64.297,40.978,64.297,40.978
4080,C1-video5AC.tif:55,2.400,75.718,39.530,75.718,39.530
4081,C1-video5AC.tif:55,2.828,54.780,41.337,54.780,41.337
4082,C1-video5AC.tif:55,2.185,14.857,42.668,14.857,42.668
4083,C1-video5AC.tif:55,3.556,79.614,43.514,79.614,43.514
4084,C1-video5AC.tif:55,2.228,68.624,44.358,68.624,44.358
4085,C1-video5AC.tif:55,2.614,18.245,46.197,18.245,46.197
4086,C1-video5AC.tif:55,5.013,86.568,46.127,86.568,46.127
4087,C1-video5AC.tif:55,2.914,25.960,47.440,25.960,47.440
4088,C1-video5AC.tif:55,6.984,78.767,48.390,78.767,48.390
4089,C1-video5AC.tif:55,2.528,14.180,48.110,14.180,48.110
4090,C1-video5AC.tif:55,2.914,35.601,49.092,35.601,49.092
4091,C1-video5AC.tif:55,2.142,53.336,49.179,53.336,49.179
4092,C1-video5AC.tif:55,6.213,60.599,52.142,60.599,52.142
4093,C1-video5AC.tif:55,2.485,64.463,48.798,64.463,48.798
4094,C1-video5AC.tif:55,3.942,34.425,52.823,34.425,52.823
4095,C1-video5AC.tif:55,2.485,90.745,53.256,90.745,53.256
4096,C1-video5AC.tif:55,2.400,37.179,53.576,37.179,53.576
4097,C1-video5AC.tif:55,2.271,23.303,55.501,23.303,55.501
4098,C1-video5AC.tif:55,6.642,28.563,56.183,28.563,56.183
4099,C1-video5AC.tif:55,6.299,91.055,57.523,91.055,57.523
4100,C1-video5AC.tif:55,2.314,54.763,57.213,54.763,57.213
4101,C1-video5AC.tif:55,5.056,73.773,57.528,73.773,57.528
4102,C1-video5AC.tif:55,6.342,34.523,60.755,34.523,60.755
4103,C1-video5AC.tif:55,3.514,23.775,62.095,23.775,62.095
4104,C1-video5AC.tif:55,3.771,29.688,61.557,29.688,61.557
4105,C1-video5AC.tif:55,7.027,67.487,63.000,67.487,63.000
4106,C1-video5AC.tif:55,2.485,82.001,63.021,82.001,63.021
4107,C1-video5AC.tif:55,2.485,18.787,62.104,18.787,62.104
4108,C1-video5AC.tif:55,5.142,10.968,63.401,10.968,63.401
4109,C1-video5AC.tif:55,7.241,50.599,63.539,50.599,63.539
4110,C1-video5AC.tif:55,4.199,56.669,63.186,56.669,63.186
4111,C1-video5AC.tif:55,4.071,73.545,64.500,73.545,64.500
4112,C1-video5AC.tif:55,2.357,35.335,64.146,35.335,64.146
4113,C1-video5AC.tif:55,3.514,39.625,65.200,39.625,65.200
4114,C1-video5AC.tif:55,2.614,31.048,65.285,31.048,65.285
4115,C1-video5AC.tif:55,2.442,87.167,66.699,87.167,66.699
4116,C1-video5AC.tif:55,2.528,35.508,67.354,35.508,67.354
4117,C1-video5AC.tif:55,7.884,15.903,68.040,15.903,68.040
4118,C1-video5AC.tif:55,2.657,83.959,66.484,83.959,66.484
4119,C1-video5AC.tif:55,7.841,32.608,67.304,32.608,67.304
4120,C1-video5AC.tif:55,2.699,51.801,68.358,51.801,68.358
4121,C1-video5AC.tif:55,2.785,66.554,68.710,66.554,68.710
4122,C1-video5AC.tif:55,2.614,65.390,70.341,65.390,70.341
4123,C1-video5AC.tif:55,2.657,69.078,70.691,69.078,70.691
4124,C1-video5AC.tif:55,5.442,24.094,73.553,24.094,73.553
4125,C1-video5AC.tif:55,2.100,82.295,73.136,82.295,73.136
4126,C1-video5AC.tif:55,9.812,58.591,74.725,58.591,74.725
4127,C1-video5AC.tif:55,4.285,66.969,76.364,66.969,76.364
4128,C1-video5AC.tif:55,3.471,47.783,75.771,47.783,75.771
4129,C1-video5AC.tif:55,4.671,33.879,77.618,33.879,77.618
4130,C1-video5AC.tif:55,5.999,24.389,76.538,24.389,76.538
4131,C1-video5AC.tif:55,2.100,84.137,77.150,84.137,77.150
4132,C1-video5AC.tif:55,3.428,39.045,77.576,39.045,77.576
4133,C1-video5AC.tif:55,2.485,13.180,78.981,13.180,78.981
4134,C1-video5AC.tif:55,2.785,88.572,79.483,88.572,79.483
4135,C1-video5AC.tif:55,2.442,63.805,80.056,63.805,80.056
4136,C1-video5AC.tif:55,2.785,70.025,80.983,70.025,80.983
4137,C1-video5AC.tif:55,5.185,49.801,81.282,49.801,81.282
4138,C1-video5AC.tif:56,3.985,36.162,4.172,36.162,4.172
4139,C1-video5AC.tif:56,2.357,5.553,7.582,5.553,7.582
4140,C1-video5AC.tif:56,2.571,75.017,14.849,75.017,14.849
4141,C1-video5AC.tif:56,3.771,78.731,17.861,78.731,17.861
4142,C1-video5AC.tif:56,2.400,72.624,18.704,72.624,18.704
4143,C1-video5AC.tif:56,2.528,84.524,20.323,84.524,20.323
4144,C1-video5AC.tif:56,2.142,17.094,21.648,17.094,21.648
4145,C1-video5AC.tif:56,2.528,80.570,20.874,80.570,20.874
4146,C1-video5AC.tif:56,9.427,73.403,24.755,73.403,24.755
4147,C1-video5AC.tif:56,2.528,53.141,24.768,53.141,24.768
4148,C1-video5AC.tif:56,2.271,17.062,25.572,17.062,25.572
4149,C1-video5AC.tif:56,4.413,62.961,26.690,62.961,26.690
4150,C1-video5AC.tif:56,2.614,10.331,27.679,10.331,27.679
4151,C1-video5AC.tif:56,5.742,42.197,31.158,42.197,31.158
4152,C1-video5AC.tif:56,2.699,83.827,28.647,83.827,28.647
4153,C1-video5AC.tif:56,3.299,48.800,31.387,48.800,31.387
4154,C1-video5AC.tif:56,3.856,6.493,31.508,6.493,31.508
4155,C1-video5AC.tif:56,6.942,3.004,32.784,3.004,32.784
4156,C1-video5AC.tif:56,6.299,85.990,34.137,85.990,34.137
4157,C1-video5AC.tif:56,2.357,38.756,34.274,38.756,34.274
4158,C1-video5AC.tif:56,2.699,14.341,37.028,14.341,37.028
4159,C1-video5AC.tif:56,2.057,82.485,37.510,82.485,37.510
4160,C1-video5AC.tif:56,2.014,48.101,37.910,48.101,37.910
4161,C1-video5AC.tif:56,2.142,64.538,39.036,64.538,39.036
4162,C1-video5AC.tif:56,2.442,75.898,39.368,75.898,39.368
4163,C1-video5AC.tif:56,2.828,54.827,41.394,54.827,41.394
4164,C1-video5AC.tif:56,3.942,64.199,42.251,64.199,42.251
4165,C1-video5AC.tif:56,3.042,79.979,40.122,79.979,40.122
4166,C1-video5AC.tif:56,2.314,14.896,42.661,14.896,42.661
4167,C1-video5AC.tif:56,3.299,79.481,43.469,79.481,43.469
4168,C1-video5AC.tif:56,2.442,18.338,46.319,18.338,46.319
4169,C1-video5AC.tif:56,6.942,86.622,46.857,86.622,46.857
4170,C1-video5AC.tif:56,4.156,7.470,47.517,7.470,47.517
4171,C1-video5AC.tif:56,2.657,25.955,47.310,25.955,47.310
4172,C1-video5AC.tif:56,3.599,77.517,48.342,77.517,48.342
4173,C1-video5AC.tif:56,3.556,79.981,48.280,79.981,48.280
4174,C1-video5AC.tif:56,3.042,35.600,49.058,35.600,49.058
4175,C1-video5AC.tif:56,2.271,53.369,49.163,53.369,49.163
4176,C1-video5AC.tif:56,7.970,61.774,50.961,61.774,50.961
4177,C1-video5AC.tif:56,3.942,34.153,52.648,34.153,52.648
4178,C1-video5AC.tif:56,2.057,62.109,52.776,62.109,52.776
4179,C1-video5AC.tif:56,2.614,90.783,53.112,90.783,53.112
4180,C1-video5AC.tif:56,2.314,37.153,53.782,37.153,53.782
4181,C1-video5AC.tif:56,6.684,28.287,55.833,28.287,55.833
4182,C1-video5AC.tif:56,2.271,23.362,55.587,23.362,55.587
4183,C1-video5AC.tif:56,6.513,90.940,57.368,90.940,57.368
4184,C1-video5AC.tif:56,2.485,54.987,56.996,54.987,56.996
4185,C1-video5AC.tif:56,2.485,86.462,58.970,86.462,58.970
4186,C1-video5AC.tif:56,9.255,12.191,62.017,12.191,62.017
4187,C1-video5AC.tif:56,8.484,34.570,61.587,34.570,61.587
4188,C1-video5AC.tif:56,3.471,23.788,62.117,23.788,62.117
4189,C1-video5AC.tif:56,7.713,67.742,62.430,67.742,62.430
4190,C1-video5AC.tif:56,2.185,43.192,60.982,43.192,60.982
4191,C1-video5AC.tif:56,3.599,29.722,61.550,29.722,61.550
4192,C1-video5AC.tif:56,2.528,81.904,62.428,81.904,62.428
4193,C1-video5AC.tif:56,2.485,18.912,62.093,18.912,62.093
4194,C1-video5AC.tif:56,9.127,49.698,63.500,49.698,63.500
4195,C1-video5AC.tif:56,4.328,57.078,62.956,57.078,62.956
4196,C1-video5AC.tif:56,4.114,73.528,64.586,73.528,64.586
4197,C1-video5AC.tif:56,7.713,16.531,67.369,16.531,67.369
4198,C1-video5AC.tif:56,2.871,83.324,66.158,83.324,66.158
4199,C1-video5AC.tif:56,2.571,35.642,67.737,35.642,67.737
4200,C1-video5AC.tif:56,2.871,51.745,68.383,51.745,68.383
4201,C1-video5AC.tif:56,7.070,23.165,72.279,23.165,72.279
4202,C1-video5AC.tif:56,3.942,65.149,69.921,65.149,69.921
4203,C1-video5AC.tif:56,9.727,32.612,72.633,32.612,72.633
4204,C1-video5AC.tif:56,2.485,69.038,70.619,69.038,70.619
4205,C1-video5AC.tif:56,2.057,82.274,73.157,82.274,73.157
4206,C1-video5AC.tif:56,2.014,51.642,74.284,51.642,74.284
4207,C1-video5AC.tif:56,7.927,68.207,76.777,68.207,76.777
4208,C1-video5AC.tif:56,3.899,47.673,75.743,47.673,75.743
4209,C1-video5AC.tif:56,6.942,63.650,76.129,63.650,76.129
4210,C1-video5AC.tif:56,5.442,24.565,76.601,24.565,76.601
4211,C1-video5AC.tif:56,4.156,33.951,77.985,33.951,77.985
4212,C1-video5AC.tif:56,2.100,84.302,77.196,84.302,77.196
4213,C1-video5AC.tif:56,2.957,87.137,76.772,87.137,76.772
4214,C1-video5AC.tif:56,4.671,39.445,77.484,39.445,77.484
4215,C1-video5AC.tif:56,2.442,12.836,79.334,12.836,79.334
4216,C1-video5AC.tif:56,2.228,64.544,79.428,64.544,79.428
4217,C1-video5AC.tif:56,5.485,49.858,81.264,49.858,81.264
4218,C1-video5AC.tif:56,2.571,69.773,81.092,69.773,81.092
4219,C1-video5AC.tif:57,3.814,36.135,4.202,36.135,4.202
4220,C1-video5AC.tif:57,2.271,5.669,7.567,5.669,7.567
4221,C1-video5AC.tif:57,2.400,74.590,14.656,74.590,14.656
4222,C1-video5AC.tif:57,3.257,38.834,18.581,38.834,18.581
4223,C1-video5AC.tif:57,2.357,72.836,17.917,72.836,17.917
4224,C1-video5AC.tif:57,2.442,79.406,18.214,79.406,18.214
4225,C1-video5AC.tif:57,2.271,84.560,20.448,84.560,20.448
4226,C1-video5AC.tif:57,2.185,17.082,21.660,17.082,21.660
4227,C1-video5AC.tif:57,2.485,80.705,20.564,80.705,20.564
4228,C1-video5AC.tif:57,9.555,73.357,24.737,73.357,24.737
4229,C1-video5AC.tif:57,2.314,53.211,24.832,53.211,24.832
4230,C1-video5AC.tif:57,2.271,17.070,25.596,17.070,25.596
4231,C1-video5AC.tif:57,4.413,62.923,26.720,62.923,26.720
4232,C1-video5AC.tif:57,2.485,10.389,27.706,10.389,27.706
4233,C1-video5AC.tif:57,7.456,41.702,31.629,41.702,31.629
4234,C1-video5AC.tif:57,2.571,83.811,28.645,83.811,28.645
4235,C1-video5AC.tif:57,2.357,50.548,29.505,50.548,29.505
4236,C1-video5AC.tif:57,3.814,6.983,31.067,6.983,31.067
4237,C1-video5AC.tif:57,3.128,48.825,31.443,48.825,31.443
4238,C1-video5AC.tif:57,6.856,3.025,32.772,3.025,32.772
4239,C1-video5AC.tif:57,6.599,86.000,34.023,86.000,34.023
4240,C1-video5AC.tif:57,2.442,38.751,34.313,38.751,34.313
4241,C1-video5AC.tif:57,2.014,45.318,34.743,45.318,34.743
4242,C1-video5AC.tif:57,2.742,14.332,36.992,14.332,36.992
4243,C1-video5AC.tif:57,2.014,75.319,35.646,75.319,35.646
4244,C1-video5AC.tif:57,3.685,32.391,38.644,32.391,38.644
4245,C1-video5AC.tif:57,2.699,64.543,39.158,64.543,39.158
4246,C1-video5AC.tif:57,2.357,75.843,39.418,75.843,39.418
4247,C1-video5AC.tif:57,2.785,54.920,41.453,54.920,41.453
4248,C1-video5AC.tif:57,2.871,80.348,39.903,80.348,39.903
4249,C1-video5AC.tif:57,2.828,64.001,42.683,64.001,42.683
4250,C1-video5AC.tif:57,2.271,14.855,42.710,14.855,42.710
4251,C1-video5AC.tif:57,3.514,79.142,43.336,79.142,43.336
4252,C1-video5AC.tif:57,2.014,67.788,44.855,67.788,44.855
4253,C1-video5AC.tif:57,6.470,86.724,46.997,86.724,46.997
4254,C1-video5AC.tif:57,2.699,18.343,46.383,18.343,46.383
4255,C1-video5AC.tif:57,3.985,7.469,47.524,7.469,47.524
4256,C1-video5AC.tif:57,2.742,25.959,47.248,25.959,47.248
4257,C1-video5AC.tif:57,2.785,77.057,47.914,77.057,47.914
4258,C1-video5AC.tif:57,3.599,79.799,47.960,79.799,47.960
4259,C1-video5AC.tif:57,2.142,53.373,49.163,53.373,49.163
4260,C1-video5AC.tif:57,4.028,62.516,49.246,62.516,49.246
4261,C1-video5AC.tif:57,2.057,34.759,52.112,34.759,52.112
4262,C1-video5AC.tif:57,2.699,90.898,52.918,90.898,52.918
4263,C1-video5AC.tif:57,3.385,60.576,53.187,60.576,53.187
4264,C1-video5AC.tif:57,2.314,37.168,53.740,37.168,53.740
4265,C1-video5AC.tif:57,3.985,63.606,53.739,63.606,53.739
4266,C1-video5AC.tif:57,6.942,27.889,55.500,27.889,55.500
4267,C1-video5AC.tif:57,4.585,91.354,56.377,91.354,56.377
4268,C1-video5AC.tif:57,2.357,23.423,55.881,23.423,55.881
4269,C1-video5AC.tif:57,2.185,55.003,56.886,55.003,56.886
4270,C1-video5AC.tif:57,6.684,62.342,58.135,62.342,58.135
4271,C1-video5AC.tif:57,4.713,73.748,57.497,73.748,57.497
4272,C1-video5AC.tif:57,7.241,12.924,61.466,12.924,61.466
4273,C1-video5AC.tif:57,7.756,67.807,62.029,67.807,62.029
4274,C1-video5AC.tif:57,8.870,34.340,61.492,34.340,61.492
4275,C1-video5AC.tif:57,3.342,23.781,62.095,23.781,62.095
4276,C1-video5AC.tif:57,3.599,29.759,61.459,29.759,61.459
4277,C1-video5AC.tif:57,2.614,81.634,62.149,81.634,62.149
4278,C1-video5AC.tif:57,2.614,53.621,62.499,53.621,62.499
4279,C1-video5AC.tif:57,3.814,58.280,62.666,58.280,62.666
4280,C1-video5AC.tif:57,2.357,18.869,62.113,18.869,62.113
4281,C1-video5AC.tif:57,3.042,73.087,64.320,73.087,64.320
4282,C1-video5AC.tif:57,2.957,46.001,63.536,46.001,63.536
4283,C1-video5AC.tif:57,3.556,50.035,63.495,50.035,63.495
4284,C1-video5AC.tif:57,2.657,31.711,64.915,31.711,64.915
4285,C1-video5AC.tif:57,7.627,16.938,66.902,16.938,66.902
4286,C1-video5AC.tif:57,2.100,74.476,67.112,74.476,67.112
4287,C1-video5AC.tif:57,4.970,83.044,66.342,83.044,66.342
4288,C1-video5AC.tif:57,2.485,51.996,68.032,51.996,68.032
4289,C1-video5AC.tif:57,7.456,23.202,72.018,23.202,72.018
4290,C1-video5AC.tif:57,2.999,31.301,69.602,31.301,69.602
4291,C1-video5AC.tif:57,2.571,66.181,69.093,66.181,69.093
4292,C1-video5AC.tif:57,2.485,69.077,70.680,69.077,70.680
4293,C1-video5AC.tif:57,2.400,65.231,70.668,65.231,70.668
4294,C1-video5AC.tif:57,8.013,7.652,73.365,7.652,73.365
4295,C1-video5AC.tif:57,2.142,82.357,73.183,82.357,73.183
4296,C1-video5AC.tif:57,2.571,31.174,74.027,31.174,74.027
4297,C1-video5AC.tif:57,2.014,51.422,75.200,51.422,75.200
4298,C1-video5AC.tif:57,3.342,47.366,75.842,47.366,75.842
4299,C1-video5AC.tif:57,2.357,23.359,75.971,23.359,75.971
4300,C1-video5AC.tif:57,2.271,83.884,77.373,83.884,77.373
4301,C1-video5AC.tif:57,2.057,79.402,79.553,79.402,79.553
4302,C1-video5AC.tif:57,2.442,12.879,79.268,12.879,79.268
4303,C1-video5AC.tif:57,3.771,57.499,80.596,57.499,80.596
4304,C1-video5AC.tif:57,2.614,65.027,79.252,65.027,79.252
4305,C1-video5AC.tif:57,2.699,69.465,81.162,69.465,81.162
4306,C1-video5AC.tif:57,5.270,49.651,81.285,49.651,81.285
4307,C1-video5AC.tif:58,3.814,36.117,4.169,36.117,4.169
4308,C1-video5AC.tif:58,2.314,5.708,7.586,5.708,7.586
4309,C1-video5AC.tif:58,2.357,74.898,14.801,74.898,14.801
4310,C1-video5AC.tif:58,2.057,73.446,17.181,73.446,17.181
4311,C1-video5AC.tif:58,2.357,79.339,18.312,79.339,18.312
4312,C1-video5AC.tif:58,2.400,84.474,20.171,84.474,20.171
4313,C1-video5AC.tif:58,2.614,81.370,20.359,81.370,20.359
4314,C1-video5AC.tif:58,2.228,17.105,21.512,17.105,21.512
4315,C1-video5AC.tif:58,9.727,73.238,24.672,73.238,24.672
4316,C1-video5AC.tif:58,2.400,53.413,24.932,53.413,24.932
4317,C1-video5AC.tif:58,2.400,17.074,25.557,17.074,25.557
4318,C1-video5AC.tif:58,4.456,62.920,26.727,62.920,26.727
4319,C1-video5AC.tif:58,6.385,8.754,29.416,8.754,29.416
4320,C1-video5AC.tif:58,7.370,41.520,31.581,41.520,31.581
4321,C1-video5AC.tif:58,2.014,50.532,29.542,50.532,29.542
4322,C1-video5AC.tif:58,2.571,83.928,28.701,83.928,28.701
4323,C1-video5AC.tif:58,3.685,48.975,31.397,48.975,31.397
4324,C1-video5AC.tif:58,6.684,3.057,32.661,3.057,32.661
4325,C1-video5AC.tif:58,5.870,85.876,33.698,85.876,33.698
4326,C1-video5AC.tif:58,2.571,38.706,34.334,38.706,34.334
4327,C1-video5AC.tif:58,2.100,45.191,34.719,45.191,34.719
4328,C1-video5AC.tif:58,2.785,14.316,36.969,14.316,36.969
4329,C1-video5AC.tif:58,2.142,82.498,37.099,82.498,37.099
4330,C1-video5AC.tif:58,2.442,75.855,39.423,75.855,39.423
4331,C1-video5AC.tif:58,2.228,64.532,39.211,64.532,39.211
4332,C1-video5AC.tif:58,3.085,80.371,39.891,80.371,39.891
4333,C1-video5AC.tif:58,4.328,27.878,40.583,27.878,40.583
4334,C1-video5AC.tif:58,2.699,54.982,41.533,54.982,41.533
4335,C1-video5AC.tif:58,2.999,64.049,42.716,64.049,42.716
4336,C1-video5AC.tif:58,2.185,14.845,42.664,14.845,42.664
4337,C1-video5AC.tif:58,3.599,78.778,43.337,78.778,43.337
4338,C1-video5AC.tif:58,2.100,67.095,45.335,67.095,45.335
4339,C1-video5AC.tif:58,4.756,86.566,46.059,86.566,46.059
4340,C1-video5AC.tif:58,2.657,18.460,46.495,18.460,46.495
4341,C1-video5AC.tif:58,4.028,7.465,47.482,7.465,47.482
4342,C1-video5AC.tif:58,2.528,25.950,47.226,25.950,47.226
4343,C1-video5AC.tif:58,3.214,79.556,47.736,79.556,47.736
4344,C1-video5AC.tif:58,6.470,12.079,49.479,12.079,49.479
4345,C1-video5AC.tif:58,2.828,35.463,49.163,35.463,49.163
4346,C1-video5AC.tif:58,2.228,53.326,49.194,53.326,49.194
4347,C1-video5AC.tif:58,2.528,63.112,48.948,63.112,48.948
4348,C1-video5AC.tif:58,2.057,34.802,52.298,34.802,52.298
4349,C1-video5AC.tif:58,5.785,61.198,53.237,61.198,53.237
4350,C1-video5AC.tif:58,2.528,90.889,53.018,90.889,53.018
4351,C1-video5AC.tif:58,2.400,37.171,53.750,37.171,53.750
4352,C1-video5AC.tif:58,3.899,63.848,53.482,63.848,53.482
4353,C1-video5AC.tif:58,6.942,27.658,55.122,27.658,55.122
4354,C1-video5AC.tif:58,6.042,90.972,57.174,90.972,57.174
4355,C1-video5AC.tif:58,2.228,23.471,56.467,23.471,56.467
4356,C1-video5AC.tif:58,2.485,61.054,58.024,61.054,58.024
4357,C1-video5AC.tif:58,5.785,63.430,59.459,63.430,59.459
4358,C1-video5AC.tif:58,7.199,12.935,61.484,12.935,61.484
4359,C1-video5AC.tif:58,6.127,33.438,60.351,33.438,60.351
4360,C1-video5AC.tif:58,2.528,81.493,61.512,81.493,61.512
4361,C1-video5AC.tif:58,3.685,23.750,62.141,23.750,62.141
4362,C1-video5AC.tif:58,4.199,54.631,61.747,54.631,61.747
4363,C1-video5AC.tif:58,3.642,68.399,61.497,68.399,61.497
4364,C1-video5AC.tif:58,3.642,29.860,61.495,29.860,61.495
4365,C1-video5AC.tif:58,3.899,58.261,62.527,58.261,62.527
4366,C1-video5AC.tif:58,2.614,18.808,62.132,18.808,62.132
4367,C1-video5AC.tif:58,2.442,66.394,63.148,66.394,63.148
4368,C1-video5AC.tif:58,4.028,73.547,64.668,73.547,64.668
4369,C1-video5AC.tif:58,4.671,49.333,63.485,49.333,63.485
4370,C1-video5AC.tif:58,2.400,35.212,64.140,35.212,64.140
4371,C1-video5AC.tif:58,2.571,79.395,64.663,79.395,64.663
4372,C1-video5AC.tif:58,2.528,86.556,65.094,86.556,65.094
4373,C1-video5AC.tif:58,7.456,17.371,66.453,17.371,66.453
4374,C1-video5AC.tif:58,3.171,82.059,66.268,82.059,66.268
4375,C1-video5AC.tif:58,2.357,35.760,68.052,35.760,68.052
4376,C1-video5AC.tif:58,2.571,51.829,68.296,51.829,68.296
4377,C1-video5AC.tif:58,3.814,30.458,68.914,30.458,68.914
4378,C1-video5AC.tif:58,5.099,66.394,70.073,66.394,70.073
4379,C1-video5AC.tif:58,2.571,68.966,70.611,68.966,70.611
4380,C1-video5AC.tif:58,5.056,23.652,72.987,23.652,72.987
4381,C1-video5AC.tif:58,2.100,82.278,73.170,82.278,73.170
4382,C1-video5AC.tif:58,2.485,31.178,73.995,31.178,73.995
4383,C1-video5AC.tif:58,2.442,90.221,75.444,90.221,75.444
4384,C1-video5AC.tif:58,3.599,47.465,75.762,47.465,75.762
4385,C1-video5AC.tif:58,3.514,50.841,76.658,50.841,76.658
4386,C1-video5AC.tif:58,2.400,27.357,76.553,27.357,76.553
4387,C1-video5AC.tif:58,5.999,67.526,78.008,67.526,78.008
4388,C1-video5AC.tif:58,2.142,83.885,77.298,83.885,77.298
4389,C1-video5AC.tif:58,5.142,71.458,78.344,71.458,78.344
4390,C1-video5AC.tif:58,2.485,12.741,79.367,12.741,79.367
4391,C1-video5AC.tif:58,2.485,42.810,79.224,42.810,79.224
4392,C1-video5AC.tif:58,4.242,56.983,80.225,56.983,80.225
4393,C1-video5AC.tif:58,2.657,69.382,80.997,69.382,80.997
4394,C1-video5AC.tif:58,5.613,49.738,81.300,49.738,81.300
4395,C1-video5AC.tif:59,3.814,36.128,4.267,36.128,4.267
4396,C1-video5AC.tif:59,2.357,5.681,7.571,5.681,7.571
4397,C1-video5AC.tif:59,2.014,43.393,11.541,43.393,11.541
4398,C1-video5AC.tif:59,2.400,74.465,14.531,74.465,14.531
4399,C1-video5AC.tif:59,2.057,73.446,16.965,73.446,16.965
4400,C1-video5AC.tif:59,2.528,79.279,18.270,79.279,18.270
4401,C1-video5AC.tif:59,5.056,83.326,20.449,83.326,20.449
4402,C1-video5AC.tif:59,2.228,17.058,21.544,17.058,21.544
4403,C1-video5AC.tif:59,9.641,73.246,24.619,73.246,24.619
4404,C1-video5AC.tif:59,2.571,53.565,24.978,53.565,24.978
4405,C1-video5AC.tif:59,2.400,16.996,25.557,16.996,25.557
4406,C1-video5AC.tif:59,4.499,62.951,26.751,62.951,26.751
4407,C1-video5AC.tif:59,6.342,9.107,29.072,9.107,29.072
4408,C1-video5AC.tif:59,7.070,41.448,31.441,41.448,31.441
4409,C1-video5AC.tif:59,2.742,83.929,28.721,83.929,28.721
4410,C1-video5AC.tif:59,3.599,49.012,31.336,49.012,31.336
4411,C1-video5AC.tif:59,7.027,3.159,32.542,3.159,32.542
4412,C1-video5AC.tif:59,4.456,85.427,33.693,85.427,33.693
4413,C1-video5AC.tif:59,2.485,38.716,34.255,38.716,34.255
4414,C1-video5AC.tif:59,2.400,44.764,34.676,44.764,34.676
4415,C1-video5AC.tif:59,2.785,14.371,37.160,14.371,37.160
4416,C1-video5AC.tif:59,2.014,75.394,35.641,75.394,35.641
4417,C1-video5AC.tif:59,3.642,32.629,38.425,32.629,38.425
4418,C1-video5AC.tif:59,2.442,75.895,39.430,75.895,39.430
4419,C1-video5AC.tif:59,2.400,64.506,39.293,64.506,39.293
4420,C1-video5AC.tif:59,2.657,54.898,41.467,54.898,41.467
4421,C1-video5AC.tif:59,2.828,80.510,39.904,80.510,39.904
4422,C1-video5AC.tif:59,2.871,64.082,42.718,64.082,42.718
4423,C1-video5AC.tif:59,2.228,14.864,42.686,14.864,42.686
4424,C1-video5AC.tif:59,3.599,78.411,43.285,78.411,43.285
4425,C1-video5AC.tif:59,2.699,90.871,44.086,90.871,44.086
4426,C1-video5AC.tif:59,2.400,18.456,46.516,18.456,46.516
4427,C1-video5AC.tif:59,6.556,86.791,47.080,86.791,47.080
4428,C1-video5AC.tif:59,4.156,7.451,47.430,7.451,47.430
4429,C1-video5AC.tif:59,2.742,25.953,47.141,25.953,47.141
4430,C1-video5AC.tif:59,7.241,78.484,47.684,78.484,47.684
4431,C1-video5AC.tif:59,2.400,53.347,49.144,53.347,49.144
4432,C1-video5AC.tif:59,8.784,60.811,52.159,60.811,52.159
4433,C1-video5AC.tif:59,4.628,11.421,49.603,11.421,49.603
4434,C1-video5AC.tif:59,2.785,62.952,49.124,62.952,49.124
4435,C1-video5AC.tif:59,3.728,34.351,51.325,34.351,51.325
4436,C1-video5AC.tif:59,2.999,90.977,52.788,90.977,52.788
