,Spot ID,Track_ID,X (micron),Y (micron),T (sec),Frame,is main track,which main track id,frame range
3841,128149,54,104.22,135.12,136.57,41,False,,
3842,128151,54,103.76,135.64,139.9,42,False,,
3843,128153,54,103.71,136.1,143.23,43,False,,
3844,128155,54,103.6,136.67,146.56,44,False,,
3845,128157,54,103.34,136.93,149.89,45,False,,
3846,128159,54,103.66,136.78,153.22,46,False,,
3847,128161,54,103.5,136.83,156.55,47,False,,
3848,128163,54,103.19,136.93,159.88,48,False,,
3849,128165,54,102.83,137.24,163.21,49,False,,
3850,128167,54,102.41,137.45,166.54,50,False,,
3851,128169,54,102.41,137.45,169.87,51,False,,
3852,128171,54,102.41,137.45,173.21,52,False,,
3853,128173,54,102.36,137.5,176.54,53,False,,
3854,128175,54,102.36,137.5,179.87,54,False,,
3855,128177,54,102.26,137.29,183.2,55,False,,
3856,128179,54,102.41,137.55,186.53,56,False,,
3857,128181,54,102.41,137.55,189.86,57,False,,
3858,128183,54,102.72,137.09,193.19,58,False,,
3859,128185,54,102.47,137.09,196.52,59,False,,
3860,128187,54,102.05,137.45,199.85,60,False,,
3861,128189,54,101.95,137.5,203.18,61,False,,
3862,128191,54,101.53,137.4,206.51,62,False,,
3863,128193,54,101.59,138.33,209.85,63,False,,
3864,128195,54,101.12,138.69,213.18,64,False,,
3865,128197,54,100.81,139.0,216.51,65,False,,
3866,128199,54,100.19,139.52,219.84,66,False,,
3867,128201,54,99.05,140.29,223.17,67,False,,
3868,128203,54,98.48,140.81,226.5,68,False,,
3869,128205,54,97.96,141.07,229.83,69,False,,
3870,128207,54,97.7,141.54,233.16,70,False,,
3871,128209,54,97.6,141.8,236.49,71,False,,
3872,128211,54,97.45,141.95,239.82,72,False,,
3873,128213,54,97.45,141.59,243.15,73,False,,
3874,128215,54,97.34,141.8,246.48,74,False,,
3875,128217,54,97.24,142.05,249.82,75,False,,
3876,128219,54,97.13,142.26,253.15,76,False,,
3877,128221,54,96.88,142.57,256.48,77,False,,
3878,128223,54,96.57,142.93,259.81,78,False,,
3879,128225,54,96.36,142.83,263.14,79,False,,
3880,128227,54,96.26,143.04,266.47,80,False,,
3881,128229,54,97.81,141.95,269.8,81,False,,
3882,128231,54,98.27,141.33,273.13,82,False,,
3883,128233,54,98.95,141.07,276.46,83,False,,
3884,128235,54,99.26,140.76,279.79,84,False,,
3885,128237,54,99.26,140.76,283.12,85,False,,
3886,128239,54,99.26,140.76,286.46,86,False,,
3887,128241,54,99.26,140.76,289.79,87,False,,
3888,128243,54,99.26,140.76,293.12,88,False,,
3889,128245,54,99.26,140.76,296.45,89,False,,
3890,128247,54,99.41,140.66,299.78,90,False,,
3891,128249,54,99.93,140.19,303.11,91,False,,
3892,128251,54,100.34,139.83,306.44,92,False,,
3893,128253,54,102.0,138.28,309.77,93,False,,
3894,128255,54,101.95,138.02,313.1,94,False,,
3895,128257,54,102.05,137.45,316.43,95,False,,
3896,128259,54,102.05,137.45,319.76,96,False,,
3897,128261,54,102.05,137.45,323.09,97,False,,
3898,128263,54,102.05,137.45,326.43,98,False,,
3899,128265,54,102.15,137.86,329.76,99,False,,
3900,128267,54,102.15,137.86,333.09,100,False,,
3901,128269,54,102.15,137.86,336.42,101,False,,
3902,128271,54,102.15,137.86,339.75,102,False,,
3903,128273,54,102.05,138.38,343.08,103,False,,
3904,128275,54,101.59,138.79,346.41,104,False,,
3905,128277,54,101.53,139.0,349.74,105,False,,
3906,128279,54,101.53,139.21,353.07,106,False,,
3907,128281,54,101.53,139.21,356.4,107,False,,
3908,128283,54,101.27,139.41,359.73,108,False,,
3909,128285,54,101.27,139.41,363.07,109,False,,
3910,128287,54,101.27,139.41,366.4,110,False,,
3911,128289,54,101.59,138.69,369.73,111,False,,
3912,128291,54,101.59,138.69,373.06,112,False,,
3913,128293,54,101.59,138.69,376.39,113,False,,
3914,128295,54,101.59,138.69,379.72,114,False,,
3915,128297,54,101.74,138.43,383.05,115,False,,
3916,128299,54,102.36,137.71,386.38,116,False,,
3917,128301,54,102.72,137.5,389.71,117,False,,
3918,128303,54,102.47,137.66,393.04,118,False,,
3919,128305,54,102.47,137.66,396.37,119,False,,
3920,128307,54,102.57,137.45,399.7,120,False,,
3921,128309,54,102.72,137.19,403.04,121,False,,
3922,128311,54,103.24,137.29,406.37,122,False,,
3923,128313,54,103.71,136.31,409.7,123,False,,
3924,128315,54,104.28,136.15,413.03,124,False,,
3925,128317,54,105.41,136.15,416.36,125,False,,
3926,128319,54,106.14,136.46,419.69,126,False,,
3927,128321,54,106.5,136.78,423.02,127,False,,
3928,128323,54,106.5,136.78,426.35,128,False,,
3929,128325,54,106.19,136.36,429.68,129,False,,
3930,128327,54,105.73,136.1,433.01,130,False,,
3931,128329,54,105.52,135.84,436.34,131,False,,
3932,128331,54,105.16,135.9,439.68,132,False,,
3933,128333,54,105.16,135.9,443.01,133,False,,
3934,128335,54,104.9,136.0,446.34,134,False,,
3935,128337,54,104.74,136.0,449.67,135,False,,
3936,128339,54,105.26,136.0,453.0,136,False,,
3937,128341,54,105.73,135.9,456.33,137,False,,
3938,128343,54,105.41,135.59,459.66,138,False,,
3939,128345,54,105.41,135.59,462.99,139,False,,
3940,128347,54,105.0,134.96,466.32,140,False,,
3941,128349,54,105.0,135.22,469.65,141,False,,
3942,128351,54,104.79,134.86,472.98,142,False,,
3943,128353,54,104.79,134.86,476.32,143,False,,
3944,128355,54,104.79,134.86,479.65,144,False,,
3945,128357,54,105.1,134.76,482.98,145,False,,
3946,128359,54,104.74,134.6,486.31,146,False,,
3947,128361,54,104.59,134.96,489.64,147,False,,
3948,128363,54,104.59,134.96,492.97,148,False,,
3949,128365,54,105.16,134.81,496.3,149,False,,
3950,128367,54,105.21,134.76,499.63,150,False,,
3951,128369,54,105.31,134.5,502.96,151,False,,
3952,128371,54,105.83,133.83,506.29,152,False,,
3953,128373,54,106.86,133.46,509.62,153,False,,
3954,128375,54,107.69,133.26,512.95,154,False,,
3955,128377,54,109.14,133.26,516.29,155,False,,
3956,128379,54,109.45,133.46,519.62,156,False,,
3957,128381,54,110.07,133.67,522.95,157,False,,
3958,128383,54,110.49,133.62,526.28,158,False,,
3959,128385,54,111.06,133.72,529.61,159,False,,
3960,128387,54,111.06,133.72,532.94,160,False,,
3961,128389,54,111.42,133.31,536.27,161,False,,
3962,128391,54,112.71,133.31,539.6,162,False,,
3963,128393,54,113.02,133.52,542.93,163,False,,
3964,128395,54,112.92,133.52,546.26,164,False,,
3965,128397,54,112.92,133.52,549.59,165,False,,
3966,128399,54,112.92,133.52,552.93,166,False,,
3967,128401,54,112.92,133.52,556.26,167,False,,
3968,128403,54,112.92,133.52,559.59,168,False,,
3969,128405,54,112.92,133.52,562.92,169,False,,
3970,128407,54,112.92,133.52,566.25,170,False,,
3971,128409,54,112.92,133.52,569.58,171,False,,
3972,128411,54,112.92,133.52,572.91,172,False,,
3973,128413,54,112.92,133.52,576.24,173,False,,
3974,128415,54,112.92,133.52,579.57,174,False,,
3975,128417,54,112.76,133.15,582.9,175,False,,
3976,128419,54,112.76,133.15,586.23,176,False,,
3977,128421,54,112.82,132.89,589.56,177,False,,
3978,128423,54,112.82,132.89,592.9,178,False,,
3979,128425,54,112.4,132.27,596.23,179,False,,
3980,128427,54,112.4,132.01,599.56,180,False,,
3981,128429,54,112.5,131.86,602.89,181,False,,
3982,128431,54,112.19,131.34,606.22,182,False,,
3983,128433,54,111.99,130.82,609.55,183,False,,
3984,128435,54,111.78,130.57,612.88,184,False,,
3985,128437,54,111.83,130.31,616.21,185,False,,
3986,128439,54,111.83,130.31,619.54,186,False,,
3987,128441,54,112.14,130.36,622.87,187,False,,
3988,128443,54,111.99,130.0,626.2,188,False,,
3989,128445,54,111.99,130.0,629.54,189,False,,
3990,128447,54,111.99,130.0,632.87,190,False,,
3991,128449,54,111.57,130.1,636.2,191,False,,
3992,128451,54,110.9,130.2,639.53,192,False,,
3993,128453,54,111.0,130.1,642.86,193,False,,
3994,128455,54,111.57,129.84,646.19,194,False,,
3995,128457,54,112.3,130.25,649.52,195,False,,
3996,128459,54,112.3,130.25,652.85,196,False,,
3997,128461,54,111.83,129.94,656.18,197,False,,
3998,128463,54,111.83,129.94,659.51,198,False,,
3999,128465,54,111.68,130.0,662.84,199,False,,
4000,128471,55,137.01,105.89,0.0,0,False,,
4001,128473,55,136.72,107.12,3.33,1,False,,
4002,128475,55,136.41,107.74,6.66,2,False,,
4003,128477,55,136.45,108.5,9.99,3,False,,
4004,128479,55,136.17,109.26,13.32,4,False,,
4005,128481,55,136.03,109.68,16.65,5,False,,
4006,128483,55,135.69,111.26,19.99,6,False,,
4007,128485,55,135.34,112.44,23.32,7,False,,
4008,128487,55,134.52,113.88,26.65,8,False,,
4009,128489,55,134.03,114.78,29.98,9,False,,
4010,128491,55,133.62,115.75,33.31,10,False,,
4011,128493,55,133.62,116.09,36.64,11,False,,
4012,128495,55,133.48,116.99,39.97,12,False,,
4013,128497,55,133.55,118.37,43.3,13,False,,
4014,128499,55,133.41,119.2,46.63,14,False,,
4015,128501,55,133.48,121.2,49.96,15,False,,
4016,128503,55,133.27,122.3,53.29,16,False,,
4017,128505,55,132.79,122.92,56.62,17,False,,
4018,128507,55,131.89,123.48,59.96,18,False,,
4019,128509,55,131.2,124.23,63.29,19,False,,
4020,128511,55,130.24,124.79,66.62,20,False,,
4021,128513,55,129.69,124.99,69.95,21,False,,
4022,128515,55,129.41,125.41,73.28,22,False,,
4023,128517,55,128.37,125.68,76.61,23,False,,
4024,128519,55,127.41,126.1,79.94,24,False,,
4025,128521,55,126.84,126.06,83.27,25,False,,
4026,128523,55,125.39,126.63,86.6,26,False,,
4027,128525,55,124.41,127.1,89.93,27,False,,
4028,128527,55,124.25,127.15,93.26,28,False,,
4029,128529,55,122.75,128.24,96.6,29,False,,
4030,128531,55,121.35,128.91,99.93,30,False,,
4031,128533,55,121.3,129.12,103.26,31,False,,
4032,128535,55,120.73,129.01,106.59,32,False,,
4033,128537,55,120.53,128.91,109.92,33,False,,
4034,128539,55,119.59,128.96,113.25,34,False,,
4035,128541,55,118.51,129.17,116.58,35,False,,
4036,128543,55,117.83,129.32,119.91,36,False,,
4037,128545,55,117.37,129.38,123.24,37,False,,
4038,128547,55,116.7,129.38,126.57,38,False,,
4039,128549,55,116.39,129.38,129.9,39,False,,
4040,128551,55,115.82,129.43,133.23,40,False,,
4041,128553,55,115.76,129.74,136.57,41,False,,
4042,128555,55,115.25,130.51,139.9,42,False,,
4043,128557,55,115.45,131.19,143.23,43,False,,
4044,128559,55,115.92,132.38,146.56,44,False,,
4045,128561,55,116.13,132.58,149.89,45,False,,
4046,128563,55,116.28,133.1,153.22,46,False,,
4047,128565,55,116.33,133.57,156.55,47,False,,
4048,128567,55,116.28,134.91,159.88,48,False,,
4049,128569,55,116.96,136.15,163.21,49,False,,
4050,128571,55,117.37,136.88,166.54,50,False,,
4051,128573,55,117.83,137.24,169.87,51,False,,
4052,128575,55,118.3,137.86,173.21,52,False,,
4053,128577,55,119.59,139.05,176.54,53,False,,
4054,128579,55,120.63,139.21,179.87,54,False,,
4055,128581,55,121.61,138.79,183.2,55,False,,
4056,128583,55,122.29,138.43,186.53,56,False,,
4057,128585,55,123.53,137.81,189.86,57,False,,
4058,128587,55,124.61,137.09,193.19,58,False,,
4059,128589,55,125.13,137.09,196.52,59,False,,
4060,128591,55,125.13,137.09,199.85,60,False,,
4061,128593,55,125.13,137.09,203.18,61,False,,
4062,128595,55,125.91,137.09,206.51,62,False,,
4063,128597,55,126.84,137.09,209.85,63,False,,
4064,128599,55,128.13,137.03,213.18,64,False,,
4065,128601,55,129.17,137.14,216.51,65,False,,
4066,128603,55,129.17,137.14,219.84,66,False,,
4067,128605,55,129.17,136.98,223.17,67,False,,
4068,128607,55,129.94,136.78,226.5,68,False,,
4069,128609,55,130.25,136.98,229.83,69,False,,
4070,128611,55,130.51,136.83,233.16,70,False,,
4071,128613,55,130.88,136.83,236.49,71,False,,
4072,128615,55,131.6,136.21,239.82,72,False,,
4073,128617,55,132.17,136.05,243.15,73,False,,
4074,128619,55,133.77,136.05,246.48,74,False,,
4075,128621,55,135.17,135.95,249.82,75,False,,
4076,128623,55,135.95,135.84,253.15,76,False,,
4077,128625,55,137.71,135.64,256.48,77,False,,
4078,128627,55,137.91,135.74,259.81,78,False,,
4079,128629,55,139.1,135.79,263.14,79,False,,
4080,128631,55,140.14,135.64,266.47,80,False,,
4081,128633,55,140.71,135.43,269.8,81,False,,
4082,128635,55,141.9,134.76,273.13,82,False,,
4083,128637,55,143.14,134.76,276.46,83,False,,
4084,128639,55,144.54,135.27,279.79,84,False,,
4085,128641,55,145.31,135.74,283.12,85,False,,
4086,128643,55,146.14,136.93,286.46,86,False,,
4087,128645,55,146.66,137.55,289.79,87,False,,
4088,128647,55,146.3,137.97,293.12,88,False,,
4089,128649,55,146.04,138.43,296.45,89,False,,
4090,128651,55,145.78,139.0,299.78,90,False,,
4091,128653,55,145.78,139.41,303.11,91,False,,
4092,128655,55,145.37,140.55,306.44,92,False,,
4093,128657,55,144.9,141.07,309.77,93,False,,
4094,128659,55,144.02,141.43,313.1,94,False,,
4095,128661,55,143.55,142.16,316.43,95,False,,
4096,128663,55,142.62,142.42,319.76,96,False,,
4097,128665,55,141.64,142.73,323.09,97,False,,
4098,128667,55,140.71,142.78,326.43,98,False,,
4099,128669,55,140.19,143.5,329.76,99,False,,
4100,128671,55,138.85,143.35,333.09,100,False,,
4101,128673,55,138.12,143.09,336.42,101,False,,
4102,128675,55,138.07,142.83,339.75,102,False,,
4103,128677,55,137.6,142.83,343.08,103,False,,
4104,128679,55,137.34,142.83,346.41,104,False,,
4105,128681,55,136.83,142.47,349.74,105,False,,
4106,128683,55,136.36,142.73,353.07,106,False,,
4107,128685,55,135.9,142.57,356.4,107,False,,
4108,128687,55,135.22,142.21,359.73,108,False,,
4109,128689,55,134.81,142.21,363.07,109,False,,
4110,128691,55,134.81,142.57,366.4,110,False,,
4111,128693,55,134.6,142.57,369.73,111,False,,
4112,128695,55,134.6,142.88,373.06,112,False,,
4113,128697,55,134.76,142.99,376.39,113,False,,
4114,128699,55,133.46,143.71,379.72,114,False,,
4115,128701,55,132.32,144.38,383.05,115,False,,
4116,128703,55,132.17,144.38,386.38,116,False,,
4117,128705,55,131.96,144.43,389.71,117,False,,
4118,128707,55,130.88,144.43,393.04,118,False,,
4119,128709,55,130.72,144.23,396.37,119,False,,
4120,128711,55,130.36,144.28,399.7,120,False,,
4121,128713,55,130.2,144.43,403.04,121,False,,
4122,128715,55,130.2,144.43,406.37,122,False,,
4123,128717,55,130.2,144.59,409.7,123,False,,
4124,128719,55,130.1,144.59,413.03,124,False,,
4125,128721,55,129.79,144.85,416.36,125,False,,
4126,128723,55,129.84,145.11,419.69,126,False,,
4127,128725,55,129.84,145.11,423.02,127,False,,
4128,128727,55,130.0,145.31,426.35,128,False,,
4129,128729,55,130.2,145.73,429.68,129,False,,
4130,128731,55,129.69,145.78,433.01,130,False,,
4131,128733,55,129.43,145.94,436.34,131,False,,
4132,128735,55,128.86,146.14,439.68,132,False,,
4133,128737,55,128.55,146.5,443.01,133,False,,
4134,128739,55,127.56,146.81,446.34,134,False,,
4135,128741,55,127.37,146.9,449.67,135,False,,
4136,128743,55,127.34,147.11,453.0,136,False,,
4137,128745,55,126.86,147.38,456.33,137,False,,
4138,128747,55,126.17,148.01,459.66,138,False,,
4139,128749,55,126.1,148.83,462.99,139,False,,
4140,128751,55,126.13,149.49,466.32,140,False,,
4141,128753,55,126.06,150.08,469.65,141,False,,
4142,128755,55,125.82,150.87,472.98,142,False,,
4143,128757,55,126.17,151.39,476.32,143,False,,
4144,128759,55,126.1,152.59,479.65,144,False,,
4145,128761,55,126.3,153.01,482.98,145,False,,
4146,128763,55,125.93,153.42,486.31,146,False,,
4147,128765,55,125.75,154.15,489.64,147,False,,
4148,128767,55,125.55,154.97,492.97,148,False,,
4149,128769,55,125.1,155.42,496.3,149,False,,
4150,128771,55,124.72,156.44,499.63,150,False,,
4151,128773,55,124.68,157.11,502.96,151,False,,
4152,128775,55,124.44,158.08,506.29,152,False,,
4153,128777,55,124.51,159.01,509.62,153,False,,
4154,128779,55,124.48,159.98,512.95,154,False,,
4155,128781,55,124.03,160.77,516.29,155,False,,
4156,128783,55,123.92,161.91,519.62,156,False,,
4157,128785,55,124.1,163.12,522.95,157,False,,
4158,128787,55,124.2,163.88,526.28,158,False,,
4159,128789,55,123.61,164.57,529.61,159,False,,
4160,128791,55,123.34,164.98,532.94,160,False,,
4161,128793,55,123.03,165.6,536.27,161,False,,
4162,128795,55,123.17,166.5,539.6,162,False,,
4163,128803,55,122.96,167.2,542.93,163,False,,
4164,128805,55,121.87,167.98,546.26,164,False,,
4165,128807,55,121.2,168.19,549.59,165,False,,
4166,128809,55,119.54,168.45,552.93,166,False,,
4167,128811,55,118.9,168.45,556.26,167,False,,
4168,128813,55,118.04,168.47,559.59,168,False,,
4169,128815,55,116.98,168.65,562.92,169,False,,
4170,128817,55,116.28,169.22,566.25,170,False,,
4171,128819,55,115.48,169.35,569.58,171,False,,
4172,128821,55,115.4,169.48,572.91,172,False,,
4173,128823,55,115.09,169.87,576.24,173,False,,
4174,128825,55,114.06,170.41,579.57,174,False,,
4175,128827,55,113.51,170.96,582.9,175,False,,
4176,128829,55,112.94,171.5,586.23,176,False,,
4177,128831,55,112.4,171.68,589.56,177,False,,
4178,128833,55,112.14,171.99,592.9,178,False,,
4179,128835,55,111.75,172.33,596.23,179,False,,
4180,128837,55,110.54,172.79,599.56,180,False,,
4181,128839,55,110.05,173.18,602.89,181,False,,
4182,128841,55,109.4,173.67,606.22,182,False,,
4183,128843,55,108.93,174.14,609.55,183,False,,
4184,128856,56,67.63,67.81,0.0,0,False,,
4185,128859,56,66.65,67.48,3.33,1,False,,
4186,128861,56,66.08,67.38,6.66,2,False,,
4187,128863,56,65.98,67.17,9.99,3,False,,
4188,128865,56,65.36,66.91,13.32,4,False,,
4189,128867,56,65.31,67.07,16.65,5,False,,
4190,128869,56,65.36,67.02,19.99,6,False,,
4191,128871,56,65.62,67.02,23.32,7,False,,
4192,128873,56,65.62,67.02,26.65,8,False,,
4193,128875,56,65.62,67.02,29.98,9,False,,
4194,128877,56,65.62,67.02,33.31,10,False,,
4195,128879,56,65.62,67.02,36.64,11,False,,
4196,128881,56,65.62,67.02,39.97,12,False,,
4197,128883,56,65.72,67.28,43.3,13,False,,
4198,128885,56,65.72,67.28,46.63,14,False,,
4199,128887,56,65.72,67.17,49.96,15,False,,
4200,128889,56,65.72,67.17,53.29,16,False,,
4201,128891,56,65.72,67.17,56.62,17,False,,
4202,128893,56,65.72,67.17,59.96,18,False,,
4203,128895,56,65.72,67.17,63.29,19,False,,
4204,128897,56,65.72,67.17,66.62,20,False,,
4205,128899,56,65.72,67.17,69.95,21,False,,
4206,128901,56,65.72,67.17,73.28,22,False,,
4207,128903,56,65.72,67.17,76.61,23,False,,
4208,128905,56,65.72,67.17,79.94,24,False,,
4209,128907,56,65.72,67.17,83.27,25,False,,
4210,128909,56,65.72,67.17,86.6,26,False,,
4211,128911,56,65.72,67.17,89.93,27,False,,
4212,128913,56,65.72,67.17,93.26,28,False,,
4213,128915,56,65.72,67.17,96.6,29,False,,
4214,128917,56,65.72,67.17,99.93,30,False,,
4215,128919,56,65.72,67.17,103.26,31,False,,
4216,128921,56,65.72,67.17,106.59,32,False,,
4217,128923,56,65.72,67.17,109.92,33,False,,
4218,128925,56,65.72,67.17,113.25,34,False,,
4219,128927,56,65.72,67.17,116.58,35,False,,
4220,128929,56,65.72,67.17,119.91,36,False,,
4221,128931,56,65.72,67.17,123.24,37,False,,
4222,128933,56,65.72,67.17,126.57,38,False,,
4223,128935,56,65.72,67.17,129.9,39,False,,
4224,128937,56,65.72,67.17,133.23,40,False,,
4225,128939,56,65.72,67.17,136.57,41,False,,
4226,128941,56,65.72,67.17,139.9,42,False,,
4227,128943,56,65.72,67.17,143.23,43,False,,
4228,128945,56,65.72,67.17,146.56,44,False,,
4229,128947,56,65.52,67.38,149.89,45,False,,
4230,128949,56,65.57,67.28,153.22,46,False,,
4231,128951,56,65.57,67.28,156.55,47,False,,
4232,128953,56,65.57,67.28,159.88,48,False,,
4233,128955,56,65.57,67.28,163.21,49,False,,
4234,128957,56,65.57,67.28,166.54,50,False,,
4235,128959,56,65.57,67.28,169.87,51,False,,
4236,128961,56,65.57,67.28,173.21,52,False,,
4237,128963,56,65.57,67.28,176.54,53,False,,
4238,128965,56,65.57,67.28,179.87,54,False,,
4239,128967,56,66.19,67.74,183.2,55,False,,
4240,128969,56,66.19,67.74,186.53,56,False,,
4241,128971,56,66.19,67.74,189.86,57,False,,
4242,128973,56,66.19,67.74,193.19,58,False,,
4243,128975,56,66.19,67.74,196.52,59,False,,
4244,128977,56,66.19,67.74,199.85,60,False,,
4245,128979,56,65.93,67.95,203.18,61,False,,
4246,128981,56,65.93,67.95,206.51,62,False,,
4247,128983,56,65.62,68.05,209.85,63,False,,
4248,128985,56,65.62,68.05,213.18,64,False,,
4249,128987,56,65.57,67.9,216.51,65,False,,
4250,128989,56,65.31,67.9,219.84,66,False,,
4251,128991,56,65.31,67.9,223.17,67,False,,
4252,128993,56,65.31,67.9,226.5,68,False,,
4253,128995,56,65.0,67.9,229.83,69,False,,
4254,128997,56,64.48,67.74,233.16,70,False,,
4255,128999,56,63.86,67.74,236.49,71,False,,
4256,129001,56,63.86,67.74,239.82,72,False,,
4257,129003,56,63.86,67.74,243.15,73,False,,
4258,129005,56,63.65,67.9,246.48,74,False,,
4259,129007,56,63.65,67.9,249.82,75,False,,
4260,129009,56,63.65,67.9,253.15,76,False,,
4261,129011,56,63.65,67.9,256.48,77,False,,
4262,129013,56,63.65,67.9,259.81,78,False,,
4263,129015,56,63.65,67.9,263.14,79,False,,
4264,129017,56,63.65,67.9,266.47,80,False,,
4265,129019,56,63.65,67.9,269.8,81,False,,
4266,129021,56,63.65,67.79,273.13,82,False,,
4267,129023,56,63.65,67.79,276.46,83,False,,
4268,129025,56,63.65,67.79,279.79,84,False,,
4269,129027,56,63.65,67.79,283.12,85,False,,
4270,129029,56,63.5,67.53,286.46,86,False,,
4271,129031,56,63.5,67.53,289.79,87,False,,
4272,129033,56,63.5,67.53,293.12,88,False,,
4273,129035,56,63.5,67.53,296.45,89,False,,
4274,129037,56,63.5,67.53,299.78,90,False,,
4275,129039,56,63.5,67.53,303.11,91,False,,
4276,129041,56,63.5,67.53,306.44,92,False,,
4277,129043,56,63.5,67.53,309.77,93,False,,
4278,129045,56,63.5,67.53,313.1,94,False,,
4279,129047,56,63.5,67.53,316.43,95,False,,
4280,129049,56,63.5,67.53,319.76,96,False,,
4281,129051,56,63.5,67.53,323.09,97,False,,
4282,129053,56,63.5,67.53,326.43,98,False,,
4283,129055,56,63.5,67.53,329.76,99,False,,
4284,129057,56,63.5,67.53,333.09,100,False,,
4285,129059,56,63.5,67.53,336.42,101,False,,
4286,129061,56,63.5,67.53,339.75,102,False,,
4287,129063,56,63.5,67.53,343.08,103,False,,
4288,129065,56,63.5,67.53,346.41,104,False,,
4289,129067,56,63.5,67.53,349.74,105,False,,
4290,129069,56,63.5,67.53,353.07,106,False,,
4291,129071,56,63.5,67.53,356.4,107,False,,
4292,129073,56,63.5,67.53,359.73,108,False,,
4293,129075,56,63.5,67.53,363.07,109,False,,
4294,129077,56,63.5,67.53,366.4,110,False,,
4295,129079,56,63.5,67.53,369.73,111,False,,
4296,129081,56,63.5,67.53,373.06,112,False,,
4297,129083,56,63.5,67.53,376.39,113,False,,
4298,129085,56,63.5,67.53,379.72,114,False,,
4299,129087,56,63.5,67.53,383.05,115,False,,
4300,129089,56,63.5,67.53,386.38,116,False,,
4301,129091,56,63.5,67.53,389.71,117,False,,
4302,129093,56,63.5,67.53,393.04,118,False,,
4303,129095,56,63.34,67.53,396.37,119,False,,
4304,129097,56,63.34,67.53,399.7,120,False,,
4305,129099,56,63.34,67.53,403.04,121,False,,
4306,129101,56,63.34,67.53,406.37,122,False,,
4307,129103,56,63.34,67.53,409.7,123,False,,
4308,129105,56,63.34,67.53,413.03,124,False,,
4309,129107,56,63.34,67.53,416.36,125,False,,
4310,129109,56,63.34,67.53,419.69,126,False,,
4311,129111,56,63.34,67.53,423.02,127,False,,
4312,129113,56,63.34,67.53,426.35,128,False,,
4313,129115,56,63.76,67.53,429.68,129,False,,
4314,129117,56,63.76,67.53,433.01,130,False,,
4315,129119,56,63.76,67.53,436.34,131,False,,
4316,129121,56,63.76,67.53,439.68,132,False,,
4317,129123,56,63.76,67.53,443.01,133,False,,
4318,129125,56,63.76,67.53,446.34,134,False,,
4319,129127,56,63.76,67.53,449.67,135,False,,
4320,129129,56,63.76,67.53,453.0,136,False,,
4321,129131,56,63.76,67.53,456.33,137,False,,
4322,129133,56,63.76,67.53,459.66,138,False,,
4323,129135,56,63.76,67.53,462.99,139,False,,
4324,129137,56,63.76,67.53,466.32,140,False,,
4325,129139,56,63.76,67.53,469.65,141,False,,
4326,129141,56,63.76,67.53,472.98,142,False,,
4327,129143,56,63.76,67.53,476.32,143,False,,
4328,129145,56,63.76,67.53,479.65,144,False,,
4329,129147,56,63.76,67.53,482.98,145,False,,
4330,129149,56,63.76,67.53,486.31,146,False,,
4331,129151,56,63.76,67.53,489.64,147,False,,
4332,129153,56,63.03,67.43,492.97,148,False,,
4333,129155,56,63.14,67.43,496.3,149,False,,
4334,129157,56,63.24,67.43,499.63,150,False,,
4335,129159,56,63.24,67.43,502.96,151,False,,
4336,129161,56,63.24,67.43,506.29,152,False,,
4337,129163,56,63.24,67.43,509.62,153,False,,
4338,129165,56,63.24,67.43,512.95,154,False,,
4339,129167,56,63.24,67.43,516.29,155,False,,
4340,129169,56,63.24,67.43,519.62,156,False,,
4341,129171,56,63.24,67.43,522.95,157,False,,
4342,129173,56,63.24,67.43,526.28,158,False,,
4343,129175,56,63.24,67.43,529.61,159,False,,
4344,129177,56,63.14,67.12,532.94,160,False,,
4345,129179,56,63.14,67.12,536.27,161,False,,
4346,129181,56,63.14,67.12,539.6,162,False,,
4347,129183,56,63.14,67.12,542.93,163,False,,
4348,129185,56,63.14,67.12,546.26,164,False,,
4349,129187,56,63.14,67.17,549.59,165,False,,
4350,129189,56,63.14,67.17,552.93,166,False,,
4351,129191,56,63.14,67.17,556.26,167,False,,
4352,129193,56,63.14,67.17,559.59,168,False,,
4353,129195,56,63.14,67.17,562.92,169,False,,
4354,129197,56,63.14,67.17,566.25,170,False,,
4355,129199,56,63.14,67.17,569.58,171,False,,
4356,129201,56,63.14,67.17,572.91,172,False,,
4357,129203,56,63.14,67.17,576.24,173,False,,
4358,129205,56,63.65,67.28,579.57,174,False,,
4359,129207,56,63.65,67.28,582.9,175,False,,
4360,129209,56,63.65,67.28,586.23,176,False,,
4361,129211,56,63.65,67.28,589.56,177,False,,
4362,129213,56,63.65,67.28,592.9,178,False,,
4363,129215,56,63.65,67.28,596.23,179,False,,
4364,129217,56,63.65,67.28,599.56,180,False,,
4365,129219,56,63.65,67.28,602.89,181,False,,
4366,129221,56,63.65,67.28,606.22,182,False,,
4367,129223,56,63.65,67.28,609.55,183,False,,
4368,129225,56,63.6,67.33,612.88,184,False,,
4369,129232,56,63.55,67.38,616.21,185,False,,
4370,129234,56,63.39,67.28,619.54,186,False,,
4371,129236,56,63.19,67.28,622.87,187,False,,
4372,129238,56,63.19,67.28,626.2,188,False,,
4373,129240,56,63.19,67.28,629.54,189,False,,
4374,129242,56,63.45,67.43,632.87,190,False,,
4375,129244,56,63.45,67.43,636.2,191,False,,
4376,129246,56,63.45,67.43,639.53,192,False,,
