Spot ID,Track_ID,X (micron),Y (micron),T (sec),Frame
1207014,184,69.66,88.49,29.98,9
1207016,184,69.55,88.49,33.31,10
1207018,184,68.83,88.39,36.64,11
1207020,184,68.21,88.49,39.97,12
1207022,184,68.31,88.29,43.3,13
1207024,184,68.21,88.49,46.63,14
1207026,184,68.21,88.49,49.96,15
1207028,184,68.1,88.49,53.29,16
1207030,184,68.1,88.49,56.62,17
1207032,184,68,88.49,59.96,18
1207034,184,67.69,88.49,63.29,19
1207036,184,66.86,88.49,66.62,20
1207038,184,66.55,88.49,69.95,21
1207040,184,66.24,88.39,73.28,22
1207042,184,66.34,88.39,76.61,23
1207044,184,66.14,88.39,79.94,24
1207046,184,66.03,88.39,83.27,25
1207048,184,65.83,88.39,86.6,26
1207050,184,65.41,88.29,89.93,27
1207052,184,65.1,88.49,93.26,28
1207054,184,64.89,88.39,96.6,29
1207056,184,64.89,88.39,99.93,30
1207058,184,64.89,88.29,103.26,31
1207060,184,64.27,88.08,106.59,32
1207062,184,64.38,88.29,109.92,33
1207064,184,64.38,88.29,113.25,34
1207066,184,64.27,88.29,116.58,35
1207068,184,64.27,88.29,119.91,36
1207070,184,64.07,88.29,123.24,37
1207072,184,64.07,88.29,126.57,38
1207074,184,64.07,88.29,129.9,39
1207076,184,64.07,88.29,133.23,40
1207078,184,64.17,88.29,136.57,41
1207080,184,64.17,88.29,139.9,42
1207082,184,64.17,88.29,143.23,43
1207084,184,64.17,88.29,146.56,44
1207086,184,63.76,88.18,149.89,45
1207088,184,63.55,88.18,153.22,46
1207090,184,63.55,88.18,156.55,47
1207092,184,63.55,88.18,159.88,48
1207094,184,63.96,88.18,163.21,49
1207096,184,64.38,88.18,166.54,50
1207098,184,63.86,87.87,169.87,51
1207100,184,63.86,87.87,173.21,52
1207102,184,63.55,88.08,176.54,53
1207104,184,63.55,87.98,179.87,54
1207106,184,63.45,87.77,183.2,55
1207108,184,63.45,87.77,186.53,56
1207110,184,63.45,87.77,189.86,57
1207112,184,63.45,87.77,193.19,58
1207114,184,63.45,87.77,196.52,59
1207116,184,63.45,87.77,199.85,60
1207118,184,63.45,87.77,203.18,61
1207120,184,63.45,87.77,206.51,62
1207122,184,63.45,87.77,209.85,63
1207124,184,63.45,87.77,213.18,64
1207126,184,63.45,87.77,216.51,65
1207128,184,63.45,87.77,219.84,66
1207130,184,63.45,87.77,223.17,67
1207132,184,63.45,87.77,226.5,68
1207137,184,63.86,87.87,229.83,69
1207139,184,63.86,87.87,233.16,70
1207141,184,63.86,87.87,236.49,71
1207143,184,63.86,87.87,239.82,72
1207145,184,63.86,87.87,243.15,73
1207147,184,63.86,87.87,246.48,74
1207149,184,63.86,87.87,249.82,75
1207151,184,63.86,87.87,253.15,76
1207153,184,63.86,87.87,256.48,77
1207155,184,63.86,87.87,259.81,78
1207157,184,63.86,87.87,263.14,79
1207159,184,63.86,87.87,266.47,80
1207161,184,63.86,87.87,269.8,81
1207163,184,63.86,87.87,273.13,82
1207165,184,63.86,87.87,276.46,83
1207167,184,63.86,87.87,279.79,84
1207169,184,63.45,87.77,283.12,85
1207171,184,63.45,87.77,286.46,86
1207173,184,63.45,87.77,289.79,87
1207175,184,63.45,87.77,293.12,88
1207177,184,63.45,87.77,296.45,89
1207179,184,63.45,87.77,299.78,90
1207181,184,63.45,87.77,303.11,91
1207183,184,63.45,87.77,306.44,92
1207185,184,63.45,87.77,309.77,93
1207187,184,63.45,87.77,313.1,94
1207189,184,63.45,87.77,316.43,95
1207191,184,63.45,87.77,319.76,96
1207193,184,63.45,87.77,323.09,97
1207195,184,63.45,87.77,326.43,98
1207197,184,63.45,87.77,329.76,99
1207199,184,63.45,87.77,333.09,100
1207201,184,63.55,87.66,336.42,101
1207203,184,63.55,87.66,339.75,102
1207206,184,63.55,87.77,343.08,103
1207208,184,63.55,87.77,346.41,104
1207210,184,63.45,87.25,349.74,105
1207212,184,63.45,87.25,353.07,106
1207214,184,63.45,87.25,356.4,107
1207216,184,63.45,87.25,359.73,108
1207218,184,63.45,87.25,363.07,109
1207220,184,63.45,87.25,366.4,110
1207222,184,63.45,87.25,369.73,111
1207224,184,63.45,87.25,373.06,112
1207226,184,63.45,87.25,376.39,113
1207228,184,63.76,87.46,379.72,114
1207230,184,63.76,87.46,383.05,115
1207232,184,63.34,87.56,386.38,116
1207237,184,62.82,87.25,389.71,117
1207239,184,62.1,87.04,393.04,118
1207241,184,62.1,87.04,396.37,119
1207243,184,62.1,87.04,399.7,120
1207245,184,61.79,86.84,403.04,121
1207247,184,61.79,86.84,406.37,122
1207249,184,61.48,86.84,409.7,123
1207251,184,60.86,86.84,413.03,124
1207256,184,61.38,86.73,416.36,125
1207258,184,61.38,86.73,419.69,126
1207263,184,60.44,86.73,423.02,127
1207265,184,59.82,86.53,426.35,128
1207267,184,59.62,86.53,429.68,129
1207269,184,59,86.94,433.01,130
1207271,184,59,86.94,436.34,131
1207273,184,59,86.84,439.68,132
1207275,184,59,86.84,443.01,133
1207277,184,58.79,86.73,446.34,134
1207279,184,58.79,86.73,449.67,135
1207281,184,58.79,86.73,453,136
1207283,184,58.79,86.73,456.33,137
1207285,184,58.58,86.84,459.66,138
1207287,184,58.06,86.94,462.99,139
1207289,184,58.06,86.94,466.32,140
1207291,184,57.55,86.94,469.65,141
1207293,184,57.55,86.94,472.98,142
1207295,184,57.86,87.15,476.32,143
1207297,184,57.86,87.15,479.65,144
1207299,184,57.86,87.15,482.98,145
1207301,184,57.75,87.04,486.31,146
1207303,184,57.34,87.04,489.64,147
1207305,184,57.13,87.04,492.97,148
1207307,184,56.41,87.15,496.3,149
1207309,184,56.41,87.15,499.63,150
1207311,184,56.41,87.04,502.96,151
1207313,184,55.79,87.04,506.29,152
1207315,184,55.79,87.04,509.62,153
1207317,184,55.79,87.04,512.95,154
1207319,184,58.79,87.15,516.29,155
1207321,184,58.79,86.73,519.62,156
1207323,184,58.79,86.73,522.95,157
1207325,184,58.79,86.73,526.28,158
1207327,184,58.48,86.73,529.61,159
1207329,184,58.48,86.73,532.94,160
1207331,184,59,86.73,536.27,161
1207333,184,59,86.73,539.6,162
1207335,184,58.48,86.63,542.93,163
1207337,184,58.27,87.15,546.26,164
1207342,184,57.79,86.97,549.59,165
1207344,184,57.51,86.97,552.93,166
1207346,184,57.44,86.97,556.26,167
1207348,184,57.44,86.97,559.59,168
1207350,184,57.44,86.97,562.92,169
1207352,184,57.17,86.97,566.25,170
1207354,184,56.34,87.11,569.58,171
1207356,184,55.99,87.18,572.91,172
1207358,184,55.99,87.18,576.24,173
1207364,184,56.06,87.32,579.57,174
1207366,184,56.06,87.32,582.9,175
1207368,184,56.06,87.32,586.23,176
1207370,184,56.48,87.25,589.56,177
1207372,184,56.48,87.25,592.9,178
1207374,184,57.3,87.04,596.23,179
1207376,184,57.3,87.04,599.56,180
1207378,184,57.3,87.04,602.89,181
1207380,184,57.3,87.04,606.22,182
1207382,184,56.68,86.97,609.55,183
1207384,184,56.34,87.04,612.88,184
1207386,184,56.27,87.32,616.21,185
1207388,184,56.27,87.32,619.54,186
1207390,184,56.27,87.32,622.87,187
1207392,184,56.27,87.32,626.2,188
1207394,184,56.89,86.97,629.54,189
1207396,184,56.34,87.25,632.87,190
1207398,184,55.92,87.39,636.2,191
1207400,184,56.34,87.18,639.53,192
1207402,184,56.34,87.18,642.86,193
1207404,184,56.34,87.18,646.19,194
1207406,184,56.34,87.18,649.52,195
1207408,184,56.34,87.18,652.85,196
1207412,184,56.2,87.39,656.18,197
1207414,184,56.2,87.39,659.51,198
1207416,184,56.2,87.39,662.84,199
1207421,190,73.38,89.8,0,0
1207423,190,72.97,89.73,3.33,1
1207425,190,72.28,89.73,6.66,2
1207427,190,71.59,89.67,9.99,3
1207429,190,70.97,89.46,13.32,4
1207431,190,70.41,89.32,16.65,5
1207433,190,70.55,89.46,19.99,6
1207435,190,70.41,89.46,23.32,7
1207437,190,69.72,89.39,26.65,8
1207439,190,69.72,89.39,29.98,9
1207441,190,69.79,89.25,33.31,10
1207443,190,69.03,89.25,36.64,11
1207445,190,68.41,89.39,39.97,12
1207447,190,68.21,89.39,43.3,13
1207449,190,68.21,89.39,46.63,14
1207451,190,68.34,89.32,49.96,15
1207453,190,68,89.39,53.29,16
1207455,190,67.79,89.39,56.62,17
1207457,190,67.86,89.39,59.96,18
1207459,190,67.86,89.39,63.29,19
1207461,190,67.79,89.25,66.62,20
1207463,190,67.45,89.25,69.95,21
1207465,190,67.45,89.25,73.28,22
1207467,190,67.59,89.25,76.61,23
1207469,190,67.59,89.25,79.94,24
1207471,190,67.65,89.32,83.27,25
1207473,190,67.31,89.46,86.6,26
1207475,190,66.76,89.32,89.93,27
1207477,190,66.55,89.18,93.26,28
1207479,190,65.65,89.04,96.6,29
1207481,190,64.76,89.04,99.93,30
1207483,190,64.48,89.11,103.26,31
1207485,190,63.93,89.11,106.59,32
1207487,190,63.93,89.11,109.92,33
1207489,190,63.45,89.11,113.25,34
1207491,190,63.51,89.11,116.58,35
1207493,190,63.45,89.11,119.91,36
1207495,190,63.31,89.11,123.24,37
1207497,190,62.82,89.11,126.57,38
1207499,190,62.41,89.04,129.9,39
1207501,190,62.07,89.04,133.23,40
1207503,190,61.79,89.11,136.57,41
1207505,190,61.79,89.11,139.9,42
1207507,190,61.31,89.04,143.23,43
1207509,190,61.1,89.04,146.56,44
1207511,190,60.75,88.91,149.89,45
1207513,190,59.93,88.91,153.22,46
1207515,190,59.72,88.91,156.55,47
1207517,190,59.44,88.84,159.88,48
1207520,190,58.89,88.35,163.21,49
1207522,190,58.89,88.35,166.54,50
1207524,190,58.41,88.42,169.87,51
1207526,190,58.48,88.29,173.21,52
1207528,190,57.99,88.01,176.54,53
1207530,190,58.06,88.08,179.87,54
1207532,190,57.93,88.15,183.2,55
1207534,190,57.72,88.15,186.53,56
1207536,190,57.1,88.08,189.86,57
1207538,190,56.61,88.01,193.19,58
1207540,190,56.27,88.01,196.52,59
1207542,190,55.58,87.87,199.85,60
1207544,190,54.82,87.8,203.18,61
1207546,190,54.2,87.73,206.51,62
1207548,190,54.13,87.73,209.85,63
1207550,190,53.92,87.8,213.18,64
1207552,190,54.06,87.66,216.51,65
1207554,190,53.92,87.66,219.84,66
1207556,190,53.58,87.53,223.17,67
1207558,190,53.44,87.53,226.5,68
1207560,190,53.65,87.6,229.83,69
1207562,190,53.03,87.6,233.16,70
1207564,190,53.03,87.32,236.49,71
1207566,190,52.47,87.25,239.82,72
1207568,190,51.78,87.18,243.15,73
1207570,190,51.58,87.32,246.48,74
1207572,190,51.58,87.18,249.82,75
1207574,190,51.78,87.18,253.15,76
1207576,190,51.51,87.25,256.48,77
1207578,190,51.58,87.46,259.81,78
1207580,190,51.51,87.39,263.14,79
1207582,190,51.3,87.32,266.47,80
1207584,190,51.3,87.32,269.8,81
1207586,190,51.37,87.66,273.13,82
1207588,190,51.16,87.53,276.46,83
1207590,190,50.89,87.39,279.79,84
1207592,190,51.09,87.39,283.12,85
1207594,190,50.96,87.6,286.46,86
1207596,190,50.61,87.46,289.79,87
1207598,190,51.03,87.6,293.12,88
1207600,190,50.96,87.39,296.45,89
1207602,190,50.34,87.25,299.78,90
1207672,192,49.44,87.25,303.11,91
1207674,192,48.68,87.32,306.44,92
1207676,192,47.71,87.32,309.77,93
1207678,192,47.71,87.32,313.1,94
1207680,192,47.44,87.32,316.43,95
1207682,192,47.44,87.32,319.76,96
1207684,192,46.54,87.46,323.09,97
1207686,192,46.4,87.46,326.43,98
1207688,192,46.13,87.39,329.76,99
1207690,192,45.85,87.39,333.09,100
1207692,192,45.64,87.46,336.42,101
1207694,192,45.57,87.46,339.75,102
1207696,192,45.57,87.32,343.08,103
1207698,192,45.57,87.25,346.41,104
1207700,192,45.85,86.97,349.74,105
1207702,192,45.71,87.11,353.07,106
1207704,192,45.71,87.11,356.4,107
1207706,192,45.44,87.11,359.73,108
1207708,192,44.95,87.32,363.07,109
1207712,192,44.75,87.46,366.4,110
1207778,192,44.47,87.87,369.73,111
1207780,192,44.26,88.15,373.06,112
1207782,192,44.26,88.15,376.39,113
1207784,192,43.99,88.29,379.72,114
1207786,192,43.64,88.77,383.05,115
1207788,192,43.37,88.84,386.38,116
1207790,192,43.37,89.11,389.71,117
1207792,192,42.68,89.53,393.04,118
1207794,192,42.47,89.6,396.37,119
1207796,192,42.47,89.6,399.7,120
1207798,192,42.33,90.01,403.04,121
1207800,192,42.47,90.29,406.37,122
1207802,192,42.4,90.29,409.7,123
1207804,192,42.4,90.08,413.03,124
1207806,192,42.4,90.08,416.36,125
1207808,192,42.12,90.42,419.69,126
1207810,192,41.85,90.98,423.02,127
1207812,192,41.78,91.39,426.35,128
1207814,192,41.78,91.74,429.68,129
1207816,192,41.78,92.22,433.01,130
1207818,192,41.78,92.22,436.34,131
1207820,192,41.78,92.22,439.68,132
1207822,192,41.78,92.22,443.01,133
1207824,192,41.78,92.22,446.34,134
1207826,192,41.78,92.22,449.67,135
1207828,192,41.78,92.22,453,136
1207830,192,41.5,92.49,456.33,137
1207832,192,41.5,92.91,459.66,138
1207834,192,41.37,93.25,462.99,139
1207836,192,41.37,93.25,466.32,140
1207838,192,41.02,93.87,469.65,141
1207840,192,40.68,94.08,472.98,142
1207842,192,40.47,94.36,476.32,143
1207844,192,40.47,94.5,479.65,144
1207846,192,40.26,94.77,482.98,145
1207848,192,40.26,94.77,486.31,146
1207850,192,39.71,95.19,489.64,147
1207852,192,39.57,95.19,492.97,148
1207854,192,39.57,95.25,496.3,149
1207856,192,39.57,95.25,499.63,150
1207858,192,39.57,95.25,502.96,151
1207861,192,40.25,94.75,506.29,152
1207864,192,40.21,94.79,509.62,153
1207868,192,40.21,94.76,512.95,154
1207872,192,40.17,94.8,516.29,155
1207876,192,40.37,94.6,519.62,156
1207879,192,40.22,94.77,522.95,157
1207882,192,40.34,94.65,526.28,158
1207886,192,40.2,94.73,529.61,159
1207889,192,40.38,94.59,532.94,160
1207894,192,40.3,94.62,536.27,161
1207897,192,39.64,95.74,539.6,162
1207899,192,39.43,95.67,542.93,163
1207901,192,39.43,95.67,546.26,164
1207903,192,39.43,95.67,549.59,165
1207905,192,39.43,95.67,552.93,166
1207907,192,39.43,95.67,556.26,167
1207909,192,39.43,95.67,559.59,168
1207911,192,39.43,95.67,562.92,169
1207913,192,39.43,95.67,566.25,170
1207915,192,39.43,95.67,569.58,171
1207917,192,39.43,95.67,572.91,172
1207919,192,39.43,95.67,576.24,173
1207921,192,39.43,95.67,579.57,174
1207923,192,39.43,95.67,582.9,175
1207925,192,39.43,95.67,586.23,176
1207927,192,39.43,95.67,589.56,177
1207929,192,39.43,95.67,592.9,178
1207931,192,39.43,95.67,596.23,179
1207933,192,39.43,95.67,599.56,180
1207935,192,39.43,95.67,602.89,181
1207937,192,39.43,95.67,606.22,182
1207939,192,39.43,95.67,609.55,183
1207941,192,39.43,95.67,612.88,184
1207943,192,39.43,95.67,616.21,185
1207945,192,39.43,95.67,619.54,186
1207947,192,39.43,95.67,622.87,187
1207949,192,39.43,95.67,626.2,188
1207951,192,39.43,95.67,629.54,189
1207953,192,39.43,95.67,632.87,190
1207955,192,39.43,95.67,636.2,191
1207957,192,39.43,95.67,639.53,192
1207959,192,39.43,95.67,642.86,193
1207961,192,39.43,95.67,646.19,194
1207963,192,39.43,95.67,649.52,195
1207965,192,39.43,95.67,652.85,196
1207967,192,39.43,95.67,656.18,197
1207969,192,39.43,95.67,659.51,198
1207971,192,39.43,95.67,662.84,199
1207999,200,73.59,90.63,0,0
1208001,200,73.52,90.84,3.33,1
1208003,200,72.48,90.49,6.66,2
1208005,200,72.14,90.42,9.99,3
1208007,200,71.52,90.42,13.32,4
1208009,200,71.52,90.42,16.65,5
1208011,200,71.24,90.42,19.99,6
1208013,200,70.69,90.29,23.32,7
1208015,200,70.55,90.22,26.65,8
1208017,200,70.62,90.01,29.98,9
1208019,200,70.69,90.15,33.31,10
1208021,200,70.55,90.15,36.64,11
1208023,200,70.41,90.22,39.97,12
1208025,200,70.35,90.22,43.3,13
1208027,200,70.35,90.22,46.63,14
1208029,200,70.21,90.15,49.96,15
1208031,200,70.07,90.22,53.29,16
1208033,200,69.72,90.22,56.62,17
1208035,200,68.76,90.15,59.96,18
1208037,200,68.21,90.15,63.29,19
1208039,200,68.21,90.15,66.62,20
1208041,200,68,90.15,69.95,21
1208043,200,68,90.15,73.28,22
1208045,200,67.93,90.15,76.61,23
1208047,200,67.59,90.08,79.94,24
1208049,200,66.9,90.08,83.27,25
1208051,200,66.83,90.08,86.6,26
1208053,200,65.93,89.94,89.93,27
1208055,200,65.58,89.94,93.26,28
1208057,200,64.96,90.01,96.6,29
1208059,200,63.86,90.01,99.93,30
1208061,200,63.38,89.8,103.26,31
1208063,200,62.62,89.73,106.59,32
1208065,200,62.55,89.73,109.92,33
1208067,200,62.55,89.73,113.25,34
1208069,200,62.2,89.73,116.58,35
1208071,200,61.93,89.67,119.91,36
1208073,200,61.79,89.67,123.24,37
1208075,200,61.17,89.6,126.57,38
1208077,200,60.89,89.53,129.9,39
1208079,200,60.55,89.39,133.23,40
1208081,200,59.93,89.39,136.57,41
1208083,200,59.72,89.32,139.9,42
1208085,200,59.72,89.32,143.23,43
1208087,200,59.51,89.39,146.56,44
1208089,200,59.31,89.39,149.89,45
1208091,200,58.89,89.39,153.22,46
1208093,200,58.62,89.39,156.55,47
1208095,200,58.41,89.39,159.88,48
1208097,200,58.41,89.04,163.21,49
1208099,200,58.34,88.91,166.54,50
1208101,200,57.72,88.84,169.87,51
1208103,200,57.17,88.77,173.21,52
1208105,200,56.82,88.77,176.54,53
1208107,200,56.48,88.77,179.87,54
1208109,200,56.41,88.77,183.2,55
1208111,200,55.58,88.63,186.53,56
1208113,200,55.17,88.63,189.86,57
1208116,200,54.89,88.63,193.19,58
1208118,200,54.68,88.49,196.52,59
1208120,200,54.13,88.35,199.85,60
1208122,200,53.65,88.29,203.18,61
1208124,200,52.82,88.08,206.51,62
1208126,200,52.34,88.08,209.85,63
1208128,200,52.41,88.08,213.18,64
1208130,200,52.41,88.08,216.51,65
1208132,200,52.27,88.01,219.84,66
1208134,200,52.13,87.94,223.17,67
1208136,200,51.85,88.01,226.5,68
1208138,200,51.85,88.01,229.83,69
1208140,200,51.65,88.08,233.16,70
1208142,200,51.16,88.08,236.49,71
1208144,200,50.4,88.15,239.82,72
1208146,200,50.4,88.15,243.15,73
1208148,200,50.34,88.15,246.48,74
1208150,200,50.34,88.15,249.82,75
1208152,200,50.34,88.15,253.15,76
1208154,200,50.27,88.15,256.48,77
1208156,200,50.27,88.15,259.81,78
1208158,200,49.92,88.29,263.14,79
1208160,200,49.92,88.29,266.47,80
1208162,200,50.06,88.35,269.8,81
1208164,200,50.06,88.42,273.13,82
1208166,200,50.06,88.42,276.46,83
1208168,200,50.06,88.42,279.79,84
1208170,200,50.06,88.15,283.12,85
1208172,200,50.06,88.15,286.46,86
1208177,200,49.71,88.22,289.79,87
1208179,200,49.85,88.15,293.12,88
1208181,200,49.44,88.08,296.45,89
1208183,200,49.09,88.15,299.78,90
1208185,200,49.09,88.15,303.11,91
1208187,200,48.96,88.15,306.44,92
1208189,200,48.89,88.22,309.77,93
1208191,200,48.89,88.22,313.1,94
1208193,200,48.89,88.22,316.43,95
1208195,200,48.75,88.15,319.76,96
1208197,200,48.75,88.15,323.09,97
1208199,200,48.75,88.15,326.43,98
1208201,200,48.75,88.15,329.76,99
1208203,200,48.75,88.15,333.09,100
1208205,200,48.27,88.08,336.42,101
1208207,200,48.27,88.08,339.75,102
1208209,200,48.2,88.22,343.08,103
1208211,200,47.92,88.22,346.41,104
1208213,200,47.58,88.15,349.74,105
1208215,200,47.23,88.15,353.07,106
1208217,200,46.95,88.15,356.4,107
1208219,200,46.4,88.01,359.73,108
1208221,200,45.92,88.29,363.07,109
1208223,200,45.92,88.29,366.4,110
1208225,200,45.51,88.29,369.73,111
1208227,200,45.78,87.87,373.06,112
1208229,200,45.51,87.87,376.39,113
1208231,200,45.3,88.29,379.72,114
1208233,200,44.82,88.49,383.05,115
1208235,200,44.47,88.77,386.38,116
1208237,200,44.47,88.77,389.71,117
1208239,200,43.99,89.11,393.04,118
1208241,200,44.19,88.91,396.37,119
1208243,200,44.19,89.04,399.7,120
1208245,200,44.06,89.18,403.04,121
1208247,200,43.78,89.6,406.37,122
1208249,200,43.78,89.6,409.7,123
1208251,200,43.78,89.6,413.03,124
1208253,200,43.78,89.6,416.36,125
1208255,200,43.44,89.87,419.69,126
1208257,200,43.3,90.22,423.02,127
1208259,200,42.95,90.36,426.35,128
1208261,200,43.09,90.56,429.68,129
1208263,200,43.09,90.7,433.01,130
1208265,200,43.09,90.7,436.34,131
1208267,200,43.09,90.7,439.68,132
1208269,200,43.09,90.7,443.01,133
1208271,200,43.09,90.7,446.34,134
1208273,200,43.09,90.7,449.67,135
1208275,200,43.09,90.36,453,136
1208277,200,42.95,90.49,456.33,137
1208279,200,42.95,90.49,459.66,138
1208281,200,42.95,90.49,462.99,139
1208283,200,42.95,90.49,466.32,140
1208285,200,42.95,90.49,469.65,141
1208287,200,42.95,90.49,472.98,142
1208289,200,43.02,90.49,476.32,143
1208291,200,42.95,90.49,479.65,144
1208293,200,42.95,90.49,482.98,145
1208295,200,42.88,90.49,486.31,146
1208297,200,42.95,90.49,489.64,147
1208299,200,42.95,90.49,492.97,148
1208301,200,42.95,90.49,496.3,149
1208303,200,42.95,90.49,499.63,150
1208305,200,42.95,90.49,502.96,151
1208307,200,42.95,90.49,506.29,152
1208309,200,42.95,90.49,509.62,153
1208311,200,42.95,90.49,512.95,154
1208313,200,42.95,90.49,516.29,155
1208315,200,42.88,90.49,519.62,156
1208317,200,42.88,90.49,522.95,157
1208319,200,43.09,90.36,526.28,158
1208321,200,43.3,90.01,529.61,159
1208323,200,43.3,90.01,532.94,160
1208325,200,43.3,90.01,536.27,161
1208327,200,43.3,90.01,539.6,162
1208329,200,43.3,90.01,542.93,163
1208331,200,43.3,90.01,546.26,164
1208333,200,43.3,90.01,549.59,165
1208335,200,43.16,90.15,552.93,166
1208337,200,43.16,90.15,556.26,167
1208339,200,43.16,90.15,559.59,168
1208341,200,42.88,90.42,562.92,169
1208343,200,42.88,90.42,566.25,170
1208345,200,42.88,90.42,569.58,171
1208347,200,42.88,90.42,572.91,172
1208349,200,42.88,90.42,576.24,173
1208353,200,42.95,90.77,579.57,174
1208355,200,43.57,90.91,582.9,175
1208357,200,43.57,90.91,586.23,176
1208359,200,43.57,90.91,589.56,177
1208361,200,43.57,90.91,592.9,178
1208363,200,43.57,90.91,596.23,179
1208365,200,43.57,90.91,599.56,180
1208367,200,43.5,90.91,602.89,181
1208369,200,43.5,90.91,606.22,182
1208371,200,43.5,90.91,609.55,183
1208373,200,43.44,90.91,612.88,184
1208375,200,43.44,91.25,616.21,185
1208377,200,43.44,91.25,619.54,186
1208379,200,43.44,91.25,622.87,187
1208381,200,42.95,91.74,626.2,188
1208383,200,42.95,91.74,629.54,189
1208385,200,42.88,91.74,632.87,190
1208387,200,42.88,91.74,636.2,191
1208389,200,42.88,91.87,639.53,192
1208392,200,42.54,91.94,642.86,193
1208394,200,42.47,92.15,646.19,194
1208396,200,41.85,92.15,649.52,195
1208398,200,41.85,92.15,652.85,196
1208400,200,41.64,92.36,656.18,197
1208402,200,41.02,92.91,659.51,198
1208404,200,40.26,93.67,662.84,199
1208629,207,129.34,82.63,133.23,40
1208627,207,129.34,82.63,136.57,41
1208625,207,129.34,82.63,139.9,42
1208623,207,129.34,82.63,143.23,43
1208621,207,129.34,82.63,146.56,44
1208619,207,129.34,82.63,149.89,45
1208617,207,129.34,82.63,153.22,46
1208615,207,129.34,82.63,156.55,47
1208613,207,129.34,82.97,159.88,48
1208611,207,129.34,82.97,163.21,49
1208609,207,129.34,82.97,166.54,50
1208607,207,129.34,82.97,169.87,51
1208600,207,129.27,82.49,173.21,52
1208598,207,129.27,82.49,176.54,53
1208596,207,129.27,82.49,179.87,54
1208594,207,129.27,82.49,183.2,55
1208592,207,129.27,82.49,186.53,56
1208590,207,129.27,82.49,189.86,57
1208588,207,129.27,82.49,193.19,58
1208586,207,129.27,82.49,196.52,59
1208584,207,129.27,82.49,199.85,60
1208582,207,129.27,82.49,203.18,61
1208580,207,129.06,82.35,206.51,62
1208578,207,129.06,82.35,209.85,63
1208576,207,129.06,82.35,213.18,64
1208574,207,129.06,82.35,216.51,65
1208572,207,129.06,82.35,219.84,66
1208570,207,129.06,82.35,223.17,67
1208568,207,129.06,82.35,226.5,68
1208566,207,129.06,82.35,229.83,69
1208564,207,129.06,82.35,233.16,70
1208562,207,129.06,82.35,236.49,71
1208560,207,129.06,82.35,239.82,72
1208558,207,129.06,82.35,243.15,73
1208556,207,129.06,82.35,246.48,74
1208554,207,129.06,82.35,249.82,75
1208552,207,129.06,82.35,253.15,76
1208550,207,129.06,82.35,256.48,77
1208548,207,129.06,82.35,259.81,78
1208546,207,129.06,82.35,263.14,79
1208544,207,129.06,82.35,266.47,80
1208542,207,129.06,82.35,269.8,81
1208540,207,129.06,82.35,273.13,82
1208538,207,129.06,82.35,276.46,83
1208536,207,129.06,82.35,279.79,84
1208534,207,129.2,82.35,283.12,85
1208532,207,129.2,82.35,286.46,86
1208530,207,129.2,82.35,289.79,87
1208528,207,129.27,82.35,293.12,88
1208526,207,129.27,82.35,296.45,89
1208524,207,129.27,82.35,299.78,90
1208522,207,129.27,82.35,303.11,91
1208520,207,129.27,82.35,306.44,92
1208518,207,129.27,82.35,309.77,93
1208516,207,129.27,82.35,313.1,94
1208514,207,129.27,82.35,316.43,95
1208512,207,129.27,82.35,319.76,96
1208510,207,129.27,82.35,323.09,97
1208508,207,129.27,82.35,326.43,98
1208506,207,129.27,82.35,329.76,99
1208504,207,129.27,82.35,333.09,100
1208502,207,129.27,82.35,336.42,101
1208500,207,129.34,82.01,339.75,102
1208498,207,129.34,82.01,343.08,103
1208496,207,129.48,82.01,346.41,104
1208494,207,129.75,81.66,349.74,105
1208492,207,129.75,81.18,353.07,106
1208490,207,129.96,80.9,356.4,107
1208488,207,130.24,80.42,359.73,108
1208486,207,130.51,80.07,363.07,109
1208480,207,130.86,79.73,366.4,110
1208478,207,130.86,79.73,369.73,111
1208476,207,131.2,79.45,373.06,112
1208474,207,131.2,79.45,376.39,113
1208470,207,131.55,79.32,379.72,114
1208468,207,131.96,78.9,383.05,115
1208466,207,132.51,78.49,386.38,116
1208464,207,133.07,78.35,389.71,117
1208462,207,133.41,78.21,393.04,118
1208460,207,134.1,77.87,396.37,119
1208458,207,135.34,77.87,399.7,120
1208456,207,136.59,77.8,403.04,121
1208454,207,137.62,78.07,406.37,122
1208452,207,138.31,78.35,409.7,123
1208450,207,139.21,78.28,413.03,124
1208448,207,139.76,78.35,416.36,125
1208446,207,140.86,79.04,419.69,126
1208444,207,140.59,79.32,423.02,127
1211057,207,140.52,79.87,426.35,128
1208428,207,140.17,80.76,429.68,129
1208430,207,140.17,80.76,433.01,130
1210689,209,139.67,63.76,123.24,37
1210693,209,139.83,63.86,126.57,38
1210696,209,139.21,63.65,129.9,39
1210699,209,139.16,63.24,133.23,40
1210701,209,138.69,63.29,136.57,41
1210703,209,138.33,63.29,139.9,42
1210707,209,138.74,63.08,143.23,43
1210709,209,138.17,63.19,146.56,44
1210711,209,137.76,63.24,149.89,45
1210713,209,137.4,63.55,153.22,46
1210715,209,137.19,63.6,156.55,47
1210717,209,137.09,63.7,159.88,48
1210719,209,137.09,63.5,163.21,49
1210723,209,138.74,64.07,166.54,50
1210725,209,139,63.96,169.87,51
1210727,209,139.83,63.96,173.21,52
1210729,209,139.31,63.55,176.54,53
1210731,209,138.64,63.5,179.87,54
