Spot ID,Track ID,x (micrón),y (micrón),t (sec),Frame
4860,4,33.32050297,7.222875643,550.2028643,165
4864,4,33.43637798,6.810875606,553.5374271,166
4866,4,32.99862794,6.450375574,556.8719899,167
4870,4,32.76687792,6.141375547,560.2065528,168
4874,4,32.6252529,6.102750543,563.5411156,169
4876,4,32.6123779,6.012625535,566.8756784,170
4880,4,32.30337788,5.832375519,570.2102412,171
4884,4,31.95575284,5.626375501,573.544804,172
4888,4,31.64675282,5.497625489,576.8793668,173
4892,4,31.17037777,5.484750488,580.2139296,174
4898,4,30.99012776,5.253000468,583.5484925,175
4904,4,30.70687773,4.892500435,586.8830553,176
4909,4,30.3335027,4.60925041,590.2176181,177
4911,4,29.83137765,4.596375409,593.5521809,178
4913,4,29.49662763,4.338875386,596.8867437,179
4915,4,29.1618776,4.248750378,600.2213065,180
4917,4,28.37650253,4.27450038,603.5558693,181
4921,4,27.96450249,4.287375382,606.8904322,182
4925,4,27.93875249,4.37750039,610.224995,183
4927,4,27.88725248,4.454750396,613.5595578,184
4931,4,27.91300248,4.519125402,616.8941206,185
4935,4,28.00312749,4.429000394,620.2286834,186
4939,4,27.77137747,4.235875377,623.5632462,187
4941,4,27.43662744,4.15862537,626.897809,188
4945,4,27.37225244,4.15862537,630.2323719,189
4949,4,27.88725248,4.519125402,633.5669347,190
4951,4,28.1061275,4.725125421,636.9014975,191
4957,4,28.26062752,4.570625407,640.2360603,192
4959,4,28.50525254,4.4933754,643.5706231,193
4963,4,28.50525254,4.480500399,646.9051859,194
4965,4,29.02025258,4.480500399,650.2397487,195
4969,4,28.96875258,4.480500399,653.5743116,196
4973,4,28.65975255,4.454750396,656.9088744,197
4975,4,28.20912751,4.429000394,660.2434372,198
4981,4,28.40225253,4.403250392,663.578,199
4986,5,94.27075839,78.58042366,0,0
4988,5,94.50250841,78.76067368,3.334562814,1
4990,5,94.68275843,78.87225702,6.669125628,2
4992,5,94.70850843,78.94092369,10.00368844,3
4994,5,94.66559176,78.89800702,13.33825126,4
4998,5,94.62267509,78.89800702,16.67281407,5
5003,5,94.51967508,78.82934035,20.00737688,6
5005,5,94.41667507,78.71775701,23.3419397,7
5009,5,94.31367506,78.62334033,26.67650251,8
5016,5,94.25359172,78.614757,30.01106533,9
5018,5,94.21067505,78.56325699,33.34562814,10
5024,5,94.16775838,78.51175699,36.68019095,11
5026,5,94.09050837,78.42592365,40.01475377,12
5030,5,94.09909171,78.42592365,43.34931658,13
5032,5,94.03900837,78.37442364,46.6838794,14
5034,5,93.9960917,78.38300698,50.01844221,15
5038,5,93.95317503,78.29717364,53.35300503,16
5040,5,93.92742503,78.29717364,56.68756784,17
5044,5,93.88450836,78.28000697,60.02213065,18
5048,5,93.85017502,78.27142363,63.35669347,19
5052,5,93.82442502,78.27142363,66.69125628,20
5054,5,93.78150835,78.25425696,70.0258191,21
5056,5,93.79867501,78.22850696,73.36038191,22
5058,5,93.83300835,78.24567363,76.69494472,23
5060,5,93.86734169,78.27142363,80.02950754,24
5064,5,94.11625838,78.50317365,83.36407035,25
5070,5,94.16775838,78.48600699,86.69863317,26
5074,5,94.18492505,78.48600699,90.03319598,27
5076,5,94.21925839,78.53750699,93.36775879,28
5078,5,94.15059171,78.50317365,96.70232161,29
5082,5,94.15917505,78.47742365,100.0368844,30
5084,5,94.08192504,78.46025698,103.3714472,31
5088,5,94.05617504,78.42592365,106.7060101,32
5092,5,94.09050837,78.43450698,110.0405729,33
5094,5,94.09050837,78.46884032,113.3751357,34
5096,5,94.09909171,78.49459032,116.7096985,35
5100,5,94.11625838,78.50317365,120.0442613,36
5104,5,94.10767504,78.52034032,123.3788241,37
5108,5,94.16775838,78.49459032,126.7133869,38
5110,5,94.22784172,78.53750699,130.0479497,39
5112,5,94.18492505,78.46884032,133.3825126,40
5114,5,93.9960917,78.35725697,136.7170754,41
5118,5,93.94459169,78.2885903,140.0516382,42
5120,5,93.9703417,78.33150697,143.386201,43
5122,5,93.88450836,78.33150697,146.7207638,44
5126,5,93.88450836,78.32292364,150.0553266,45
5130,5,93.83300835,78.2628403,153.3898894,46
5134,5,93.83300835,78.22850696,156.7244523,47
5136,5,93.81584168,78.19417363,160.0590151,48
5138,5,93.81584168,78.19417363,163.3935779,49
5140,5,93.77292501,78.16842362,166.7281407,50
5144,5,93.74717501,78.11692362,170.0627035,51
5146,5,93.75575834,78.14267362,173.3972663,52
5150,5,93.78150835,78.16842362,176.7318291,53
5152,5,93.73859168,78.20275696,180.066392,54
5156,5,93.73859168,78.19417363,183.4009548,55
5158,5,93.70425834,78.15984029,186.7355176,56
5160,5,93.72142501,78.14267362,190.0700804,57
5162,5,93.73000834,78.10834028,193.4046432,58
5166,5,93.71284167,78.08259028,196.739206,59
5170,5,93.65275834,78.03109028,200.0737688,60
5176,5,93.54117499,77.82509026,203.4083317,61
5178,5,93.53259166,77.72209025,206.7428945,62
5180,5,93.50684166,77.64484024,210.0774573,63
5182,5,93.42100831,77.5332569,213.4120201,64
5186,5,93.2922583,77.33584022,216.7465829,65
5188,5,93.12059162,77.1040902,220.0811457,66
5190,5,92.98325828,76.88950684,223.4157085,67
5194,5,93.01759161,76.94100685,226.7502714,68
5202,5,92.98325828,76.86375684,230.0848342,69
5204,5,93.03475828,76.88092351,233.419397,70
5206,5,93.06909162,76.86375684,236.7539598,71
5208,5,93.07767495,76.81225684,240.0885226,72
5210,5,93.02617495,76.84659017,243.4230854,73
5212,5,93.02617495,76.96675685,246.7576482,74
5214,5,93.01759161,76.98392352,250.0922111,75
5218,5,92.99184161,76.93242351,253.4267739,76
5222,5,93.01759161,76.90667351,256.7613367,77
5228,5,92.96609161,76.87234017,260.0958995,78
5230,5,92.96609161,76.84659017,263.4304623,79
5234,5,92.94034161,76.8036735,266.7650251,80
5236,5,92.88025827,76.8036735,270.0995879,81
5240,5,92.8888416,76.76075683,273.4341508,82
5242,5,92.8630916,76.70925683,276.7687136,83
5244,5,92.89742493,76.70067349,280.1032764,84
5246,5,92.87167493,76.68350682,283.4378392,85
5248,5,92.80300826,76.58909015,286.772402,86
5252,5,92.75150825,76.48609014,290.1069648,87
5256,5,92.75150825,76.46034014,293.4415276,88
5258,5,92.76009159,76.51184014,296.7760905,89
5260,5,92.76867492,76.48609014,300.1106533,90
5262,5,92.74292492,76.50325681,303.4452161,91
5264,5,92.76009159,76.50325681,306.7797789,92
5266,5,92.71717492,76.39167347,310.1143417,93
5268,5,92.63992491,76.32300679,313.4489045,94
5270,5,92.64850825,76.30584012,316.7834673,95
5278,5,92.65709158,76.28867346,320.1180302,96
5280,5,93.00042494,77.03542352,323.452593,97
5282,5,92.93175827,76.88950684,326.7871558,98
5284,5,92.87167493,76.81225684,330.1217186,99
5288,5,92.85450826,76.74359016,333.4562814,100
5290,5,92.82875826,76.64917349,336.7908442,101
5292,5,92.79442493,76.60625682,340.125407,102
5294,5,92.76867492,76.56334015,343.4599698,103
5296,5,92.72575825,76.44317347,346.7945327,104
5298,5,92.75150825,76.48609014,350.1290955,105
5300,5,92.69142492,76.44317347,353.4636583,106
5302,5,92.65709158,76.44317347,356.7982211,107
5306,5,92.62275824,76.40884013,360.1327839,108
5308,5,92.60559158,76.43459014,363.4673467,109
5312,5,92.63134158,76.48609014,366.8019095,110
5314,5,92.5111749,76.22859012,370.1364724,111
5318,5,92.31375822,76.06550677,373.4710352,112
5322,5,91.93609152,75.52475672,376.805598,113
5324,5,91.76442483,75.3187567,380.1401608,114
5326,5,91.67859149,75.08700668,383.4747236,115
5330,5,91.7815915,74.76083999,386.8092864,116
5334,5,91.91034151,74.42608996,390.1438492,117
5338,5,92.00475819,73.90250658,393.4784121,118
5342,5,92.29659155,73.66217322,396.8129749,119
5350,5,92.27942488,73.29308986,400.1475377,120
5354,5,92.4854249,72.89825649,403.4821005,121
5358,5,92.45109156,72.22875643,406.8166633,122
5362,5,92.5369249,71.43050636,410.1512261,123
5366,5,92.57984157,71.05283966,413.4857889,124
5370,5,92.66567491,70.72667296,416.8203518,125
5374,5,92.82875826,70.21167292,420.1549146,126
5376,5,92.93175827,69.64517287,423.4894774,127
5380,5,93.01759161,69.63658953,426.8240402,128
5382,5,93.35234164,69.85975622,430.158603,129
5384,5,93.74717501,70.17733958,433.4931658,130
5386,5,94.32225839,70.92408965,436.8277286,131
5392,5,94.62267509,71.5163397,440.1622915,132
5394,5,94.65700842,71.61075637,443.4968543,133
5396,5,94.4252584,71.22450634,446.8314171,134
5398,5,94.20638338,70.68375629,450.1659799,135
5400,5,93.79438335,69.93700622,453.5005427,136
5406,5,93.88450836,69.13875615,456.8351055,137
5410,5,93.78150835,69.01000614,460.1696683,138
5416,5,93.82013335,68.71388112,463.5042312,139
5418,5,93.84588335,68.31475608,466.838794,140
5422,5,93.63988333,67.73538103,470.1733568,141
5426,5,93.78150835,67.387756,473.5079196,142
5430,5,94.00038337,66.84700595,476.8424824,143
5434,5,94.16775838,66.39638091,480.1770452,144
5438,5,94.56688342,65.95863087,483.511608,145
5440,5,95.12050847,65.40500582,486.8461709,146
5446,5,95.5196335,64.72263076,490.1807337,147
5450,5,95.67413351,64.24625572,493.5152965,148
5454,5,95.75138352,63.89863069,496.8498593,149
5458,5,95.88013353,63.38363064,500.1844221,150
5464,5,96.29213357,62.84288059,503.5189849,151
5468,5,96.6526336,62.43088056,506.8535477,152
5472,5,97.11613364,61.92875551,510.1881106,153
5476,5,97.60538369,61.23350545,513.5226734,154
5480,5,97.81138371,60.75713041,516.8572362,155
5486,5,97.94013372,60.25500536,520.191799,156
5488,5,98.14613374,60.34513037,523.5263618,157
5490,5,98.19763374,60.02325534,526.8609246,158
5492,5,98.48088376,59.67563031,530.1954874,159
5496,5,98.94438381,59.09625526,533.5300503,160
5498,5,99.03450881,59.03188025,536.8646131,161
5500,5,98.9057588,58.99325525,540.1991759,162
5502,5,98.9057588,59.13488026,543.5337387,163
5504,5,98.8285088,59.05763026,546.8683015,164
5506,5,98.71263379,58.91600524,550.2028643,165
5508,5,98.69975878,58.87738024,553.5374271,166
5514,5,98.57100877,58.85163024,556.8719899,167
5518,5,98.67400878,58.83875524,560.2065528,168
5520,5,98.62250878,58.72288023,563.5411156,169
5522,5,98.17188374,58.56838021,566.8756784,170
5526,5,98.01738372,58.69713022,570.2102412,171
5530,5,98.10750873,58.67138022,573.544804,172
5532,5,97.90150871,58.80013023,576.8793668,173
5534,5,97.85000871,58.86450524,580.2139296,174
5536,5,97.68263369,58.95463025,583.5484925,175
5538,5,97.7727587,58.98038025,586.8830553,176
5542,5,98.14613374,58.67138022,590.2176181,177
5544,5,97.96588372,58.78725523,593.5521809,178
5546,5,97.81138371,58.90313024,596.8867437,179
5548,5,97.83713371,58.95463025,600.2213065,180
5550,5,98.14613374,58.83875524,603.5558693,181
5554,5,98.05600873,58.78725523,606.8904322,182
5556,5,98.10750873,58.65850522,610.224995,183
5558,5,98.23625874,58.72288023,613.5595578,184
5560,5,98.31350875,58.74863023,616.8941206,185
5564,5,98.18475874,58.69713022,620.2286834,186
5566,5,98.31350875,58.73575523,623.5632462,187
5568,5,98.53238377,58.60700522,626.897809,188
5570,5,98.72550879,58.51688021,630.2323719,189
5574,5,98.8542588,58.3752552,633.5669347,190
5576,5,98.72550879,58.4782552,636.9014975,191
5578,5,98.57100877,58.59413021,640.2360603,192
5580,5,98.8542588,58.4396302,643.5706231,193
5584,5,99.06025882,58.31088019,646.9051859,194
5586,5,99.36925884,58.05338017,650.2397487,195
5594,5,99.49800886,58.00188016,653.5743116,196
5596,5,99.58813386,57.93750516,656.9088744,197
5600,5,99.53663386,58.02763016,660.2434372,198
5602,5,99.56238386,57.92463016,663.578,199
5606,6,72.25450643,30.04166934,0,0
5610,6,72.39183978,29.97300267,3.334562814,1
5614,6,72.34033977,30.02450267,6.669125628,2
5616,6,72.35750644,29.99016934,10.00368844,3
5618,6,72.39183978,29.99016934,13.33825126,4
5620,6,72.61500646,29.61250264,16.67281407,5
5624,6,72.92400649,29.30350261,20.00737688,6
5628,6,73.28450652,29.01166925,23.3419397,7
5630,6,73.42183987,28.89150257,26.67650251,8
5632,6,73.61067322,28.59966921,30.01106533,9
5634,6,73.88533991,28.41083586,33.34562814,10
5636,6,74.03983992,28.22200251,36.68019095,11
5638,6,74.34883995,27.93016915,40.01475377,12
5642,6,74.4861733,27.79283581,43.34931658,13
5644,6,74.74367332,27.58683579,46.6838794,14
5648,6,74.88100666,27.39800244,50.01844221,15
5652,6,75.13850669,27.00316907,53.35300503,16
5656,6,75.22434003,26.84866906,56.68756784,17
5660,6,75.87667342,26.00750231,60.02213065,18
5664,6,76.25434012,25.69850229,63.35669347,19
5668,6,76.49467347,25.56116894,66.69125628,20
5673,6,76.51184014,25.59550228,70.0258191,21
5675,6,76.63200682,25.4753356,73.36038191,22
5677,6,76.88950684,25.32083559,76.69494472,23
5679,6,76.97534018,25.16633557,80.02950754,24
5681,6,77.26717354,24.97750222,83.36407035,25
5685,6,77.37017355,24.92600222,86.69863317,26
5687,6,77.37017355,24.87450221,90.03319598,27
5689,6,77.61050691,24.82300221,93.36775879,28
5691,6,77.69634025,24.73716887,96.70232161,29
5693,6,77.90234027,24.63416886,100.0368844,30
5699,6,77.52467357,24.7715022,103.3714472,31
5701,6,77.69634025,24.70283553,106.7060101,32
5703,6,77.78217359,24.61700219,110.0405729,33
5705,6,77.8851736,24.53116885,113.3751357,34
5709,6,78.07400695,24.47966885,116.7096985,35
5711,6,78.15984029,24.44533551,120.0442613,36
5713,6,78.36584031,24.35950217,123.3788241,37
5715,6,78.48600699,24.22216882,126.7133869,38
5717,6,78.58900699,24.18783549,130.0479497,39
5719,6,78.70917367,24.17066882,133.3825126,40
5721,6,78.77784034,23.99900214,136.7170754,41
5723,6,78.96667369,23.94750213,140.0516382,42
5725,6,79.20700705,23.84450212,143.386201,43
5727,6,79.53317375,23.79300212,146.7207638,44
5731,6,79.67050709,23.81016879,150.0553266,45
5733,6,79.79067377,23.69000211,153.3898894,46
5735,6,80.01384045,23.6385021,156.7244523,47
5739,6,80.0996738,23.62133544,160.0590151,48
5741,6,80.25417381,23.5870021,163.3935779,49
5743,6,80.76917386,23.44966875,166.7281407,50
5745,6,81.16400722,23.31233541,170.0627035,51
5747,6,81.43867391,23.22650207,173.3972663,52
5751,6,81.55884059,23.22650207,176.7318291,53
5753,6,81.69617394,23.19216873,180.066392,54
5755,6,81.69617394,23.12350206,183.4009548,55
5757,6,81.59317393,23.19216873,186.7355176,56
5759,6,81.55884059,23.2093354,190.0700804,57
5761,6,81.54167392,23.22650207,193.4046432,58
5763,6,81.64467393,23.19216873,196.739206,59
5767,6,81.59317393,23.17500206,200.0737688,60
5769,6,81.50734059,23.22650207,203.4083317,61
5771,6,81.43867391,23.22650207,206.7428945,62
5773,6,81.59317393,23.17500206,210.0774573,63
5775,6,81.52450726,23.10633539,213.4120201,64
5777,6,81.57600726,23.12350206,216.7465829,65
5781,6,81.33567391,23.2093354,220.0811457,66
5783,6,81.33567391,23.22650207,223.4157085,67
5787,6,81.40434058,23.2608354,226.7502714,68
5789,6,81.49017392,23.2093354,230.0848342,69
5791,6,81.45584058,23.2608354,233.419397,70
5795,6,81.38717391,23.2093354,236.7539598,71
5797,6,81.37000724,23.2608354,240.0885226,72
5799,6,81.40434058,23.24366874,243.4230854,73
5801,6,81.55884059,23.15783539,246.7576482,74
5803,6,81.49017392,23.2093354,250.0922111,75
5805,6,81.52450726,23.2093354,253.4267739,76
5807,6,81.6618406,23.22650207,256.7613367,77
5809,6,81.59317393,23.19216873,260.0958995,78
5811,6,81.57600726,23.2093354,263.4304623,79
5813,6,81.57600726,23.19216873,266.7650251,80
5815,6,81.62750726,23.15783539,270.0995879,81
5817,6,81.54167392,23.2093354,273.4341508,82
5819,6,81.64467393,23.24366874,276.7687136,83
5821,6,81.62750726,23.22650207,280.1032764,84
5825,6,81.64467393,23.2608354,283.4378392,85
5827,6,81.62750726,23.24366874,286.772402,86
5829,6,81.62750726,23.27800207,290.1069648,87
5831,6,81.62750726,23.17500206,293.4415276,88
5833,6,81.76484061,23.17500206,296.7760905,89
5835,6,81.79917395,23.10633539,300.1106533,90
5837,6,82.09100731,23.05483539,303.4452161,91
5839,6,82.12534064,23.03766872,306.7797789,92
5841,6,82.24550732,23.05483539,310.1143417,93
5843,6,82.48584067,22.96900204,313.4489045,94
5845,6,82.89784071,22.86600204,316.7834673,95
5847,6,83.32700742,22.8316687,320.1180302,96
5849,6,84.08234082,22.62566868,323.452593,97
5853,6,84.28834083,22.43683533,326.7871558,98
5857,6,84.46000752,22.21366864,330.1217186,99
5859,6,84.64884087,22.14500197,333.4562814,100
5861,6,85.16384091,21.99050196,336.7908442,101
5873,6,85.42134094,21.93900195,340.125407,102
5877,6,85.90200765,21.83600194,343.4599698,103
5881,6,86.8461744,21.50983525,346.7945327,104
5885,6,87.36117444,21.11500188,350.1290955,105
5889,6,87.92767449,20.87466852,353.4636583,106
5893,6,88.3568412,20.49700182,356.7982211,107
5899,6,88.83750791,19.99916845,360.1327839,108
5903,6,89.35250795,19.39833506,363.4673467,109
5907,6,89.55850797,19.27816838,366.8019095,110
5909,6,89.23234128,19.32966839,370.1364724,111
5911,6,89.45550796,19.36400172,373.4710352,112
5915,6,89.52417463,19.26100171,376.805598,113
5919,6,89.81600799,19.12366837,380.1401608,114
5927,6,89.90184133,19.03783503,383.4747236,115
5929,6,89.81600799,19.0550017,386.8092864,116
5933,6,89.95334134,19.03783503,390.1438492,117
5935,6,90.17650803,18.95200169,393.4784121,118
5937,6,90.31384137,18.79750167,396.8129749,119
5939,6,90.46834139,18.71166833,400.1475377,120
5941,6,90.41684138,18.33400163,403.4821005,121
5945,6,90.33100804,18.38550164,406.8166633,122
5947,6,90.39967471,18.36833497,410.1512261,123
5951,6,90.55417473,18.2996683,413.4857889,124
5953,6,90.58850806,18.21383495,416.8203518,125
5957,6,90.6743414,18.24816829,420.1549146,126
5959,6,90.60567473,18.23100162,423.4894774,127
5961,6,90.60567473,18.26533496,426.8240402,128
5963,6,90.72584141,18.23100162,430.158603,129
5965,6,90.91467476,18.12800161,433.4931658,130
5969,6,90.96617476,18.09366828,436.8277286,131
5971,6,90.91467476,18.11083495,440.1622915,132
5973,6,90.96617476,18.16233495,443.4968543,133
5977,6,89.73017465,18.60866832,446.8314171,134
5981,6,89.88467467,18.57433499,450.1659799,135
5985,6,90.19367469,18.45416831,453.5005427,136
5989,6,90.39967471,18.38550164,456.8351055,137
5993,6,90.53700806,18.33400163,460.1696683,138
5995,6,90.6228414,18.2996683,463.5042312,139
5997,6,90.60567473,18.31683496,466.838794,140
6001,6,90.76017474,18.28250163,470.1733568,141
6005,6,90.94900809,18.23100162,473.5079196,142
6013,6,90.96617476,18.21383495,476.8424824,143
6015,6,89.73017465,18.55716832,480.1770452,144
6017,6,89.90184133,18.52283498,483.511608,145
6019,6,90.07350802,18.47133498,486.8461709,146
6021,6,90.45117472,18.38550164,490.1807337,147
6025,6,90.58850806,18.41983497,493.5152965,148
6029,6,90.96617476,18.2996683,496.8498593,149
6031,6,91.17217478,18.17950162,500.1844221,150
6037,6,91.15500811,17.81900159,503.5189849,151
6041,6,91.22367479,17.81900159,506.8535477,152
6043,6,91.17217478,17.81900159,510.1881106,153
6049,6,91.27517479,17.81900159,513.5226734,154
6055,6,91.36100813,17.81900159,516.8572362,155
6057,6,91.46400814,17.81900159,520.191799,156
6061,6,91.63567482,17.80183492,523.5263618,157
6063,6,91.72150816,17.87050159,526.8609246,158
6065,6,91.85884151,17.85333492,530.1954874,159
6067,6,91.87600818,17.81900159,533.5300503,160
6071,6,92.09917486,17.9220016,536.8646131,161
6075,6,92.35667489,18.12800161,540.1991759,162
6081,6,92.54550824,18.19666829,543.5337387,163
6085,6,92.70000825,18.19666829,546.8683015,164
6087,6,92.8373416,18.24816829,550.2028643,165
6089,6,93.30084164,18.59150165,553.5374271,166
6091,6,93.54117499,18.677335,556.8719899,167
6097,6,93.79867501,18.728835,560.2065528,168
6099,6,93.78150835,18.74600167,563.5411156,169
6103,6,94.07334171,18.84900168,566.8756784,170
6107,6,94.31367506,18.84900168,570.2102412,171
6109,6,94.27934172,18.90050168,573.544804,172
6113,6,94.07334171,18.88333501,576.8793668,173
6115,6,94.31367506,18.91766835,580.2139296,174
6119,6,94.81150844,19.03783503,583.5484925,175
6123,6,94.93167512,19.00350169,586.8830553,176
6127,6,94.94884178,19.03783503,590.2176181,177
6129,6,95.03467512,19.02066836,593.5521809,178
6133,6,95.4810085,19.08933503,596.8867437,179
6137,6,95.87584187,19.15800171,600.2213065,180
6141,6,95.97884188,19.20950171,603.5558693,181
6145,6,96.49384192,19.12366837,606.8904322,182
6147,6,96.76850861,19.15800171,610.224995,183
6151,6,97.00884197,19.14083504,613.5595578,184
6153,6,97.11184198,19.14083504,616.8941206,185
6155,6,97.31784199,19.12366837,620.2286834,186
6157,6,97.54100868,19.08933503,623.5632462,187
6159,6,97.85000871,19.07216836,626.897809,188
6165,6,98.43367543,19.00350169,630.2323719,189
6169,6,99.08600882,18.95200169,633.5669347,190
6175,6,99.44650885,18.90050168,636.9014975,191
6181,6,99.66967554,18.780335,640.2360603,192
6183,6,99.72117554,18.728835,643.5706231,193
6185,6,99.84134222,18.728835,646.9051859,194
6187,6,99.87567556,18.66016833,650.2397487,195
6189,6,99.97867556,18.62583499,653.5743116,196
6193,6,100.0473422,18.59150165,656.9088744,197
6197,6,100.1503422,18.55716832,660.2434372,198
6199,6,100.2533423,18.50566831,663.578,199
6202,7,72.7008398,31.22616945,0,0
6204,7,72.76950648,31.19183611,3.334562814,1
6206,7,72.76950648,31.12316944,6.669125628,2
6208,7,72.90683982,30.91716942,10.00368844,3
6210,7,73.11283984,30.48800271,13.33825126,4
6214,7,73.25017319,30.14466935,16.67281407,5
6218,7,73.57633988,29.88716933,20.00737688,6
6224,7,73.90250658,29.49233596,23.3419397,7
6228,7,73.98833992,29.47516929,26.67650251,8
6230,7,74.41750662,28.97733591,30.01106533,9
6232,7,74.67500665,28.73700256,33.34562814,10
6236,7,74.91534,28.4451692,36.68019095,11
6238,7,75.27584003,28.08466917,40.01475377,12
6242,7,75.43034005,27.87866915,43.34931658,13
6244,7,75.73934007,27.6898358,46.6838794,14
6246,7,75.77367341,27.53533578,50.01844221,15
6248,7,75.96250676,27.32933577,53.35300503,16
6250,7,76.35734013,26.86583572,56.68756784,17
6254,7,76.83800684,26.24783567,60.02213065,18
6258,7,76.99250685,26.12766899,63.35669347,19
6260,7,77.00967352,26.19633566,66.69125628,20
6262,7,77.09550686,26.19633566,70.0258191,21
6264,7,77.23284021,26.07616899,73.36038191,22
6266,7,77.42167356,25.95600231,76.69494472,23
6270,7,77.42167356,25.92166897,80.02950754,24
6272,7,77.42167356,25.87016897,83.36407035,25
6274,7,77.43884023,25.90450231,86.69863317,26
6278,7,77.42167356,25.88733564,90.03319598,27
6280,7,77.42167356,25.93883564,93.36775879,28
6282,7,77.43884023,25.8015023,96.70232161,29
6284,7,77.49034023,25.75000229,100.0368844,30
6288,7,77.57617357,25.69850229,103.3714472,31
6290,7,77.64484024,25.66416895,106.7060101,32
6294,7,77.66200691,25.64700228,110.0405729,33
6298,7,77.66200691,25.64700228,113.3751357,34
6302,7,77.38734022,25.87016897,116.7096985,35
6304,7,77.42167356,25.92166897,120.0442613,36
6306,7,77.38734022,25.90450231,123.3788241,37
6310,7,77.45600689,25.81866896,126.7133869,38
6312,7,77.37017355,25.81866896,130.0479497,39
6314,7,77.25000688,25.92166897,133.3825126,40
6316,7,76.99250685,26.11050232,136.7170754,41
6318,7,76.82084017,26.31650234,140.0516382,42
6320,7,76.90667351,26.14483566,143.386201,43
6324,7,77.47317356,25.76716896,146.7207638,44
6328,7,77.5590069,25.71566896,150.0553266,45
6330,7,77.40450689,25.78433563,153.3898894,46
6334,7,77.42167356,25.87016897,156.7244523,47
6336,7,77.45600689,25.78433563,160.0590151,48
6338,7,77.49034023,25.8015023,163.3935779,49
6340,7,77.49034023,25.8530023,166.7281407,50
6342,7,77.49034023,25.83583563,170.0627035,51
6348,7,77.45600689,25.83583563,173.3972663,52
6350,7,77.45600689,25.88733564,176.7318291,53
6352,7,77.64484024,25.71566896,180.066392,54
6354,7,77.78217359,25.71566896,183.4009548,55
6356,7,77.74784025,25.69850229,186.7355176,56
6360,7,77.71350692,25.75000229,190.0700804,57
6364,7,77.79934026,25.64700228,193.4046432,58
6366,7,77.79934026,25.66416895,196.739206,59
6368,7,78.02250694,25.56116894,200.0737688,60
6372,7,78.38300698,25.33800226,203.4083317,61
6374,7,79.24134039,24.89166888,206.7428945,62
6378,7,79.84217377,24.75433554,210.0774573,63
6380,7,80.16834047,24.53116885,213.4120201,64
6382,7,80.87217386,24.27366883,216.7465829,65
6384,7,81.85067395,23.91316879,220.0811457,66
6386,7,82.38284067,23.72433544,223.4157085,67
6394,7,82.43434067,23.70716878,226.7502714,68
6400,7,82.55450735,23.72433544,230.0848342,69
6404,7,82.86350737,23.56983543,233.419397,70
6408,7,82.98367405,23.50116876,236.7539598,71
6412,7,83.46434076,23.36383541,240.0885226,72
6416,7,83.67034078,23.29516874,243.4230854,73
6420,7,83.73900745,23.29516874,246.7576482,74
6422,7,83.43000743,23.38100208,250.0922111,75
6426,7,83.53300743,23.31233541,253.4267739,76
6430,7,83.65317411,23.34666874,256.7613367,77
6434,7,83.72184078,23.32950208,260.0958995,78
6436,7,83.72184078,23.31233541,263.4304623,79
6438,7,83.79050746,23.27800207,266.7650251,80
6440,7,83.61884078,23.34666874,270.0995879,81
6442,7,83.60167411,23.31233541,273.4341508,82
6444,7,83.46434076,23.39816875,276.7687136,83
6446,7,83.70467412,23.29516874,280.1032764,84
6448,7,83.75617412,23.24366874,283.4378392,85
6450,7,83.79050746,23.2608354,286.772402,86
6452,7,83.8763408,23.24366874,290.1069648,87
6454,7,84.03084081,23.15783539,293.4415276,88
6456,7,84.20250749,23.15783539,296.7760905,89
6458,7,84.49434085,23.08916872,300.1106533,90
6460,7,84.78617421,23.07200205,303.4452161,91
6462,7,84.59734086,23.08916872,306.7797789,92
6464,7,84.70034087,23.02050205,310.1143417,93
6466,7,84.78617421,22.95183538,313.4489045,94
6468,7,85.42134094,22.84883537,316.7834673,95
6472,7,86.29684101,22.57416868,320.1180302,96
6476,7,86.70884105,22.505502,323.452593,97
6478,7,87.29250777,22.1278353,326.7871558,98
6480,7,87.73884114,21.92183528,330.1217186,99
6484,7,88.64867456,21.64716859,333.4562814,100
6488,7,89.66150798,21.33816857,336.7908442,101
6492,7,89.97050801,21.30383523,340.125407,102
6496,7,90.02200801,21.47550191,343.4599698,103
6506,7,90.09067468,21.54416858,346.7945327,104
6510,7,90.39967471,21.35533523,350.1290955,105
6514,7,90.64000807,21.28666856,353.4636583,106
6518,7,91.03484144,21.28666856,356.7982211,107
6522,7,90.57134139,21.28666856,360.1327839,108
6526,7,90.65717474,21.04633521,363.4673467,109
6530,7,91.08634144,20.87466852,366.8019095,110
6534,7,91.36100813,20.68583517,370.1364724,111
6538,7,91.49834148,20.68583517,373.4710352,112
6540,7,91.77300817,20.82316852,376.805598,113
6544,7,92.15067487,20.92616853,380.1401608,114
6548,7,92.15067487,21.20083522,383.4747236,115
6552,7,92.21934154,21.26950189,386.8092864,116
6554,7,92.39100822,21.35533523,390.1438492,117
6558,7,92.61417491,21.42400191,393.4784121,118
6560,7,92.8888416,21.63000193,396.8129749,119
6562,7,92.73434159,21.57850192,400.1475377,120
6567,7,92.70000825,21.56133525,403.4821005,121
6569,7,92.80300826,21.59566859,406.8166633,122
6571,7,93.11200829,21.73300193,410.1512261,123
6573,7,93.33517497,21.78450194,413.4857889,124
6575,7,93.50684166,21.81883528,416.8203518,125
