spot ID,Track ID,x (micron),y (micron),t (sec),Frame,Classification
7661,6,13.14450238,119.0767716,173.8362607,52,Before_Contact
7664,6,13.09275237,118.7662715,177.1792657,53,Before_Contact
7667,6,13.45500244,117.7830213,180.5222707,54,Before_Contact
7670,6,13.61025246,117.2655212,183.8652757,55,Before_Contact
7673,6,13.66200247,117.0585212,187.2082807,56,Before_Contact
7676,6,13.8172525,116.9550212,190.5512857,57,Before_Contact
7679,6,13.92075252,116.5410211,193.8942907,58,Before_Contact
7682,6,13.97250253,115.920021,197.2372957,59,Before_Contact
7685,6,14.07600255,115.2472709,200.5803008,60,Before_Contact
7688,6,14.23125258,114.9367708,203.9233058,61,Before_Contact
7691,6,14.07600255,114.0052706,207.2663108,62,Before_Contact
7694,6,13.92075252,113.3842705,210.6093158,63,Before_Contact
7697,6,14.28300259,112.6597704,213.9523208,64,Before_Contact
7700,6,14.59350264,111.8835203,217.2953258,65,Before_Contact
7703,6,15.16275274,111.2107701,220.6383308,66,Before_Contact
7706,6,15.78375286,110.33102,223.9813358,67,Before_Contact
7709,6,15.93900288,109.9170199,227.3243409,68,Before_Contact
7712,6,17.1292531,109.2442698,230.6673459,69,Before_Contact
7715,6,18.16425329,108.8302697,234.0103509,70,Before_Contact
7718,6,19.14750347,108.1057696,237.3533559,71,Before_Contact
7721,6,20.70000375,108.2610196,240.6963609,72,Before_Contact
7724,6,21.94200397,108.1057696,244.0393659,73,Before_Contact
7727,6,22.82175413,108.0540196,247.3823709,74,Before_Contact
7730,6,23.59800427,107.7435195,250.7253759,75,Before_Contact
7733,6,24.52950444,107.9505195,254.068381,76,Before_Contact
7736,6,25.04700453,108.2092696,257.411386,77,Before_Contact
7739,6,25.09875454,108.4162696,260.754391,78,Before_Contact
7742,6,25.82325467,108.6232697,264.097396,79,Before_Contact
7745,6,26.70300483,108.5715197,267.440401,80,Before_Contact
7748,6,27.53100498,107.8470195,270.783406,81,Before_Contact
7751,6,28.87650523,106.2427692,274.126411,82,Before_Contact
7754,6,29.96325542,105.5700191,277.469416,83,Before_Contact
7757,6,31.25700566,104.949019,280.8124211,84,Before_Contact
7760,6,31.87800577,105.104269,284.1554261,85,Before_Contact
7763,6,33.37875604,104.897269,287.4984311,86,Before_Contact
7766,6,34.41375623,104.897269,290.8414361,87,Before_Contact
7769,6,35.39700641,105.000769,294.1844411,88,Before_Contact
7772,6,36.32850658,105.3112691,297.5274461,89,Before_Contact
7775,6,37.36350676,105.5182691,300.8704511,90,Before_Contact
7778,6,38.1397569,105.5700191,304.2134561,91,Before_Contact
7781,6,38.96775705,105.5700191,307.5564612,92,Before_Contact
7784,6,39.7957572,105.7770191,310.8994662,93,Before_Contact
7787,6,40.72725737,106.1392692,314.2424712,94,Before_Contact
7790,6,41.40000749,106.5015193,317.5854762,95,Before_Contact
7793,6,41.81400757,107.1742694,320.9284812,96,Before_Contact
7796,6,43.00425778,108.4680196,324.2714862,97,Before_Contact
7799,6,43.88400794,109.8652699,327.6144912,98,Before_Contact
7802,6,44.24625801,110.48627,330.9574962,99,Before_Contact
7805,6,45.07425816,111.5730202,334.3005013,100,Before_Contact
7808,6,45.43650822,112.9185204,337.6435063,101,Before_Contact
7811,6,45.90225831,114.0052706,340.9865113,102,Before_Contact
7814,6,45.8505083,114.5227707,344.3295163,103,Before_Contact
7817,6,45.79875829,115.6095209,347.6725213,104,Before_Contact
7820,6,45.59175825,116.127021,351.0155263,105,Before_Contact
7823,6,45.22950819,117.0067712,354.3585313,106,Before_Contact
7826,6,45.07425816,117.3172712,357.7015363,107,Before_Contact
7829,6,44.7637581,118.3522714,361.0445414,108,Before_Contact
7832,6,44.66025808,118.6627715,364.3875464,109,Before_Contact
7835,6,44.7637581,119.2837716,367.7305514,110,Before_Contact
7838,6,44.55675806,119.5942716,371.0735564,111,Before_Contact
7841,6,44.81550811,119.3355216,374.4165614,112,Before_Contact
7844,6,44.81550811,119.8530217,377.7595664,113,Before_Contact
7847,6,45.02250815,120.3187718,381.1025714,114,Before_Contact
7850,6,45.22950819,120.3187718,384.4455764,115,Before_Contact
7853,6,45.54000824,120.2152718,387.7885815,116,Before_Contact
7856,6,46.21275836,120.1635217,391.1315865,117,Before_Contact
7859,6,47.14425853,120.7327719,394.4745915,118,Before_Contact
7862,6,47.5065086,121.1985219,397.8175965,119,Before_Contact
7865,6,48.0757587,121.560772,401.1606015,120,Before_Contact
7868,6,48.95550886,122.1817721,404.5036065,121,Before_Contact
7871,6,49.52475896,123.0615223,407.8466115,122,Before_Contact
7874,6,50.04225906,123.4237723,411.1896165,123,Before_Contact
7877,6,50.45625913,123.6825224,414.5326216,124,Before_Contact
7880,6,51.28425928,124.1482725,417.8756266,125,Before_Contact
7883,6,52.00875941,125.0797726,421.2186316,126,Before_Contact
7886,6,52.26750946,125.9595228,424.5616366,127,Before_Contact
7889,6,52.71600954,126.5460229,427.9046416,128,Before_Contact
7892,6,52.99200959,127.5120231,431.2476466,129,Before_Contact
7895,6,53.19900963,128.1330232,434.5906516,130,Before_Contact
7898,6,53.0610096,127.7190231,437.9336566,131,Before_Contact
7901,6,53.78550974,128.2365232,441.2766617,132,Before_Contact
7904,6,53.44050967,129.0990234,444.6196667,133,Before_Contact
7907,6,53.82000974,130.3065236,447.9626717,134,Before_Contact
7910,6,53.95800977,130.5825236,451.3056767,135,Before_Contact
7913,6,54.19950981,130.9965237,454.6486817,136,Before_Contact
7916,6,55.30351001,132.1695239,457.9916867,137,Before_Contact
7919,6,55.47601004,132.652524,461.3346917,138,Before_Contact
7922,6,56.40751021,133.1355241,464.6776967,139,Before_Contact
7925,6,57.27001037,133.5840242,468.0207018,140,Before_Contact
7928,6,57.71851045,134.2050243,471.3637068,141,Before_Contact
7931,6,57.89101048,134.6880244,474.7067118,142,Before_Contact
7934,6,58.20151053,135.0330244,478.0497168,143,Before_Contact
7937,6,58.99501068,135.6885246,481.3927218,144,Before_Contact
7940,6,59.6505108,136.1025246,484.7357268,145,Before_Contact
7943,6,60.06451087,136.6545247,488.0787318,146,Before_Contact
7946,6,60.65101098,137.0340248,491.4217368,147,Before_Contact
7949,6,60.80626101,137.2927748,494.7647419,148,Before_Contact
7952,6,61.01326104,137.4480249,498.1077469,149,After_Contact
7955,6,61.22026108,137.7067749,501.4507519,150,After_Contact
7958,6,61.11676106,137.965525,504.7937569,151,After_Contact
7961,6,61.16851107,137.965525,508.1367619,152,After_Contact
7964,6,61.22026108,138.017275,511.4797669,153,After_Contact
7967,6,61.22026108,138.017275,514.8227719,154,After_Contact
7970,6,61.37551111,138.120775,518.1657769,155,After_Contact
7973,6,61.58251115,138.276025,521.508782,156,After_Contact
7976,6,61.68601117,138.276025,524.851787,157,After_Contact
7979,6,62.04826123,138.379525,528.194792,158,After_Contact
7982,6,62.30701128,138.379525,531.537797,159,After_Contact
7985,6,62.30701128,138.379525,534.880802,160,After_Contact
7988,6,62.30701128,138.379525,538.223807,161,After_Contact
7991,6,62.30701128,138.379525,541.566812,162,After_Contact
7994,6,62.30701128,138.379525,544.909817,163,After_Contact
7997,6,62.46226131,138.379525,548.2528221,164,After_Contact
8000,6,62.46226131,138.4312751,551.5958271,165,After_Contact
8003,6,62.35876129,138.5865251,554.9388321,166,After_Contact
8006,6,62.35876129,138.5865251,558.2818371,167,After_Contact
8009,6,62.35876129,138.5865251,561.6248421,168,After_Contact
8012,6,62.72101135,138.7935251,564.9678471,169,After_Contact
8015,6,62.82451137,139.1040252,568.3108521,170,After_Contact
8018,6,63.03151141,139.1040252,571.6538571,171,After_Contact
8021,6,63.03151141,139.1557752,574.9968622,172,After_Contact
8024,6,62.9797614,139.2075252,578.3398672,173,After_Contact
8027,6,62.92801139,139.4662752,581.6828722,174,After_Contact
8030,6,63.08326142,139.5697753,585.0258772,175,After_Contact
8033,6,63.08326142,139.5697753,588.3688822,176,After_Contact
8036,6,63.08326142,139.5697753,591.7118872,177,After_Contact
8039,6,63.29026146,139.8285253,595.0548922,178,After_Contact
8042,6,63.44551148,139.8802753,598.3978972,179,After_Contact
8045,6,63.49726149,140.0872754,601.7409023,180,After_Contact
8048,6,63.34201146,140.2425254,605.0839073,181,After_Contact
8051,6,63.34201146,140.2425254,608.4269123,182,After_Contact
8054,6,63.5490115,140.6047754,611.7699173,183,After_Contact
8057,6,63.60076151,140.7600255,615.1129223,184,After_Contact
8060,6,63.60076151,140.7600255,618.4559273,185,After_Contact
8063,6,63.70426153,140.7600255,621.7989323,186,After_Contact
8066,6,63.34201146,141.1222755,625.1419373,187,After_Contact
8069,6,63.39376147,141.2257756,628.4849424,188,After_Contact
8076,6,64.11826161,141.1222755,631.8279474,189,After_Contact
8079,6,64.11826161,141.1222755,635.1709524,190,After_Contact
8082,6,64.11826161,141.1222755,638.5139574,191,After_Contact
8085,6,64.11826161,141.1222755,641.8569624,192,After_Contact
8088,6,64.11826161,141.1222755,645.1999674,193,After_Contact
8091,6,64.37701165,141.1740256,648.5429724,194,After_Contact
8094,6,64.37701165,141.2257756,651.8859774,195,After_Contact
8097,6,64.37701165,141.2257756,655.2289825,196,After_Contact
8100,6,64.37701165,141.2257756,658.5719875,197,After_Contact
8103,6,64.37701165,141.2257756,661.9149925,198,After_Contact
8106,6,64.37701165,141.2257756,665.2579975,199,After_Contact
8109,6,64.37701165,141.2257756,668.6010025,200,After_Contact
8112,6,64.37701165,141.2257756,671.9440075,201,After_Contact
8115,7,50.21207412,147.3123049,0,0,Before_Contact
8118,7,50.40450912,147.2805267,3.343005013,1,Before_Contact
8121,7,50.47350914,147.0045266,6.686010025,2,Before_Contact
8127,7,50.37000912,147.0735266,10.02901504,3,Before_Contact
8130,7,50.37000912,147.3840267,13.37202005,4,Before_Contact
8133,7,50.54250915,147.0390266,16.71502506,5,Before_Contact
8136,7,50.64600917,147.1080266,20.05803008,6,Before_Contact
8139,7,50.47350914,146.9010266,23.40103509,7,Before_Contact
8142,7,50.40450912,146.9355266,26.7440401,8,Before_Contact
8145,7,50.50800914,146.7630266,30.08704511,9,Before_Contact
8148,7,50.57700915,146.5905265,33.43005013,10,Before_Contact
8151,7,50.64600917,146.2800265,36.77305514,11,Before_Contact
8154,7,50.61150916,146.2800265,40.11606015,12,Before_Contact
8157,7,50.74950919,146.0385264,43.45906516,13,Before_Contact
8160,7,50.78400919,145.4520263,46.80207018,14,Before_Contact
8163,7,50.88750921,144.9690262,50.14507519,15,Before_Contact
8166,7,50.95650922,144.6240262,53.4880802,16,Before_Contact
8169,7,50.92200922,144.4170261,56.83108521,17,Before_Contact
8172,7,51.06000924,144.1755261,60.17409023,18,Before_Contact
8175,7,51.12900925,144.0375261,63.51709524,19,Before_Contact
8178,7,51.19800927,143.865026,66.86010025,20,Before_Contact
8181,7,51.06000924,144.4860262,70.20310526,21,Before_Contact
8184,7,51.06000924,144.3480261,73.54611028,22,Before_Contact
8187,7,51.3705093,144.0030261,76.88911529,23,Before_Contact
8190,7,51.3705093,144.0030261,80.2321203,24,Before_Contact
8193,7,51.3705093,144.0030261,83.57512531,25,Before_Contact
8196,7,51.57750934,143.9340261,86.91813033,26,Before_Contact
8199,7,51.57750934,143.9340261,90.26113534,27,Before_Contact
8202,7,51.54300933,144.3480261,93.60414035,28,Before_Contact
8205,7,51.50850932,144.1755261,96.94714536,29,Before_Contact
8208,7,51.43950931,143.899526,100.2901504,30,Before_Contact
8211,7,51.57750934,143.382026,103.6331554,31,Before_Contact
8214,7,52.23300945,142.7610258,106.9761604,32,Before_Contact
8217,7,52.23300945,142.7265258,110.3191654,33,Before_Contact
8220,7,52.23300945,142.5195258,113.6621704,34,Before_Contact
8223,7,52.4745095,142.2435257,117.0051754,35,Before_Contact
8226,7,52.57800952,142.1745257,120.3481805,36,Before_Contact
8229,7,52.71600954,142.0020257,123.6911855,37,Before_Contact
8232,7,52.75050955,142.0365257,127.0341905,38,Before_Contact
8235,7,52.75050955,142.0365257,130.3771955,39,Before_Contact
8238,7,52.75050955,142.0365257,133.7202005,40,Before_Contact
8241,7,52.64700953,141.8640257,137.0632055,41,Before_Contact
8244,7,52.99200959,141.0705255,140.4062105,42,Before_Contact
8247,7,53.26800964,140.6220255,143.7492155,43,Before_Contact
8250,7,53.37150966,140.1390254,147.0922206,44,Before_Contact
8253,7,53.37150966,140.1390254,150.4352256,45,Before_Contact
8256,7,53.37150966,140.1390254,153.7782306,46,Before_Contact
8259,7,53.64750971,140.1045254,157.1212356,47,Before_Contact
8262,7,53.68200972,140.0700254,160.4642406,48,Before_Contact
8265,7,53.82000974,139.8285253,163.8072456,49,Before_Contact
8268,7,54.02700978,138.5865251,167.1502506,50,Before_Contact
8271,7,54.1305098,138.345025,170.4932556,51,Before_Contact
8274,7,54.19950981,138.138025,173.8362607,52,Before_Contact
8277,7,54.23400982,138.069025,177.1792657,53,Before_Contact
8280,7,54.26850982,137.8275249,180.5222707,54,Before_Contact
8283,7,54.26850982,137.3100249,183.8652757,55,Before_Contact
8286,7,54.33750984,136.9995248,187.2082807,56,Before_Contact
8289,7,54.33750984,136.9995248,190.5512857,57,Before_Contact
8292,7,54.40650985,136.8270248,193.8942907,58,Before_Contact
8295,7,54.37200984,136.5510247,197.2372957,59,Before_Contact
8298,7,54.37200984,136.3440247,200.5803008,60,Before_Contact
8301,7,54.37200984,136.3440247,203.9233058,61,Before_Contact
8304,7,54.37200984,136.3440247,207.2663108,62,Before_Contact
8307,7,54.33750984,136.1370246,210.6093158,63,Before_Contact
8310,7,54.33750984,136.1370246,213.9523208,64,Before_Contact
8313,7,54.1650098,136.1025246,217.2953258,65,Before_Contact
8316,7,54.1650098,136.1025246,220.6383308,66,Before_Contact
8319,7,54.1650098,136.1025246,223.9813358,67,Before_Contact
8322,7,54.1650098,136.1025246,227.3243409,68,Before_Contact
8325,7,54.1650098,136.1025246,230.6673459,69,Before_Contact
8328,7,54.23400982,135.9990246,234.0103509,70,Before_Contact
8331,7,54.6825099,135.1365245,237.3533559,71,Before_Contact
8334,7,55.47601004,134.5155243,240.6963609,72,Before_Contact
8337,7,55.92451012,134.2050243,244.0393659,73,Before_Contact
8340,7,56.40751021,133.8255242,247.3823709,74,Before_Contact
8343,7,56.51101023,133.5495242,250.7253759,75,Before_Contact
8346,7,56.51101023,133.4115241,254.068381,76,Before_Contact
8349,7,56.23501018,133.9635242,257.411386,77,Before_Contact
8352,7,56.68351026,133.7565242,260.754391,78,Before_Contact
8355,7,56.78701028,133.4115241,264.097396,79,Before_Contact
8358,7,56.78701028,133.3770241,267.440401,80,Before_Contact
8361,7,56.78701028,133.3770241,270.783406,81,Before_Contact
8364,7,56.82151028,133.2045241,274.126411,82,Before_Contact
8367,7,56.9250103,133.1700241,277.469416,83,Before_Contact
8370,7,56.85601029,133.3425241,280.8124211,84,Before_Contact
8373,7,56.85601029,133.0665241,284.1554261,85,Before_Contact
8376,7,56.85601029,133.0665241,287.4984311,86,Before_Contact
8379,7,56.85601029,133.3425241,290.8414361,87,Before_Contact
8382,7,56.78701028,133.2735241,294.1844411,88,Before_Contact
8385,7,56.78701028,133.2735241,297.5274461,89,Before_Contact
8388,7,56.78701028,133.2735241,300.8704511,90,Before_Contact
8391,7,56.9250103,133.2045241,304.2134561,91,Before_Contact
8394,7,56.9250103,133.2390241,307.5564612,92,Before_Contact
8397,7,56.95951031,133.1700241,310.8994662,93,Before_Contact
8400,7,57.16651035,133.0320241,314.2424712,94,Before_Contact
8403,7,57.16651035,133.0320241,317.5854762,95,Before_Contact
8406,7,56.71801027,133.2735241,320.9284812,96,Before_Contact
8409,7,56.9250103,133.2045241,324.2714862,97,Before_Contact
8412,7,56.95951031,133.2390241,327.6144912,98,Before_Contact
8415,7,56.78701028,133.4460242,330.9574962,99,Before_Contact
8418,7,56.78701028,133.4460242,334.3005013,100,Before_Contact
8421,7,56.9250103,133.3425241,337.6435063,101,Before_Contact
8424,7,57.06301033,133.2045241,340.9865113,102,Before_Contact
8427,7,57.06301033,133.1355241,344.3295163,103,Before_Contact
8430,7,57.06301033,133.1355241,347.6725213,104,Before_Contact
8433,7,57.06301033,133.1700241,351.0155263,105,Before_Contact
8436,7,56.85601029,133.3425241,354.3585313,106,Before_Contact
8439,7,56.85601029,133.3425241,357.7015363,107,Before_Contact
8442,7,56.44201022,133.9980243,361.0445414,108,Before_Contact
8445,7,56.40751021,134.1705243,364.3875464,109,Before_Contact
8448,7,56.44201022,133.9290242,367.7305514,110,Before_Contact
8451,7,56.51101023,133.6875242,371.0735564,111,Before_Contact
8454,7,56.71801027,133.6530242,374.4165614,112,Before_Contact
8457,7,56.78701028,133.6185242,377.7595664,113,Before_Contact
8460,7,56.78701028,133.5840242,381.1025714,114,Before_Contact
8463,7,56.82151028,133.6875242,384.4455764,115,Before_Contact
8466,7,56.85601029,133.5150242,387.7885815,116,Before_Contact
8469,7,56.85601029,133.4460242,391.1315865,117,Before_Contact
8472,7,56.85601029,133.2735241,394.4745915,118,Before_Contact
8475,7,56.85601029,133.2735241,397.8175965,119,Before_Contact
8478,7,56.9250103,133.3770241,401.1606015,120,Before_Contact
8481,7,56.9250103,133.3425241,404.5036065,121,Before_Contact
8484,7,57.61501043,132.9975241,407.8466115,122,Before_Contact
8487,7,57.85651047,133.1700241,411.1896165,123,Before_Contact
8490,7,57.89101048,133.1700241,414.5326216,124,Before_Contact
8493,7,57.89101048,133.1700241,417.8756266,125,Before_Contact
8496,7,57.92551048,133.1010241,421.2186316,126,Before_Contact
8499,7,57.92551048,133.1010241,424.5616366,127,Before_Contact
8502,7,57.92551048,133.1010241,427.9046416,128,Before_Contact
8505,7,57.75301045,133.1700241,431.2476466,129,Before_Contact
8508,7,58.06351051,133.2045241,434.5906516,130,Before_Contact
8511,7,58.33951056,133.5150242,437.9336566,131,Before_Contact
8514,7,58.5810106,133.6875242,441.2766617,132,Before_Contact
8517,7,58.30501055,133.4115241,444.6196667,133,Before_Contact
8523,7,58.30501055,133.4115241,447.9626717,134,Before_Contact
8526,7,58.44301058,133.8945242,451.3056767,135,Before_Contact
8529,7,58.82251065,133.4805242,454.6486817,136,Before_Contact
8532,7,59.82301083,132.825024,457.9916867,137,Before_Contact
8535,7,61.06501105,132.445524,461.3346917,138,After_Contact
8538,7,61.16851107,132.342024,464.6776967,139,After_Contact
8541,7,61.23751108,132.1695239,468.0207018,140,After_Contact
8544,7,61.3065111,132.1005239,471.3637068,141,After_Contact
8547,7,61.3065111,132.0660239,474.7067118,142,After_Contact
8550,7,61.3065111,131.9625239,478.0497168,143,After_Contact
8553,7,61.51351113,132.1350239,481.3927218,144,After_Contact
8556,7,61.51351113,132.1350239,484.7357268,145,After_Contact
8559,7,61.3410111,132.1350239,488.0787318,146,After_Contact
8562,7,61.3065111,131.9280239,491.4217368,147,After_Contact
8565,7,61.44451112,131.9280239,494.7647419,148,After_Contact
8568,7,61.54801114,131.9970239,498.1077469,149,After_Contact
8571,7,61.54801114,131.9970239,501.4507519,150,After_Contact
8574,7,61.58251115,131.8590239,504.7937569,151,After_Contact
8577,7,61.58251115,132.0660239,508.1367619,152,After_Contact
8580,7,61.51351113,132.1695239,511.4797669,153,After_Contact
8583,7,61.47901113,132.376524,514.8227719,154,After_Contact
8586,7,61.47901113,132.376524,518.1657769,155,After_Contact
8589,7,61.47901113,132.411024,521.508782,156,After_Contact
8592,7,61.47901113,132.3075239,524.851787,157,After_Contact
8595,7,61.51351113,132.480024,528.194792,158,After_Contact
8598,7,61.51351113,132.376524,531.537797,159,After_Contact
8601,7,61.51351113,132.2385239,534.880802,160,After_Contact
8604,7,61.51351113,132.1005239,538.223807,161,After_Contact
8607,7,61.51351113,131.9625239,541.566812,162,After_Contact
8610,7,61.54801114,131.8590239,544.909817,163,After_Contact
8613,7,61.54801114,131.8590239,548.2528221,164,After_Contact
8616,7,61.54801114,131.8590239,551.5958271,165,After_Contact
8619,7,61.54801114,131.8935239,554.9388321,166,After_Contact
8622,7,61.54801114,131.8935239,558.2818371,167,After_Contact
8625,7,61.54801114,131.8935239,561.6248421,168,After_Contact
8628,7,61.54801114,131.8935239,564.9678471,169,After_Contact
8631,7,61.54801114,131.8935239,568.3108521,170,After_Contact
8634,7,61.54801114,131.9280239,571.6538571,171,After_Contact
8637,7,61.54801114,131.9280239,574.9968622,172,After_Contact
8640,7,61.54801114,131.9280239,578.3398672,173,After_Contact
8643,7,61.54801114,131.9280239,581.6828722,174,After_Contact
8646,7,61.54801114,131.9280239,585.0258772,175,After_Contact
8649,7,61.61701115,131.8245239,588.3688822,176,After_Contact
8652,7,61.61701115,131.7900239,591.7118872,177,After_Contact
8655,7,61.54801114,131.9625239,595.0548922,178,After_Contact
8658,7,61.65151116,131.9280239,598.3978972,179,After_Contact
8661,7,61.65151116,131.9625239,601.7409023,180,After_Contact
8664,7,61.72051117,131.9970239,605.0839073,181,After_Contact
8667,7,61.72051117,132.0315239,608.4269123,182,After_Contact
8670,7,61.72051117,132.0315239,611.7699173,183,After_Contact
8673,7,61.72051117,132.0315239,615.1129223,184,After_Contact
8676,7,61.72051117,132.0315239,618.4559273,185,After_Contact
8679,7,61.72051117,132.0315239,621.7989323,186,After_Contact
8682,7,61.72051117,132.0315239,625.1419373,187,After_Contact
8685,7,61.37551111,132.411024,628.4849424,188,After_Contact
8688,7,61.3410111,132.376524,631.8279474,189,After_Contact
8691,7,61.3065111,132.3075239,635.1709524,190,After_Contact
8694,7,61.3065111,132.3075239,638.5139574,191,After_Contact
8697,7,61.3065111,132.3075239,641.8569624,192,After_Contact
8700,7,61.3065111,132.1695239,645.1999674,193,After_Contact
8703,7,61.3065111,132.1695239,648.5429724,194,After_Contact
8706,7,61.3065111,132.1695239,651.8859774,195,After_Contact
8709,7,61.3065111,132.1695239,655.2289825,196,After_Contact
8712,7,61.3065111,132.1695239,658.5719875,197,After_Contact
8715,7,61.3065111,131.9970239,661.9149925,198,After_Contact
8718,7,61.37551111,131.9280239,665.2579975,199,After_Contact
8721,7,61.44451112,131.9280239,668.6010025,200,After_Contact
8724,7,61.44451112,131.9280239,671.9440075,201,After_Contact
8727,8,123.1255202,27.7907481,0,0,Before_Contact
8730,8,123.4755223,27.84150504,3.343005013,1,Before_Contact
8733,8,123.7170224,28.11750509,6.686010025,2,Before_Contact
8736,8,124.1310225,28.63500518,10.02901504,3,Before_Contact
8739,8,123.3375223,28.01400507,13.37202005,4,Before_Contact
8742,8,123.4065223,28.11750509,16.71502506,5,Before_Contact
8745,8,124.0620225,28.46250515,20.05803008,6,Before_Contact
8748,8,124.3380225,28.66950519,23.40103509,7,Before_Contact
8751,8,124.6830226,29.15250528,26.7440401,8,Before_Contact
8754,8,125.1315226,29.35950531,30.08704511,9,Before_Contact
8760,8,125.3040227,29.35950531,33.43005013,10,Before_Contact
8763,8,125.5455227,29.53200535,36.77305514,11,Before_Contact
8766,8,125.8560228,29.8425054,40.11606015,12,Before_Contact
8769,8,126.2700229,29.91150541,43.45906516,13,Before_Contact
8772,8,126.4425229,29.91150541,46.80207018,14,Before_Contact
8775,8,126.856523,30.11850545,50.14507519,15,Before_Contact
8781,8,127.063523,29.98050543,53.4880802,16,Before_Contact
8784,8,127.3740231,30.15300546,56.83108521,17,Before_Contact
8787,8,127.4085231,30.25650548,60.17409023,18,Before_Contact
8790,8,127.270523,30.3600055,63.51709524,19,Before_Contact
8793,8,127.339523,30.42900551,66.86010025,20,Before_Contact
8796,8,127.5120231,30.46350551,70.20310526,21,Before_Contact
8799,8,127.3740231,30.3600055,73.54611028,22,Before_Contact
8802,8,127.4775231,30.49800552,76.88911529,23,Before_Contact
8805,8,127.5465231,30.53250553,80.2321203,24,Before_Contact
8808,8,127.6500231,30.56700553,83.57512531,25,Before_Contact
8811,8,127.7190231,30.60150554,86.91813033,26,Before_Contact
8814,8,127.8225231,30.63600555,90.26113534,27,Before_Contact
8817,8,127.6500231,30.53250553,93.60414035,28,Before_Contact
8820,8,127.6845231,30.60150554,96.94714536,29,Before_Contact
8823,8,127.9605232,30.80850558,100.2901504,30,Before_Contact
8826,8,128.6505233,31.18800565,103.6331554,31,Before_Contact
8829,8,128.7540233,31.18800565,106.9761604,32,Before_Contact
8832,8,128.8920233,31.22250565,110.3191654,33,Before_Contact
8835,8,128.9610233,31.32600567,113.6621704,34,Before_Contact
8838,8,129.0300234,31.32600567,117.0051754,35,Before_Contact
8841,8,129.1680234,31.46400569,120.3481805,36,Before_Contact
8844,8,129.1680234,31.46400569,123.6911855,37,Before_Contact
8847,8,129.1680234,31.46400569,127.0341905,38,Before_Contact
8850,8,129.1680234,31.42950569,130.3771955,39,Before_Contact
8853,8,129.1680234,31.42950569,133.7202005,40,Before_Contact
8856,8,129.2370234,31.4985057,137.0632055,41,Before_Contact
8859,8,129.4785234,31.60200572,140.4062105,42,Before_Contact
8862,8,129.7545235,31.94700578,143.7492155,43,Before_Contact
8865,8,129.7545235,31.94700578,147.0922206,44,Before_Contact
8868,8,130.1340236,32.18850583,150.4352256,45,Before_Contact
8871,8,130.9620237,32.46450588,153.7782306,46,Before_Contact
8874,8,131.3760238,32.80950594,157.1212356,47,Before_Contact
8877,8,132.1350239,33.08550599,160.4642406,48,Before_Contact
8880,8,133.9290242,33.53400607,163.8072456,49,Before_Contact
8883,8,134.8260244,33.60300608,167.1502506,50,After_Contact
8886,8,135.0675244,33.60300608,170.4932556,51,After_Contact
8889,8,135.1020245,33.60300608,173.8362607,52,After_Contact
8892,8,135.4470245,33.60300608,177.1792657,53,After_Contact
8895,8,135.4470245,33.60300608,180.5222707,54,After_Contact
8898,8,135.6885246,33.46500606,183.8652757,55,After_Contact
8901,8,135.8610246,33.154506,187.2082807,56,After_Contact
8904,8,136.3785247,33.12000599,190.5512857,57,After_Contact
8907,8,136.2750247,33.12000599,193.8942907,58,After_Contact
8910,8,136.2750247,33.12000599,197.2372957,59,After_Contact
8913,8,136.2750247,33.12000599,200.5803008,60,After_Contact
8916,8,136.2750247,33.12000599,203.9233058,61,After_Contact
8919,8,136.4475247,33.22350601,207.2663108,62,After_Contact
8922,8,136.4475247,33.22350601,210.6093158,63,After_Contact
8925,8,136.4475247,33.22350601,213.9523208,64,After_Contact
8928,8,136.4475247,33.22350601,217.2953258,65,After_Contact
8931,8,136.4475247,33.22350601,220.6383308,66,After_Contact
8934,8,136.4475247,33.22350601,223.9813358,67,After_Contact
8937,8,136.4475247,33.22350601,227.3243409,68,After_Contact
8940,8,136.4475247,33.22350601,230.6673459,69,After_Contact
8943,8,136.5855247,32.91300596,234.0103509,70,After_Contact
8946,8,136.5165247,32.91300596,237.3533559,71,After_Contact
8949,8,136.5165247,33.05100598,240.6963609,72,After_Contact
8952,8,136.2750247,33.05100598,244.0393659,73,After_Contact
8955,8,136.3095247,33.01650598,247.3823709,74,After_Contact
8958,8,136.1370246,33.12000599,250.7253759,75,After_Contact
8961,8,136.5165247,32.94750596,254.068381,76,After_Contact
8964,8,138.069025,32.32650585,257.411386,77,After_Contact
8967,8,138.103525,32.08500581,260.754391,78,After_Contact
8970,8,138.103525,32.0505058,264.097396,79,After_Contact
8973,8,138.276025,32.08500581,267.440401,80,After_Contact
8976,8,137.4135249,32.49900588,270.783406,81,After_Contact
8979,8,141.6225256,28.80750521,274.126411,82,After_Contact
8982,8,141.6225256,29.18700528,277.469416,83,After_Contact
8985,8,140.5530254,29.8425054,280.8124211,84,After_Contact
8988,8,140.2425254,29.98050543,284.1554261,85,After_Contact
8991,8,140.5185254,29.8425054,287.4984311,86,After_Contact
8994,8,140.5185254,29.8425054,290.8414361,87,After_Contact
8997,8,141.7260257,28.91100523,294.1844411,88,After_Contact
9000,8,140.4150254,29.94600542,297.5274461,89,After_Contact
9003,8,141.8985257,28.80750521,300.8704511,90,After_Contact
9006,8,141.6570256,29.11800527,304.2134561,91,After_Contact
