Track ID,x (micron),y (micron),t (sec),Frame,Group,Classification,Together
28,65.01017245,73.11283984,426.8240402,128,L,S,N
28,65.45650583,72.90683982,430.158603,129,L,S,N
28,65.9028392,72.83817315,433.4931658,130,L,S,N
28,66.21183923,72.35750644,436.8277286,131,L,S,N
28,66.41783924,72.56350646,440.1622915,132,L,S,N
28,66.52083925,72.46050645,443.4968543,133,L,S,N
28,66.93283929,72.28883977,446.8314171,134,L,S,N
28,67.10450597,72.28883977,450.1659799,135,L,S,N
28,67.48217267,72.11717309,453.5005427,136,L,S,N
28,67.61950602,72.01417308,456.8351055,137,L,S,N
28,67.89417271,71.67083971,460.1696683,138,L,S,N
28,67.89417271,71.39617302,463.5042312,139,L,S,N
28,68.1688394,71.08717299,466.838794,140,L,S,N
28,68.58083944,71.05283966,470.1733568,141,L,S,N
28,68.61517277,70.88117298,473.5079196,142,L,S,N
28,68.71817278,70.57217295,476.8424824,143,L,S,N
28,69.33617284,69.88550622,480.1770452,144,L,S,N
28,69.33617284,69.88550622,483.511608,145,L,S,N
28,69.26750616,69.81683955,486.8461709,146,L,S,N
28,69.26750616,69.81683955,490.1807337,147,L,S,N
28,69.26750616,69.81683955,493.5152965,148,L,S,N
28,69.26750616,69.81683955,496.8498593,149,L,S,N
28,69.26750616,69.71383954,500.1844221,150,L,S,N
28,69.50783952,69.23317283,503.5189849,151,L,S,N
28,69.71383954,68.9241728,506.8535477,152,L,S,N
28,69.71383954,68.9241728,510.1881106,153,L,S,N
28,69.71383954,68.9241728,513.5226734,154,L,S,N
28,69.40483951,68.88983946,516.8572362,155,L,S,N
28,68.85550613,68.71817278,520.191799,156,L,S,N
28,68.85550613,68.5465061,523.5263618,157,L,S,N
28,68.40917276,69.02717281,526.8609246,158,L,S,N
28,68.40917276,69.02717281,530.1954874,159,L,S,N
28,68.51217276,68.44350609,533.5300503,160,L,S,N
28,68.9241728,68.1688394,536.8646131,161,L,S,N
28,69.13017282,67.7911727,540.1991759,162,L,S,N
28,69.33617284,67.72250603,543.5337387,163,L,S,N
28,69.09583948,67.7911727,546.8683015,164,L,S,N
28,69.02717281,67.55083935,550.2028643,165,L,S,N
28,69.02717281,67.55083935,553.5374271,166,L,S,N
28,68.95850614,67.37917266,556.8719899,167,L,S,N
28,68.95850614,67.37917266,560.2065528,168,L,S,N
28,69.19883949,67.24183932,563.5411156,169,L,S,N
28,69.71383954,66.72683927,566.8756784,170,L,S,N
28,68.06583939,67.58517268,570.2102412,171,L,S,N
28,68.27183941,67.44783934,573.544804,172,L,S,N
28,68.44350609,67.37917266,576.8793668,173,L,S,N
28,69.06150615,67.07017264,580.2139296,174,L,S,N
28,69.50783952,66.89850595,583.5484925,175,L,S,N
28,69.6795062,66.69250594,586.8830553,176,L,S,N
28,69.85117288,66.55517259,590.2176181,177,L,S,N
28,70.12583957,66.24617256,593.5521809,178,L,S,N
28,70.50350627,66.17750589,596.8867437,179,L,S,N
28,70.50350627,66.17750589,600.2213065,180,L,S,N
28,70.36617293,66.17750589,603.5558693,181,L,S,N
28,70.40050627,65.97150587,606.8904322,182,L,S,N
28,70.70950629,65.79983919,610.224995,183,L,S,N
28,70.88117298,65.55950583,613.5595578,184,L,S,N
28,71.39617302,65.28483914,616.8941206,185,L,S,N
28,71.70517305,65.11317246,620.2286834,186,L,S,N
28,71.80817306,65.45650583,623.5632462,187,L,S,N
28,71.190173,65.55950583,626.897809,188,L,S,N
28,71.53350637,65.38783915,630.2323719,189,L,S,N
28,71.5678397,65.38783915,633.5669347,190,L,S,N
28,72.11717309,65.31917248,636.9014975,191,L,S,N
28,73.38750653,64.97583912,640.2360603,192,L,S,N
28,73.86817324,64.66683909,643.5706231,193,L,S,N
28,74.1085066,64.42650573,646.9051859,194,L,S,N
28,73.8338399,64.59817242,650.2397487,195,L,S,N
28,73.66217322,64.59817242,653.5743116,196,L,S,N
28,73.62783989,64.56383908,656.9088744,197,L,S,N
28,74.17717327,63.67117233,660.2434372,198,L,S,N
28,74.2115066,63.67117233,663.578,199,L,S,N
29,63.80850568,73.0785065,0,0,B,P,FALSE
29,63.91150569,73.0785065,3.334562814,1,B,P,FALSE
29,64.68400576,72.87250649,6.669125628,2,B,P,FALSE
29,65.25050581,72.71800647,10.00368844,3,B,P,FALSE
29,65.1475058,72.61500646,13.33825126,4,B,P,FALSE
29,65.1475058,72.61500646,16.67281407,5,B,P,FALSE
29,65.1475058,72.61500646,20.00737688,6,B,P,FALSE
29,65.25050581,72.66650647,23.3419397,7,B,P,FALSE
29,65.25050581,72.66650647,26.67650251,8,B,P,FALSE
29,65.25050581,72.66650647,30.01106533,9,B,P,FALSE
29,65.25050581,72.66650647,33.34562814,10,B,P,FALSE
29,65.25050581,72.66650647,36.68019095,11,B,P,FALSE
29,65.25050581,72.66650647,40.01475377,12,B,P,FALSE
29,65.25050581,72.66650647,43.34931658,13,B,P,FALSE
29,65.25050581,72.66650647,46.6838794,14,B,P,FALSE
29,65.35350582,72.56350646,50.01844221,15,B,P,FALSE
29,65.61100584,72.40900644,53.35300503,16,B,P,FALSE
29,65.61100584,72.40900644,56.68756784,17,B,P,FALSE
29,65.55950583,72.40900644,60.02213065,18,B,P,FALSE
29,65.45650583,72.46050645,63.35669347,19,B,P,FALSE
29,65.45650583,72.46050645,66.69125628,20,B,P,FALSE
29,65.45650583,72.51200645,70.0258191,21,B,P,FALSE
29,65.81700586,72.56350646,73.36038191,22,B,P,FALSE
29,65.55950583,72.56350646,76.69494472,23,B,P,FALSE
29,65.81700586,72.51200645,80.02950754,24,B,P,FALSE
29,66.02300588,72.40900644,83.36407035,25,B,P,FALSE
29,66.02300588,72.40900644,86.69863317,26,B,P,FALSE
29,66.02300588,72.40900644,90.03319598,27,B,P,FALSE
29,66.02300588,72.40900644,93.36775879,28,B,P,FALSE
29,66.02300588,72.40900644,96.70232161,29,B,P,FALSE
29,66.02300588,72.40900644,100.0368844,30,B,P,FALSE
29,66.02300588,72.40900644,103.3714472,31,B,P,FALSE
29,65.66250584,72.40900644,106.7060101,32,B,P,FALSE
29,65.92000587,72.35750644,110.0405729,33,B,P,FALSE
29,66.12600589,72.10000642,113.3751357,34,B,P,FALSE
29,66.38350591,71.68800638,116.7096985,35,B,P,FALSE
29,66.22900589,71.84250639,120.0442613,36,B,P,FALSE
29,66.22900589,71.84250639,123.3788241,37,B,P,FALSE
29,66.17750589,71.73950638,126.7133869,38,B,P,FALSE
29,65.97150587,71.12150633,130.0479497,39,B,P,FALSE
29,66.12600589,71.12150633,133.3825126,40,B,P,FALSE
29,66.12600589,71.12150633,136.7170754,41,B,P,FALSE
29,66.12600589,71.12150633,140.0516382,42,B,P,FALSE
29,66.07450588,70.86400631,143.386201,43,B,P,FALSE
29,66.07450588,70.86400631,146.7207638,44,B,P,FALSE
29,66.07450588,70.86400631,150.0553266,45,B,P,FALSE
29,66.12600589,70.7610063,153.3898894,46,B,P,FALSE
29,66.38350591,70.70950629,156.7244523,47,B,P,FALSE
29,66.79550594,70.34900626,160.0590151,48,B,P,FALSE
29,66.79550594,70.34900626,163.3935779,49,B,P,FALSE
29,67.05300597,69.93700622,166.7281407,50,B,P,Y
29,67.25900599,68.85550613,170.0627035,51,B,P,Y
29,67.413506,68.18600607,173.3972663,52,B,P,Y
29,67.67100602,67.72250603,176.7318291,53,B,P,Y
29,67.98000605,67.20750598,180.066392,54,B,P,Y
29,68.08300606,66.12600589,183.4009548,55,B,P,Y
29,68.59800611,65.45650583,186.7355176,56,B,P,Y
29,68.75250612,64.83850577,190.0700804,57,B,P,Y
29,69.11300615,64.0660057,193.4046432,58,B,P,Y
29,69.26750616,63.86000568,196.739206,59,B,P,Y
29,69.37050617,63.55100566,200.0737688,60,B,P,Y
29,69.37050617,63.55100566,203.4083317,61,B,P,Y
29,69.16450616,63.34500564,206.7428945,62,B,P,Y
29,69.16450616,63.34500564,210.0774573,63,B,P,Y
29,69.16450616,62.98450561,213.4120201,64,B,P,Y
29,69.37050617,62.16050553,216.7465829,65,B,P,Y
29,69.88550622,61.49100547,220.0811457,66,B,P,Y
29,70.19450625,60.87300542,223.4157085,67,B,P,Y
29,70.70950629,60.61550539,226.7502714,68,B,P,Y
29,71.01850632,60.51250539,230.0848342,69,B,P,Y
29,71.01850632,60.51250539,233.419397,70,B,P,Y
29,71.01850632,60.51250539,236.7539598,71,B,P,Y
29,71.32750635,60.30650537,240.0885226,72,B,P,Y
29,71.32750635,60.25500536,243.4230854,73,B,P,Y
29,71.79100639,59.89450533,246.7576482,74,B,P,Y
29,72.35750644,59.5855053,250.0922111,75,B,P,Y
29,72.76950648,58.91600524,253.4267739,76,B,P,Y
29,73.0270065,58.96750525,256.7613367,77,B,P,Y
29,72.97550649,58.86450524,260.0958995,78,B,P,Y
29,72.97550649,58.81300523,263.4304623,79,B,P,Y
29,72.87250649,58.76150523,266.7650251,80,B,P,Y
29,72.82100648,58.76150523,270.0995879,81,B,P,Y
29,72.87250649,58.60700522,273.4341508,82,B,P,Y
29,73.13000651,58.60700522,276.7687136,83,B,P,Y
29,73.13000651,58.65850522,280.1032764,84,B,P,Y
29,73.18150651,58.65850522,283.4378392,85,B,P,Y
29,73.18150651,58.65850522,286.772402,86,B,P,Y
29,73.18150651,58.65850522,290.1069648,87,B,P,Y
29,73.18150651,58.65850522,293.4415276,88,B,P,Y
29,73.18150651,58.65850522,296.7760905,89,B,P,Y
29,73.18150651,58.65850522,300.1106533,90,B,P,Y
29,73.18150651,58.60700522,303.4452161,91,B,P,Y
29,73.18150651,58.55550521,306.7797789,92,B,P,Y
29,73.18150651,58.55550521,310.1143417,93,B,P,Y
29,73.18150651,58.55550521,313.4489045,94,B,P,Y
29,73.18150651,58.55550521,316.7834673,95,B,P,Y
29,73.38750653,58.50400521,320.1180302,96,B,P,Y
29,73.43900654,58.60700522,323.452593,97,B,P,Y
29,73.38750653,58.50400521,326.7871558,98,B,P,Y
29,73.43900654,58.50400521,333.4562814,100,B,P,Y
29,73.49050654,58.60700522,330.1217186,99,B,P,Y
29,73.49050654,58.4010052,336.7908442,101,B,P,Y
29,73.54200655,58.4010052,340.125407,102,B,P,Y
29,73.69650656,58.4010052,343.4599698,103,B,P,Y
29,73.90250658,58.29800519,346.7945327,104,B,P,Y
29,74.05700659,58.19500518,350.1290955,105,B,P,Y
29,74.1085066,58.19500518,353.4636583,106,B,P,Y
29,74.00550659,58.19500518,356.7982211,107,B,P,Y
29,74.05700659,58.19500518,360.1327839,108,B,P,Y
29,74.26300661,58.14350517,363.4673467,109,B,P,Y
29,74.36600662,58.11775517,366.8019095,110,B,P,Y
29,74.1857566,58.24650518,370.1364724,111,B,P,Y
29,74.31450661,58.16925518,373.4710352,112,B,P,Y
29,74.39175662,58.11775517,376.805598,113,B,P,Y
29,74.39175662,58.11775517,380.1401608,114,B,P,Y
29,74.44325663,58.09200517,383.4747236,115,B,P,Y
29,74.39175662,58.14350517,386.8092864,116,B,P,Y
29,74.54625663,58.09200517,390.1438492,117,B,P,Y
29,74.54625663,58.09200517,393.4784121,118,B,P,Y
29,74.52050663,58.09200517,396.8129749,119,B,P,Y
29,74.52050663,58.09200517,400.1475377,120,B,P,Y
29,74.46900663,58.16925518,403.4821005,121,B,P,Y
29,74.59775664,58.16925518,406.8166633,122,B,P,Y
29,74.57200664,58.22075518,410.1512261,123,B,P,Y
29,74.57200664,58.22075518,413.4857889,124,B,P,Y
29,74.64925664,58.22075518,416.8203518,125,B,P,Y
29,74.64925664,58.22075518,420.1549146,126,B,P,Y
29,75.47325672,57.68000513,423.4894774,127,B,P,Y
29,75.47325672,57.68000513,426.8240402,128,B,P,Y
29,75.67925674,57.60275513,430.158603,129,B,P,Y
29,75.60200673,57.55125512,433.4931658,130,B,P,Y
29,76.06550677,57.37100511,436.8277286,131,B,P,Y
29,76.06550677,57.37100511,440.1622915,132,B,P,Y
29,76.32300679,57.2680051,443.4968543,133,B,P,Y
29,76.32300679,57.2680051,446.8314171,134,B,P,Y
29,76.16850678,57.3195051,450.1659799,135,B,P,Y
29,76.16850678,57.3195051,453.5005427,136,B,P,Y
29,76.16850678,57.3195051,456.8351055,137,B,P,Y
29,76.16850678,57.3195051,460.1696683,138,B,P,Y
29,76.47750681,57.24225509,463.5042312,139,B,P,Y
29,76.52900681,57.24225509,466.838794,140,B,P,Y
29,76.78650683,57.06200508,470.1733568,141,B,P,Y
29,76.86375684,57.01050507,473.5079196,142,B,P,Y
29,77.01825685,56.90750506,476.8424824,143,B,P,Y
29,77.01825685,56.90750506,480.1770452,144,B,P,Y
29,77.09550686,56.83025506,483.511608,145,B,P,Y
29,77.17275687,56.83025506,486.8461709,146,B,P,Y
29,77.30150688,56.77875505,490.1807337,147,B,P,Y
29,76.68350682,56.98475507,493.5152965,148,B,P,Y
29,76.47750681,57.08775508,496.8498593,149,B,P,Y
29,76.68350682,57.06200508,500.1844221,150,B,P,Y
29,76.96675685,56.95900507,503.5189849,151,B,P,Y
29,76.96675685,56.93325507,506.8535477,152,B,P,Y
29,77.09550686,56.83025506,510.1881106,153,B,P,Y
29,77.12125686,56.75300505,513.5226734,154,B,P,Y
29,77.25000688,56.65000504,516.8572362,155,B,P,Y
29,77.32725688,56.41825502,520.191799,156,B,P,Y
29,77.58475691,56.212255,523.5263618,157,B,P,FALSE
29,77.79075692,56.135005,526.8609246,158,B,P,FALSE
29,77.79075692,56.135005,530.1954874,159,B,P,FALSE
29,78.04825695,55.95475498,533.5300503,160,B,P,FALSE
29,78.02250694,55.95475498,536.8646131,161,B,P,FALSE
29,77.86800693,56.03200499,540.1991759,162,B,P,FALSE
29,77.86800693,56.03200499,543.5337387,163,B,P,FALSE
29,78.04825695,55.98050498,546.8683015,164,B,P,FALSE
29,78.07400695,55.95475498,550.2028643,165,B,P,FALSE
29,78.09975695,55.90325498,553.5374271,166,B,P,FALSE
29,78.17700696,55.82600497,556.8719899,167,B,P,FALSE
29,78.33150697,55.59425495,560.2065528,168,B,P,FALSE
29,78.46025698,55.51700494,563.5411156,169,B,P,FALSE
29,78.614757,55.33675492,566.8756784,170,B,P,FALSE
29,78.84650702,55.0792549,570.2102412,171,B,P,FALSE
29,79.23275705,54.92475489,573.544804,172,B,P,FALSE
29,79.25850705,54.64150486,576.8793668,173,B,P,FALSE
29,79.36150706,54.61575486,580.2139296,174,B,P,FALSE
29,79.36150706,54.61575486,583.5484925,175,B,P,FALSE
29,79.33575706,54.61575486,586.8830553,176,B,P,FALSE
29,79.31000706,54.61575486,590.2176181,177,B,P,FALSE
29,79.31000706,54.61575486,593.5521809,178,B,P,FALSE
29,79.20700705,54.56425486,596.8867437,179,B,P,FALSE
29,79.28425706,54.51275485,600.2213065,180,B,P,FALSE
29,79.38725707,54.48700485,603.5558693,181,B,P,FALSE
29,79.41300707,54.38400484,606.8904322,182,B,P,FALSE
29,79.41300707,54.38400484,610.224995,183,B,P,FALSE
29,79.51600708,54.30675483,613.5595578,184,B,P,FALSE
29,79.64475709,54.28100483,616.8941206,185,B,P,FALSE
29,79.7220071,54.20375482,620.2286834,186,B,P,FALSE
29,79.51600708,54.38400484,623.5632462,187,B,P,FALSE
29,79.51600708,54.38400484,626.897809,188,B,P,FALSE
29,79.64475709,54.35825484,630.2323719,189,B,P,FALSE
29,79.64475709,54.33250484,633.5669347,190,B,P,FALSE
29,79.46450707,54.28100483,636.9014975,191,B,P,FALSE
29,79.38725707,54.30675483,640.2360603,192,B,P,FALSE
29,79.51600708,54.30675483,643.5706231,193,B,P,FALSE
29,79.51600708,54.30675483,646.9051859,194,B,P,FALSE
29,79.51600708,54.30675483,650.2397487,195,B,P,FALSE
29,79.64475709,54.28100483,653.5743116,196,B,P,FALSE
29,80.05675713,54.28100483,656.9088744,197,B,P,FALSE
29,80.57175717,54.02350481,660.2434372,198,B,P,FALSE
29,80.52025717,54.04925481,663.578,199,B,P,FALSE
30,28.84000257,89.50700797,0,0,K,THREE,Y
30,28.84000257,89.50700797,3.334562814,1,K,THREE,Y
30,28.84000257,89.50700797,6.669125628,2,K,THREE,Y
30,28.94300258,89.61000798,10.00368844,3,K,THREE,Y
30,28.94300258,89.61000798,13.33825126,4,K,THREE,Y
30,28.94300258,89.61000798,16.67281407,5,K,THREE,Y
30,28.94300258,89.61000798,20.00737688,6,K,THREE,Y
30,28.94300258,89.61000798,23.3419397,7,K,THREE,Y
30,29.09750259,89.76450799,26.67650251,8,K,THREE,Y
30,29.09750259,89.76450799,30.01106533,9,K,THREE,Y
30,29.09750259,89.76450799,33.34562814,10,K,THREE,Y
30,29.09750259,89.76450799,36.68019095,11,K,THREE,Y
30,29.09750259,89.76450799,40.01475377,12,K,THREE,Y
30,28.89150257,89.66150798,43.34931658,13,K,THREE,Y
30,28.99450258,89.66150798,46.6838794,14,K,THREE,Y
30,28.99450258,89.66150798,50.01844221,15,K,THREE,Y
30,28.99450258,89.66150798,53.35300503,16,K,THREE,Y
30,28.99450258,89.66150798,56.68756784,17,K,THREE,Y
30,28.99450258,89.66150798,60.02213065,18,K,THREE,Y
30,28.99450258,89.66150798,63.35669347,19,K,THREE,Y
30,29.04600259,89.66150798,66.69125628,20,K,THREE,Y
30,29.04600259,89.66150798,70.0258191,21,K,THREE,Y
30,29.04600259,89.66150798,73.36038191,22,K,THREE,Y
30,29.04600259,89.66150798,76.69494472,23,K,THREE,Y
30,29.04600259,89.66150798,80.02950754,24,K,THREE,Y
30,29.04600259,89.66150798,83.36407035,25,K,THREE,Y
30,29.09750259,89.71300798,86.69863317,26,K,THREE,Y
30,29.09750259,89.71300798,90.03319598,27,K,THREE,Y
30,29.09750259,89.71300798,93.36775879,28,K,THREE,Y
30,29.09750259,89.71300798,96.70232161,29,K,THREE,Y
30,29.09750259,89.71300798,100.0368844,30,K,THREE,Y
30,29.09750259,89.71300798,103.3714472,31,K,THREE,Y
30,29.2005026,89.66150798,106.7060101,32,K,THREE,Y
30,29.2005026,89.66150798,110.0405729,33,K,THREE,Y
30,29.2005026,89.66150798,113.3751357,34,K,THREE,Y
30,29.2005026,89.66150798,116.7096985,35,K,THREE,Y
30,29.14900259,89.66150798,120.0442613,36,K,THREE,Y
30,29.14900259,89.66150798,123.3788241,37,K,THREE,Y
30,29.14900259,89.66150798,126.7133869,38,K,THREE,Y
30,29.14900259,89.66150798,130.0479497,39,K,THREE,Y
30,29.14900259,89.71300798,133.3825126,40,K,THREE,Y
30,29.14900259,89.66150798,136.7170754,41,K,THREE,Y
30,29.2005026,89.71300798,140.0516382,42,K,THREE,Y
30,29.2005026,89.71300798,143.386201,43,K,THREE,Y
30,29.2520026,89.71300798,146.7207638,44,K,THREE,Y
30,29.2520026,89.73875799,150.0553266,45,K,THREE,Y
30,28.99450258,89.63575798,153.3898894,46,K,THREE,Y
30,28.76275256,89.50700797,156.7244523,47,K,THREE,Y
30,28.86575257,89.61000798,160.0590151,48,K,THREE,Y
30,28.86575257,89.61000798,163.3935779,49,K,THREE,Y
30,28.91725257,89.66150798,166.7281407,50,K,THREE,Y
30,28.91725257,89.66150798,170.0627035,51,K,THREE,Y
30,28.89150257,89.61000798,173.3972663,52,K,THREE,Y
30,28.94300258,89.61000798,176.7318291,53,K,THREE,Y
30,28.94300258,89.61000798,180.066392,54,K,THREE,Y
30,29.02025258,89.55850797,183.4009548,55,K,THREE,Y
30,29.07175259,89.61000798,186.7355176,56,K,THREE,Y
30,29.04600259,89.68725798,190.0700804,57,K,THREE,Y
30,29.04600259,89.68725798,193.4046432,58,K,THREE,Y
30,28.91725257,89.63575798,196.739206,59,K,THREE,Y
30,28.91725257,89.63575798,200.0737688,60,K,THREE,Y
30,28.94300258,89.61000798,203.4083317,61,K,THREE,Y
30,29.04600259,89.66150798,206.7428945,62,K,THREE,Y
30,29.04600259,89.66150798,210.0774573,63,K,THREE,Y
30,29.04600259,89.66150798,213.4120201,64,K,THREE,Y
30,29.09750259,89.71300798,216.7465829,65,K,THREE,Y
30,29.12325259,89.71300798,220.0811457,66,K,THREE,Y
30,29.1747526,89.71300798,223.4157085,67,K,THREE,Y
30,29.1747526,89.71300798,226.7502714,68,K,THREE,Y
30,29.09750259,89.66150798,230.0848342,69,K,THREE,Y
30,29.09750259,89.68725798,233.419397,70,K,THREE,Y
30,29.2005026,89.76450799,236.7539598,71,K,THREE,Y
30,29.1747526,89.73875799,240.0885226,72,K,THREE,Y
30,29.1747526,89.73875799,243.4230854,73,K,THREE,Y
30,29.1747526,89.73875799,246.7576482,74,K,THREE,Y
30,29.2262526,89.71300798,250.0922111,75,K,THREE,Y
30,29.30350261,89.68725798,253.4267739,76,K,THREE,Y
30,29.40650262,89.71300798,256.7613367,77,K,THREE,Y
30,29.38075261,89.81600799,260.0958995,78,K,THREE,Y
30,29.43225262,89.867508,263.4304623,79,K,THREE,Y
30,29.35500261,89.79025799,266.7650251,80,K,THREE,Y
30,29.32925261,89.76450799,270.0995879,81,K,THREE,Y
30,29.32925261,89.76450799,273.4341508,82,K,THREE,Y
30,29.32925261,89.76450799,276.7687136,83,K,THREE,Y
30,29.32925261,89.841758,280.1032764,84,K,THREE,FALSE
30,29.32925261,89.841758,283.4378392,85,K,THREE,FALSE
30,29.2262526,89.79025799,286.772402,86,K,THREE,FALSE
30,29.30350261,89.79025799,290.1069648,87,K,THREE,FALSE
30,29.30350261,89.79025799,293.4415276,88,K,THREE,FALSE
30,29.2005026,89.71300798,296.7760905,89,K,THREE,FALSE
30,29.2005026,89.71300798,300.1106533,90,K,THREE,FALSE
30,29.2005026,89.71300798,303.4452161,91,K,THREE,FALSE
30,29.35500261,89.68725798,306.7797789,92,K,THREE,FALSE
30,29.09750259,89.61000798,310.1143417,93,K,THREE,FALSE
30,29.14900259,89.61000798,313.4489045,94,K,THREE,FALSE
30,29.30350261,89.63575798,316.7834673,95,K,THREE,FALSE
30,29.45800262,89.71300798,320.1180302,96,K,THREE,FALSE
30,29.99875267,89.841758,323.452593,97,K,THREE,FALSE
30,30.51375272,89.919008,326.7871558,98,K,THREE,FALSE
30,30.84850275,90.04775801,330.1217186,99,K,THREE,FALSE
30,30.90000275,90.04775801,333.4562814,100,K,THREE,FALSE
30,30.97725276,90.12500802,336.7908442,101,K,THREE,FALSE
30,31.02875276,90.17650803,340.125407,102,K,THREE,FALSE
30,31.20900278,90.25375803,343.4599698,103,K,THREE,FALSE
30,31.38925279,90.25375803,346.7945327,104,K,THREE,FALSE
30,31.26050278,90.27950803,350.1290955,105,K,THREE,FALSE
30,31.4922528,90.51125806,353.4636583,106,K,THREE,FALSE
30,31.80125283,90.51125806,356.7982211,107,K,THREE,FALSE
30,32.23900287,90.51125806,360.1327839,108,K,THREE,FALSE
30,32.21325287,90.45975805,363.4673467,109,K,THREE,FALSE
30,32.5995029,90.12500802,366.8019095,110,K,THREE,FALSE
30,32.67675291,90.17650803,370.1364724,111,K,THREE,FALSE
30,32.49650289,90.04775801,373.4710352,112,K,THREE,FALSE
30,32.47075289,90.04775801,376.805598,113,K,THREE,FALSE
30,32.6252529,90.09925802,380.1401608,114,K,THREE,FALSE
30,32.67675291,90.02200801,383.4747236,115,K,THREE,FALSE
30,32.5995029,89.919008,386.8092864,116,K,THREE,FALSE
30,32.5480029,89.841758,390.1438492,117,K,THREE,FALSE
30,32.80550292,89.867508,393.4784121,118,K,THREE,FALSE
30,32.83125292,89.73875799,396.8129749,119,K,THREE,FALSE
30,32.98575294,89.76450799,400.1475377,120,K,THREE,FALSE
30,33.14025295,89.893258,403.4821005,121,K,THREE,FALSE
30,33.21750296,89.893258,406.8166633,122,K,THREE,FALSE
30,33.42350297,90.07350802,410.1512261,123,K,THREE,FALSE
30,33.99000303,90.43400805,413.4857889,124,K,THREE,FALSE
30,35.17450313,90.9747581,416.8203518,125,K,THREE,FALSE
30,35.61225317,91.41250814,420.1549146,126,K,THREE,FALSE
30,35.86975319,91.67000816,423.4894774,127,K,THREE,FALSE
30,36.02425321,91.72150816,426.8240402,128,K,THREE,FALSE
30,36.10150321,91.92750818,430.158603,129,K,THREE,FALSE
30,36.12725322,92.1850082,433.4931658,130,K,THREE,FALSE
30,36.17875322,92.75150825,436.8277286,131,K,THREE,FALSE
30,36.35900324,93.11200829,440.1622915,132,K,THREE,FALSE
31,26.39375235,89.48125796,0,0,K,THREE,Y
31,26.47100236,89.48125796,3.334562814,1,K,THREE,Y
31,26.57400237,89.58425797,6.669125628,2,K,THREE,Y
31,26.26500234,89.48125796,10.00368844,3,K,THREE,Y
31,26.13625233,89.45550796,13.33825126,4,K,THREE,Y
31,26.21350233,89.48125796,16.67281407,5,K,THREE,Y
31,26.26500234,89.50700797,20.00737688,6,K,THREE,Y
31,26.18775233,89.40400796,23.3419397,7,K,THREE,Y
31,26.05900232,89.37825795,26.67650251,8,K,THREE,Y
31,26.05900232,89.37825795,30.01106533,9,K,THREE,Y
31,26.29075234,89.50700797,33.34562814,10,K,THREE,Y
31,26.36800235,89.50700797,36.68019095,11,K,THREE,Y
31,26.36800235,89.50700797,40.01475377,12,K,THREE,Y
31,26.44525235,89.53275797,43.34931658,13,K,THREE,Y
31,26.26500234,89.50700797,46.6838794,14,K,THREE,Y
31,26.23925234,89.50700797,50.01844221,15,K,THREE,Y
31,26.18775233,89.45550796,53.35300503,16,K,THREE,Y
31,26.29075234,89.45550796,56.68756784,17,K,THREE,Y
31,26.23925234,89.48125796,60.02213065,18,K,THREE,Y
31,26.23925234,89.50700797,63.35669347,19,K,THREE,Y
31,26.23925234,89.50700797,66.69125628,20,K,THREE,Y
31,26.41950235,89.53275797,70.0258191,21,K,THREE,Y
31,26.41950235,89.50700797,73.36038191,22,K,THREE,Y
31,26.39375235,89.53275797,76.69494472,23,K,THREE,Y
31,26.41950235,89.50700797,80.02950754,24,K,THREE,Y
31,26.41950235,89.50700797,83.36407035,25,K,THREE,Y
31,26.41950235,89.50700797,86.69863317,26,K,THREE,Y
31,26.41950235,89.50700797,90.03319598,27,K,THREE,Y
31,26.34225234,89.50700797,93.36775879,28,K,THREE,Y
31,26.34225234,89.50700797,96.70232161,29,K,THREE,Y
31,26.29075234,89.45550796,100.0368844,30,K,THREE,Y
31,26.34225234,89.50700797,103.3714472,31,K,THREE,Y
31,26.31650234,89.50700797,106.7060101,32,K,THREE,Y
31,26.31650234,89.50700797,110.0405729,33,K,THREE,Y
31,26.31650234,89.50700797,113.3751357,34,K,THREE,Y
31,26.31650234,89.50700797,116.7096985,35,K,THREE,Y
31,26.31650234,89.50700797,120.0442613,36,K,THREE,Y
31,26.31650234,89.48125796,123.3788241,37,K,THREE,Y
31,26.31650234,89.48125796,126.7133869,38,K,THREE,Y
31,26.31650234,89.48125796,130.0479497,39,K,THREE,Y
31,26.31650234,89.48125796,133.3825126,40,K,THREE,Y
31,26.31650234,89.48125796,136.7170754,41,K,THREE,Y
31,26.31650234,89.48125796,140.0516382,42,K,THREE,Y
31,26.31650234,89.48125796,143.386201,43,K,THREE,Y
31,26.31650234,89.48125796,146.7207638,44,K,THREE,Y
31,26.31650234,89.48125796,150.0553266,45,K,THREE,Y
31,26.31650234,89.48125796,153.3898894,46,K,THREE,Y
31,26.31650234,89.48125796,156.7244523,47,K,THREE,Y
31,26.31650234,89.48125796,160.0590151,48,K,THREE,Y
31,26.31650234,89.53275797,163.3935779,49,K,THREE,Y
31,26.29075234,89.50700797,166.7281407,50,K,THREE,Y
31,26.39375235,89.55850797,170.0627035,51,K,THREE,Y
31,26.49675236,89.58425797,173.3972663,52,K,THREE,Y
31,26.49675236,89.58425797,176.7318291,53,K,THREE,Y
31,26.41950235,89.58425797,180.066392,54,K,THREE,Y
31,26.41950235,89.55850797,183.4009548,55,K,THREE,Y
31,26.41950235,89.55850797,186.7355176,56,K,THREE,Y
31,26.39375235,89.55850797,190.0700804,57,K,THREE,Y
