,Track ID,x (micron),y (micron),t (sec),Frame,Group,Classification,Together,squared displacement,dt,vx,vy,speed,diff time autocorrelation
802,26,31.77550283,12.48016778,430.158603,129,J,HTT,FALSE,1002.9564351029231,1.0,0.0,0.09265368215892053,0.09265368215892053,0.03338496280915045
803,26,31.80983616,12.85783448,433.4931658,130,J,HTT,FALSE,997.8432080709608,1.0,0.010294851574212609,0.11324338830584675,0.11371037315884534,0.010492416906689143
804,26,31.50083614,13.54450121,436.8277286,131,J,HTT,FALSE,966.9545647406333,1.0,-0.09265367916041954,0.20589707046476782,0.22578376356136756,0.022362626026916757
805,26,31.50083614,13.71616789,440.1622915,132,J,HTT,FALSE,964.0189336202232,1.0,0.0,0.05147426686656657,0.05147426686656657,0.010598400752147722
806,26,31.36350279,13.51016787,443.4968543,133,J,HTT,FALSE,959.3626242775495,1.0,-0.0411794152923545,-0.06176912143928018,0.07423724541765232,-0.0031795202410788664
807,26,30.91716942,13.16683451,446.8314171,134,J,HTT,FALSE,939.0898366227387,1.0,-0.13383309445277297,-0.10294853373313367,0.1688481500301588,0.011870209058489409
808,26,30.77983607,13.13250117,450.1659799,135,J,HTT,FALSE,931.684143089973,1.0,-0.04117941529235343,-0.010294854572713607,0.04244676989469792,0.006571008759588212
809,26,30.3335027,13.30416785,453.5005427,136,J,HTT,FALSE,902.7836363279692,1.0,-0.13383309445277403,0.05147426686656711,0.14339071559991498,0.0049812484847031845
810,26,29.85283599,13.4415012,456.8351055,137,J,HTT,FALSE,873.0001431207429,1.0,-0.14412794902548764,0.04117941529235343,0.14989532992763208,0.021408769627380485
811,26,29.50950263,13.64750121,460.1696683,138,J,HTT,FALSE,850.1790284055306,1.0,-0.10294853373313315,0.061769118440779716,0.12005758864292222,0.017381377202653144
812,26,28.37650253,13.75050122,463.5042312,139,J,HTT,FALSE,786.5365996775453,1.0,-0.3397301649175413,0.030884560719640356,0.34113112001948015,0.03688243443225931
813,26,27.62116912,13.85350123,466.838794,140,J,HTT,FALSE,744.9734415820111,1.0,-0.2264867796101945,0.030884560719640356,0.22858284587659236,0.07789824707945937
814,26,27.07183574,13.78483456,470.1733568,141,J,HTT,FALSE,717.8659909407583,1.0,-0.16471765517241385,-0.020589706146926748,0.16599952386894073,0.0366704672352482
815,26,26.79716905,13.51016787,473.5079196,142,J,HTT,FALSE,708.6520109466733,1.0,-0.08235882758620693,-0.08235882758620693,0.11647297095356123,0.015261697021354522
816,26,26.38516901,13.23550118,476.8424824,143,J,HTT,FALSE,692.9210412015261,1.0,-0.12353824287856142,-0.08235882758620693,0.14847448917203585,0.016957441326912955
817,26,25.76716896,13.09816783,480.1770452,144,J,HTT,FALSE,665.1792454380148,1.0,-0.18530736131934009,-0.041179415292353964,0.18982771768884707,0.02628403417401777
818,26,25.49250227,12.92650115,483.511608,145,J,HTT,FALSE,655.142194008701,1.0,-0.08235882758620693,-0.05147426686656657,0.09712145298967202,0.01738137723352228
819,26,25.32083559,12.92650115,486.8461709,146,J,HTT,FALSE,646.9782755197538,1.0,-0.05147426686656604,0.0,0.05147426686656604,0.004239360269989916
820,26,25.38950226,12.61750112,490.1807337,147,J,HTT,FALSE,656.0513563738352,1.0,0.020589706146926217,-0.09265368215892053,0.09491385998273931,-0.0010598400289110552
821,26,25.11483557,12.54883445,493.5152965,148,J,HTT,FALSE,644.3920220351929,1.0,-0.08235882758620693,-0.020589706146926748,0.08489353615318042,0.00021196803047756198
822,26,24.94316889,12.44583444,496.8498593,149,J,HTT,FALSE,638.3525458740542,1.0,-0.05147426686656711,-0.030884560719639822,0.06002879509281931,0.004875264299684305
823,26,25.28650225,12.4115011,500.1844221,150,J,HTT,FALSE,655.1496313565852,1.0,0.10294853373313421,-0.010294854572713607,0.1034619960588215,-0.004981248237750302
824,26,25.25216891,12.37716777,503.5189849,151,J,HTT,FALSE,654.1982758149005,1.0,-0.010294854572713607,-0.010294851574213141,0.014559120839130399,-0.0009538561834525217
825,26,25.11483557,12.37716777,506.8535477,152,J,HTT,FALSE,647.7284376677986,1.0,-0.041179412293853496,0.0,0.041179412293853496,0.00042393606095503657
826,26,25.11483557,12.37716777,510.1881106,153,J,HTT,FALSE,647.7284376677986,1.0,0.0,0.0,0.0,0.0
827,26,25.52683561,12.44583444,513.5226734,154,J,HTT,FALSE,665.9094768608319,1.0,0.12353824287856036,0.020589706146926748,0.12524229897578118,0.0
828,26,25.18350224,12.51450111,516.8572362,155,J,HTT,FALSE,648.2847940891821,1.0,-0.10294853673163414,0.020589706146926217,0.1049873193028634,-0.012294145335528228
