,Track ID,x (micron),y (micron),t (sec),Frame,Group,Classification,squared displacement,dt,vx,vy,speed
2126,33,76.88950684,57.86883848,473.5079196,142,B,P,992.3919696570097,1.0,0.0,-0.010294854572712541,0.010294854572712541
2127,33,77.06117353,57.76583847,476.8424824,143,B,P,1002.8948817904835,1.0,0.051474269865070234,-0.030884560719640887,0.06002879766401508
2128,33,77.02684019,57.76583847,480.1770452,144,B,P,1001.9671834166079,1.0,-0.010294854572714672,0.0,0.010294854572714672
2129,33,77.06117353,57.80017181,483.511608,145,B,P,1000.9298586784989,1.0,0.010294854572714672,0.010294854572714672,0.014559122959391763
2130,33,77.16417353,57.73150514,486.8461709,146,B,P,1007.659501800812,1.0,0.03088455772113776,-0.020589706146926217,0.03711861938228658
2131,33,77.33584022,57.62850513,490.1807337,147,B,P,1018.2850068481232,1.0,0.05147426986506597,-0.030884560719640887,0.060028797664011424
2132,33,77.02684019,57.83450515,493.5152965,148,B,P,998.03949474911,1.0,-0.09265368215891841,0.061769121439279644,0.11135586729484151
2133,33,76.99250685,57.83450515,496.8498593,149,B,P,997.1141539317055,1.0,-0.010294854572714672,0.0,0.010294854572714672
2134,33,76.99250685,57.83450515,500.1844221,150,B,P,997.1141539317055,1.0,0.0,0.0,0.0
2135,33,76.99250685,57.83450515,503.5189849,151,B,P,997.1141539317055,1.0,0.0,0.0,0.0
2136,33,76.88950684,57.83450515,506.8535477,152,B,P,994.352277085432,1.0,-0.030884560719640887,0.0,0.030884560719640887
2137,33,76.99250685,57.73150514,510.1881106,153,B,P,1003.0092226942919,1.0,0.030884560719640887,-0.030884560719638757,0.04367736463764999
2138,33,76.3745068,58.0748385,513.5226734,154,B,P,967.1885175647766,1.0,-0.18530736131933795,0.10294853373313208,0.2119840058988826
2139,33,76.23717345,58.10917184,516.8572362,155,B,P,961.736669054825,1.0,-0.04117941529235556,0.010294854572714672,0.04244676989470025
2140,33,75.92817342,58.31517186,520.191799,156,B,P,942.3681677893383,1.0,-0.09265368215892267,0.061769121439279644,0.11135586729484505
2141,33,75.58484006,58.41817187,523.5263618,157,B,P,928.2004352092027,1.0,-0.10294853373312995,0.030884560719640887,0.10748142485400247
