frame,Area,X,Y,x,y,particle
65,1.719,35.344,20.123,35.344,20.123,21
65,2.281,33.461,20.661,33.461,20.661,63
65,1.294,16.818,19.987,16.818,19.987,19
65,1.422,20.142,20.484,20.142,20.484,22
65,1.613,45.71,23.161,45.71,23.161,37
65,2.44,31.23,13.05,31.23,13.05,17
66,1.178,50.275,36.916,50.275,36.916,30
66,3.236,19.669,40.963,19.669,40.963,12
66,1.114,49.215,39.723,49.215,39.723,5
66,1.294,28.287,40.935,28.287,40.935,15
66,1.931,24.565,43.181,24.565,43.181,44
66,1.761,10.841,44.933,10.841,44.933,50
66,2.589,16.129,46.464,16.129,46.464,13
66,2.748,6.179,46.294,6.179,46.294,3
66,2.758,33.443,36.544,33.443,36.544,11
66,1.209,48.148,47.572,48.148,47.572,41
66,2.185,16.826,47.266,16.826,47.266,70
66,1.867,17.048,48.094,17.048,48.094,71
66,1.857,4.375,49.159,4.375,49.159,32
66,2.419,31.949,45.329,31.949,45.329,4
66,1.411,19.33,33.44,19.33,33.44,24
66,2.78,11.065,40.187,11.065,40.187,29
66,1.093,38.182,4.978,38.182,4.978,65
66,2.419,15.954,6.889,15.954,6.889,54
66,1.581,38.623,7.498,38.623,7.498,58
66,1.135,40.378,7.01,40.378,7.01,61
66,1.506,1.729,9.175,1.729,9.175,0
66,1.549,4.577,9.913,4.577,9.913,16
66,1.719,18.939,30.539,18.939,30.539,38
66,2.514,30.171,17.916,30.171,17.916,20
66,2.196,33.475,20.634,33.475,20.634,63
66,1.814,35.449,20.18,35.449,20.18,21
66,1.379,16.859,20.017,16.859,20.017,19
66,1.39,20.241,20.458,20.241,20.458,22
66,1.697,45.916,23.09,45.916,23.09,37
66,1.952,45.035,24.286,45.035,24.286,33
66,2.493,31.093,13.11,31.093,13.11,17
67,1.135,50.522,36.486,50.522,36.486,30
67,2.769,11.022,39.888,11.022,39.888,29
67,1.199,49.347,39.249,49.347,39.249,5
67,1.591,20.071,39.661,20.071,39.661,60
67,1.199,28.222,41.02,28.222,41.02,15
67,1.517,19.288,42.261,19.288,42.261,12
67,1.888,24.487,43.184,24.487,43.184,44
67,2.387,31.933,45.323,31.933,45.323,4
67,1.379,7.49,46.12,7.49,46.12,3
67,2.642,16.318,46.362,16.318,46.362,13
67,1.167,48.146,47.593,48.146,47.593,41
67,2.313,17.121,47.153,17.121,47.153,70
67,1.814,17.604,47.978,17.604,47.978,71
67,2.758,33.551,36.382,33.551,36.382,11
67,1.687,10.827,45.055,10.827,45.055,50
67,1.867,4.941,49.12,4.941,49.12,32
67,1.337,19.393,33.502,19.393,33.502,24
67,1.761,45.966,23.94,45.966,23.94,33
67,1.125,38.239,5.031,38.239,5.031,65
67,1.273,16.944,5.811,16.944,5.811,54
67,1.199,40.462,7.075,40.462,7.075,61
67,1.602,39.037,7.89,39.037,7.89,58
67,1.528,1.863,9.216,1.863,9.216,0
67,1.719,19.049,30.616,19.049,30.616,38
67,2.483,31.026,13.176,31.026,13.176,17
67,2.514,30.115,17.924,30.115,17.924,20
67,1.634,35.43,20.155,35.43,20.155,21
67,1.082,32.654,19.975,32.654,19.975,56
67,1.379,16.886,20.036,16.886,20.036,19
67,1.56,20.218,20.473,20.218,20.473,22
67,1.05,34.652,21.595,34.652,21.595,63
67,1.666,45.412,23.257,45.412,23.257,37
67,1.591,4.701,9.915,4.701,9.915,16
68,1.591,20.088,39.612,20.088,39.612,60
68,1.114,49.334,39.35,49.334,39.35,5
68,1.103,50.344,36.523,50.344,36.523,30
68,2.737,33.644,36.136,33.644,36.136,11
68,1.167,28.013,41.206,28.013,41.206,15
68,2.896,10.979,39.8,10.979,39.8,29
68,1.613,19.321,42.195,19.321,42.195,12
68,2.504,16.226,46.408,16.226,46.408,13
68,2.387,31.929,45.376,31.929,45.376,4
68,1.687,10.776,45.307,10.776,45.307,50
68,2.642,6.138,46.324,6.138,46.324,3
68,1.209,48.169,47.533,48.169,47.533,41
68,2.323,17.779,47.165,17.779,47.165,70
68,1.857,17.682,47.992,17.682,47.992,71
68,1.432,19.493,33.566,19.493,33.566,24
68,1.973,24.518,43.18,24.518,43.18,44
68,1.825,5.47,49.022,5.47,49.022,32
68,1.782,19.059,30.695,19.059,30.695,38
68,1.103,37.644,4.597,37.644,4.597,65
68,1.273,16.908,5.86,16.908,5.86,54
68,1.072,39.922,6.664,39.922,6.664,61
68,1.538,39.291,8.211,39.291,8.211,58
68,1.506,1.846,9.226,1.846,9.226,0
68,2.472,31.183,13.26,31.183,13.26,17
68,2.599,30.149,17.923,30.149,17.923,20
68,1.74,35.377,20.104,35.377,20.104,21
68,2.185,33.538,20.662,33.538,20.662,56
68,1.369,16.535,19.872,16.535,19.872,19
68,1.464,19.896,20.524,19.896,20.524,22
68,1.453,45.515,23.241,45.515,23.241,37
68,1.729,46.445,23.768,46.445,23.768,33
68,1.56,4.728,9.885,4.728,9.885,16
69,1.878,5.915,48.992,5.915,48.992,32
69,2.949,11.015,39.815,11.015,39.815,29
69,1.199,49.328,39.397,49.328,39.397,5
69,1.613,20.118,39.587,20.118,39.587,60
69,1.209,27.721,41.381,27.721,41.381,15
69,1.602,19.325,42.131,19.325,42.131,12
69,1.92,24.596,43.336,24.596,43.336,44
69,1.156,48.278,47.32,48.278,47.32,41
69,2.281,31.937,45.351,31.937,45.351,4
69,2.78,6.226,46.317,6.226,46.317,3
69,2.44,16.083,46.346,16.083,46.346,13
69,2.345,18.2,47.053,18.2,47.053,70
69,1.91,17.911,47.915,17.911,47.915,71
69,2.78,33.849,35.896,33.849,35.896,11
69,1.729,10.963,44.87,10.963,44.87,50
69,1.294,19.786,33.659,19.786,33.659,24
69,1.103,50.301,36.589,50.301,36.589,30
69,1.867,46.557,23.767,46.557,23.767,33
69,1.05,37.411,4.42,37.411,4.42,65
69,1.008,39.725,6.428,39.725,6.428,61
69,1.687,39.389,8.317,39.389,8.317,58
69,1.475,1.943,9.263,1.943,9.263,0
69,1.549,4.841,9.877,4.841,9.877,16
69,1.708,18.329,29.478,18.329,29.478,38
69,2.684,30.166,17.909,30.166,17.909,20
69,1.75,35.402,20.105,35.402,20.105,21
69,1.453,16.467,19.849,16.467,19.849,19
69,1.114,32.463,19.841,32.463,19.841,56
69,1.443,19.903,20.47,19.903,20.47,22
69,1.125,34.534,21.472,34.534,21.472,63
69,1.528,45.645,23.203,45.645,23.203,37
69,2.525,31.341,13.286,31.341,13.286,17
70,1.125,50.418,35.792,50.418,35.792,30
70,2.567,11.116,39.653,11.116,39.653,29
70,1.178,49.573,38.707,49.573,38.707,5
70,1.613,20.078,39.649,20.078,39.649,60
70,1.241,27.737,41.257,27.737,41.257,15
70,1.676,19.311,42.218,19.311,42.218,12
70,1.931,24.764,43.322,24.764,43.322,44
70,1.666,11.078,44.73,11.078,44.73,50
70,1.188,48.313,47.222,48.313,47.222,41
70,2.769,6.204,46.316,6.204,46.316,3
70,2.419,16.471,46.135,16.471,46.135,13
70,2.366,18.628,46.898,18.628,46.898,70
70,1.899,18.383,47.754,18.383,47.754,71
70,1.888,6.223,49.024,6.223,49.024,32
70,3.883,33.796,35.667,33.796,35.667,11
70,2.292,31.957,45.396,31.957,45.396,4
70,1.379,19.958,33.74,19.958,33.74,24
70,1.772,18.276,29.242,18.276,29.242,38
70,1.061,37.305,4.324,37.305,4.324,65
70,1.05,39.609,6.272,39.609,6.272,61
70,1.506,2.275,9.356,2.275,9.356,0
70,1.634,5.213,9.903,5.213,9.903,16
70,2.493,31.57,13.44,31.57,13.44,17
70,1.602,39.362,8.353,39.362,8.353,58
70,1.39,16.366,19.823,16.366,19.823,19
70,1.125,32.56,19.93,32.56,19.93,56
70,1.666,35.56,20.211,35.56,20.211,21
70,1.432,19.771,20.516,19.771,20.516,22
70,1.093,34.567,21.523,34.567,21.523,63
70,1.528,45.73,23.184,45.73,23.184,37
70,1.846,46.621,23.747,46.621,23.747,33
70,2.642,30.138,17.947,30.138,17.947,20
71,1.719,11.16,44.533,11.16,44.533,50
71,2.673,11.102,39.453,11.102,39.453,29
71,1.178,49.713,38.274,49.713,38.274,5
71,1.623,20.106,39.616,20.106,39.616,60
71,1.231,27.64,41.322,27.64,41.322,15
71,1.687,19.315,42.193,19.315,42.193,12
71,1.878,24.775,43.319,24.775,43.319,44
71,1.846,7.71,49.063,7.71,49.063,32
71,1.39,7.549,46.119,7.549,46.119,3
71,2.44,17.373,46.021,17.373,46.021,13
71,1.135,48.343,47.183,48.343,47.183,41
71,2.398,19.074,46.771,19.074,46.771,70
71,1.846,18.281,47.593,18.281,47.593,71
71,2.313,31.948,45.406,31.948,45.406,4
71,2.801,34.329,35.46,34.329,35.46,11
71,1.072,50.468,35.279,50.468,35.279,30
71,2.461,31.729,13.521,31.729,13.521,17
71,1.379,20.024,33.78,20.024,33.78,24
71,2.185,38.461,5.255,38.461,5.255,65
71,3.013,3.842,9.618,3.842,9.618,16
71,2.557,30.101,17.931,30.101,17.931,20
71,1.4,16.367,19.803,16.367,19.803,19
71,1.072,32.682,19.998,32.682,19.998,56
71,1.443,19.759,20.523,19.759,20.523,22
71,1.072,34.779,21.558,34.779,21.558,63
71,1.591,45.602,23.232,45.602,23.232,37
71,1.846,46.844,23.657,46.844,23.657,33
71,1.729,18.027,28.731,18.027,28.731,38
71,1.719,35.876,20.315,35.876,20.315,21
72,1.188,49.757,38.133,49.757,38.133,5
72,3.193,19.685,40.965,19.685,40.965,12
72,2.514,11.049,39.095,11.049,39.095,29
72,1.761,17.871,28.652,17.871,28.652,38
72,1.135,50.409,35.278,50.409,35.278,30
72,2.886,34.539,35.148,34.539,35.148,11
72,1.241,27.676,41.289,27.676,41.289,15
72,1.888,24.593,43.221,24.593,43.221,44
72,1.899,8.386,48.421,8.386,48.421,32
72,1.655,11.139,44.519,11.139,44.519,50
72,2.345,31.968,45.414,31.968,45.414,4
72,2.493,17.534,45.714,17.534,45.714,13
72,2.737,6.239,46.299,6.239,46.299,3
72,1.209,48.308,47.227,48.308,47.227,41
72,2.334,19.128,46.343,19.128,46.343,70
72,1.878,18.483,47.453,18.483,47.453,71
72,1.262,20.066,33.834,20.066,33.834,24
72,1.772,36.073,20.434,36.073,20.434,21
72,1.994,47.032,23.629,47.032,23.629,33
72,1.061,37.445,4.31,37.445,4.31,65
72,1.188,16.785,6.029,16.785,6.029,54
72,1.072,39.686,6.257,39.686,6.257,61
72,1.422,1.985,9.289,1.985,9.289,0
72,1.666,39.558,8.482,39.558,8.482,58
72,2.398,32.112,13.853,32.112,13.853,17
72,2.599,30.117,17.931,30.117,17.931,20
72,1.453,16.316,19.793,16.316,19.793,19
72,1.029,32.921,20.127,32.921,20.127,56
72,1.379,19.599,20.529,19.599,20.529,22
72,1.114,35.118,21.741,35.118,21.741,63
72,1.644,45.566,23.236,45.566,23.236,37
72,1.549,4.876,9.99,4.876,9.99,16
73,1.613,19.325,42.157,19.325,42.157,12
73,1.072,50.339,35.701,50.339,35.701,30
73,2.62,11.037,39.05,11.037,39.05,29
73,1.167,49.544,38.662,49.544,38.662,5
73,1.613,20.123,39.548,20.123,39.548,60
73,1.167,27.556,41.338,27.556,41.338,15
73,1.867,24.552,43.193,24.552,43.193,44
73,2.801,34.777,34.713,34.777,34.713,11
73,1.623,11.083,44.988,11.083,44.988,50
73,2.408,31.957,45.377,31.957,45.377,4
73,2.451,17.259,45.796,17.259,45.796,13
73,2.737,6.237,46.29,6.237,46.29,3
73,1.814,18.71,47.446,18.71,47.446,71
73,1.135,48.207,47.4,48.207,47.4,41
73,1.305,19.989,33.769,19.989,33.769,24
73,2.313,19.523,46.31,19.523,46.31,70
73,1.05,37.666,4.529,37.666,4.529,65
73,2.419,15.849,7.03,15.849,7.03,54
73,1.018,39.969,6.44,39.969,6.44,61
73,1.538,39.675,8.485,39.675,8.485,58
73,1.538,1.883,9.253,1.883,9.253,0
73,1.528,4.809,9.987,4.809,9.987,16
73,2.525,32.734,14.438,32.734,14.438,17
73,1.814,18.045,28.991,18.045,28.991,38
73,1.443,16.27,19.778,16.27,19.778,19
73,1.835,36.363,20.507,36.363,20.507,21
73,1.082,33.23,20.298,33.23,20.298,56
73,1.4,19.656,20.527,19.656,20.527,22
73,1.146,35.42,21.832,35.42,21.832,63
73,1.538,45.46,23.282,45.46,23.282,37
73,1.899,47.608,23.423,47.608,23.423,33
73,2.642,30.1,17.929,30.1,17.929,20
74,1.697,19.327,42.18,19.327,42.18,12
74,1.178,27.576,41.355,27.576,41.355,15
74,1.072,50.382,35.401,50.382,35.401,30
74,1.178,49.701,38.358,49.701,38.358,5
74,2.663,11.081,39.082,11.081,39.082,29
74,1.867,24.609,43.223,24.609,43.223,44
74,1.623,20.105,39.583,20.105,39.583,60
74,2.334,31.962,45.355,31.962,45.355,4
74,2.525,17.159,45.775,17.159,45.775,13
74,2.79,6.24,46.268,6.24,46.268,3
74,2.292,19.968,46.269,19.968,46.269,70
74,1.209,48.239,47.364,48.239,47.364,41
74,1.867,19.112,47.485,19.112,47.485,71
74,1.74,9.341,48.472,9.341,48.472,32
74,1.358,20.056,33.828,20.056,33.828,24
74,1.687,11.27,45.324,11.27,45.324,50
74,2.727,35.383,33.991,35.383,33.991,11
74,1.729,18.032,28.934,18.032,28.934,38
74,1.072,37.892,4.694,37.892,4.694,65
74,2.451,15.86,6.983,15.86,6.983,54
74,1.135,40.233,6.592,40.233,6.592,61
74,1.517,39.793,8.582,39.793,8.582,58
74,1.591,4.829,9.95,4.829,9.95,16
74,2.525,32.979,14.684,32.979,14.684,17
74,2.567,30.171,17.916,30.171,17.916,20
74,1.506,1.899,9.24,1.899,9.24,0
74,1.835,36.59,20.585,36.59,20.585,21
74,1.135,33.388,20.347,33.388,20.347,56
74,1.443,19.621,20.559,19.621,20.559,22
74,1.103,35.563,21.849,35.563,21.849,63
74,1.475,45.357,23.32,45.357,23.32,37
74,1.846,47.691,23.382,47.691,23.382,33
74,1.422,16.241,19.779,16.241,19.779,19
75,1.284,27.491,41.427,27.491,41.427,15
75,1.369,20.085,33.864,20.085,33.864,24
75,1.156,50.364,35.501,50.364,35.501,30
75,2.525,11.045,39.089,11.045,39.089,29
75,1.22,49.655,38.514,49.655,38.514,5
75,1.581,20.071,39.669,20.071,39.669,60
75,1.634,19.286,42.24,19.286,42.24,12
75,2.705,35.809,33.511,35.809,33.511,11
75,2.355,31.971,45.243,31.971,45.243,4
75,1.708,11.336,45.462,11.336,45.462,50
75,2.451,16.865,45.95,16.865,45.95,13
75,2.79,6.265,46.266,6.265,46.266,3
75,2.408,19.995,46.279,19.995,46.279,70
75,1.188,48.148,47.44,48.148,47.44,41
75,1.941,24.544,43.192,24.544,43.192,44
75,1.835,18.044,28.956,18.044,28.956,38
75,1.793,19.84,47.81,19.84,47.81,71
75,1.082,38.411,5.123,38.411,5.123,65
75,2.334,15.813,7.071,15.813,7.071,54
75,1.072,40.644,7.226,40.644,7.226,61
75,1.57,39.981,8.753,39.981,8.753,58
75,1.591,1.962,9.26,1.962,9.26,0
75,1.602,4.845,9.968,4.845,9.968,16
75,2.44,32.981,14.776,32.981,14.776,17
75,1.464,15.943,19.705,15.943,19.705,19
75,1.804,36.688,20.619,36.688,20.619,21
75,1.103,33.562,20.462,33.562,20.462,56
75,1.475,19.289,20.602,19.289,20.602,22
75,1.05,35.769,21.929,35.769,21.929,63
75,1.538,45.49,23.277,45.49,23.277,37
75,1.931,47.816,23.361,47.816,23.361,33
75,2.525,30.138,17.919,30.138,17.919,20
76,1.167,50.339,35.66,50.339,35.66,30
76,2.758,10.977,38.916,10.977,38.916,29
76,1.114,49.586,38.625,49.586,38.625,5
76,1.613,20.13,39.521,20.13,39.521,60
76,1.188,27.225,41.793,27.225,41.793,15
76,1.644,19.332,42.15,19.332,42.15,12
76,1.899,24.72,43.26,24.72,43.26,44
76,2.78,6.233,46.304,6.233,46.304,3
76,3.628,11.137,45.718,11.137,45.718,50
76,2.44,16.386,46.034,16.386,46.034,13
76,2.408,20.307,46.263,20.307,46.263,70
76,1.178,48.26,47.316,48.26,47.316,41
76,1.814,9.389,48.487,9.389,48.487,32
76,1.867,20.286,47.937,20.286,47.937,71
76,1.284,20.132,33.899,20.132,33.899,24
76,2.323,32.006,45.283,32.006,45.283,4
76,2.705,36.012,33.222,36.012,33.222,11
76,1.719,18.206,29.283,18.206,29.283,38
76,1.538,40.599,9.333,40.599,9.333,58
76,1.018,38.667,5.377,38.667,5.377,65
76,2.429,15.923,6.951,15.923,6.951,54
76,1.146,40.796,7.384,40.796,7.384,61
76,1.517,1.957,9.256,1.957,9.256,0
76,1.464,4.82,9.996,4.82,9.996,16
76,2.61,30.21,17.892,30.21,17.892,20
76,2.451,33.307,15.146,33.307,15.146,17
76,1.666,36.763,20.62,36.763,20.62,21
76,1.103,33.635,20.53,33.635,20.53,56
76,1.506,18.951,20.576,18.951,20.576,22
76,1.061,35.853,21.954,35.853,21.954,63
76,1.475,45.531,23.266,45.531,23.266,37
76,1.814,47.608,23.423,47.608,23.423,33
76,1.422,15.596,19.598,15.596,19.598,19
77,1.57,20.116,39.575,20.116,39.575,60
77,1.061,27.207,41.864,27.207,41.864,15
77,1.209,49.586,38.592,49.586,38.592,5
77,2.705,36.506,32.516,36.506,32.516,11
77,1.061,50.306,35.687,50.306,35.687,30
77,1.326,20.131,33.909,20.131,33.909,24
77,1.591,19.316,42.194,19.316,42.194,12
77,2.642,11.04,39.036,11.04,39.036,29
77,1.899,24.785,43.295,24.785,43.295,44
77,1.835,20.798,47.916,20.798,47.916,71
77,2.355,32.008,45.319,32.008,45.319,4
77,2.408,15.927,46.175,15.927,46.175,13
77,2.716,6.249,46.301,6.249,46.301,3
77,2.398,20.508,46.268,20.508,46.268,70
77,1.209,48.266,47.305,48.266,47.305,41
77,1.91,9.56,48.462,9.56,48.462,32
77,1.804,11.317,44.411,11.317,44.411,50
77,1.729,18.293,29.479,18.293,29.479,38
77,1.018,38.708,5.449,38.708,5.449,65
77,1.22,16.8,6.026,16.8,6.026,54
77,1.135,40.931,7.424,40.931,7.424,61
77,1.252,14.901,8.078,14.901,8.078,83
77,1.464,1.967,9.286,1.967,9.286,0
77,1.549,4.871,10.011,4.871,10.011,16
77,2.461,33.278,15.363,33.278,15.363,17
77,1.506,40.833,9.384,40.833,9.384,58
77,1.4,15.408,19.553,15.408,19.553,19
77,1.888,36.864,20.618,36.864,20.618,21
77,1.008,33.85,20.673,33.85,20.673,56
77,1.485,18.68,20.591,18.68,20.591,22
77,1.029,36.051,22.038,36.051,22.038,63
77,1.464,45.54,23.273,45.54,23.273,37
77,1.804,47.671,23.399,47.671,23.399,33
77,2.546,30.251,17.858,30.251,17.858,20
78,1.687,19.329,42.173,19.329,42.173,12
78,1.326,20.134,33.914,20.134,33.914,24
78,1.061,50.253,36.074,50.253,36.074,30
78,2.716,11.031,38.905,11.031,38.905,29
78,1.209,49.434,38.988,49.434,38.988,5
78,1.57,20.107,39.604,20.107,39.604,60
78,1.231,27.252,41.855,27.252,41.855,15
78,1.804,11.629,43.395,11.629,43.395,50
78,1.549,18.243,29.4,18.243,29.4,38
78,2.27,32.033,45.216,32.033,45.216,4
78,2.705,6.244,46.29,6.244,46.29,3
78,2.387,15.893,46.261,15.893,46.261,13
78,2.26,20.607,46.275,20.607,46.275,70
78,1.857,9.709,48.264,9.709,48.264,32
78,1.899,21.315,47.994,21.315,47.994,71
78,1.888,24.856,43.365,24.856,43.365,44
78,2.642,36.701,31.842,36.701,31.842,11
78,1.782,47.797,23.398,47.797,23.398,33
78,1.262,16.743,6.068,16.743,6.068,54
78,1.103,39.087,5.869,39.087,5.869,65
78,1.156,41.473,7.686,41.473,7.686,61
78,1.241,14.864,8.168,14.864,8.168,83
78,1.634,40.993,9.388,40.993,9.388,58
78,1.464,2.271,9.339,2.271,9.339,0
78,1.528,5.179,10.084,5.179,10.084,16
78,2.461,33.378,15.561,33.378,15.561,17
78,1.453,15.311,19.523,15.311,19.523,19
78,1.74,37.031,20.681,37.031,20.681,21
78,1.485,18.542,20.576,18.542,20.576,22
78,1.061,34.103,20.806,34.103,20.806,56
78,1.103,36.343,22.172,36.343,22.172,63
78,1.644,45.758,23.207,45.758,23.207,37
78,2.525,30.266,17.856,30.266,17.856,20
79,2.705,10.941,38.861,10.941,38.861,29
79,1.178,49.419,39.007,49.419,39.007,5
79,1.549,20.048,39.69,20.048,39.69,60
79,1.125,27.257,42.162,27.257,42.162,15
79,1.57,19.311,42.287,19.311,42.287,12
79,1.835,11.72,43.08,11.72,43.08,50
79,1.92,24.984,43.549,24.984,43.549,44
79,2.578,16.166,46.465,16.166,46.465,13
79,2.705,6.267,46.278,6.267,46.278,3
79,2.313,20.609,46.28,20.609,46.28,70
79,1.125,48.225,47.39,48.225,47.39,41
79,1.846,10.014,47.929,10.014,47.929,32
79,1.793,21.692,48.021,21.692,48.021,71
79,1.018,50.23,36.034,50.23,36.034,30
79,2.408,32.041,45.188,32.041,45.188,4
79,1.326,20.176,33.924,20.176,33.924,24
79,2.705,37.029,31.41,37.029,31.41,11
79,1.188,14.81,8.199,14.81,8.199,83
79,1.644,17.936,28.681,17.936,28.681,38
79,1.156,39.123,5.925,39.123,5.925,65
79,1.22,16.733,6.075,16.733,6.075,54
79,1.114,41.517,7.734,41.517,7.734,61
79,1.528,41.196,9.567,41.196,9.567,58
79,1.453,2.479,9.379,2.479,9.379,0
79,2.451,33.428,15.71,33.428,15.71,17
79,1.56,5.337,10.117,5.337,10.117,16
79,1.411,14.863,19.317,14.863,19.317,19
79,1.782,36.978,20.697,36.978,20.697,21
79,1.496,17.993,20.447,17.993,20.447,22
79,1.093,34.171,20.844,34.171,20.844,56
79,1.04,36.413,22.261,36.413,22.261,63
79,1.591,45.613,23.248,45.613,23.248,37
79,1.857,47.807,23.391,47.807,23.391,33
79,2.599,30.166,17.928,30.166,17.928,20
80,1.613,19.329,42.182,19.329,42.182,12
80,1.125,27.279,42.146,27.279,42.146,15
80,1.018,50.216,36.083,50.216,36.083,30
80,1.188,49.457,38.894,49.457,38.894,5
80,1.39,10.833,37.645,10.833,37.645,29
80,1.793,11.723,42.842,11.723,42.842,50
80,1.57,20.131,39.578,20.131,39.578,60
80,1.687,34.669,49.51,34.669,49.51,84
80,2.345,32.058,45.233,32.058,45.233,4
80,2.811,6.233,46.276,6.233,46.276,3
80,2.536,16.399,46.445,16.399,46.445,13
80,2.323,20.67,46.296,20.67,46.296,70
80,1.135,48.234,47.354,48.234,47.354,41
80,1.899,9.688,48.506,9.688,48.506,32
80,1.878,25.148,43.58,25.148,43.58,44
80,1.422,19.972,33.762,19.972,33.762,24
80,1.888,21.621,48.071,21.621,48.071,71
80,1.188,16.709,6.12,16.709,6.12,54
80,2.376,40.442,6.912,40.442,6.912,61
80,1.241,14.781,8.248,14.781,8.248,83
80,1.517,41.145,9.57,41.145,9.57,58
80,1.549,2.497,9.401,2.497,9.401,0
80,1.538,5.373,10.119,5.373,10.119,16
80,2.376,33.489,15.77,33.489,15.77,17
80,2.673,37.449,30.852,37.449,30.852,11
80,1.337,14.854,19.31,14.854,19.31,19
80,1.74,36.932,20.696,36.932,20.696,21
80,1.475,17.978,20.431,17.978,20.431,22
80,1.072,34.191,20.823,34.191,20.823,56
80,1.05,36.33,22.238,36.33,22.238,63
80,1.602,45.61,23.25,45.61,23.25,37
80,1.857,47.839,23.361,47.839,23.361,33
80,1.708,17.552,28.055,17.552,28.055,38
80,2.642,30.163,17.913,30.163,17.913,20
81,1.199,49.446,38.956,49.446,38.956,5
81,1.623,20.151,39.539,20.151,39.539,60
81,1.793,11.77,42.313,11.77,42.313,50
81,1.199,27.322,42.196,27.322,42.196,15
81,1.623,19.356,42.17,19.356,42.17,12
81,1.878,25.224,43.653,25.224,43.653,44
81,2.323,20.753,46.243,20.753,46.243,70
81,2.461,17.114,45.873,17.114,45.873,13
81,2.843,6.296,46.254,6.296,46.254,3
81,1.241,48.241,47.326,48.241,47.326,41
81,1.835,9.267,48.741,9.267,48.741,32
81,1.931,21.88,48.172,21.88,48.172,71
81,2.822,11.022,38.852,11.022,38.852,29
81,2.249,32.083,45.152,32.083,45.152,4
81,1.061,50.209,36.011,50.209,36.011,30
81,1.772,35.086,49.046,35.086,49.046,84
81,2.748,38.242,29.968,38.242,29.968,11
81,1.22,16.786,6.032,16.786,6.032,54
81,1.156,39.281,6.017,39.281,6.017,65
81,1.167,41.693,7.76,41.693,7.76,61
81,1.178,14.908,8.115,14.908,8.115,83
81,1.697,41.192,9.595,41.192,9.595,58
81,3.119,3.819,9.71,3.819,9.71,0
81,2.376,33.56,15.921,33.56,15.921,17
81,1.316,20.029,33.777,20.029,33.777,24
81,1.358,14.794,19.302,14.794,19.302,19
81,1.772,37.033,20.785,37.033,20.785,21
81,1.538,17.971,20.429,17.971,20.429,22
81,1.05,34.24,20.853,34.24,20.853,56
81,1.591,45.667,23.238,45.667,23.238,37
81,1.931,47.885,23.335,47.885,23.335,33
81,1.591,17.318,27.594,17.318,27.594,38
81,2.536,30.214,17.878,30.214,17.878,20
82,1.146,49.429,38.955,49.429,38.955,5
82,1.581,20.162,39.503,20.162,39.503,60
82,1.857,11.808,42.101,11.808,42.101,50
82,1.602,19.355,42.086,19.355,42.086,12
82,1.093,27.311,42.265,27.311,42.265,15
82,1.814,25.207,43.688,25.207,43.688,44
82,2.716,6.261,46.267,6.261,46.267,3
82,2.461,17.482,45.755,17.482,45.755,13
82,2.27,20.669,46.213,20.669,46.213,70
82,1.284,48.244,47.364,48.244,47.364,41
82,1.814,22.321,48.317,22.321,48.317,71
82,1.857,9.203,48.856,9.203,48.856,32
82,2.769,11.157,38.841,11.157,38.841,29
82,2.281,32.019,45.19,32.019,45.19,4
82,1.719,35.352,48.896,35.352,48.896,84
82,1.018,50.214,35.986,50.214,35.986,30
82,2.737,38.721,29.31,38.721,29.31,11
82,1.369,20.157,33.898,20.157,33.898,24
82,2.323,40.098,6.67,40.098,6.67,65
82,1.231,16.848,5.935,16.848,5.935,54
82,1.528,2.303,9.354,2.303,9.354,0
82,1.581,5.188,10.045,5.188,10.045,16
82,2.504,33.51,15.864,33.51,15.864,17
82,1.252,14.88,8.143,14.88,8.143,83
82,1.22,14.811,19.302,14.811,19.302,19
82,1.453,17.913,20.426,17.913,20.426,22
82,1.846,37.169,20.877,37.169,20.877,21
82,2.132,35.304,21.579,35.304,21.579,63
82,1.644,45.623,23.257,45.623,23.257,37
82,1.888,47.834,23.371,47.834,23.371,33
82,1.687,17.08,27.243,17.08,27.243,38
82,2.536,30.156,17.905,30.156,17.905,20
83,1.231,49.542,38.764,49.542,38.764,5
83,1.591,20.186,39.427,20.186,39.427,60
83,1.793,11.947,41.826,11.947,41.826,50
83,1.613,19.365,42.052,19.365,42.052,12
83,1.114,27.173,42.412,27.173,42.412,15
83,1.857,24.598,43.234,24.598,43.234,44
83,1.729,35.364,48.873,35.364,48.873,84
83,2.44,17.52,45.762,17.52,45.762,13
83,2.748,6.326,46.266,6.326,46.266,3
83,2.143,20.688,46.242,20.688,46.242,70
83,1.316,48.194,47.459,48.194,47.459,41
83,1.74,22.627,48.365,22.627,48.365,71
83,1.867,9.07,48.944,9.07,48.944,32
83,1.369,11.214,37.058,11.214,37.058,29
83,2.27,32.012,45.178,32.012,45.178,4
83,1.284,20.161,33.903,20.161,33.903,24
83,1.581,17.123,27.3,17.123,27.3,38
83,1.273,16.865,5.959,16.865,5.959,54
83,1.125,39.061,5.781,39.061,5.781,65
83,1.178,41.421,7.675,41.421,7.675,61
83,1.273,14.891,8.083,14.891,8.083,83
83,1.655,41.456,9.796,41.456,9.796,58
83,1.506,2.061,9.282,2.061,9.282,0
83,1.634,4.962,10.039,4.962,10.039,16
83,2.398,33.532,15.864,33.532,15.864,17
