,Track ID,x (micron),y (micron),T (sec),Frame,principal angle,squared displacement,dt,vx,vy,speed
3062,864,17.012,27.072,190.07,57.0,-1.6362457837658126,10.309716000000003,1.0,-0.020689655172413512,0.14422788605697096,0.14570430655137126
3063,864,17.268,27.68,193.405,58.0,-1.5530786124269875,6.741332000000001,1.0,0.07676161919040486,0.18230884557721155,0.1978101649471743
3064,864,17.527,27.793,196.739,59.0,-1.4485733137469718,6.258314000000002,1.0,0.07766116941529246,0.033883058470764484,0.08473086147493132
3065,864,17.688,28.309,200.074,60.0,-1.338176045745077,4.086244999999993,1.0,0.048275862068964864,0.15472263868066022,0.16207915898969816
3066,864,17.938,28.814,203.408,61.0,-1.1153902894319747,2.6500999999999957,1.0,0.07496251874062969,0.15142428785607168,0.16896358829244162
3067,864,17.802,28.789,206.743,62.0,-1.1988993937355052,2.547568999999993,1.0,-0.04077961019490232,-0.007496251874062543,0.04146287978189126
3068,864,18.38,29.542,210.077,63.0,-0.5649391097914177,1.879719999999992,1.0,0.17331334332833565,0.22578710644677666,0.28463543773264355
3069,864,18.641,30.044,213.412,64.0,-0.1620615616785881,2.067384999999991,1.0,0.07826086956521716,0.15052473763118407,0.1696539429074395
3070,864,18.866,30.414,216.747,65.0,0.0837452789306505,2.721779999999995,1.0,0.06746626686656715,0.11094452773613224,0.1298475467596684
3071,864,18.928,30.456,220.081,66.0,0.1051210346550861,2.9428359999999985,1.0,0.018590704647676513,0.012593703148425199,0.022454746898769442
3072,864,18.973,30.615,223.416,67.0,0.1912377313718015,3.180921999999991,1.0,0.013493253373312789,0.04767616191904016,0.04954880727047778
3073,864,18.302,29.502,226.75,68.0,-0.6218242878305912,1.7654759999999978,1.0,-0.2011994002998499,-0.3337331334332832,0.38969090704328324
3074,864,18.238,29.247,230.085,69.0,-0.7917550459841083,2.0910969999999964,1.0,-0.019190404797601215,-0.07646176911544199,0.07883320222189984
3075,864,17.971,28.649,233.419,70.0,-1.1393633998139705,3.208129999999995,1.0,-0.08005997001499235,-0.1793103448275859,0.19637158287539783
3076,864,17.797,28.562,236.754,71.0,-1.2471216887135184,3.2684209999999942,1.0,-0.052173913043478105,-0.026086956521739053,0.05833220810868999
3077,864,18.004,28.957,240.089,72.0,-1.0356334608039983,2.3512849999999976,1.0,0.0620689655172416,0.11844077961019478,0.13371901418665658
3078,864,17.981,28.91,243.423,73.0,-1.063635668135749,2.4420369999999996,1.0,-0.006896551724137837,-0.01409295352323856,0.0156899255795517
3079,864,17.955,28.839,246.758,74.0,-1.0991089686486808,2.6022579999999986,1.0,-0.0077961019490264925,-0.021289355322339283,0.0226719177759719
3080,864,18.145,29.232,250.092,75.0,-0.846835743689012,1.9418649999999977,1.0,0.05697151424287895,0.11784107946027007,0.13089031073188054
3081,864,18.144,29.381,253.427,76.0,-0.7705395981921034,1.6511089999999937,1.0,-0.0002998500749628852,0.044677661169415565,0.0446786673663904
3082,864,18.179,29.362,256.761,77.0,-0.7624198460860464,1.7512449999999973,1.0,0.010494752623688198,-0.005697151424288427,0.0119414139440722
3083,864,17.835,28.574,260.096,78.0,-1.2250951161561698,3.2725729999999933,1.0,-0.10314842578710574,-0.23628185907046378,0.2578152723718139
3084,864,17.495,27.971,263.43,79.0,-1.4529073352242012,5.387553999999999,1.0,-0.10194902548725633,-0.18080959520239925,0.2075709842802137
3085,864,17.165,27.423,266.765,80.0,-1.59077263867383,8.14285800000001,1.0,-0.09895052473763175,-0.16431784107946082,0.19181125942672816
3086,864,17.064,27.256,270.1,81.0,-1.6230665516820597,9.145363999999999,1.0,-0.03028485757121412,-0.050074962518740045,0.058520718291575555
3087,864,17.082,27.219,273.434,82.0,-1.6165608828747382,9.364848999999992,1.0,0.005397301349325542,-0.011094452773612904,0.012337655539094872
3088,864,17.008,26.986,276.769,83.0,-1.635750417240741,10.869895999999995,1.0,-0.022188905547226873,-0.06986506746626703,0.07330399157924347
3089,864,17.165,26.521,280.103,84.0,-1.585974921342926,14.103273999999994,1.0,0.04707646176911545,-0.13943028485757117,0.147163166547076
3090,864,17.159,26.273,283.438,85.0,-1.586533223938432,16.027978,1.0,-0.0017991004497751807,-0.07436281859070498,0.07438457871886134
