 ,Label,Area,X,Y,XM,YM
2881,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,3.512,29.168,40.713,29.168,40.713
2882,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,8.148,28.728,45.125,28.728,45.125
2883,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,2.101,2.118,43.580,2.118,43.580
2884,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,2.154,18.422,44.021,18.422,44.021
2885,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,6.503,5.904,45.931,5.904,45.931
2886,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,2.514,10.048,47.185,10.048,47.185
2887,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,2.366,48.246,47.312,48.246,47.312
2888,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,4.328,55.493,47.823,55.493,47.823
2889,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,4.328,40.939,47.232,40.939,47.232
2890,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:119/200 - Series 1,2.536,21.825,48.448,21.825,48.448
2891,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,1.857,32.894,1.623,32.894,1.623
2892,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,1.443,34.704,2.107,34.704,2.107
2893,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,6.875,15.250,7.253,15.250,7.253
2894,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,2.483,55.509,8.950,55.509,8.950
2895,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,4.180,3.235,9.611,3.235,9.611
2896,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,1.973,9.413,13.317,9.413,13.317
2897,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,3.936,30.163,17.911,30.163,17.911
2898,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,2.875,54.548,18.780,54.548,18.780
2899,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,8.254,18.418,20.111,18.418,20.111
2900,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,3.628,36.731,21.609,36.731,21.609
2901,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,2.589,57.008,21.691,57.008,21.691
2902,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,4.806,56.530,24.064,56.530,24.064
2903,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,5.835,52.373,27.243,52.373,27.243
2904,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,9.463,17.957,29.761,17.957,29.761
2905,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,4.870,11.851,31.322,11.851,31.322
2906,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,2.429,21.190,34.869,21.190,34.869
2907,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,6.408,50.244,37.707,50.244,37.707
2908,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,4.360,10.604,38.237,10.604,38.237
2909,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,2.631,30.434,38.167,30.434,38.167
2910,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,2.037,20.146,39.455,20.146,39.455
2911,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,3.639,29.110,40.776,29.110,40.776
2912,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,2.101,2.136,43.565,2.136,43.565
2913,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,2.164,18.426,44.030,18.426,44.030
2914,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,8.063,28.744,45.192,28.744,45.192
2915,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,6.609,5.899,45.943,5.899,45.943
2916,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,2.483,10.030,47.147,10.030,47.147
2917,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,2.366,48.257,47.304,48.257,47.304
2918,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,4.233,55.460,47.730,55.460,47.730
2919,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,4.191,40.993,47.215,40.993,47.215
2920,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:120/200 - Series 1,2.567,21.845,48.469,21.845,48.469
2921,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,1.496,34.778,1.991,34.778,1.991
2922,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,6.864,15.241,7.279,15.241,7.279
2923,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,2.440,55.773,8.579,55.773,8.579
2924,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,4.222,3.305,9.619,3.305,9.619
2925,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,1.963,9.457,13.263,9.457,13.263
2926,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,3.904,30.156,17.910,30.156,17.910
2927,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,2.992,54.646,18.740,54.646,18.740
2928,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,8.339,18.641,19.981,18.641,19.981
2929,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,3.565,36.845,21.686,36.845,21.686
2930,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,2.610,56.975,21.682,56.975,21.682
2931,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,4.870,56.765,24.323,56.765,24.323
2932,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,5.824,52.376,27.231,52.376,27.231
2933,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,9.569,17.815,29.502,17.815,29.502
2934,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,2.238,12.831,32.046,12.831,32.046
2935,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,2.546,10.886,30.630,10.886,30.630
2936,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,2.504,21.090,34.770,21.090,34.770
2937,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,6.450,50.219,37.690,50.219,37.690
2938,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,4.371,10.425,38.501,10.425,38.501
2939,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,2.695,30.450,38.119,30.450,38.119
2940,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,2.111,20.170,39.391,20.170,39.391
2941,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,3.724,29.075,40.706,29.075,40.706
2942,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,2.122,18.345,43.925,18.345,43.925
2943,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,1.984,2.109,43.567,2.109,43.567
2944,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,8.222,28.815,45.311,28.815,45.311
2945,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,6.525,5.834,45.951,5.834,45.951
2946,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,2.504,10.005,47.092,10.005,47.092
2947,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,2.345,48.251,47.308,48.251,47.308
2948,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,4.297,40.989,47.205,40.989,47.205
2949,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:121/200 - Series 1,2.525,21.855,48.481,21.855,48.481
2950,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,1.485,35.072,2.251,35.072,2.251
2951,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,8.975,38.641,6.053,38.641,6.053
2952,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,6.769,15.236,7.293,15.236,7.293
2953,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,2.302,55.638,8.826,55.638,8.826
2954,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,4.191,3.346,9.641,3.346,9.641
2955,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,2.886,42.178,10.269,42.178,10.269
2956,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,2.016,9.472,13.239,9.472,13.239
2957,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,8.593,49.489,20.848,49.489,20.848
2958,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,3.798,30.118,17.930,30.118,17.930
2959,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,2.960,54.674,18.314,54.674,18.314
2960,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,8.264,18.803,19.867,18.803,19.867
2961,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,3.565,36.861,21.695,36.861,21.695
2962,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,2.599,57.001,21.688,57.001,21.688
2963,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,4.880,56.980,24.676,56.980,24.676
2964,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,4.053,44.648,24.633,44.648,24.633
2965,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,9.591,17.849,29.655,17.849,29.655
2966,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,5.612,52.440,27.239,52.440,27.239
2967,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,2.292,12.792,32.048,12.792,32.048
2968,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,2.429,10.732,30.639,10.732,30.639
2969,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,2.461,21.060,34.720,21.060,34.720
2970,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,6.567,50.203,37.698,50.203,37.698
2971,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,4.413,10.347,38.605,10.347,38.605
2972,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,2.663,30.447,38.155,30.447,38.155
2973,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,2.111,20.168,39.386,20.168,39.386
2974,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,3.607,29.147,40.707,29.147,40.707
2975,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,2.164,18.308,43.869,18.308,43.869
2976,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,2.090,1.849,43.481,1.849,43.481
2977,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,8.116,28.976,45.442,28.976,45.442
2978,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,6.482,5.872,45.939,5.872,45.939
2979,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,2.376,48.256,47.296,48.256,47.296
2980,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,4.307,40.989,47.209,40.989,47.209
2981,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:122/200 - Series 1,2.525,21.866,48.504,21.866,48.504
2982,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,1.528,35.007,2.111,35.007,2.111
2983,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,6.928,15.236,7.279,15.236,7.279
2984,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,2.281,55.924,8.463,55.924,8.463
2985,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,4.254,3.338,9.652,3.338,9.652
2986,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,1.963,9.497,13.207,9.497,13.207
2987,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,6.015,50.293,20.152,50.293,20.152
2988,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,3.978,30.127,17.934,30.127,17.934
2989,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,2.886,54.676,18.346,54.676,18.346
2990,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,4.636,16.349,19.861,16.349,19.861
2991,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,3.671,22.402,19.651,22.402,19.651
2992,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,3.554,36.853,21.699,36.853,21.699
2993,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,2.345,47.717,22.212,47.717,22.212
2994,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,2.673,57.025,21.706,57.025,21.706
2995,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,4.031,44.704,24.551,44.704,24.551
2996,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,4.912,57.216,25.304,57.216,25.304
2997,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,5.750,52.684,27.433,52.684,27.433
2998,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,2.366,12.770,31.981,12.770,31.981
2999,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,2.493,10.584,30.669,10.584,30.669
3000,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,6.631,50.260,37.721,50.260,37.721
3001,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,2.695,30.463,38.080,30.463,38.080
3002,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,4.403,10.004,39.170,10.004,39.170
3003,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,2.111,20.177,39.361,20.177,39.361
3004,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,3.713,29.114,40.724,29.114,40.724
3005,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,2.143,18.158,43.752,18.158,43.752
3006,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,2.154,2.059,43.548,2.059,43.548
3007,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,8.211,29.074,45.680,29.074,45.680
3008,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,6.429,5.740,45.919,5.740,45.919
3009,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,2.376,48.249,47.319,48.249,47.319
3010,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,4.392,55.499,47.977,55.499,47.977
3011,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,4.297,40.990,47.224,40.990,47.224
3012,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:123/200 - Series 1,2.461,21.901,48.575,21.901,48.575
3013,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,1.517,34.724,1.933,34.724,1.933
3014,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,5.856,37.642,4.997,37.642,4.997
3015,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,6.981,15.087,7.391,15.087,7.391
3016,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,6.068,40.690,8.821,40.690,8.821
3017,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,2.323,56.063,8.323,56.063,8.323
3018,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,4.254,3.348,9.666,3.348,9.666
3019,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,1.931,9.563,13.129,9.563,13.129
3020,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,3.925,30.095,17.947,30.095,17.947
3021,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,2.907,54.814,18.303,54.814,18.303
3022,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,4.551,16.292,19.828,16.292,19.828
3023,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,3.660,22.566,19.600,22.566,19.600
3024,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,3.660,36.891,21.713,36.891,21.713
3025,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,4.816,57.468,25.734,57.468,25.734
3026,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,6.726,16.860,28.364,16.860,28.364
3027,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,5.612,52.908,27.758,52.908,27.758
3028,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,2.408,12.786,31.983,12.786,31.983
3029,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,2.472,10.276,30.702,10.276,30.702
3030,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,5.177,21.141,34.113,21.141,34.113
3031,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,4.466,50.528,36.617,50.528,36.617
3032,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,2.631,30.411,38.261,30.411,38.261
3033,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,4.371,9.948,39.240,9.948,39.240
3034,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,2.143,20.172,39.414,20.172,39.414
3035,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,3.543,29.093,40.709,29.093,40.709
3036,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,2.048,49.611,40.222,49.611,40.222
3037,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,2.122,18.227,43.798,18.227,43.798
3038,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,2.090,2.141,43.584,2.141,43.584
3039,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,8.105,29.210,45.860,29.210,45.860
3040,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,6.493,5.682,45.840,5.682,45.840
3041,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,2.334,48.256,47.302,48.256,47.302
3042,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,4.222,55.490,48.014,55.490,48.014
3043,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,4.212,40.954,47.228,40.954,47.228
3044,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:124/200 - Series 1,2.514,21.890,48.564,21.890,48.564
3045,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:125/200 - Series 1,1.560,34.568,1.888,34.568,1.888
3046,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:125/200 - Series 1,5.846,37.438,4.834,37.438,4.834
3047,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:125/200 - Series 1,7.034,14.948,7.512,14.948,7.512
3048,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:125/200 - Series 1,2.960,38.618,6.997,38.618,6.997
