spot ID,Track ID,x (micron),y (micron),T (sec),Frame,,Speed,,,55 TRACKS EN TOTAL,,,FILA VIOLETA DENOTA EL INICIO DEL TRACK ,,,,,MAX VELOCIDAD ES DE 0.63MICRONES/SEC
4345,96,37.909,50.059,80.030,24,,0.01206491999,,,,,,,,,,,
4391,96,37.913,49.959,83.364,25,,0.03010028562,,,,,,,,,,,
4438,96,37.863,49.832,86.699,26,,0.04079554086,,,,,,,,,,,
4488,96,37.831,49.696,90.033,27,,0.04187355082,,,,,,,,,,,
4537,96,37.785,49.429,93.368,28,,0.08129970026,,,,,,,,,,,
4591,96,37.705,49.253,96.702,29,,0.05791649938,,,,,,,,,,,
4645,96,37.683,49.302,100.037,30,,0.0160152661,,,,,,,,,,,
4696,96,37.802,49.261,103.371,31,,0.0377674802,,,,,,,,,,,
4750,96,37.724,49.293,106.706,32,,0.02537638756,,,,,,,,,,,
4806,96,37.692,49.233,110.041,33,,0.02022433643,,,,,,,,,,,
4861,96,37.700,49.202,113.375,34,,0.009676643834,,,,,,,,,,,
4910,96,37.672,49.211,116.710,35,,0.008904282191,,,,,,,,,,,
4964,96,37.684,49.253,120.044,36,,0.01307956565,,,,,,,,,,,
5018,96,37.678,49.240,123.379,37,,0.004432005845,,,,,,,,,,,
5073,96,37.662,49.179,126.713,38,,0.01893297649,,,,,,,,,,,
5128,96,37.594,49.158,130.048,39,,0.02121278515,,,,,,,,,,,
5190,96,37.534,48.889,133.383,40,,0.08249592201,,,,,,,,,,,
5248,96,37.480,48.883,136.717,41,,0.01625510992,,,,,,,,,,,
5306,96,37.433,48.803,140.052,42,,0.0279575973,,,,,,,,,,,
5364,96,37.334,48.747,143.386,43,,0.03419020691,,,,,,,,,,,
5422,96,37.409,48.666,146.721,44,,0.03294330376,,,,,,,,,,,
5479,96,37.493,48.602,150.055,45,,0.03166969511,,,,,,,,,,,
5540,96,37.491,48.512,153.390,46,,0.02717166028,,,,,,,,,,,
5602,96,37.446,48.414,156.724,47,,0.03231020358,,,,,,,,,,,
5657,96,37.417,48.203,160.059,48,,0.06375048948,,,,,,,,,,,
5718,96,37.393,48.105,163.394,49,,0.0303936417,,,,,,,,,,,
4919,134,32.654,1.176,120.044,36,,,,,,,,,,,,,
108269,134,32.703,1.339,123.379,37,,0.05106498689,,,,,,,,,,,
5030,134,33.427,1.635,126.713,38,,0.2348222621,,,,,,,,,,,
108296,134,33.475,1.597,130.048,39,,0.01844174819,,,,,,,,,,,
5145,134,33.878,2.050,133.383,40,,0.1818890349,,,,,,,,,,,
5206,134,34.384,2.280,136.717,41,,0.1668036577,,,,,,,,,,,
5264,134,34.546,2.463,140.052,42,,0.073118766,,,,,,,,,,,
5321,134,34.536,2.445,143.386,43,,0.006075170942,,,,,,,,,,,
5380,134,34.658,2.446,146.721,44,,0.03656688438,,,,,,,,,,,
5437,134,34.775,2.526,150.055,45,,0.04250950569,,,,,,,,,,,
108304,134,34.917,2.575,153.390,46,,0.04500020349,,,,,,,,,,,
5557,134,35.109,2.915,156.724,47,,0.1170629534,,,,,,,,,,,
108307,134,35.123,2.936,160.059,48,,0.007486044101,,,,,,,,,,,
5678,134,35.400,3.343,163.394,49,,0.1478828668,,,,,,,,,,,
5738,134,35.683,3.641,166.728,50,,0.1231272085,,,,,,,,,,,
5799,134,35.735,3.680,170.063,51,,0.01954723955,,,,,,,,,,,
5862,134,36.190,4.085,173.397,52,,0.1824801226,,,,,,,,,,,
108316,134,35.947,4.017,176.732,53,,0.07552935414,,,,,,,,,,,
5976,134,35.997,3.992,180.066,54,,0.01672862293,,,,,,,,,,,
6035,134,36.038,4.069,183.401,55,,0.02637917171,,,,,,,,,,,
6097,134,36.347,4.312,186.736,56,,0.1179557124,,,,,,,,,,,
6154,134,36.291,4.279,190.070,57,,0.01959020582,,,,,,,,,,,
6214,134,36.002,4.005,193.405,58,,0.1193242095,,,,,,,,,,,
6270,134,35.701,3.837,196.739,59,,0.1034089828,,,,,,,,,,,
6329,134,35.911,3.994,200.074,60,,0.07871191613,,,,,,,,,,,
6392,134,35.934,3.994,203.408,61,,0.006687468298,,,,,,,,,,,
6454,134,35.579,3.754,206.743,62,,0.1283177219,,,,,,,,,,,
6514,134,35.293,3.515,210.077,63,,0.1119136651,,,,,,,,,,,
82446,134,35.123,3.348,213.412,64,,0.07155381998,,,,,,,,,,,
82448,134,34.728,3.279,216.747,65,,0.1201836422,,,,,,,,,,,
82450,134,34.934,3.142,220.081,66,,0.07424697732,,,,,,,,,,,
82452,134,34.488,3.073,223.416,67,,0.1354254095,,,,,,,,,,,
82454,134,34.316,2.867,226.750,68,,0.08041591787,,,,,,,,,,,
82456,134,34.213,2.661,230.085,69,,0.06906903094,,,,,,,,,,,
82458,134,34.213,2.764,233.419,70,,0.03088860966,,,,,,,,,,,
82460,134,34.076,2.661,236.754,71,,0.05148101611,,,,,,,,,,,
82465,134,34.145,2.455,240.089,72,,0.06511890686,,,,,,,,,,,
7149,134,34.207,2.677,243.423,73,,0.06920924178,,,,,,,,,,,
7210,134,34.244,2.745,246.758,74,,0.02337120899,,,,,,,,,,,
7274,134,34.593,3.055,250.092,75,,0.1397746138,,,,,,,,,,,
7340,134,34.825,3.396,253.427,76,,0.1237849532,,,,,,,,,,,
7402,134,35.212,3.597,256.761,77,,0.1308995072,,,,,,,,,,,
7463,134,35.407,3.721,260.096,78,,0.06900687959,,,,,,,,,,,
108319,134,35.587,3.966,263.430,79,,0.09111803178,,,,,,,,,,,
7591,134,35.361,3.643,266.765,80,,0.1178642766,,,,,,,,,,,
7652,134,34.848,3.187,270.100,81,,0.2059014964,,,,,,,,,,,
7712,134,34.381,2.871,273.434,82,,0.1691694183,,,,,,,,,,,
7772,134,34.458,3.000,276.769,83,,0.04513846358,,,,,,,,,,,
108322,134,34.969,3.502,280.103,84,,0.2146908985,,,,,,,,,,,
7891,134,35.327,3.781,283.438,85,,0.1363556069,,,,,,,,,,,
7952,134,35.437,3.717,286.772,86,,0.03811041722,,,,,,,,,,,
8015,134,35.116,3.512,290.107,87,,0.1141990826,,,,,,,,,,,
8073,134,34.737,2.918,293.442,88,,0.2114117257,,,,,,,,,,,
8135,134,34.287,2.753,296.776,89,,0.1435833446,,,,,,,,,,,
76984,134,33.681,2.472,300.111,90,,0.2003117684,,,,,,,,,,,
76999,134,33.475,2.215,303.445,91,,0.0988918026,,,,,,,,,,,
108325,134,33.166,2.060,306.780,92,,0.1036035464,,,,,,,,,,,
8379,134,33.869,2.461,310.114,93,,0.2426283231,,,,,,,,,,,
8442,134,34.088,2.779,313.449,94,,0.1158267157,,,,,,,,,,,
8502,134,34.061,2.685,316.783,95,,0.02917853519,,,,,,,,,,,
8558,134,33.629,2.369,320.118,96,,0.1604611134,,,,,,,,,,,
8623,134,33.707,2.274,323.453,97,,0.03687864905,,,,,,,,,,,
8682,134,33.724,2.297,326.787,98,,0.008599435561,,,,,,,,,,,
8746,134,34.085,2.773,330.122,99,,0.1790596424,,,,,,,,,,,
8807,134,34.546,3.034,333.456,100,,0.1587933225,,,,,,,,,,,
8868,134,34.977,3.248,336.791,101,,0.1443718464,,,,,,,,,,,
8923,134,35.322,3.460,340.125,102,,0.1214860292,,,,,,,,,,,
8983,134,34.896,3.229,343.460,103,,0.1453983711,,,,,,,,,,,
9044,134,34.711,3.211,346.795,104,,0.05567788173,,,,,,,,,,,
9105,134,35.075,3.543,350.129,105,,0.1474943057,,,,,,,,,,,
108329,134,34.608,3.090,353.464,106,,0.1949704082,,,,,,,,,,,
9236,134,34.396,2.923,356.798,107,,0.08076605277,,,,,,,,,,,
9295,134,34.391,2.899,360.133,108,,0.007548447119,,,,,,,,,,,
9354,134,34.399,2.978,363.467,109,,0.02377915042,,,,,,,,,,,
9420,134,34.686,3.387,366.802,110,,0.1498977829,,,,,,,,,,,
9482,134,34.798,3.455,370.136,111,,0.03943628547,,,,,,,,,,,
108332,134,34.248,2.781,373.471,112,,0.2610471451,,,,,,,,,,,
9603,134,34.068,2.619,376.806,113,,0.07258309386,,,,,,,,,,,
9665,134,34.228,2.776,380.140,114,,0.06729716149,,,,,,,,,,,
9729,134,34.896,3.097,383.475,115,,0.2221225432,,,,,,,,,,,
108335,134,34.917,3.245,386.809,116,,0.04462401702,,,,,,,,,,,
9863,134,35.034,3.421,390.144,117,,0.06346503944,,,,,,,,,,,
9930,134,35.466,3.697,393.478,118,,0.1537848246,,,,,,,,,,,
9996,134,35.681,3.936,396.813,119,,0.09631271236,,,,,,,,,,,
10068,134,36.139,4.153,400.148,120,,0.1520959479,,,,,,,,,,,
10142,134,36.250,4.361,403.482,121,,0.0706989183,,,,,,,,,,,
108338,134,36.102,4.223,406.817,122,,0.06075564434,,,,,,,,,,,
108340,134,36.308,4.532,410.151,123,,0.111370466,,,,,,,,,,,
10353,134,35.875,4.081,413.486,124,,0.1874416939,,,,,,,,,,,
108343,134,36.617,4.635,416.820,125,,0.2776272636,,,,,,,,,,,
10491,134,36.766,5.047,420.155,126,,0.1313878226,,,,,,,,,,,
10564,134,37.178,5.359,423.489,127,,0.1550868781,,,,,,,,,,,
10639,134,38.046,5.836,426.824,128,,0.2969033443,,,,,,,,,,,
10713,134,38.937,6.267,430.159,129,,0.2969326373,,,,,,,,,,,
10788,134,39.437,6.561,433.493,130,,0.1739135607,,,,,,,,,,,
10854,134,38.428,5.993,436.828,131,,0.347180004,,,,,,,,,,,
77055,134,39.140,6.335,440.162,132,,0.2367289266,,,,,,,,,,,
10999,134,39.573,6.792,443.497,133,,0.1888477948,,,,,,,,,,,
77063,134,39.861,7.262,446.831,134,,0.1652594028,,,,,,,,,,,
11147,134,40.471,8.238,450.166,135,,0.3453331792,,,,,,,,,,,
11217,134,41.157,8.751,453.501,136,,0.2568293623,,,,,,,,,,,
11292,134,41.831,9.315,456.835,137,,0.2635427808,,,,,,,,,,,
11365,134,42.488,9.650,460.170,138,,0.2212478662,,,,,,,,,,,
11440,134,42.636,9.710,463.504,139,,0.04770463528,,,,,,,,,,,
11513,134,42.955,9.850,466.839,140,,0.1045980682,,,,,,,,,,,
11590,134,43.173,9.946,470.173,141,,0.07148391165,,,,,,,,,,,
11656,134,43.445,9.980,473.508,142,,0.08221464433,,,,,,,,,,,
11731,134,43.511,9.947,476.842,143,,0.0220657069,,,,,,,,,,,
11804,134,43.766,10.011,480.177,144,,0.07873281007,,,,,,,,,,,
11874,134,43.987,10.000,483.512,145,,0.06620219938,,,,,,,,,,,
108346,134,44.393,9.991,486.846,146,,0.1219118253,,,,,,,,,,,
12027,134,44.956,10.106,490.181,147,,0.1722248049,,,,,,,,,,,
108350,134,45.320,10.249,493.515,148,,0.117344504,,,,,,,,,,,
12188,134,45.669,10.194,496.850,149,,0.1060517907,,,,,,,,,,,
5432,150,32.854,0.051,150.055,45,,,,,,,,,,,,,
5492,150,32.870,0.197,153.390,46,,0.04400588221,,,,,,,,,,,
5553,150,33.091,0.497,156.724,47,,0.1117837214,,,,,,,,,,,
5616,150,33.321,0.725,160.059,48,,0.09699878855,,,,,,,,,,,
5674,150,33.607,0.696,163.394,49,,0.08636264036,,,,,,,,,,,
5734,150,34.095,1.268,166.728,50,,0.2253185392,,,,,,,,,,,
5795,150,34.100,1.316,170.063,51,,0.01467258949,,,,,,,,,,,
5856,150,34.317,1.608,173.397,52,,0.1090385421,,,,,,,,,,,
5915,150,34.464,1.699,176.732,53,,0.05181585439,,,,,,,,,,,
5971,150,34.746,1.989,180.066,54,,0.1211984074,,,,,,,,,,,
6030,150,34.897,2.147,183.401,55,,0.06572135201,,,,,,,,,,,
6093,150,34.928,2.189,186.736,56,,0.015472729,,,,,,,,,,,
6151,150,34.884,2.165,190.070,57,,0.01502982759,,,,,,,,,,,
6212,150,34.892,2.154,193.405,58,,0.004154174912,,,,,,,,,,,
6269,150,34.996,2.329,196.739,59,,0.06110417055,,,,,,,,,,,
6328,150,35.613,2.739,200.074,60,,0.2222273838,,,,,,,,,,,
6390,150,35.843,2.900,203.408,61,,0.08421237502,,,,,,,,,,,
6453,150,36.068,3.025,206.743,62,,0.07701431869,,,,,,,,,,,
6513,150,35.882,2.975,210.077,63,,0.05759541851,,,,,,,,,,,
6574,150,35.939,2.949,213.412,64,,0.01871325702,,,,,,,,,,,
6637,150,35.752,2.725,216.747,65,,0.0875122729,,,,,,,,,,,
6704,150,35.829,2.737,220.081,66,,0.02341555727,,,,,,,,,,,
6765,150,35.272,2.469,223.416,67,,0.1854297613,,,,,,,,,,,
6836,150,35.080,2.216,226.750,68,,0.0952332714,,,,,,,,,,,
6906,150,34.879,2.057,230.085,69,,0.07684665036,,,,,,,,,,,
6967,150,34.861,2.076,233.419,70,,0.007989965799,,,,,,,,,,,
7026,150,34.929,2.193,236.754,71,,0.04075969646,,,,,,,,,,,
7088,150,35.199,2.309,240.089,72,,0.08794439719,,,,,,,,,,,
7150,150,35.284,2.601,243.423,73,,0.09120698249,,,,,,,,,,,
7211,150,35.910,3.044,246.758,74,,0.2300923773,,,,,,,,,,,
7275,150,36.156,3.187,250.092,75,,0.08527731042,,,,,,,,,,,
7341,150,36.184,3.335,253.427,76,,0.04502219785,,,,,,,,,,,
7403,150,36.669,3.716,256.761,77,,0.1851208986,,,,,,,,,,,
7464,150,36.679,3.777,260.096,78,,0.01851407845,,,,,,,,,,,
7530,150,36.819,3.893,263.430,79,,0.05439986589,,,,,,,,,,,
7592,150,36.839,3.871,266.765,80,,0.00871478289,,,,,,,,,,,
7653,150,36.502,3.536,270.100,81,,0.1426148578,,,,,,,,,,,
7713,150,36.574,3.671,273.434,82,,0.04603333794,,,,,,,,,,,
7773,150,36.707,3.907,276.769,83,,0.08114614311,,,,,,,,,,,
7832,150,36.384,3.700,280.103,84,,0.1148216243,,,,,,,,,,,
7892,150,36.516,3.800,283.438,85,,0.04953082238,,,,,,,,,,,
7951,150,36.627,3.662,286.772,86,,0.05322281371,,,,,,,,,,,
8016,150,36.572,3.718,290.107,87,,0.023725163,,,,,,,,,,,
8074,150,36.494,3.570,293.442,88,,0.05007124585,,,,,,,,,,,
8136,150,36.310,3.368,296.776,89,,0.08202996749,,,,,,,,,,,
8197,150,36.257,3.311,300.111,90,,0.02346960355,,,,,,,,,,,
8257,150,36.637,3.661,303.445,91,,0.1550427386,,,,,,,,,,,
8319,150,36.580,3.656,306.780,92,,0.01706275938,,,,,,,,,,,
8380,150,36.588,3.684,310.114,93,,0.008813356074,,,,,,,,,,,
8443,150,36.421,3.629,313.449,94,,0.05272854441,,,,,,,,,,,
8503,150,36.115,3.602,316.783,95,,0.09195179202,,,,,,,,,,,
8559,150,35.992,3.132,320.118,96,,0.1459080699,,,,,,,,,,,
8624,150,35.963,3.238,323.453,97,,0.03318925535,,,,,,,,,,,
8683,150,35.556,2.854,326.787,98,,0.1679435728,,,,,,,,,,,
8745,150,35.099,2.474,330.122,99,,0.1780834345,,,,,,,,,,,
8805,150,35.031,2.300,333.456,100,,0.0560233295,,,,,,,,,,,
8867,150,35.012,2.245,336.791,101,,0.01751712398,,,,,,,,,,,
8922,150,34.954,2.135,340.125,102,,0.03728300551,,,,,,,,,,,
8982,150,35.030,2.217,343.460,103,,0.03349209787,,,,,,,,,,,
9043,150,35.042,2.323,346.795,104,,0.03200164558,,,,,,,,,,,
9104,150,35.088,2.319,350.129,105,,0.01376130109,,,,,,,,,,,
9171,150,35.213,2.431,353.464,106,,0.05023033084,,,,,,,,,,,
9235,150,35.225,2.523,356.798,107,,0.0280910909,,,,,,,,,,,
9294,150,35.135,2.403,360.133,108,,0.04519617398,,,,,,,,,,,
9353,150,34.676,1.930,363.467,109,,0.1977870551,,,,,,,,,,,
9419,150,34.879,2.207,366.802,110,,0.1030264477,,,,,,,,,,,
9481,150,35.047,2.338,370.136,111,,0.06396926598,,,,,,,,,,,
9544,150,34.939,2.251,373.471,112,,0.04162471944,,,,,,,,,,,
9602,150,34.822,2.069,376.806,113,,0.06476715482,,,,,,,,,,,
9664,150,34.519,1.911,380.140,114,,0.1024834893,,,,,,,,,,,
9728,150,34.523,1.835,383.475,115,,0.02260360223,,,,,,,,,,,
9799,150,35.034,2.238,386.809,116,,0.1951231071,,,,,,,,,,,
9862,150,34.899,2.245,390.144,117,,0.04056477249,,,,,,,,,,,
9929,150,34.874,2.181,393.478,118,,0.02049023551,,,,,,,,,,,
9995,150,34.699,2.099,396.813,119,,0.05799998109,,,,,,,,,,,
10066,150,34.799,1.989,400.148,120,,0.04465114589,,,,,,,,,,,
10141,150,35.032,2.208,403.482,121,,0.09596180322,,,,,,,,,,,
10215,150,34.939,2.049,406.817,122,,0.05516140849,,,,,,,,,,,
10282,150,34.675,1.874,410.151,123,,0.09499343165,,,,,,,,,,,
10351,150,34.525,1.841,413.486,124,,0.04602117637,,,,,,,,,,,
10418,150,34.388,1.641,416.820,125,,0.07284542596,,,,,,,,,,,
10489,150,33.781,1.120,420.155,126,,0.2397206583,,,,,,,,,,,
83239,169,10.043,49.011,146.721,44,,,,,,,,,,,,,
83237,169,10.317,48.668,150.055,45,,0.1318557368,,,,,,,,,,,
83235,169,10.489,48.393,153.390,46,,0.09713418692,,,,,,,,,,,
83233,169,10.489,48.393,156.724,47,,0,,,,,,,,,,,
5661,169,10.898,48.239,160.059,48,,0.1311415401,,,,,,,,,,,
83229,169,11.176,48.393,163.394,49,,0.09503087846,,,,,,,,,,,
83227,169,11.691,48.118,166.728,50,,0.1750354548,,,,,,,,,,,
83219,169,11.794,48.153,170.063,51,,0.03255945343,,,,,,,,,,,
5905,169,12.566,48.057,173.397,52,,0.2334944493,,,,,,,,,,,
83213,169,13.098,47.947,176.732,53,,0.1629389664,,,,,,,,,,,
83211,169,13.373,47.775,180.066,54,,0.09713418692,,,,,,,,,,,
83205,169,13.785,47.809,183.401,55,,0.1239827049,,,,,,,,,,,
6140,169,14.076,47.910,186.736,56,,0.09249689524,,,,,,,,,,,
83201,169,14.163,48.050,190.070,57,,0.04920030616,,,,,,,,,,,
83199,169,14.609,48.015,193.405,58,,0.1342460656,,,,,,,,,,,
83191,169,15.021,48.015,196.739,59,,0.1235544387,,,,,,,,,,,
83183,169,15.399,48.410,200.074,60,,0.1638520325,,,,,,,,,,,
83181,169,15.605,48.204,203.408,61,,0.08736618142,,,,,,,,,,,
83179,169,16.068,48.307,206.743,62,,0.142389455,,,,,,,,,,,
83175,169,16.274,48.462,210.077,63,,0.07722152416,,,,,,,,,,,
83170,169,16.583,48.359,213.412,64,,0.0976783603,,,,,,,,,,,
6688,169,17.025,48.036,216.747,65,,0.1642030508,,,,,,,,,,,
83166,169,17.613,48.101,220.081,66,,0.1772992237,,,,,,,,,,,
6822,169,17.606,47.923,223.416,67,,0.05334565121,,,,,,,,,,,
6891,169,17.868,47.878,226.750,68,,0.07991168326,,,,,,,,,,,
6951,169,18.321,47.698,230.085,69,,0.1459487296,,,,,,,,,,,
7010,169,18.180,47.558,233.419,70,,0.05949383367,,,,,,,,,,,
7072,169,18.430,47.402,236.754,71,,0.08849666535,,,,,,,,,,,
7136,169,18.696,47.427,240.089,72,,0.08023956163,,,,,,,,,,,
7197,169,19.145,47.453,243.423,73,,0.1346462962,,,,,,,,,,,
7260,169,19.785,47.737,246.758,74,,0.2101188045,,,,,,,,,,,
7326,169,20.262,47.899,250.092,75,,0.1511038159,,,,,,,,,,,
7387,169,20.757,47.866,253.427,76,,0.1488267116,,,,,,,,,,,
7448,169,21.286,47.943,256.761,77,,0.1601638751,,,,,,,,,,,
7515,169,21.679,47.956,260.096,78,,0.1179036132,,,,,,,,,,,
7576,169,21.642,48.032,263.430,79,,0.02532292258,,,,,,,,,,,
7638,169,21.842,48.107,266.765,80,,0.06411539279,,,,,,,,,,,
7698,169,22.292,48.263,270.100,81,,0.142828905,,,,,,,,,,,
7757,169,22.618,48.323,273.434,82,,0.09946963545,,,,,,,,,,,
7817,169,22.802,48.473,276.769,83,,0.07109877799,,,,,,,,,,,
7876,169,22.562,48.321,280.103,84,,0.0851264272,,,,,,,,,,,
7936,169,22.740,48.536,283.438,85,,0.08369663107,,,,,,,,,,,
7999,169,22.558,48.825,286.772,86,,0.1024320745,,,,,,,,,,,
8058,169,22.559,48.914,290.107,87,,0.02650832498,,,,,,,,,,,
8118,169,22.786,49.230,293.442,88,,0.1168203721,,,,,,,,,,,
8183,169,22.820,49.232,296.776,89,,0.01011301091,,,,,,,,,,,
8240,169,22.323,48.667,300.111,90,,0.2259013941,,,,,,,,,,,
8304,169,22.221,48.687,303.445,91,,0.03111021538,,,,,,,,,,,
8364,169,22.118,48.636,306.780,92,,0.03444719916,,,,,,,,,,,
8428,169,22.139,48.692,310.114,93,,0.01789796329,,,,,,,,,,,
8490,169,22.057,48.620,313.449,94,,0.0328753233,,,,,,,,,,,
8547,169,22.022,48.570,316.783,95,,0.01822957423,,,,,,,,,,,
8611,169,22.001,48.530,320.118,96,,0.01357000194,,,,,,,,,,,
8671,169,21.980,48.504,323.453,97,,0.01003440263,,,,,,,,,,,
8736,169,21.959,48.504,326.787,98,,0.006259763588,,,,,,,,,,,
8794,169,21.940,48.481,330.122,99,,0.009042558737,,,,,,,,,,,
8858,169,21.946,48.518,333.456,100,,0.01119414218,,,,,,,,,,,
8913,169,21.905,48.469,336.791,101,,0.0192936108,,,,,,,,,,,
8972,169,21.939,48.486,340.125,102,,0.01140519839,,,,,,,,,,,
9033,169,21.910,48.464,343.460,103,,0.01071847478,,,,,,,,,,,
9094,169,21.946,48.504,346.795,104,,0.01606617002,,,,,,,,,,,
9160,169,21.912,48.464,350.129,105,,0.01573040924,,,,,,,,,,,
9225,169,21.908,48.501,353.464,106,,0.01111813136,,,,,,,,,,,
9284,169,21.915,48.492,356.798,107,,0.003547928424,,,,,,,,,,,
9342,169,21.877,48.441,360.133,108,,0.01903517814,,,,,,,,,,,
9408,169,21.845,48.406,363.467,109,,0.01432891384,,,,,,,,,,,
9470,169,21.815,48.403,366.802,110,,0.009127178338,,,,,,,,,,,
9533,169,21.818,48.363,370.136,111,,0.0120739931,,,,,,,,,,,
9593,169,21.889,48.505,373.471,112,,0.04759628087,,,,,,,,,,,
9653,169,21.911,48.521,376.806,113,,0.008187545123,,,,,,,,,,,
9718,169,21.866,48.481,380.140,114,,0.01816409914,,,,,,,,,,,
9788,169,21.855,48.474,383.475,115,,0.00378964887,,,,,,,,,,,
9851,169,21.834,48.446,386.809,116,,0.01043765074,,,,,,,,,,,
9919,169,21.819,48.422,390.144,117,,0.008520736999,,,,,,,,,,,
9983,169,21.807,48.389,393.478,118,,0.01035302121,,,,,,,,,,,
10054,169,21.819,48.408,396.813,119,,0.006428258514,,,,,,,,,,,
10127,169,21.856,48.438,400.148,120,,0.01441712325,,,,,,,,,,,
10203,169,21.866,48.462,403.482,121,,0.007762897049,,,,,,,,,,,
10271,169,21.912,48.552,406.817,122,,0.03030091914,,,,,,,,,,,
10339,169,21.841,48.477,410.151,123,,0.0308925702,,,,,,,,,,,
10408,169,21.829,48.437,413.486,124,,0.01265807599,,,,,,,,,,,
10477,169,21.836,48.447,416.820,125,,0.003809034865,,,,,,,,,,,
10553,169,21.848,48.478,420.155,126,,0.009838748998,,,,,,,,,,,
10627,169,21.832,48.486,423.489,127,,0.005298616816,,,,,,,,,,,
10700,169,21.814,48.517,426.824,128,,0.01067149555,,,,,,,,,,,
10776,169,21.732,48.432,430.159,129,,0.03534746059,,,,,,,,,,,
10840,169,21.608,48.278,433.493,130,,0.05919633608,,,,,,,,,,,
10912,169,21.509,48.195,436.828,131,,0.0390339858,,,,,,,,,,,
10986,169,21.426,48.144,440.162,132,,0.02908576673,,,,,,,,,,,
11057,169,21.361,48.107,443.497,133,,0.02222328567,,,,,,,,,,,
11133,169,21.295,48.052,446.831,134,,0.0258925595,,,,,,,,,,,
11202,169,20.952,47.706,450.166,135,,0.1460168699,,,,,,,,,,,
11276,169,20.595,47.364,453.501,136,,0.1485784023,,,,,,,,,,,
11348,169,20.220,47.089,456.835,137,,0.1394144966,,,,,,,,,,,
11419,169,20.139,46.979,460.170,138,,0.04079424179,,,,,,,,,,,
11493,169,20.026,46.826,463.504,139,,0.05709465217,,,,,,,,,,,
11563,169,19.577,46.392,466.839,140,,0.1872542831,,,,,,,,,,,
11633,169,19.249,45.888,470.173,141,,0.1803676805,,,,,,,,,,,
11706,169,19.002,45.490,473.508,142,,0.1404842836,,,,,,,,,,,
11779,169,18.813,45.151,476.842,143,,0.116351234,,,,,,,,,,,
108359,169,18.489,44.994,480.177,144,,0.1081751564,,,,,,,,,,,
11923,169,18.549,44.808,483.512,145,,0.05860086623,,,,,,,,,,,
12000,169,18.402,44.628,486.846,146,,0.06969941407,,,,,,,,,,,
12079,169,18.161,44.153,490.181,147,,0.1597975811,,,,,,,,,,,
12158,169,18.146,44.176,493.515,148,,0.00831411823,,,,,,,,,,,
9261,212,1.331,30.712,356.798,107,,,,,,,,,,,,,
9320,212,1.332,30.730,360.133,108,,0.005414816232,,,,,,,,,,,
9386,212,0.919,30.981,363.467,109,,0.1450391172,,,,,,,,,,,
9449,212,0.990,30.929,366.802,110,,0.02642810306,,,,,,,,,,,
9511,212,1.382,30.613,370.136,111,,0.1509341348,,,,,,,,,,,
9570,212,1.397,30.531,373.471,112,,0.02517202286,,,,,,,,,,,
9632,212,1.452,30.443,376.806,113,,0.03103139603,,,,,,,,,,,
9696,212,1.037,30.849,380.140,114,,0.1739836797,,,,,,,,,,,
9764,212,0.987,30.731,383.475,115,,0.03844010553,,,,,,,,,,,
9828,212,1.165,30.385,386.809,116,,0.1165952777,,,,,,,,,,,
9896,212,1.208,30.305,390.144,117,,0.02709535661,,,,,,,,,,,
9960,212,1.456,30.336,393.478,118,,0.07486922912,,,,,,,,,,,
10028,212,1.067,30.926,396.813,119,,0.2117995388,,,,,,,,,,,
108370,212,1.322,30.643,400.148,120,,0.1143497079,,,,,,,,,,,
10177,212,1.343,30.616,403.482,121,,0.01003668977,,,,,,,,,,,
108375,212,1.459,31.123,406.817,122,,0.1559669442,,,,,,,,,,,
96645,212,1.700,30.952,410.151,123,,0.08857128913,,,,,,,,,,,
108378,212,2.077,30.574,413.486,124,,0.1601713326,,,,,,,,,,,
96647,212,2.112,30.437,416.820,125,,0.04245233343,,,,,,,,,,,
10527,212,1.883,31.217,420.155,126,,0.2439052479,,,,,,,,,,,
10600,212,1.999,31.216,423.489,127,,0.03482545676,,,,,,,,,,,
96632,212,1.854,31.673,426.824,128,,0.1435642201,,,,,,,,,,,
10752,212,1.713,31.678,430.159,129,,0.04237579695,,,,,,,,,,,
108381,212,2.077,31.673,433.493,130,,0.1092827334,,,,,,,,,,,
96627,212,2.318,31.261,436.828,131,,0.1430394266,,,,,,,,,,,
10964,212,2.630,31.076,440.162,132,,0.1087502662,,,,,,,,,,,
96623,212,3.193,30.643,443.497,133,,0.2131626638,,,,,,,,,,,
108384,212,3.588,30.849,446.831,134,,0.1335533058,,,,,,,,,,,
96621,212,3.451,30.643,450.166,135,,0.07424697732,,,,,,,,,,,
11251,212,3.584,30.649,453.501,136,,0.04018991748,,,,,,,,,,,
96617,212,3.760,30.746,456.835,137,,0.05994047694,,,,,,,,,,,
96615,212,3.811,30.643,460.170,138,,0.03453451547,,,,,,,,,,,
11475,212,3.779,30.594,463.504,139,,0.01745185419,,,,,,,,,,,
11548,212,3.795,30.556,466.839,140,,0.0122090952,,,,,,,,,,,
96607,212,3.708,30.591,470.173,141,,0.02815838639,,,,,,,,,,,
96605,212,3.708,30.591,473.508,142,,0,,,,,,,,,,,
11762,212,4.170,30.310,476.842,143,,0.1620339779,,,,,,,,,,,
96601,212,4.481,30.179,480.177,144,,0.1011948358,,,,,,,,,,,
96597,212,4.738,30.128,483.512,145,,0.07875081171,,,,,,,,,,,
