Track ID,x (micron),y (micron),T (sec),Frame,principal angle
13,137.1375248,64.22176162,535.4510276,160,1.1533952106587948
13,137.2927748,63.91126157,538.7975965,161,1.1428151966745124
13,137.3445249,62.87626138,542.1441654,162,1.1232763483267023
13,137.7585249,62.72101135,545.4907343,163,1.105254780092831
13,137.7585249,62.20351126,548.8373033,164,1.095566223674188
13,138.069025,61.3237611,552.1838722,165,1.066496521209882
13,138.069025,61.3237611,555.5304411,166,1.066496521209882
13,138.224275,60.54751096,558.87701,167,1.0440318486583382
13,138.4312751,60.34051092,562.2235789,168,1.0315509907395177
13,138.8452751,59.82301083,565.5701479,169,1.0038903365155838
13,139.3110252,59.56426078,568.9167168,170,0.9802410791565551
13,139.4662752,59.46076076,572.2632857,171,0.9719453929941883
13,140.1390254,58.47751058,575.6098546,172,0.9216720313987531
13,140.3460254,58.06351051,578.9564236,173,0.9027022569763095
13,140.9152755,57.4425104,582.3029925,174,0.8644908329900391
13,140.9152755,57.4425104,585.6495614,175,0.8644908329900391
13,141.3810256,56.66626026,588.9961303,176,0.8245604111900029
13,141.5880256,56.25226018,592.3426992,177,0.8042638486439214
13,141.9502757,55.63126007,595.6892682,178,0.7715582148541328
13,142.1055257,55.26901,599.0358371,179,0.754049550518027
13,142.2090257,54.95850995,602.382406,180,0.7398157241383011
13,142.3642758,54.28575983,605.7289749,181,0.7105383132761556
13,142.4677758,54.02700978,609.0755439,182,0.6976527738054338
13,142.4677758,53.97525977,612.4221128,183,0.6957113521268029
13,142.9335259,53.14725962,615.7686817,184,0.6496266041405585
13,143.1922759,53.09550961,619.1152506,185,0.63995861257122
13,143.502776,52.57800952,622.4618195,186,0.6105181486237559
13,143.709776,52.88850957,625.8083885,187,0.6170601654006866
13,144.6412762,52.78500955,629.1549574,188,0.588002601608738
13,145.1070263,52.57800952,632.5015263,189,0.5681901349008769
13,145.4175263,52.06050942,635.8480952,190,0.5404194994812188
13,146.1420265,51.75000937,639.1946642,191,0.5116274569154728
13,146.3490265,51.59475934,642.5412331,192,0.5010133855675937
13,146.8147766,51.3877593,645.887802,193,0.4830924439381891
13,147.1252766,51.54300933,649.2343709,194,0.48279849286337667
13,147.1252766,51.54300933,652.5809398,195,0.48279849286337667
13,147.4357767,51.43950931,655.9275088,196,0.4726294021313158
13,147.7462767,51.3877593,659.2740777,197,0.46463477533244313
13,148.5742769,51.07725924,662.6206466,198,0.4376669294942309
13,149.402277,50.76675919,665.9672155,199,0.41205025424165564
13,149.402277,50.76675919,669.3137845,200,0.41205025424165564
13,150.0232772,50.8185092,672.6603534,201,0.40408511659080637
14,109.2615198,69.17251252,0.0,0,0.0
14,109.3995198,69.0345125,3.346568922,1,-0.7853982358612172
14,108.7095197,69.31051255,6.693137845,2,2.8966139819377807
14,108.9855197,69.17251252,10.03970677,3,3.141592653589793
14,108.5715197,69.13801251,13.38627569,4,-3.091634250639543
14,108.5715197,69.13801251,16.73284461,5,-3.091634250639543
14,107.8987695,68.82751246,20.07941353,6,-2.893637819772965
14,107.5365195,68.72401244,23.42598246,7,-2.8872245939505206
14,107.1225194,68.67226243,26.77255138,8,-2.9118509080119197
14,107.1225194,68.67226243,30.1191203,9,-2.9118509080119197
14,107.0707694,68.36176237,33.46568922,10,-2.7871434768024073
14,107.0190194,68.15476234,36.81225815,11,-2.71554487111178
14,106.8637693,68.25826235,40.15882707,12,-2.7773145720915213
14,106.6567693,68.36176237,43.50539599,13,-2.8398394351365273
14,106.4497693,68.62051242,46.85196491,14,-2.9477389909312968
14,105.7770191,68.62051242,50.19853383,15,-2.9844823912918956
14,106.0875192,68.5170124,53.54510276,16,-2.9379341287946565
14,105.7770191,68.41351238,56.89167168,17,-2.927120958259592
14,105.3112691,68.41351238,60.2382406,18,-2.9517663338761078
14,105.000769,68.10301233,63.58480952,19,-2.8956616121851617
14,104.897269,67.68901225,66.93137845,20,-2.813925008884938
14,104.897269,67.68901225,70.27794737,21,-2.813925008884938
14,104.742019,67.68901225,73.62451629,22,-2.824429221503542
14,105.5700191,67.89601229,76.97108521,23,-2.808669382671506
14,105.8287692,67.79251227,80.31765414,24,-2.7593546742711585
14,105.052519,67.63726224,83.66422306,25,-2.7918348106959767
14,105.052519,67.63726224,87.01079198,26,-2.7918348106959767
14,104.4832689,67.68901225,90.3573609,27,-2.8405588749855024
14,104.4315189,67.89601229,93.70392982,28,-2.883214458983502
14,103.9657688,67.63726224,97.05049875,29,-2.859425374855136
14,103.9657688,67.63726224,100.3970677,30,-2.859425374855136
14,104.2245189,68.10301233,103.7436366,31,-2.9323711012624454
14,104.2245189,68.10301233,107.0902055,32,-2.9323711012624454
14,104.2762689,68.46526239,110.4367744,33,-3.0006645904745515
14,104.2762689,68.72401244,113.7833434,34,-3.0518688037499553
14,104.3280189,68.98276249,117.1299123,35,-3.1031500645027426
14,104.3280189,69.24151253,120.4764812,36,3.127607551949267
14,104.3280189,69.44851257,123.8230501,37,3.0857068517648423
14,104.4315189,68.93101248,127.169619,38,-3.0916342589004673
14,104.4832689,68.31001236,130.516188,39,-2.9630102054057335
14,104.4832689,67.3785122,133.8627569,40,-2.78242641700404
14,104.4832689,66.44701203,137.2093258,41,-2.6232244503036535
14,104.4832689,66.44701203,140.5558947,42,-2.6232244503036535
14,104.3280189,66.13651197,143.9024637,43,-2.589937671626707
14,104.0175188,65.77426191,147.2490326,44,-2.5666061653691616
14,104.0175188,65.77426191,150.5956015,45,-2.5666061653691616
14,103.8105188,65.56726187,153.9421704,46,-2.5572503572577054
14,103.4482687,64.99801176,157.2887393,47,-2.518821461580889
14,103.2930187,64.48051167,160.6353083,48,-2.4753681854812077
14,103.0342686,64.0665116,163.9818772,49,-2.4548081379104953
14,102.8272686,63.91126157,167.3284461,50,-2.456155201659083
14,102.8790186,63.85951156,170.675015,51,-2.4473862958384065
14,102.8790186,63.85951156,174.021584,52,-2.4473862958384065
14,102.8790186,63.85951156,177.3681529,53,-2.4473862958384065
14,102.7755186,63.91126157,180.7147218,54,-2.4600776236132766
14,102.5685186,63.75601154,184.0612907,55,-2.461219730063813
14,102.8790186,63.75601154,187.4078596,56,-2.437883645280374
14,102.5167686,63.5490115,190.7544286,57,-2.446602866639544
