,spot ID,Track ID,x (micron),y (micron),T (sec),Frame,Classification,squared displacement,vx,vy,speed
4472,141673,26,103.3965187,42.46950769,93.70392982,28,Back,52.09130992830171,0.0,0.0,0.0
4473,141676,26,103.3965187,42.46950769,97.05049875,29,Back,52.09130992830171,0.0,0.0,0.0
4474,141679,26,103.6035188,42.40050767,100.3970677,30,Back,54.733666741622,0.062068995502249445,-0.020689661169414442,0.06542646469100587
4475,141682,26,103.6035188,42.40050767,103.7436366,31,Back,54.733666741622,0.0,0.0,0.0
4476,141685,26,103.6035188,42.40050767,107.0902055,32,Back,54.733666741622,0.0,0.0,0.0
4477,141688,26,103.7415188,42.46950769,110.4367744,33,Back,56.99514223980187,0.04137931034482489,0.020689661169414442,0.04626347807848549
4478,141691,26,103.6725188,42.60750771,113.7833434,34,Back,56.56665224256206,-0.020689655172410316,0.04137931634182902,0.04626348076042704
4479,141694,26,103.3275187,42.46950769,117.1299123,35,Back,51.13910975718168,-0.1034483058470786,-0.04137931634182902,0.1114172329738442
4480,141697,26,103.3275187,42.46950769,120.4764812,36,Back,51.13910975718168,0.0,0.0,0.0
4481,141700,26,103.3965187,42.26250765,123.8230501,37,Back,51.3057446316017,0.020689655172414577,-0.06206897751124346,0.0654264457268211
4482,141703,26,103.8795188,42.81450775,127.169619,38,Back,60.52304414646198,0.14482761619190349,0.16551727136431593,0.2199340936092399
4483,141706,26,104.0865188,43.29750784,130.516188,39,Back,66.136264625822,0.06206896551723947,0.14482761319340462,0.15756774423618145
4484,141709,26,104.4315189,43.6425079,133.8627569,40,Back,73.58723288400242,0.1034483058470786,0.10344829385307248,0.1462979886524157
4485,141712,26,104.707519,44.40150804,137.2093258,41,Back,83.456790309663,0.08275865067466402,0.22758624887556367,0.24216625474814008
4486,141715,26,105.121519,44.53950806,140.5558947,42,Back,91.56001394634308,0.1241379310344832,0.04137931634182902,0.13085287059304151
4487,141718,26,105.121519,44.53950806,143.9024637,43,Back,91.56001394634308,0.0,0.0,0.0
4488,141721,26,105.121519,44.40150804,147.2490326,44,Back,90.45546158478305,0.0,-0.04137931634182902,0.04137931634182902
4489,141724,26,105.121519,44.33250802,150.5956015,45,Back,89.91746833086299,0.0,-0.020689661169416573,0.020689661169416573
4490,141727,26,105.6045191,44.47050805,153.9421704,46,Back,99.60134608032332,0.14482761619190349,0.04137931934033002,0.15062299452905029
4491,141730,26,105.6045191,44.47050805,157.2887393,47,Back,99.60134608032332,0.0,0.0,0.0
4492,141733,26,105.7425191,44.05650797,160.6353083,48,Back,99.00145935444304,0.04137931034482489,-0.12413795502248906,0.1308528914536429
4493,141736,26,105.6045191,43.98750796,163.9818772,49,Back,95.96870174172322,-0.04137931034482489,-0.020689658170913446,0.04626347673751485
4494,141739,26,105.3975191,44.47050805,167.3284461,50,Back,95.85919940136318,-0.06206896551724373,0.1448276131934025,0.1575677442361812
4495,141742,26,106.0185192,44.81550811,170.675015,51,Back,110.22314137488371,0.18620692653673265,0.10344829385307461,0.21301307234854913
4496,141745,26,105.8805192,45.02250815,174.021584,52,Back,109.44709858602364,-0.041379310344829154,0.06206897751124346,0.07459762257542081
4497,141748,26,105.8805192,45.02250815,177.3681529,53,Back,109.44709858602364,0.0,0.0,0.0
4498,141751,26,105.8805192,45.2985082,180.7147218,54,Back,112.03708352718374,0.0,0.08275863568215903,0.08275863568215903
4499,141754,26,105.8805192,45.2985082,184.0612907,55,Back,112.03708352718374,0.0,0.0,0.0
4500,141757,26,105.8805192,45.2985082,187.4078596,56,Back,112.03708352718374,0.0,0.0,0.0
4501,141760,26,105.8805192,45.22950819,190.7544286,57,Back,111.37530431052369,0.0,-0.020689658170915576,0.020689658170915576
4502,141763,26,105.8805192,45.22950819,194.1009975,58,Back,111.37530431052369,0.0,0.0,0.0
4503,141766,26,105.4665191,44.81550811,197.4475664,59,Back,99.97746565302336,-0.12413796101948892,-0.12413795502248692,0.1755575838385831
4504,141769,26,105.121519,44.26350801,200.7941353,60,Back,89.388997158363,-0.10344830584707435,-0.16551727136431807,0.19518585784456605
4505,141772,26,104.914519,43.91850795,204.1407043,61,Back,83.34728663070275,-0.06206896551724373,-0.10344829385307461,0.12064039945844371
4506,141775,26,104.2935189,43.29750784,207.4872732,62,Back,69.3356587468823,-0.18620692653673265,-0.18620692953523152,0.2633363630363168
4507,141778,26,103.0515187,41.91750759,210.8338421,63,Back,45.521128374421664,-0.37241385307346103,-0.41379317841079516,0.5567017805435237
4508,141781,26,103.1205187,41.9865076,214.180411,64,Back,46.63996361316171,0.020689655172414577,0.020689658170915576,0.029259593065911818
4509,141784,26,102.5685186,41.50350751,217.5269799,65,Back,38.360581566121404,-0.16551727136431807,-0.14482761319340462,0.2199340916347162
4510,141787,26,102.1545185,41.36550749,220.8735489,66,Back,33.20917739538106,-0.12413796101949318,-0.04137931634182902,0.1308528990393196
4511,141790,26,101.6715184,41.02050742,224.2201178,67,Back,27.443604154260875,-0.14482761619190349,-0.10344829685157347,0.17797918005575983
4512,141793,26,102.0165185,40.95150741,227.5666867,68,Back,31.085770890301145,0.1034483058470786,-0.020689658170915576,0.10549698544441946
4513,141796,26,101.4645184,40.67550736,230.9132556,69,Back,25.06786467126093,-0.16551727136431807,-0.08275863568215903,0.1850539351104473
4514,141799,26,101.0505183,40.26150729,234.2598246,70,Back,21.09718897110066,-0.12413796101949318,-0.12413795202398806,0.1755575817183273
4515,141802,26,101.0505183,39.98550724,237.6063935,71,Back,21.287629035960666,0.0,-0.08275863568215903,0.08275863568215903
4516,141805,26,101.0505183,39.98550724,240.9529624,72,Back,21.287629035960666,0.0,0.0,0.0
4517,141808,26,101.3265183,40.67550736,244.2995313,73,Back,23.706217438920756,0.08275862068965831,0.2068965877061471,0.2228344392209206
4518,141811,26,101.5335184,40.53750734,247.6461003,74,Back,25.724882787180952,0.062068995502249445,-0.04137931634182902,0.07459764087138024
4519,141814,26,100.8435183,40.26150729,250.9926692,75,Back,19.240398623340717,-0.20689658170914724,-0.08275863568215903,0.2228344392209206
4520,141817,26,100.7055182,40.26150729,254.3392381,76,Back,18.050147542800566,-0.04137934032983487,0.0,0.04137934032983487
4521,141820,26,100.3605182,39.64050717,257.685807,77,Back,15.883892268180595,-0.10344827586206863,-0.18620693253373252,0.21301306885366603
4522,141823,26,100.0845181,39.36450712,261.0323759,78,Back,14.341327328400443,-0.08275865067466402,-0.08275863568215903,0.11703839558650568
4523,141826,26,100.0845181,39.15750709,264.3789449,79,Back,14.841232489860445,0.0,-0.062068974512742466,0.062068974512742466
4524,141829,26,100.2225181,38.88150704,267.7255138,80,Back,16.65993495216051,0.041379310344829154,-0.08275863568215903,0.09252696420279881
4525,141832,26,100.4295182,39.15750709,271.0720827,81,Back,17.459783724960637,0.062068995502249445,0.08275863568215903,0.10344830584707798
4526,141835,26,100.2915182,39.15750709,274.4186516,82,Back,16.3837975207206,-0.041379310344829154,0.0,0.041379310344829154
4527,141838,26,100.2915182,39.36450712,277.7652206,83,Back,15.883892359260594,0.0,0.062068974512742466,0.062068974512742466
4528,141841,26,100.1535181,39.57150716,281.1117895,84,Back,14.431786262160438,-0.04137934032983487,0.06206897751124559,0.07459763920811308
4529,141844,26,100.4985182,39.98550724,284.4583584,85,Back,16.52662730130062,0.1034483058470786,0.12413795502248692,0.1615914102289961
