spot ID,Track ID,x (micron),y (micron),T (sec),Frame
4523,1,159.7781539,103.9140188,609.0755439,182
4526,1,160.036904,103.8363938,612.4221128,183
4529,1,159.959279,103.7070188,615.7686817,184
4532,1,160.062779,103.6035188,619.1152506,185
4535,1,159.9334039,103.7328938,622.4618195,186
4538,1,159.8816539,103.5517687,625.8083885,187
4541,1,160.036904,103.4741437,629.1549574,188
4544,1,159.985154,103.4741437,632.5015263,189
4547,1,160.036904,103.3706437,635.8480952,190
4550,1,159.8816539,103.4482687,639.1946642,191
4553,1,159.985154,103.6293938,642.5412331,192
4556,1,160.011029,103.6035188,645.887802,193
4559,1,159.8557789,103.7587688,649.2343709,194
4562,1,159.959279,103.5776437,652.5809398,195
4566,1,159.7781539,103.7587688,655.9275088,196
4569,1,159.9075289,103.4482687,659.2740777,197
4572,1,159.8557789,103.6035188,662.6206466,198
4575,1,160.011029,103.6552688,665.9672155,199
4579,1,160.062779,103.0860187,669.3137845,200
4582,1,160.476779,101.7922684,672.6603534,201
4921,2,116.5410211,68.20651235,0,0
4924,2,116.5927711,67.99951231,3.346568922,1
4927,2,116.4892711,67.89601229,6.693137845,2
4931,2,116.5927711,67.53376222,10.03970677,3
4934,2,116.5410211,67.74076226,13.38627569,4
4937,2,116.4892711,67.27501218,16.73284461,5
4940,2,116.3340211,67.01626213,20.07941353,6
4943,2,116.3857711,66.96451212,23.42598246,7
4947,2,116.5927711,66.91276211,26.77255138,8
4950,2,116.6962711,66.75751208,30.1191203,9
4953,2,116.7480211,66.65401206,33.46568922,10
4956,2,116.6962711,66.44701203,36.81225815,11
4959,2,116.6962711,65.98126194,40.15882707,12
4962,2,116.4375211,65.87776192,43.50539599,13
4965,2,116.4375211,65.41201184,46.85196491,14
4968,2,116.3857711,64.73926172,50.19853383,15
4971,2,116.6445211,63.80776155,53.54510276,16
4974,2,116.7997711,63.39376147,56.89167168,17
4977,2,116.5927711,62.51401132,60.2382406,18
4980,2,116.7997711,61.68601117,63.58480952,19
4983,2,116.8515212,60.90976102,66.93137845,20
4986,2,116.5410211,60.08176087,70.27794737,21
4989,2,116.6445211,59.56426078,73.62451629,22
4992,2,116.6962711,59.46076076,76.97108521,23
4995,2,116.6962711,59.04676069,80.31765414,24
4998,2,117.0585212,59.04676069,83.66422306,25
5001,2,117.5242713,58.68451062,87.01079198,26
5004,2,117.9900214,58.42576058,90.3573609,27
5007,2,118.3005214,58.32226056,93.70392982,28
5010,2,119.0767716,57.90826048,97.05049875,29
5013,2,120.4222718,57.85651047,100.3970677,30
5016,2,121.509022,57.85651047,103.7436366,31
5019,2,121.353772,57.54601042,107.0902055,32
5022,2,122.0265221,57.80476046,110.4367744,33
