,particle,x,y,time step
19539,140,6.10349,4.57131,98
19540,141,2.074,5.26328,98
19541,142,5.38616,4.11023,98
19542,143,5.22738,6.03351,98
19543,144,8.35866,4.52323,98
19544,145,3.7453,7.44075,98
19545,146,4.71232,2.93555,98
19546,147,4.4583,7.5333,98
19547,148,3.92489,3.92655,98
19548,149,5.34713,3.82903,98
19549,150,7.00765,5.50721,98
19550,151,7.0598,5.54609,98
19551,152,4.28311,5.383,98
19552,153,4.24187,4.40117,98
19553,154,4.4066,7.75869,98
19554,155,4.27435,5.15313,98
19555,156,2.83533,4.53811,98
19556,157,6.06227,1.76319,98
19557,158,3.76226,2.90661,98
19558,159,5.24085,3.79548,98
19559,160,4.91642,5.9466,98
19560,161,5.92477,5.59365,98
19561,162,4.40751,4.78008,98
19562,163,6.96959,3.47852,98
19563,164,4.62786,6.05075,98
19564,165,5.51364,5.09604,98
19565,166,4.74263,3.32382,98
19566,167,4.59609,4.9588,98
19567,168,5.49502,4.69953,98
19568,169,7.13091,3.06219,98
19569,170,4.25891,6.21242,98
19570,171,5.66935,6.29641,98
19571,172,7.77586,6.38238,98
19572,173,2.16801,5.41062,98
19573,174,2.99599,6.61421,98
19574,175,5.4303,2.64406,98
19575,176,7.8747,5.18252,98
19576,177,4.47335,6.65474,98
19577,178,4.50374,5.5946,98
19578,179,2.02707,4.33854,98
19579,180,2.18782,5.42162,98
19580,181,5.72032,5.51457,98
19581,182,5.25184,4.30543,98
19582,183,5.33384,5.83764,98
19583,184,5.93969,4.20909,98
19584,185,6.96967,4.18933,98
19585,186,4.73651,6.33912,98
19586,187,4.18461,3.12892,98
19587,188,7.59117,2.5285,98
19588,189,2.9204,2.79559,98
19589,190,5.97683,6.23315,98
19590,191,5.28378,4.17607,98
19591,192,5.39674,5.84077,98
19592,193,5.99806,7.49309,98
19593,194,5.21125,5.81622,98
19594,195,3.19593,4.16673,98
19595,196,6.72203,4.15221,98
19596,197,4.25817,2.46996,98
19597,198,3.10427,6.43096,98
19598,199,5.39935,7.33369,98
19599,200,4.89738,3.94911,98
19600,1,5.41473,4.75843,99
19601,2,4.31349,5.77936,99
19602,3,3.60647,5.41479,99
19603,4,2.78333,3.82751,99
19604,5,4.44033,4.61083,99
19605,6,4.6165,4.55881,99
19606,7,3.75514,4.2965,99
19607,8,5.38294,4.78687,99
19608,9,4.03372,5.96659,99
19609,10,5.12418,4.49658,99
19610,11,3.13392,6.77233,99
19611,12,5.41418,5.025,99
19612,13,7.23845,4.25577,99
19613,14,3.33571,3.79211,99
19614,15,3.11235,4.38099,99
19615,16,5.76819,3.96075,99
19616,17,4.57517,6.13759,99
19617,18,4.33421,3.70154,99
19618,19,4.70377,3.59675,99
19619,20,3.64404,5.4114,99
19620,21,5.25891,5.88336,99
19621,22,9.45383,5.97881,99
19622,23,6.93067,5.01308,99
19623,24,5.27345,7.98461,99
19624,25,5.40808,3.9774,99
19625,26,2.70594,5.42076,99
19626,27,8.05091,4.8575,99
19627,28,2.49469,4.15923,99
19628,29,2.3399,4.84008,99
19629,30,4.89862,1.45184,99
19630,31,7.66962,2.97308,99
19631,32,0.755333,5.88833,99
19632,33,5.11488,2.32756,99
19633,34,5.70184,1.7376,99
19634,35,2.1974,5.38185,99
19635,36,5.29491,3.99656,99
19636,37,7.06406,4.7899,99
19637,38,4.56393,6.11788,99
19638,39,3.97517,6.77441,99
19639,40,4.5286,7.05129,99
19640,41,4.63899,5.00372,99
19641,42,7.70294,5.26191,99
19642,43,4.79879,3.72733,99
19643,44,4.49991,4.98608,99
19644,45,5.4466,6.22599,99
19645,46,3.43709,5.15668,99
19646,47,4.35756,5.28272,99
19647,48,3.41375,6.90048,99
19648,49,4.31289,3.45111,99
19649,50,3.5209,3.73866,99
19650,51,4.32388,7.1424,99
19651,52,3.80634,5.61698,99
19652,53,3.79814,4.11067,99
19653,54,3.71438,4.87532,99
19654,55,6.6613,4.97379,99
19655,56,2.22428,4.96153,99
19656,57,5.20113,6.71903,99
19657,58,4.81376,5.54914,99
19658,59,5.19889,5.91228,99
19659,60,5.60895,4.4681,99
19660,61,3.79585,5.1084,99
19661,62,5.22147,7.27625,99
19662,63,5.61086,9.1043,99
19663,64,4.22025,4.82311,99
19664,65,4.11953,3.03575,99
19665,66,5.28771,2.8719,99
19666,67,8.7614,6.5391,99
19667,68,4.14407,6.5132,99
19668,69,5.19114,2.92376,99
19669,70,3.2885,3.29455,99
19670,71,5.99556,5.38356,99
19671,72,3.508,5.22709,99
19672,73,7.48288,4.73152,99
19673,74,1.3206,2.30975,99
19674,75,1.67702,3.70986,99
19675,76,5.07025,2.674,99
19676,77,0.5842,1.38625,99
19677,78,6.34161,4.25757,99
19678,79,6.79333,4.01756,99
19679,80,2.5761,7.31417,99
19680,81,6.67663,4.65839,99
19681,82,4.95916,5.17456,99
19682,83,4.52122,2.43333,99
19683,84,5.53616,3.90768,99
19684,85,5.42133,3.26736,99
19685,86,3.63457,7.85573,99
19686,87,6.47408,3.94876,99
19687,88,6.49234,6.74062,99
19688,89,6.36357,5.94234,99
19689,90,6.80935,5.21077,99
19690,91,3.87035,5.75507,99
19691,92,4.39673,4.65466,99
19692,93,2.3591,3.22084,99
19693,94,5.66077,5.14412,99
19694,95,8.65353,4.22065,99
19695,96,4.24645,7.94736,99
19696,97,0.817116,2.38095,99
19697,98,2.74968,7.05007,99
19698,99,5.27291,4.91832,99
19699,100,3.94118,5.02872,99
19700,101,2.77339,2.7991,99
19701,102,6.98194,6.01583,99
19702,103,5.45737,5.66577,99
19703,104,4.51787,3.35903,99
19704,105,2.79541,3.915,99
19705,106,5.80398,2.68973,99
19706,107,7.77541,4.59901,99
19707,108,3.62452,4.20231,99
19708,109,3.1304,6.68709,99
19709,110,0.787703,6.16787,99
19710,111,5.32189,5.5477,99
19711,112,5.52939,4.77123,99
19712,113,4.35768,5.58463,99
19713,114,7.44127,3.91551,99
19714,115,4.38813,7.9512,99
19715,116,6.06418,5.43997,99
19716,117,2.57922,5.97863,99
19717,118,8.26098,6.21559,99
19718,119,8.058,5.25963,99
19719,120,2.92477,4.28029,99
19720,121,6.98077,1.94737,99
19721,122,6.06152,4.63409,99
19722,123,5.85993,3.94535,99
19723,124,2.56569,4.32002,99
19724,125,6.32783,5.04788,99
19725,126,1.81766,3.83102,99
19726,127,2.75235,7.54016,99
19727,128,3.21562,5.69455,99
19728,129,6.57085,5.06735,99
19729,130,4.54008,2.79789,99
19730,131,5.39989,7.84682,99
19731,132,5.86321,3.36357,99
19732,133,3.1614,5.04145,99
19733,134,3.40085,5.01891,99
19734,135,7.96477,4.21284,99
19735,136,5.30133,6.77705,99
19736,137,3.81581,3.03789,99
19737,138,2.19902,4.31649,99
19738,139,3.98103,4.60438,99
19739,140,6.12434,4.47351,99
19740,141,2.0759,5.1633,99
19741,142,5.3366,4.02337,99
19742,143,5.13591,5.99311,99
19743,144,8.45852,4.51796,99
19744,145,3.68931,7.52361,99
19745,146,4.8123,2.93766,99
19746,147,4.46173,7.63324,99
19747,148,4.01744,3.96441,99
19748,149,5.25454,3.86682,99
19749,150,6.95063,5.42507,99
19750,151,7.05315,5.64587,99
19751,152,4.34418,5.46219,99
19752,153,4.32987,4.44868,99
19753,154,4.32466,7.70136,99
19754,155,4.22966,5.06367,99
19755,156,2.74915,4.58885,99
19756,157,5.96229,1.76498,99
19757,158,3.80628,2.81681,99
19758,159,5.15494,3.74429,99
19759,160,4.95269,6.03979,99
19760,161,5.83461,5.55038,99
19761,162,4.33902,4.70722,99
19762,163,7.05129,3.42085,99
19763,164,4.69174,6.12768,99
19764,165,5.60989,5.12315,99
19765,166,4.82443,3.2663,99
19766,167,4.53924,5.04107,99
19767,168,5.48986,4.79939,99
19768,169,7.20552,3.12877,99
19769,170,4.23779,6.31016,99
19770,171,5.59534,6.36366,99
19771,172,7.83644,6.46195,99
19772,173,2.10916,5.49147,99
19773,174,2.89821,6.59326,99
19774,175,5.33066,2.63557,99
19775,176,7.87089,5.0826,99
19776,177,4.40588,6.72855,99
19777,178,4.60244,5.61071,99
19778,179,1.97041,4.42094,99
19779,180,2.09128,5.39552,99
19780,181,5.69399,5.61105,99
19781,182,5.35091,4.31906,99
19782,183,5.23432,5.82786,99
19783,184,5.99341,4.12475,99
19784,185,6.89178,4.12663,99
19785,186,4.82833,6.37873,99
19786,187,4.28406,3.13941,99
19787,188,7.67538,2.58244,99
19788,189,2.99272,2.72653,99
19789,190,5.87914,6.25449,99
19790,191,5.1856,4.15709,99
19791,192,5.38967,5.74103,99
19792,193,6.0382,7.58468,99
19793,194,5.13342,5.75344,99
19794,195,3.28618,4.20979,99
19795,196,6.8219,4.14718,99
19796,197,4.20357,2.38618,99
19797,198,3.14558,6.52203,99
19798,199,5.32104,7.39586,99
19799,200,4.95126,4.03335,99
19800,1,5.37685,4.66588,100
19801,2,4.31947,5.67954,100
19802,3,3.70641,5.41147,100
19803,4,2.88287,3.83714,100
19804,5,4.40312,4.70365,100
19805,6,4.6408,4.65581,100
19806,7,3.65517,4.29387,100
19807,8,5.36318,4.68885,100
19808,9,4.01543,5.86828,100
19809,10,5.17229,4.40891,100
19810,11,3.10439,6.86787,100
19811,12,5.34454,4.95323,100
19812,13,7.13871,4.263,100
19813,14,3.4336,3.77164,100
19814,15,3.20527,4.41794,100
19815,16,5.68293,3.90848,100
19816,17,4.62605,6.22368,100
19817,18,4.41557,3.75967,100
19818,19,4.65548,3.50919,100
19819,20,3.55367,5.36857,100
19820,21,5.16244,5.9097,100
19821,22,9.35548,5.96071,100
19822,23,6.86688,4.93606,100
19823,24,5.24024,8.07893,100
19824,25,5.42727,3.87926,100
19825,26,2.65262,5.33616,100
19826,27,8.02952,4.95518,100
19827,28,2.57467,4.21925,100
19828,29,2.24525,4.87235,100
19829,30,4.8109,1.40383,100
19830,31,7.62469,2.88374,100
19831,32,0.662827,5.85035,100
19832,33,5.0176,2.35072,100
19833,34,5.60453,1.76064,100
19834,35,2.28879,5.42244,100
19835,36,5.39442,4.0064,100
19836,37,7.15112,4.7407,100
19837,38,4.46625,6.13933,100
19838,39,4.07183,6.74875,100
19839,40,4.43569,7.0143,100
19840,41,4.54113,5.02432,100
19841,42,7.62613,5.19787,100
19842,43,4.70144,3.75017,100
19843,44,4.45359,5.07471,100
19844,45,5.41368,6.32042,100
19845,46,3.48917,5.24205,100
19846,47,4.43552,5.22008,100
19847,48,3.31571,6.88078,100
19848,49,4.40551,3.48881,100
19849,50,3.50796,3.83782,100
19850,51,4.33923,7.24122,100
19851,52,3.7358,5.68786,100
19852,53,3.88478,4.16061,100
19853,54,3.8073,4.91229,100
19854,55,6.74048,4.91271,100
19855,56,2.19111,4.86719,100
19856,57,5.26334,6.64075,100
19857,58,4.90781,5.51516,100
19858,59,5.28526,5.96268,100
19859,60,5.55767,4.38225,100
19860,61,3.89414,5.12682,100
19861,62,5.20325,7.17792,100
19862,63,5.52428,9.15434,100
19863,64,4.12048,4.82984,100
19864,65,4.16559,2.94699,100
19865,66,5.38019,2.83386,100
19866,67,8.84193,6.47983,100
19867,68,4.13411,6.41369,100
19868,69,5.17041,3.02159,100
19869,70,3.18885,3.28617,100
19870,71,5.98001,5.48234,100
19871,72,3.4471,5.30641,100
19872,73,7.4778,4.83139,100
19873,74,1.22112,2.29959,100
19874,75,1.76034,3.76516,100
19875,76,5.13788,2.74767,100
19876,77,0.513631,1.3154,100
19877,78,6.39593,4.34153,100
19878,79,6.71649,3.95356,100
19879,80,2.6603,7.26023,100
19880,81,6.58871,4.61075,100
19881,82,4.9456,5.07548,100
19882,83,4.44503,2.49809,100
19883,84,5.58657,3.99405,100
19884,85,5.5095,3.31453,100
19885,86,3.57896,7.93884,100
19886,87,6.37565,3.96641,100
19887,88,6.58198,6.78496,100
19888,89,6.28821,6.00807,100
19889,90,6.79019,5.11262,100
19890,91,3.81097,5.67461,100
19891,92,4.46299,4.57977,100
19892,93,2.43634,3.28436,100
19893,94,5.75456,5.10941,100
19894,95,8.65207,4.32064,100
19895,96,4.1943,7.86203,100
19896,97,0.726201,2.4226,100
19897,98,2.65018,7.04004,100
19898,99,5.3678,4.88676,100
19899,100,4.03077,4.98429,100
19900,101,2.85616,2.85522,100
19901,102,6.88658,6.04593,100
19902,103,5.52617,5.5932,100
19903,104,4.51579,3.45901,100
19904,105,2.70293,3.95305,100
19905,106,5.88276,2.62815,100
19906,107,7.71767,4.51737,100
19907,108,3.52931,4.23291,100
19908,109,3.04873,6.62939,100
19909,110,0.726947,6.08844,100
19910,111,5.41855,5.57333,100
19911,112,5.59416,4.69503,100
19912,113,4.40896,5.67047,100
19913,114,7.49199,3.82932,100
19914,115,4.38629,7.85122,100
19915,116,6.12119,5.52212,100
19916,117,2.49513,6.03276,100
19917,118,8.31579,6.29923,100
19918,119,8.12741,5.18764,100
19919,120,2.82974,4.31143,100
19920,121,6.88502,1.91851,100
19921,122,6.12628,4.5579,100
19922,123,5.90139,3.85435,100
19923,124,2.60493,4.412,100
19924,125,6.22799,5.04219,100
19925,126,1.74082,3.76702,100
19926,127,2.80244,7.62671,100
19927,128,3.29994,5.64079,100
19928,129,6.57046,5.16735,100
19929,130,4.54363,2.89783,100
19930,131,5.46807,7.91998,100
19931,132,5.76434,3.37858,100
19932,133,3.08952,5.11097,100
19933,134,3.48603,4.96652,100
19934,135,8.06341,4.19643,100
19935,136,5.22748,6.70962,100
19936,137,3.89209,3.10256,100
19937,138,2.13856,4.39615,100
19938,139,3.88448,4.57836,100
19939,140,6.20015,4.53873,100
19940,141,2.17061,5.1312,100
19941,142,5.24393,3.98578,100
19942,143,5.1277,5.89344,100
19943,144,8.52322,4.5942,100
19944,145,3.5895,7.52984,100
19945,146,4.87074,2.85651,100
19946,147,4.45232,7.7328,100
19947,148,4.10997,4.00235,100
19948,149,5.15455,3.86548,100
19949,150,6.89023,5.34537,100
19950,151,6.99409,5.72656,100
19951,152,4.44326,5.4486,100
19952,153,4.25686,4.38035,100
19953,154,4.24792,7.63725,100
19954,155,4.13507,5.03123,100
19955,156,2.68092,4.51574,100
19956,157,5.95906,1.66503,100
19957,158,3.86442,2.73545,100
19958,159,5.19714,3.83495,100
19959,160,4.86034,6.07815,100
19960,161,5.80968,5.45354,100
19961,162,4.25195,4.65803,100
19962,163,7.14066,3.46572,100
19963,164,4.66187,6.22311,100
19964,165,5.63703,5.2194,100
19965,166,4.84297,3.16803,100
19966,167,4.55072,5.14041,100
19967,168,5.40608,4.7448,100
19968,169,7.30489,3.11752,100
19969,170,4.26219,6.40714,100
19970,171,5.49616,6.35086,100
19971,172,7.93552,6.47547,100
19972,173,2.17228,5.56903,100
19973,174,2.79927,6.60778,100
19974,175,5.25808,2.56678,100
19975,176,7.91046,4.99076,100
19976,177,4.30699,6.74337,100
19977,178,4.7024,5.60777,100
19978,179,1.8706,4.42709,100
19979,180,1.99129,5.39455,100
19980,181,5.60549,5.65761,100
19981,182,5.40512,4.23503,100
19982,183,5.2422,5.72817,100
19983,184,6.09321,4.13103,100
19984,185,6.79203,4.13374,100
19985,186,4.90931,6.4374,100
19986,187,4.38406,3.13974,100
19987,188,7.75894,2.63737,100
19988,189,2.99439,2.62654,100
19989,190,5.79393,6.30684,100
19990,191,5.0941,4.19743,100
19991,192,5.31899,5.81177,100
19992,193,6.11281,7.65126,100
19993,194,5.0758,5.67171,100
19994,195,3.38029,4.24362,100
19995,196,6.90964,4.19516,100
19996,197,4.1826,2.2884,100
19997,198,3.13706,6.62166,100
19998,199,5.35234,7.49084,100
19999,200,5.04919,4.05358,100
20000,1,5.46997,4.62944,101
20001,2,4.41617,5.65408,101
20002,3,3.77655,5.34019,101
20003,4,2.97205,3.88237,101
20004,5,4.48908,4.75475,101
20005,6,4.73163,4.69765,101
20006,7,3.55573,4.30442,101
20007,8,5.31545,4.60097,101
20008,9,3.92587,5.8238,101
20009,10,5.27205,4.41591,101
20010,11,3.01779,6.91788,101
20011,12,5.28123,4.87582,101
20012,13,7.0466,4.30194,101
20013,14,3.5257,3.81059,101
20014,15,3.19177,4.51703,101
20015,16,5.58495,3.92846,101
20016,17,4.52783,6.20489,101
20017,18,4.50897,3.79541,101
20018,19,4.57678,3.44749,101
20019,20,3.48304,5.43937,101
20020,21,5.06967,5.94703,101
20021,22,9.39791,5.87015,101
20022,23,6.80872,4.85471,101
20023,24,5.28024,8.17058,101
20024,25,5.35921,3.806,101
20025,26,2.65941,5.23639,101
20026,27,7.99978,5.05066,101
20027,28,2.57224,4.31922,101
20028,29,2.15475,4.91488,101
20029,30,4.72409,1.3542,101
20030,31,7.66616,2.79274,101
20031,32,0.702545,5.94212,101
20032,33,4.92067,2.32613,101
20033,34,5.57349,1.66558,101
20034,35,2.28254,5.52225,101
20035,36,5.44623,4.09193,101
20036,37,7.17274,4.64307,101
20037,38,4.36659,6.14755,101
20038,39,4.17182,6.74943,101
20039,40,4.37383,7.09287,101
20040,41,4.53407,5.12407,101
20041,42,7.55664,5.26978,101
20042,43,4.64283,3.83119,101
20043,44,4.4019,5.16031,101
20044,45,5.32675,6.36983,101
20045,46,3.5421,5.32689,101
20046,47,4.53207,5.19407,101
20047,48,3.24701,6.95344,101
20048,49,4.48391,3.42673,101
20049,50,3.48809,3.93583,101
20050,51,4.36378,7.33816,101
20051,52,3.64053,5.65747,101
20052,53,3.9815,4.186,101
20053,54,3.85723,4.99893,101
20054,55,6.7159,4.81578,101
20055,56,2.12661,4.79077,101
20056,57,5.36236,6.65474,101
20057,58,4.93856,5.42001,101
20058,59,5.2401,6.05191,101
20059,60,5.46482,4.41937,101
20060,61,3.97475,5.186,101
20061,62,5.26552,7.09967,101
20062,63,5.44215,9.21138,101
20063,64,4.02061,4.83507,101
20064,65,4.25799,2.90874,101
20065,66,5.48001,2.82782,101
20066,67,8.9236,6.53754,101
20067,68,4.21898,6.36081,101
20068,69,5.07452,3.04997,101
20069,70,3.18831,3.38617,101
20070,71,5.90437,5.54775,101
20071,72,3.35621,5.3481,101
20072,73,7.562,4.88534,101
20073,74,1.12896,2.26076,101
20074,75,1.86021,3.76005,101
20075,76,5.17195,2.84169,101
20076,77,0.539805,1.21889,101
20077,78,6.4945,4.35838,101
20078,79,6.61931,3.92996,101
20079,80,2.76014,7.26578,101
20080,81,6.49863,4.56732,101
20081,82,4.95571,4.97599,101
20082,83,4.40177,2.58825,101
20083,84,5.68484,4.01255,101
20084,85,5.51622,3.41431,101
20085,86,3.62571,8.02724,101
20086,87,6.39971,4.06347,101
20087,88,6.63708,6.86841,101
20088,89,6.34647,6.08935,101
20089,90,6.77536,5.01372,101
20090,91,3.90098,5.63105,101
20091,92,4.43158,4.48483,101
20092,93,2.52196,3.23269,101
20093,94,5.84386,5.15441,101
20094,95,8.55523,4.3456,101
20095,96,4.17695,7.76354,101
20096,97,0.635301,2.38092,101
20097,98,2.5791,6.96971,101
20098,99,5.39819,4.79149,101
20099,100,4.10088,4.91299,101
20100,101,2.95016,2.88933,101
20101,102,6.8086,5.98333,101
20102,103,5.59706,5.52267,101
20103,104,4.51401,3.55899,101
20104,105,2.60294,3.95456,101
20105,106,5.97897,2.60087,101
20106,107,7.8088,4.4762,101
20107,108,3.54124,4.13362,101
20108,109,2.94985,6.61444,101
20109,110,0.769866,5.99812,101
20110,111,5.51816,5.58215,101
20111,112,5.65367,4.61467,101
20112,113,4.35976,5.75753,101
20113,114,7.46264,3.73373,101
20114,115,4.3056,7.79215,101
20115,116,6.1668,5.61112,101
20116,117,2.41825,6.0967,101
20117,118,8.40789,6.26029,101
20118,119,8.18875,5.26662,101
20119,120,2.73607,4.27641,101
20120,121,6.98377,1.90271,101
20121,122,6.10608,4.45996,101
20122,123,5.96328,3.7758,101
20123,124,2.70478,4.41736,101
20124,125,6.19392,5.13621,101
20125,126,1.76062,3.669,101
20126,127,2.78921,7.72583,101
20127,128,3.39787,5.62056,101
20128,129,6.57926,5.26696,101
20129,130,4.59913,2.98101,101
20130,131,5.54655,7.98194,101
20131,132,5.78949,3.47536,101
20132,133,3.04635,5.20117,101
20133,134,3.57662,4.92419,101
20134,135,8.15261,4.15123,101
20135,136,5.12834,6.69656,101
20136,137,3.9918,3.09503,101
20137,138,2.03858,4.39817,101
20138,139,3.81796,4.65303,101
20139,140,6.21907,4.63692,101
20140,141,2.24996,5.07035,101
20141,142,5.15661,3.93706,101
20142,143,5.16412,5.80031,101
20143,144,8.58035,4.67628,101
20144,145,3.58134,7.62951,101
20145,146,4.94591,2.79056,101
20146,147,4.35304,7.74474,101
20147,148,4.20446,4.03508,101
20148,149,5.19171,3.95832,101
20149,150,6.83947,5.2592,101
20150,151,6.92504,5.79889,101
20151,152,4.54237,5.46189,101
20152,153,4.27894,4.28282,101
20153,154,4.31166,7.56019,101
20154,155,4.13723,4.93125,101
20155,156,2.69324,4.4165,101
20156,157,5.94014,1.56684,101
20157,158,3.96229,2.75595,101
20158,159,5.17918,3.93332,101
20159,160,4.79443,6.15335,101
20160,161,5.77957,5.35818,101
20161,162,4.17234,4.71854,101
20162,163,7.21418,3.5335,101
20163,164,4.68302,6.32085,101
20164,165,5.60179,5.31299,101
20165,166,4.94223,3.15585,101
20166,167,4.56804,5.23889,101
20167,168,5.36614,4.65312,101
20168,169,7.39825,3.08169,101
20169,170,4.27616,6.50616,101
20170,171,5.51409,6.25248,101
20171,172,7.92873,6.3757,101
20172,173,2.25791,5.62068,101
20173,174,2.85177,6.69288,101
20174,175,5.18851,2.49494,101
20175,176,7.92575,4.89193,101
20176,177,4.21056,6.71688,101
20177,178,4.79594,5.57242,101
20178,179,1.82032,4.34065,101
20179,180,1.94147,5.48126,101
20180,181,5.53405,5.58764,101
20181,182,5.42944,4.13803,101
20182,183,5.19103,5.64226,101
20183,184,6.17671,4.18606,101
20184,185,6.70167,4.09089,101
20185,186,4.99138,6.38026,101
20186,187,4.3328,3.05388,101
20187,188,7.79989,2.7286,101
20188,189,3.07566,2.56828,101
20189,190,5.74492,6.394,101
20190,191,4.99903,4.22845,101
20191,192,5.38745,5.88466,101
20192,193,6.21031,7.67349,101
20193,194,5.11566,5.58,101
20194,195,3.47547,4.21296,101
20195,196,7.0048,4.22592,101
20196,197,4.25756,2.22221,101
20197,198,3.15188,6.72056,101
20198,199,5.44844,7.51851,101
20199,200,4.99803,4.13949,101
20200,1,5.5694,4.61882,102
20201,2,4.41925,5.55413,102
20202,3,3.836,5.25978,102
20203,4,3.0678,3.91123,102
20204,5,4.55152,4.83286,102
20205,6,4.71563,4.59893,102
20206,7,3.5058,4.39107,102
20207,8,5.3299,4.50202,102
20208,9,3.88809,5.73121,102
20209,10,5.34556,4.48371,102
20210,11,2.93705,6.85889,102
20211,12,5.20264,4.81399,102
20212,13,6.95899,4.35015,102
20213,14,3.56958,3.90045,102
20214,15,3.11785,4.58437,102
20215,16,5.5058,3.86733,102
20216,17,4.43338,6.17203,102
20217,18,4.59591,3.84482,102
20218,19,4.48524,3.48774,102
20219,20,3.3872,5.46792,102
20220,21,5.05745,6.04628,102
20221,22,9.47377,5.805,102
20222,23,6.83473,4.75816,102
20223,24,5.3441,8.24754,102
20224,25,5.41673,3.7242,102
20225,26,2.64843,5.137,102
20226,27,7.90024,5.04111,102
20227,28,2.65705,4.3722,102
20228,29,2.07984,4.98113,102
20229,30,4.74389,1.25618,102
20230,31,7.67567,2.6932,102
20231,32,0.708828,6.04192,102
20232,33,4.8674,2.2415,102
20233,34,5.48608,1.617,102
20234,35,2.31805,5.61573,102
20235,36,5.36206,4.14592,102
20236,37,7.25483,4.58596,102
20237,38,4.31378,6.23247,102
20238,39,4.26757,6.72059,102
20239,40,4.2899,7.03851,102
20240,41,4.60527,5.19428,102
20241,42,7.4826,5.337,102
20242,43,4.61857,3.9282,102
20243,44,4.40458,5.26027,102
20244,45,5.33089,6.46975,102
20245,46,3.44667,5.3568,102
20246,47,4.57659,5.10453,102
20247,48,3.15114,6.925,102
20248,49,4.42944,3.34286,102
20249,50,3.41994,4.00901,102
20250,51,4.46091,7.36191,102
20251,52,3.57389,5.73204,102
20252,53,4.07709,4.21537,102
20253,54,3.90086,4.90895,102
20254,55,6.65484,4.73659,102
20255,56,2.0342,4.75256,102
20256,57,5.42554,6.73226,102
20257,58,4.95071,5.32075,102
20258,59,5.19946,6.14327,102
20259,60,5.37988,4.36658,102
20260,61,4.07317,5.16829,102
20261,62,5.25183,7.00061,102
20262,63,5.34296,9.19866,102
20263,64,3.9456,4.76894,102
20264,65,4.35798,2.90922,102
20265,66,5.42818,2.91334,102
20266,67,8.94028,6.63614,102
20267,68,4.3162,6.33738,102
20268,69,5.10355,3.14567,102
20269,70,3.26089,3.45495,102
20270,71,5.81044,5.58206,102
20271,72,3.28117,5.4142,102
20272,73,7.66131,4.89701,102
20273,74,1.0551,2.32818,102
20274,75,1.93764,3.69676,102
20275,76,5.08485,2.89082,102
20276,77,0.481626,1.13755,102
20277,78,6.57466,4.41818,102
20278,79,6.6463,3.83367,102
20279,80,2.85957,7.2765,102
20280,81,6.43729,4.6463,102
20281,82,4.95815,4.87602,102
20282,83,4.4114,2.68779,102
20283,84,5.7663,4.07055,102
20284,85,5.425,3.37334,102
20285,86,3.72571,8.02844,102
20286,87,6.43603,4.15665,102
20287,88,6.67217,6.96205,102
20288,89,6.41981,6.15733,102
20289,90,6.68436,4.97225,102
20290,91,3.92611,5.53426,102
20291,92,4.33389,4.46349,102
20292,93,2.62048,3.24982,102
20293,94,5.88698,5.06418,102
20294,95,8.49343,4.42421,102
20295,96,4.25766,7.70451,102
20296,97,0.539685,2.35163,102
20297,98,2.48372,6.93966,102
20298,99,5.40346,4.69163,102
20299,100,4.20044,4.90365,102
20300,101,3.00541,2.97269,102
20301,102,6.8749,5.90848,102
20302,103,5.69014,5.48612,102
20303,104,4.43536,3.62076,102
20304,105,2.52506,4.01729,102
20305,106,6.07851,2.61047,102
20306,107,7.90455,4.44735,102
20307,108,3.54641,4.03375,102
20308,109,2.88167,6.54129,102
20309,110,0.828609,5.91719,102
20310,111,5.61738,5.59457,102
20311,112,5.66442,4.51525,102
20312,113,4.37541,5.8563,102
20313,114,7.3911,3.66384,102
20314,115,4.21266,7.75526,102
20315,116,6.12193,5.70049,102
20316,117,2.36023,6.17815,102
20317,118,8.3631,6.34969,102
20318,119,8.17468,5.36563,102
20319,120,2.67109,4.2004,102
20320,121,7.08278,1.91672,102
20321,122,6.06213,4.37014,102
20322,123,6.02464,3.69684,102
20323,124,2.72382,4.31919,102
20324,125,6.09884,5.16718,102
20325,126,1.81616,3.58585,102
20326,127,2.78945,7.82583,102
20327,128,3.48864,5.57859,102
20328,129,6.52366,5.35008,102
20329,130,4.56204,3.07388,102
20330,131,5.60763,8.06112,102
20331,132,5.75587,3.56954,102
20332,133,2.96136,5.25386,102
20333,134,3.60688,5.0195,102
20334,135,8.21751,4.07515,102
20335,136,5.02869,6.7049,102
20336,137,4.09044,3.07857,102
20337,138,2.00096,4.49082,102
20338,139,3.72104,4.62839,102
20339,140,6.2445,4.73364,102
20340,141,2.29335,4.98025,102
20341,142,5.25449,3.91659,102
20342,143,5.13834,5.70369,102
20343,144,8.67889,4.65928,102
20344,145,3.54921,7.72421,102
20345,146,4.90319,2.70014,102
20346,147,4.25816,7.71314,102
20347,148,4.30406,4.02618,102
20348,149,5.28753,3.98691,102
20349,150,6.91405,5.19258,102
20350,151,6.88083,5.88859,102
20351,152,4.62672,5.40819,102
20352,153,4.20077,4.22046,102
20353,154,4.237,7.49366,102
20354,155,4.22614,4.88549,102
20355,156,2.67476,4.31823,102
20356,157,5.89447,1.47787,102
20357,158,3.9332,2.66027,102
20358,159,5.11575,4.01063,102
20359,160,4.74137,6.23811,102
20360,161,5.7721,5.25846,102
20361,162,4.08596,4.76892,102
20362,163,7.21648,3.63347,102
