,frame,Area,X,Y,x,y,particle,squared displacement,dt,vx,vy,speed,principal angle
942,72,2.366,48.325,47.236,48.325,47.236,30,0.08693799999999918,1.0,0.011394302848576855,-0.013493253373313854,0.017660634869718934,1.6829516741888064
943,72,4.254,3.453,9.639,3.453,9.639,27,10.419284000000001,1.0,-0.11094452773613196,0.0035982008995498285,0.11100286160413557,-2.8847419903983607
944,72,2.981,51.863,23.541,51.863,23.541,6,12.070921999999992,1.0,0.017091454272864216,-0.019490254872564103,0.02592272833169605,-1.8152863337651932
945,72,1.453,56.335,1.937,56.335,1.937,13,84.36675700000002,1.0,-0.044677661169415565,0.06596701649175411,0.07967270970911221,-1.3340825929803104
946,72,6.96,14.643,7.71,14.643,7.71,29,19.25448100000001,1.0,0.0038980509745127137,0.007196401799100457,0.008184314281233084,-0.4124626384316017
947,72,3.437,32.095,13.846,32.095,13.846,8,46.59538000000002,1.0,0.10914542728635598,0.09745127436281838,0.1463197702720262,-2.8583024938969688
948,72,1.994,9.5,13.26,9.5,13.26,7,81.75967399999999,1.0,0.009295352323838256,-0.010494752623688198,0.014019393976085258,-0.7469134959538277
949,72,3.978,30.127,17.945,30.127,17.945,62,0.0006740000000001269,1.0,-0.01409295352323856,0.007796101949025427,0.016105605999395374,2.868583950503051
950,72,4.626,17.99,20.174,17.99,20.174,57,4.239264999999991,1.0,-0.021589205397302167,-0.002098950524738066,0.02169099774081864,-0.08217321702523107
951,72,2.557,53.614,15.522,53.614,15.522,9,16.774599999999992,1.0,-0.007496251874064673,-0.006896551724137837,0.010186079611073472,-1.720289920353046
952,73,4.318,19.718,40.872,19.718,40.872,10,0.258436,1.0,0.008995502248875903,-0.022488755622189757,0.0242211310665729,-1.3324969536517035
953,73,2.44,48.28,47.286,48.28,47.286,30,0.12373300000000177,1.0,-0.013493253373313854,0.014992503748127215,0.020170350895164276,1.794398935999365
954,73,3.915,6.173,46.306,6.173,46.306,64,10.146969999999992,1.0,-0.01139430284857579,0.0,0.01139430284857579,0.2334814159979081
955,73,2.493,24.518,43.184,24.518,43.184,12,0.10570599999999955,1.0,-0.025187406296851463,-0.013793103448275675,0.02871680934048048,0.027685232203844154
956,73,6.822,10.81,39.395,10.81,39.395,75,0.05924499999999755,1.0,0.0008995502248875904,-0.013793103448275675,0.013822405483197547,-1.6283458774780857
957,73,4.774,37.373,28.909,37.373,28.909,23,75.08909300000005,3.0,0.016391804097950463,-0.029285357321339616,0.033560741872374115,-1.0143254746403558
958,73,6.525,50.13,37.639,50.13,37.639,5,76.03072099999991,1.0,-0.033583208395800535,0.09655172413793185,0.10222557077445477,-1.3703644073237031
959,73,2.907,51.836,23.352,51.836,23.352,6,13.427023999999996,1.0,-0.008095952023988313,-0.05667166416791606,0.05724702576322879,-1.809950327172578
960,73,1.262,56.342,1.825,56.342,1.825,13,86.409602,1.0,0.0020989505247370004,-0.03358320839580213,0.03364873666961612,-1.336176066825053
961,73,6.917,14.65,7.71,14.65,7.71,29,19.310810000000007,1.0,0.0020989505247375334,0.0,0.0020989505247375334,-0.41182408424716527
962,73,4.328,3.381,9.629,3.381,9.629,27,10.890536000000003,1.0,-0.02158920539730137,-0.0029985007496251236,0.021796439994466277,-2.887353634862194
963,73,1.963,9.528,13.214,9.528,13.214,7,82.69928999999999,1.0,0.008395802098950666,-0.013793103448275675,0.0161474207110479,-0.7485334530443433
964,73,2.578,53.56,15.552,53.56,15.552,9,16.601295999999987,1.0,-0.016191904047974496,0.00899550224887537,0.0185228728173665,-1.7344924551988212
965,73,3.883,30.12,17.937,30.12,17.937,62,0.0010249999999999973,1.0,-0.0020989505247370004,-0.0023988005996998856,0.0031874500188103752,-3.110352820159598
966,73,4.679,17.935,20.169,17.935,20.169,57,4.018284999999993,1.0,-0.016491754122938445,-0.0014992503748122955,0.0165597616449583,-0.086911203256471
967,73,3.416,32.74,14.452,32.74,14.452,8,36.61148499999998,1.0,0.19340329835082554,0.18170914542728633,0.2653734149173446,-2.924716302371884
968,74,6.822,10.834,39.391,10.834,39.391,75,0.06110899999999994,1.0,0.0071964017991001895,-0.0011994002998515407,0.00729566720275647,-1.5303325952472369
969,74,4.392,19.733,40.863,19.733,40.863,10,0.27123400000000053,1.0,0.004497751124437952,-0.002698650674662771,0.005245234088316811,-1.308586020539619
970,74,4.679,37.58,28.716,37.58,28.716,23,79.90425700000002,1.0,0.0620689655172416,-0.05787106446776547,0.0848623390145051,-1.0060662657600368
971,74,2.429,48.223,47.383,48.223,47.383,30,0.2118250000000037,1.0,-0.017091454272864216,0.02908545727136471,0.03373546551992118,1.8684965365061903
972,74,2.514,24.603,43.211,24.603,43.211,12,0.1693960000000002,1.0,0.02548725637181435,0.008095952023988313,0.026742189075266664,0.08758026649221164
973,74,3.756,6.275,46.27,6.275,46.27,64,10.737802000000006,1.0,0.030584707646177007,-0.010794602698648953,0.032433744606871984,0.21559060665185506
974,74,6.641,50.209,37.442,50.209,37.442,5,79.71678899999996,1.0,0.02368815592203917,-0.05907046476761701,0.06364313426324258,-1.3660862351226077
975,74,2.949,51.822,23.155,51.822,23.155,6,14.892972999999982,1.0,-0.004197901049474001,-0.059070464767615946,0.05921944090485262,-1.801382520540703
976,74,6.906,14.648,7.683,14.648,7.683,29,19.390421,1.0,-0.0005997001499252378,-0.008095952023988046,0.00811813275603057,-0.41762482309106624
977,74,1.963,9.507,13.247,9.507,13.247,7,82.01249999999997,1.0,-0.006296851574213132,0.00989505247376296,0.011728699979375075,-0.7474417182091339
978,74,4.265,3.39,9.612,3.39,9.612,27,10.861634,1.0,0.002698650674662771,-0.005097451274362657,0.005767731352824896,-2.8816743498462887
979,74,4.626,17.925,20.169,17.925,20.169,57,3.9784450000000002,1.0,-0.002998500749624591,0.0,0.002998500749624591,-0.08734638654997254
980,74,2.546,53.567,15.543,53.567,15.543,9,16.664489999999997,1.0,0.0020989505247370004,-0.002698650674662771,0.0034188168668636753,-1.7324413336362798
981,74,3.342,32.985,14.692,32.985,14.692,8,33.20874000000001,1.0,0.07346326836581632,0.07196401799100456,0.10283808479545686,-2.9562447035940984
982,74,4.0,30.176,17.921,30.176,17.921,62,0.0008649999999998548,1.0,0.016791604197900267,-0.004797601199400836,0.017463531968288495,-0.6162969373961082
983,75,2.429,48.172,47.444,48.172,47.444,30,0.28559700000000476,1.0,-0.015292353823089036,0.018290854572713625,0.023841380967777534,1.92628185776646
984,75,3.894,6.258,46.264,6.258,46.264,64,10.620881,1.0,-0.005097451274362923,-0.0017991004497751807,0.005405624101145532,0.21490806365223833
985,75,4.901,37.693,28.504,37.693,28.504,23,84.24477800000001,1.0,0.033883058470764484,-0.0635682158920539,0.07203457310925095,-1.0080279148173534
986,75,2.546,24.54,43.194,24.54,43.194,12,0.12076999999999866,1.0,-0.018890554722639397,-0.005097451274361592,0.01956622260998592,0.054700420818209264
987,75,4.275,19.685,40.953,19.685,40.953,10,0.17813799999999724,1.0,-0.014392803598201446,0.026986506746627708,0.030584707646178072,-1.3631780747349174
988,75,6.652,50.211,37.486,50.211,37.486,5,78.95669300000002,1.0,0.0005997001499236398,0.013193403298349905,0.013207025814418951,-1.3648592482297774
989,75,6.8,10.795,39.392,10.795,39.392,75,0.06135699999999759,1.0,-0.011694152923538141,0.00029985007496395046,0.011697996523616834,-1.6881409204139937
990,75,2.896,51.879,22.841,51.879,22.841,6,17.25366599999999,1.0,0.017091454272862086,-0.0941529235382309,0.09569164446260336,-1.770741456191259
991,75,6.822,14.748,7.639,14.748,7.639,29,20.364524999999997,1.0,0.029985007496251766,-0.013193403298350703,0.03275922107045901,-0.4175493381191352
992,75,4.265,3.459,9.627,3.459,9.627,27,10.401679999999999,1.0,0.02068965517241378,0.004497751124437952,0.02117289768384977,-2.880670696462263
993,75,3.395,32.981,14.792,32.981,14.792,8,33.05166799999999,1.0,-0.0011994002998494103,0.029985007496251766,0.030008985914714837,-2.9734700072477773
994,75,2.536,53.63,15.61,53.63,15.61,9,16.05027999999999,1.0,0.018890554722639397,0.020089955022488806,0.02757642744328309,-1.719612220443875
995,75,3.989,30.164,17.924,30.164,17.924,62,0.00033999999999999265,1.0,-0.003598200899549296,0.0008995502248875904,0.0037089405927586217,-0.8621700546671845
996,75,4.71,17.605,20.155,17.605,20.155,57,2.814232999999999,1.0,-0.09595202398800608,-0.004197901049475067,0.0960438091738144,-0.11230293096458177
997,75,2.026,9.529,13.234,9.529,13.234,7,82.46545699999999,1.0,0.006596701649175485,-0.0038980509745127137,0.007662328239388736,-0.7468448456561776
998,76,6.567,50.17,37.599,50.17,37.599,5,76.85640100000002,1.0,-0.012293853073462315,0.033883058470764484,0.036044423628699127,-1.3668014578135808
999,76,6.949,10.753,39.315,10.753,39.315,75,0.10937000000000022,1.0,-0.012593703148425731,-0.02308845577211553,0.026299774693552092,-1.7871694420025952
1000,76,4.297,19.743,40.856,19.743,40.856,10,0.28112499999999785,1.0,0.017391304347826035,-0.02908545727136471,0.033888365136180515,-1.2937920038528699
1001,76,2.567,24.737,43.277,24.737,43.277,12,0.30633999999999745,1.0,0.059070464767615946,0.02488755622188858,0.06409922201212603,0.18534794999570264
1002,76,3.851,6.209,46.312,6.209,46.312,64,10.380273999999991,1.0,-0.014692653673163532,0.014392803598199314,0.020567616959090446,0.23270795478292775
1003,76,2.451,20.25,47.931,20.25,47.931,78,0.0,,,,,0.0
1004,76,2.451,48.223,47.392,48.223,47.392,30,0.2198260000000041,1.0,0.015292353823089036,-0.015592203898050855,0.021839709426843074,1.8628659914718146
1005,76,6.811,14.802,7.578,14.802,7.578,29,21.039921999999997,1.0,0.016191904047976092,-0.018290854572713625,0.02442812145251909,-0.42493147858677166
1006,76,4.127,3.447,9.645,3.447,9.645,27,10.446980000000002,1.0,-0.0035982008995502283,0.005397301349325009,0.006486748921374222,-2.88700900294012
1007,76,1.994,9.519,13.258,9.519,13.258,7,82.03674099999999,1.0,-0.0029985007496251236,0.0071964017991001895,0.007796101949025223,-0.7456503770326514
1008,76,4.87,37.783,28.398,37.783,28.398,23,86.79133000000007,1.0,0.026986506746627708,-0.031784107946027484,0.04169533624172505,-1.0059276794562697
1009,76,3.437,33.297,15.13,33.297,15.13,8,29.03328000000004,1.0,0.09475262368815454,0.10134932533733162,0.13874345188916598,-3.025524762146921
1010,76,3.957,30.212,17.91,30.212,17.91,62,0.0043839999999997735,1.0,0.014392803598200379,-0.004197901049475067,0.014992503748125384,-0.4366271598135316
1011,76,4.572,17.289,20.094,17.289,20.094,57,1.8872020000000016,1.0,-0.09475262368815561,-0.018290854572713625,0.09650189146741833,-0.18226250613571554
1012,76,2.843,51.884,22.02,51.884,22.02,6,24.604063999999994,1.0,0.0014992503748133606,-0.24617691154422833,0.2461814768197258,-1.7368730166701514
1013,76,2.557,53.594,15.206,53.594,15.206,9,19.458855999999994,1.0,-0.010794602698651084,-0.12113943028485755,0.12161942697267401,-1.7141039985706312
1014,77,4.36,19.713,40.893,19.713,40.893,10,0.2369539999999995,1.0,-0.008995502248874838,0.011094452773612904,0.014283064904124721,-1.3322949024304245
1015,77,2.493,24.764,43.282,24.764,43.282,12,0.3374899999999975,1.0,0.008095952023988313,0.0014992503748112302,0.00823360132998265,0.18524220821751167
1016,77,3.872,6.209,46.313,6.209,46.313,64,10.381760999999997,1.0,0.0,0.00029985007496395046,0.00029985007496395046,0.23300994830675215
1017,77,2.419,48.231,47.397,48.231,47.397,30,0.2222449999999994,1.0,0.002398800599700951,0.0014992503748112302,0.002828779949642117,1.843559911821305
1018,77,2.483,20.783,47.935,20.783,47.935,78,0.28410500000000133,1.0,0.15982008995502286,0.0011994002998515407,0.15982459045563321,0.007504549547287806
1019,77,6.864,10.763,39.204,10.763,39.204,75,0.19207699999999783,1.0,0.0029985007496251236,-0.03328335832083871,0.03341815296899046,-1.7104345920815305
1020,77,6.609,50.137,37.611,50.137,37.611,5,76.534378,1.0,-0.009895052473763493,0.0035982008995503615,0.010528965436929596,-1.3702174921880272
1021,77,4.806,38.064,28.073,38.064,28.073,23,94.89346000000006,1.0,0.08425787106446742,-0.09745127436281838,0.1288260055705125,-0.9994218391649777
1022,77,6.949,14.767,7.631,14.767,7.631,29,20.550979999999996,1.0,-0.010494752623688198,0.015892053973013475,0.019044611104288366,-0.41746281745264335
1023,77,4.222,3.475,9.656,3.475,9.656,27,10.254809,1.0,0.008395802098950533,0.003298350824588009,0.009020455146321752,-2.888131273382605
1024,77,2.631,53.577,15.009,53.577,15.009,9,21.239577999999987,1.0,-0.005097451274363722,-0.059070464767615946,0.059289997616433325,-1.7116500529449274
1025,77,3.533,33.263,15.356,33.263,15.356,8,29.167400000000033,1.0,-0.010194902548725314,0.06776611694152897,0.06852869941353758,-3.067831432614655
1026,77,1.973,9.539,13.24,9.539,13.24,7,82.52484499999997,1.0,0.005997001499250247,-0.005397301349325009,0.00806814035806488,-0.7456123607028815
1027,77,4.647,17.064,20.077,17.064,20.077,57,1.3386319999999978,1.0,-0.06746626686656715,-0.005097451274362657,0.06765856320086436,-0.23198149146782446
1028,77,2.917,51.653,21.527,51.653,21.527,6,30.102825999999986,1.0,-0.06926536731634232,-0.1478260869565213,0.1632490217255369,-1.7635450799422432
1029,77,3.947,30.215,17.897,30.215,17.897,62,0.005649999999999883,1.0,0.0008995502248875904,-0.0038980509745132463,0.0040004989697535204,-0.5769329450174732
1030,78,6.567,50.053,37.882,50.053,37.882,5,71.675485,1.0,-0.025187406296852528,0.08125937031484282,0.08507344297680378,-1.3735629203407085
1031,78,4.275,19.723,40.9,19.723,40.9,10,0.23278100000000101,1.0,0.002998500749624591,0.0020989505247370004,0.0036601366164110546,-1.308725311270316
1032,78,2.567,24.853,43.363,24.853,43.363,12,0.4709440000000011,1.0,0.026686656671664824,0.024287856071964938,0.03608431233768764,0.27749901866378157
1033,78,2.493,21.287,47.993,21.287,47.993,78,1.0792129999999986,1.0,0.1511244377811088,0.017391304347826035,0.15212183657047706,0.05971676301120884
1034,78,3.756,6.223,46.295,6.223,46.295,64,10.443277,1.0,0.004197901049475333,-0.005397301349325542,0.006837633733728169,0.2265901040003247
1035,78,2.398,48.24,47.384,48.24,47.384,30,0.20840500000000103,1.0,0.002698650674662771,-0.003898050974512181,0.00474104596726853,1.8322453389128293
1036,78,4.816,38.299,27.851,38.299,27.851,23,101.11206500000006,1.0,0.07046476761619173,-0.06656671664167955,0.0969350877631911,-0.9917028492521691
1037,78,6.97,14.725,7.676,14.725,7.676,29,20.041253,1.0,-0.012593703148425731,0.013493253373313321,0.018457227462083777,-0.4120778884970771
1038,78,4.201,3.726,9.71,3.726,9.71,27,8.677801999999998,1.0,0.07526236881559217,0.016191904047976092,0.07698442645388147,-2.8845108350822986
1039,78,2.005,9.529,13.285,9.529,13.285,7,81.83881999999998,1.0,-0.0029985007496251236,0.013493253373313321,0.013822405483197697,-0.7427077964266409
1040,78,3.416,33.365,15.543,33.365,15.543,8,27.965176999999986,1.0,0.030584707646178072,0.05607196401799082,0.06387088139862358,-3.1016819880216735
1041,78,2.504,53.573,14.205,53.573,14.205,9,29.228489999999983,1.0,-0.0011994002998494103,-0.24107946026986515,0.24108244383423852,-1.691503460861826
1042,78,2.886,51.555,21.099,51.555,21.099,6,35.111169999999994,1.0,-0.02938530734632653,-0.12833583208395827,0.13165706241793487,-1.7659412781458073
1043,78,3.851,30.242,17.886,30.242,17.886,62,0.010803999999999933,1.0,0.008095952023988313,-0.0032983508245874762,0.008742056813861218,-0.5239193476851964
1044,78,4.7,16.993,20.075,16.993,20.075,57,1.184848999999996,1.0,-0.021289355322339283,-0.0005997001499257704,0.021297800128431972,-0.2487665237987059
1045,79,2.429,21.662,48.021,21.662,48.021,78,2.001843999999998,1.0,0.11244377811094453,0.008395802098950134,0.11275678573260264,0.06365326841131329
1046,79,2.376,48.221,47.395,48.221,47.395,30,0.2230730000000049,1.0,-0.0056971514242894926,0.0032983508245885414,0.006583057991036362,1.8650922943375412
1047,79,2.493,24.964,43.551,24.964,43.551,12,0.7358169999999994,1.0,0.03328335832083871,0.05637181409295424,0.0654642143865176,0.4537417807761723
1048,79,4.286,19.691,40.998,19.691,40.998,10,0.14407300000000153,1.0,-0.009595202398800608,0.02938530734632653,0.03091220142455113,-1.3232617586905286
1049,79,6.525,50.067,37.78,50.067,37.78,5,73.42614499999993,1.0,0.004197901049476132,-0.030584707646175942,0.030871454695612352,-1.374293358198595
1050,79,3.798,6.236,46.29,6.236,46.29,64,10.518084999999994,1.0,0.0038980509745127137,-0.0014992503748133606,0.004176428269020972,0.22418728450715933
1051,79,4.742,38.61,27.652,38.61,27.652,23,108.02082100000004,1.0,0.09325337331334331,-0.05967016491754065,0.11071007278294179,-0.9771363769374949
1052,79,6.906,14.75,7.66,14.75,7.66,29,20.304610000000004,1.0,0.007496251874063075,-0.004797601199400304,0.0089000432261805,-0.4131093423032116
1053,79,2.546,53.679,13.278,53.679,13.278,9,39.911460999999974,1.0,0.031784107946027484,-0.27796101949025476,0.27977233221672676,-1.6571712834283503
1054,79,4.265,3.982,9.778,3.982,9.778,27,7.187409999999999,1.0,0.07676161919040486,0.02038980509745116,0.07942348728584497,-2.884762559477762
1055,79,3.48,33.402,15.679,33.402,15.679,8,27.536633999999996,1.0,0.011094452773612904,0.04077961019490285,0.04226184437520624,-3.1272997447372384
1056,79,3.925,30.136,17.963,30.136,17.963,62,0.0008810000000001639,1.0,-0.031784107946027484,0.023088455772114463,0.0392849374171019,2.1401095178955707
1057,79,4.795,16.485,19.895,16.485,19.895,57,0.49991299999999905,1.0,-0.15232383808095926,-0.053973013493253286,0.16160333484571782,-0.68622707281169
1058,79,2.907,51.55,21.215,51.55,21.215,6,33.787524999999995,1.0,-0.0014992503748133606,0.03478260869565207,0.03481490513215897,-1.7706548527498769
1059,79,1.952,9.533,13.264,9.533,13.264,7,82.14954499999999,1.0,0.0011994002998499428,-0.006296851574213132,0.0064100624666964465,-0.7441160944538506
1060,80,6.535,50.055,37.794,50.055,37.794,5,73.15102100000001,1.0,-0.0035982008995503615,0.004197901049474001,0.005528962193278224,-1.3753498140287272
1061,80,4.265,19.757,40.842,19.757,40.842,10,0.2998570000000017,1.0,0.019790104947526987,-0.046776611694152564,0.0507907437966768,-1.276191038260375
1062,80,6.164,19.98,33.108,19.98,33.108,82,0.0,,,,,0.0
1063,80,2.429,21.656,48.075,21.656,48.075,78,1.9975719999999983,1.0,-0.0017991004497751807,0.016191904047976626,0.016291547474910514,0.10206233983719044
1064,80,3.872,6.249,46.282,6.249,46.282,64,10.58899399999999,1.0,0.0038980509745127137,-0.002398800599700951,0.004577012750367335,0.22090220105256936
1065,80,2.398,48.205,47.429,48.205,47.429,30,0.2596050000000037,1.0,-0.004797601199399771,0.010194902548725314,0.011267342865400345,1.8757886736092964
1066,80,2.536,25.166,43.599,25.166,43.599,12,1.1265049999999976,1.0,0.06056971514242931,0.014392803598199314,0.06225627026935816,0.41095381768153605
1067,80,6.822,14.728,7.696,14.728,7.696,29,19.994554,1.0,-0.006596701649175485,0.010794602698650551,0.012650688521576536,-0.407710830911132
1068,80,4.169,3.984,9.774,3.984,9.774,27,7.182506000000002,1.0,0.0005997001499249714,-0.0011994002998504756,0.001340970301349528,-2.883129424545127
1069,80,2.504,53.724,12.839,53.724,12.839,9,45.583288999999986,1.0,0.013493253373311724,-0.13163418290854575,0.1323239433987548,-1.644921369232109
1070,80,3.543,33.508,15.803,33.508,15.803,8,26.43228199999998,1.0,0.031784107946027484,0.03718140929535249,0.04891509700607014,3.1320617225854877
1071,80,3.83,30.15,17.93,30.15,17.93,62,6.799999999999568e-05,1.0,0.004197901049475067,-0.009895052473763493,0.010748694650036203,-1.8157749899220743
1072,80,4.636,16.442,19.879,16.442,19.879,57,0.4693119999999983,1.0,-0.012893553223388084,-0.004797601199399771,0.013757205093798063,-0.7440993450278411
1073,80,2.875,51.512,21.037,51.512,21.037,6,35.936489,1.0,-0.011394302848574723,-0.053373313343328586,0.05457600859947689,-1.770972656131718
1074,80,2.005,9.531,13.265,9.531,13.265,7,82.11059999999998,1.0,-0.0005997001499247051,0.0002998500749628852,0.0006704851506744662,-0.744184400739128
1075,81,4.254,19.75,40.878,19.75,40.878,10,0.26124799999999987,1.0,-0.002098950524738066,0.010794602698651084,0.010996774105483092,-1.268845164964645
1076,81,2.557,21.854,48.167,21.854,48.167,78,2.6285119999999993,1.0,0.059370314842578834,0.02758620689655135,0.06546627448882572,0.14608405037394456
1077,81,2.345,48.231,47.378,48.231,47.378,30,0.20535400000000079,1.0,0.0077961019490264925,-0.015292353823089036,0.017164943665802127,1.8548552431291623
1078,81,3.883,6.28,46.27,6.28,46.27,64,10.769837000000004,1.0,0.009295352323838256,-0.003598200899548231,0.00996747834398425,0.2152646755768519
1079,81,2.483,25.225,43.654,25.225,43.654,12,1.294465000000006,1.0,0.017691154422788923,0.016491754122940575,0.024185840875654736,0.4345563296616005
1080,81,9.591,11.039,39.916,11.039,39.916,75,0.1235089999999992,4.0,0.02068965517241378,0.05337331334332805,0.057243099220766064,0.9124983469553772
1081,81,6.514,50.076,37.712,50.076,37.712,5,74.6039079999999,1.0,0.006296851574213132,-0.02458770614692463,0.025381206301418883,-1.3748085131655285
1082,81,2.928,51.52,21.056,51.52,21.056,6,35.69459199999997,1.0,0.002398800599700951,0.005697151424288427,0.0061815676546000285,-1.7702927238902122
1083,81,4.7,16.394,19.873,16.394,19.873,57,0.4288359999999969,1.0,-0.014392803598201446,-0.0017991004497751807,0.014504811541167357,-0.8005158021120805
1084,81,3.915,30.165,17.932,30.165,17.932,62,0.00020499999999995397,1.0,0.004497751124437952,0.0005997001499247051,0.00453755500762278,-0.43240777557060717
1085,81,3.48,33.531,15.88,33.531,15.88,8,26.20980000000002,1.0,0.006896551724136772,0.02308845577211393,0.02409645649518939,3.116978633802094
1086,81,2.037,9.514,13.281,9.514,13.281,7,81.68808499999997,1.0,-0.0050974512743631895,0.004797601199400304,0.007000070482716166,-0.7441561952906487
1087,81,2.504,53.732,12.811,53.732,12.811,9,45.95318499999999,1.0,0.002398800599700951,-0.008395802098950666,0.008731765984144905,-1.6434385815301182
1088,81,4.222,3.806,9.714,3.806,9.714,27,8.222386,1.0,-0.053373313343328316,-0.01799100449775074,0.05632394535260466,-2.8787662960605553
1089,81,6.896,14.781,7.624,14.781,7.624,29,20.69298900000001,1.0,0.015892053973013742,-0.02158920539730137,0.02680766996902283,-0.41762167798485145
1090,82,4.212,19.773,40.782,19.773,40.782,10,0.371681000000004,1.0,0.006896551724137837,-0.02878560719640289,0.02960022985298105,-1.279653750688464
1091,82,2.451,25.185,43.69,25.185,43.69,12,1.2492889999999952,1.0,-0.01199400299850156,0.010794602698648953,0.01613628071612984,0.4788525195878382
1092,82,2.493,22.341,48.337,22.341,48.337,78,4.537117000000009,1.0,0.1460269865067472,0.0509745127436287,0.15466829583884376,0.1917791931605702
1093,82,3.819,6.206,46.27,6.206,46.27,64,10.300825000000005,1.0,-0.02218890554722634,0.0,0.02218890554722634,0.22018972875019374
1094,82,2.376,48.214,47.394,48.214,47.394,30,0.224137,1.0,-0.005097451274363722,0.004797601199399771,0.007000070482716189,1.8798555118704736
1095,82,9.654,11.121,39.64,11.121,39.64,75,0.08821300000000036,1.0,0.02458770614692676,-0.08275862068965405,0.08633391333665846,0.006733904948127337
1096,82,6.599,50.076,37.728,50.076,37.728,5,74.33305999999993,1.0,0.0,0.004797601199399771,0.004797601199399771,-1.3744471247816032
1097,82,6.949,14.754,7.64,14.754,7.64,29,20.410402,1.0,-0.008095952023988313,0.004797601199400304,0.009410707542114339,-0.41680844109961446
1098,82,9.336,19.777,32.051,19.777,32.051,82,1.1584579999999893,2.0,-0.030434782608695563,-0.1584707646176904,0.1613668467528383,-1.7605389748266347
1099,82,4.286,3.794,9.712,3.794,9.712,27,8.291970000000001,1.0,-0.0035982008995502283,-0.0005997001499252378,0.0036478336013782793,-2.8791783048965223
1100,82,1.994,9.486,13.305,9.486,13.305,7,81.023245,1.0,-0.008395802098950134,0.0071964017991001895,0.01105792438655772,-0.7443017303173765
1101,82,3.469,33.506,15.857,33.506,15.857,8,26.461058000000005,1.0,-0.007496251874062543,-0.00689655172413837,0.010186079611072265,3.1215681090496203
1102,82,2.536,53.928,12.243,53.928,12.243,9,53.80185699999998,1.0,0.05877061469265306,-0.17031484257871052,0.18016972762915315,-1.6111618906050929
1103,82,4.7,16.384,19.883,16.384,19.883,57,0.41051600000000055,1.0,-0.002998500749624591,0.002998500749624591,0.004240520426904989,-0.8008494722810233
1104,82,3.002,51.509,20.987,51.509,20.987,6,36.53365000000001,1.0,-0.0032983508245885414,-0.020689655172414577,0.02095091762466468,-1.7698142083882729
1105,82,3.957,30.158,17.93,30.158,17.93,62,9.999999999998863e-05,1.0,-0.0020989505247370004,-0.0005997001499247051,0.0021829414960354396,-0.9272952180015411
1106,83,4.774,25.838,42.838,25.838,42.838,12,2.819593999999996,1.0,0.19580209895052542,-0.255472263868065,0.32187659057363205,-0.20206733151462633
1107,83,6.906,10.948,38.337,10.948,38.337,75,1.7079769999999865,1.0,-0.05187406296851575,-0.3907046476761611,0.39413327710891743,-1.475772075202167
1108,83,4.318,19.769,40.731,19.769,40.731,10,0.43246599999999724,1.0,-0.0011994002998504756,-0.015292353823086904,0.015339317016404676,-1.3077451202735788
1109,83,2.451,22.646,48.383,22.646,48.383,78,5.945120000000009,1.0,0.09145427286356814,0.013793103448275675,0.09248855998305308,0.18645648526670505
1110,83,4.265,35.238,49.309,35.238,49.309,84,0.0,,,,,0.0
1111,83,2.472,48.238,47.398,48.238,47.398,30,0.2214250000000043,1.0,0.007196401799100723,0.0011994002998515407,0.007295667202756996,1.828660874595885
1112,83,6.482,50.164,37.6,50.164,37.6,5,76.81795599999994,1.0,0.02638680659670194,-0.03838080959520243,0.046576282672138355,-1.36744872266635
1113,83,6.567,7.169,45.285,7.169,45.285,64,16.849681000000004,1.0,0.2887556221889053,-0.2953523238380829,0.4130530287290696,-0.06924199752428226
1114,83,9.357,19.81,32.076,19.81,32.076,82,1.0939239999999932,1.0,0.009895052473762428,0.007496251874062543,0.012413937957711008,-1.734058807138001
1115,83,6.811,14.764,7.618,14.764,7.618,29,20.574081999999997,1.0,0.0029985007496251236,-0.006596701649175219,0.007246204481915582,-0.42035089051749164
1116,83,4.222,3.569,9.678,3.569,9.678,27,9.645997,1.0,-0.06746626686656675,-0.010194902548725314,0.06823220063055864,-2.8873991009648416
1117,83,2.493,54.082,11.652,54.082,11.652,9,62.746564,1.0,0.04617691154422893,-0.1772113943028489,0.18312887656108015,-1.588723698913871
1118,83,3.49,33.525,15.845,33.525,15.845,8,26.263657000000023,1.0,0.0056971514242873614,-0.0035982008995498285,0.006738292370087596,3.123834957529312
1119,83,3.915,30.18,17.905,30.18,17.905,62,0.001872999999999775,1.0,0.0065967016491749525,-0.007496251874062543,0.009985502731841484,-0.8671825440154329
1120,83,4.668,16.412,19.889,16.412,19.889,57,0.43079199999999906,1.0,0.008395802098950134,0.0017991004497751807,0.008586399438246321,-0.7638497750886362
1121,83,2.833,51.491,20.888,51.491,20.888,6,37.75994499999997,1.0,-0.005397301349325542,-0.02968515742128835,0.030171831780356033,-1.7695004104567158
1122,83,1.994,9.465,13.312,9.465,13.312,7,80.66028099999998,1.0,-0.006296851574213132,0.0020989505247375334,0.006637464354176704,-0.7453124853625004
1123,84,7.182,11.061,38.291,11.061,38.291,75,1.8705780000000036,1.0,0.033883058470764484,-0.013793103448277805,0.036582938018537244,-1.3966323869550894
1124,84,4.551,50.19,38.265,50.19,38.265,5,65.93617699999994,1.0,0.007796101949024362,0.1994002998500747,0.19955264665220376,-1.347772787337912
