 ,Label,Area,X,Y,XM,YM
2162,movie_binary.tif:117,0.011,55.569,22.094,55.569,22.094
2163,movie_binary.tif:117,0.011,56.393,23.330,56.393,23.330
2164,movie_binary.tif:117,0.011,45.475,23.433,45.475,23.433
2165,movie_binary.tif:117,0.011,56.496,23.536,56.496,23.536
2166,movie_binary.tif:117,0.011,0.361,25.905,0.361,25.905
2167,movie_binary.tif:117,0.011,50.728,25.905,50.728,25.905
2168,movie_binary.tif:117,0.011,0.052,26.008,0.052,26.008
2169,movie_binary.tif:117,0.011,12.618,32.703,12.618,32.703
2170,movie_binary.tif:117,0.011,12.515,33.630,12.515,33.630
2171,movie_binary.tif:117,0.032,27.553,44.445,27.553,44.445
2172,movie_binary.tif:117,0.149,28.156,44.974,28.156,44.974
2173,movie_binary.tif:117,0.074,55.495,47.932,55.495,47.932
2174,movie_binary.tif:118,2859.635,29.733,25.286,29.733,25.286
2175,movie_binary.tif:118,0.011,33.218,2.009,33.218,2.009
2176,movie_binary.tif:118,0.011,35.072,2.318,35.072,2.318
2177,movie_binary.tif:118,0.011,55.054,9.631,55.054,9.631
2178,movie_binary.tif:118,0.011,42.900,9.734,42.900,9.734
2179,movie_binary.tif:118,0.053,4.501,17.932,4.501,17.932
2180,movie_binary.tif:118,0.011,4.378,18.180,4.378,18.180
2181,movie_binary.tif:118,0.212,3.718,18.859,3.718,18.859
2182,movie_binary.tif:118,0.965,1.508,24.406,1.508,24.406
2183,movie_binary.tif:118,0.011,57.320,24.669,57.320,24.669
2184,movie_binary.tif:118,0.032,0.052,25.802,0.052,25.802
2185,movie_binary.tif:118,0.021,0.258,25.853,0.258,25.853
2186,movie_binary.tif:118,0.011,50.213,25.802,50.213,25.802
2187,movie_binary.tif:118,0.011,13.030,31.467,13.030,31.467
2188,movie_binary.tif:118,0.011,12.721,32.497,12.721,32.497
2189,movie_binary.tif:118,0.011,30.334,37.853,30.334,37.853
2190,movie_binary.tif:118,0.011,28.789,44.136,28.789,44.136
2191,movie_binary.tif:118,0.011,27.862,44.754,27.862,44.754
2192,movie_binary.tif:118,0.138,28.345,45.229,28.345,45.229
2193,movie_binary.tif:118,0.011,5.717,45.475,5.717,45.475
2194,movie_binary.tif:118,0.011,28.892,45.784,28.892,45.784
2195,movie_binary.tif:118,0.011,29.098,45.990,29.098,45.990
2196,movie_binary.tif:118,0.011,55.157,48.050,55.157,48.050
2197,movie_binary.tif:119,2859.359,29.734,25.282,29.734,25.282
2198,movie_binary.tif:119,0.011,32.600,0.361,32.600,0.361
2199,movie_binary.tif:119,0.011,33.115,1.906,33.115,1.906
2200,movie_binary.tif:119,0.011,40.119,7.880,40.119,7.880
2201,movie_binary.tif:119,0.011,56.187,8.086,56.187,8.086
2202,movie_binary.tif:119,0.011,55.775,8.704,55.775,8.704
2203,movie_binary.tif:119,0.011,42.488,9.631,42.488,9.631
2204,movie_binary.tif:119,0.180,4.075,18.379,4.075,18.379
2205,movie_binary.tif:119,0.011,21.373,20.137,21.373,20.137
2206,movie_binary.tif:119,0.594,0.555,23.841,0.555,23.841
2207,movie_binary.tif:119,0.127,0.172,25.750,0.172,25.750
2208,movie_binary.tif:119,0.011,42.282,25.596,42.282,25.596
2209,movie_binary.tif:119,0.011,13.030,31.776,13.030,31.776
2210,movie_binary.tif:119,0.011,50.213,36.411,50.213,36.411
2211,movie_binary.tif:119,0.011,30.643,37.647,30.643,37.647
2212,movie_binary.tif:119,0.011,27.656,44.548,27.656,44.548
2213,movie_binary.tif:119,0.053,29.201,44.795,29.201,44.795
2214,movie_binary.tif:119,0.011,27.965,44.754,27.965,44.754
2215,movie_binary.tif:119,0.149,28.546,45.401,28.546,45.401
2216,movie_binary.tif:119,0.032,29.613,45.269,29.613,45.269
2217,movie_binary.tif:119,0.032,29.132,45.990,29.132,45.990
2218,movie_binary.tif:119,0.011,10.146,47.638,10.146,47.638
2219,movie_binary.tif:120,2858.309,29.740,25.278,29.740,25.278
2220,movie_binary.tif:120,0.011,32.600,0.052,32.600,0.052
2221,movie_binary.tif:120,0.011,33.424,2.215,33.424,2.215
2222,movie_binary.tif:120,0.011,56.702,7.365,56.702,7.365
2223,movie_binary.tif:120,0.011,56.393,7.674,56.393,7.674
2224,movie_binary.tif:120,0.064,4.137,18.334,4.137,18.334
2225,movie_binary.tif:120,0.159,3.663,18.887,3.663,18.887
2226,movie_binary.tif:120,0.021,48.410,21.939,48.410,21.939
2227,movie_binary.tif:120,0.011,0.052,22.506,0.052,22.506
2228,movie_binary.tif:120,0.011,47.535,22.506,47.535,22.506
2229,movie_binary.tif:120,0.732,0.601,23.753,0.601,23.753
2230,movie_binary.tif:120,0.021,12.463,33.527,12.463,33.527
2231,movie_binary.tif:120,0.011,30.334,38.162,30.334,38.162
2232,movie_binary.tif:120,0.011,30.540,38.368,30.540,38.368
2233,movie_binary.tif:120,0.011,28.995,44.754,28.995,44.754
2234,movie_binary.tif:120,0.011,28.068,44.857,28.068,44.857
2235,movie_binary.tif:120,0.021,29.252,44.857,29.252,44.857
2236,movie_binary.tif:120,0.085,28.441,45.294,28.441,45.294
2237,movie_binary.tif:120,0.021,29.355,45.063,29.355,45.063
2238,movie_binary.tif:120,0.032,29.510,45.269,29.510,45.269
2239,movie_binary.tif:120,0.011,4.172,45.578,4.172,45.578
2240,movie_binary.tif:120,0.021,28.892,45.835,28.892,45.835
2241,movie_binary.tif:120,0.011,29.098,46.093,29.098,46.093
2242,movie_binary.tif:120,0.011,29.304,46.505,29.304,46.505
2243,movie_binary.tif:120,0.011,55.157,48.256,55.157,48.256
2244,movie_binary.tif:120,0.011,58.144,49.904,58.144,49.904
2245,movie_binary.tif:120,0.011,55.054,50.007,55.054,50.007
2246,movie_binary.tif:120,0.053,58.988,50.789,58.988,50.789
2247,movie_binary.tif:121,2856.654,29.749,25.274,29.749,25.274
2248,movie_binary.tif:121,0.011,33.939,1.391,33.939,1.391
2249,movie_binary.tif:121,0.011,34.145,1.494,34.145,1.494
2250,movie_binary.tif:121,0.011,34.557,1.906,34.557,1.906
2251,movie_binary.tif:121,0.011,34.763,2.009,34.763,2.009
2252,movie_binary.tif:121,0.011,35.484,3.451,35.484,3.451
2253,movie_binary.tif:121,0.011,14.987,6.747,14.987,6.747
2254,movie_binary.tif:121,0.032,4.549,17.665,4.549,17.665
2255,movie_binary.tif:121,0.011,4.584,17.974,4.584,17.974
2256,movie_binary.tif:121,0.891,0.682,23.653,0.682,23.653
2257,movie_binary.tif:121,0.011,56.805,23.536,56.805,23.536
2258,movie_binary.tif:121,0.011,45.063,24.566,45.063,24.566
2259,movie_binary.tif:121,0.011,43.415,24.978,43.415,24.978
2260,movie_binary.tif:121,0.011,52.273,26.729,52.273,26.729
2261,movie_binary.tif:121,0.011,13.236,30.643,13.236,30.643
2262,movie_binary.tif:121,0.011,12.927,31.776,12.927,31.776
2263,movie_binary.tif:121,0.011,12.824,32.085,12.824,32.085
2264,movie_binary.tif:121,0.011,30.437,38.059,30.437,38.059
2265,movie_binary.tif:121,0.021,27.913,44.599,27.913,44.599
2266,movie_binary.tif:121,0.106,28.315,45.207,28.315,45.207
2267,movie_binary.tif:121,0.021,28.686,45.629,28.686,45.629
2268,movie_binary.tif:121,0.021,29.613,45.629,29.613,45.629
2269,movie_binary.tif:121,0.011,3.657,45.681,3.657,45.681
2270,movie_binary.tif:121,0.011,28.789,45.887,28.789,45.887
2271,movie_binary.tif:121,0.011,54.848,47.844,54.848,47.844
2272,movie_binary.tif:121,0.011,55.054,47.844,55.054,47.844
2273,movie_binary.tif:121,0.011,57.629,50.110,57.629,50.110
2274,movie_binary.tif:121,0.074,58.909,50.801,58.909,50.801
2275,movie_binary.tif:122,2853.694,29.781,25.267,29.781,25.267
2276,movie_binary.tif:122,0.021,35.638,2.678,35.638,2.678
2277,movie_binary.tif:122,0.011,35.793,2.833,35.793,2.833
2278,movie_binary.tif:122,0.011,13.957,7.983,13.957,7.983
2279,movie_binary.tif:122,0.011,56.084,8.189,56.084,8.189
2280,movie_binary.tif:122,0.011,42.076,9.322,42.076,9.322
2281,movie_binary.tif:122,0.011,9.734,13.133,9.734,13.133
2282,movie_binary.tif:122,0.255,4.086,18.283,4.086,18.283
2283,movie_binary.tif:122,0.011,50.522,18.386,50.522,18.386
2284,movie_binary.tif:122,0.011,3.451,19.004,3.451,19.004
2285,movie_binary.tif:122,0.011,46.917,22.918,46.917,22.918
2286,movie_binary.tif:122,1.347,0.850,23.552,0.850,23.552
2287,movie_binary.tif:122,0.011,46.505,23.021,46.505,23.021
2288,movie_binary.tif:122,0.011,56.599,23.330,56.599,23.330
2289,movie_binary.tif:122,0.011,1.185,29.716,1.185,29.716
2290,movie_binary.tif:122,0.021,13.081,31.158,13.081,31.158
2291,movie_binary.tif:122,0.011,12.824,32.291,12.824,32.291
2292,movie_binary.tif:122,0.011,12.618,32.600,12.618,32.600
2293,movie_binary.tif:122,0.021,12.360,33.681,12.360,33.681
2294,movie_binary.tif:122,0.011,30.746,36.926,30.746,36.926
2295,movie_binary.tif:122,0.011,28.274,45.063,28.274,45.063
2296,movie_binary.tif:122,0.011,5.717,45.475,5.717,45.475
2297,movie_binary.tif:122,0.021,5.974,45.475,5.974,45.475
2298,movie_binary.tif:122,0.127,28.771,45.715,28.771,45.715
2299,movie_binary.tif:122,0.011,29.819,45.475,29.819,45.475
2300,movie_binary.tif:122,0.011,6.335,45.578,6.335,45.578
2301,movie_binary.tif:122,0.021,29.252,46.350,29.252,46.350
2302,movie_binary.tif:122,0.021,29.561,46.865,29.561,46.865
2303,movie_binary.tif:122,0.011,55.260,50.728,55.260,50.728
2304,movie_binary.tif:122,0.011,59.071,50.831,59.071,50.831
2305,movie_binary.tif:123,2853.365,29.787,25.263,29.787,25.263
2306,movie_binary.tif:123,0.021,32.703,0.103,32.703,0.103
2307,movie_binary.tif:123,0.011,35.175,2.318,35.175,2.318
2308,movie_binary.tif:123,0.011,36.411,4.275,36.411,4.275
2309,movie_binary.tif:123,0.011,38.883,7.056,38.883,7.056
2310,movie_binary.tif:123,0.021,14.523,7.365,14.523,7.365
2311,movie_binary.tif:123,0.011,41.149,8.910,41.149,8.910
2312,movie_binary.tif:123,0.021,4.738,17.407,4.738,17.407
2313,movie_binary.tif:123,0.011,4.584,17.665,4.584,17.665
2314,movie_binary.tif:123,0.095,4.263,18.019,4.263,18.019
2315,movie_binary.tif:123,0.011,48.565,21.476,48.565,21.476
2316,movie_binary.tif:123,0.011,47.123,22.712,47.123,22.712
2317,movie_binary.tif:123,0.011,56.599,23.433,56.599,23.433
2318,movie_binary.tif:123,0.011,28.583,45.475,28.583,45.475
2319,movie_binary.tif:123,0.011,3.348,45.578,3.348,45.578
2320,movie_binary.tif:123,0.117,28.929,46.018,28.929,46.018
2321,movie_binary.tif:123,0.011,29.819,45.681,29.819,45.681
2322,movie_binary.tif:123,0.021,29.304,46.556,29.304,46.556
2323,movie_binary.tif:124,2851.774,29.815,25.260,29.815,25.260
2324,movie_binary.tif:124,0.011,32.909,0.464,32.909,0.464
2325,movie_binary.tif:124,0.011,37.338,5.202,37.338,5.202
2326,movie_binary.tif:124,0.011,38.059,6.644,38.059,6.644
2327,movie_binary.tif:124,0.011,38.265,6.747,38.265,6.747
2328,movie_binary.tif:124,0.042,4.635,17.819,4.635,17.819
2329,movie_binary.tif:124,0.053,4.419,18.138,4.419,18.138
2330,movie_binary.tif:124,0.011,51.243,18.798,51.243,18.798
2331,movie_binary.tif:124,0.011,46.814,22.712,46.814,22.712
2332,movie_binary.tif:124,1.697,0.921,23.661,0.921,23.661
2333,movie_binary.tif:124,0.011,45.990,23.227,45.990,23.227
2334,movie_binary.tif:124,0.011,42.797,25.390,42.797,25.390
2335,movie_binary.tif:124,0.011,53.612,27.244,53.612,27.244
2336,movie_binary.tif:124,0.032,0.086,27.827,0.086,27.827
2337,movie_binary.tif:124,0.011,17.150,27.965,17.150,27.965
2338,movie_binary.tif:124,0.011,0.052,28.583,0.052,28.583
2339,movie_binary.tif:124,0.011,13.236,30.643,13.236,30.643
2340,movie_binary.tif:124,0.011,13.133,30.849,13.133,30.849
2341,movie_binary.tif:124,0.021,12.412,33.372,12.412,33.372
2342,movie_binary.tif:124,0.042,50.599,36.411,50.599,36.411
2343,movie_binary.tif:124,0.074,50.595,36.808,50.595,36.808
2344,movie_binary.tif:124,0.011,6.026,45.269,6.026,45.269
2345,movie_binary.tif:124,0.011,5.408,45.372,5.408,45.372
2346,movie_binary.tif:124,0.011,29.613,45.578,29.613,45.578
2347,movie_binary.tif:124,0.011,28.789,45.887,28.789,45.887
2348,movie_binary.tif:124,0.042,28.995,46.170,28.995,46.170
2349,movie_binary.tif:124,0.042,29.381,46.608,29.381,46.608
2350,movie_binary.tif:124,0.011,29.613,46.917,29.613,46.917
2351,movie_binary.tif:124,0.011,29.613,47.123,29.613,47.123
2352,movie_binary.tif:124,0.032,29.853,47.397,29.853,47.397
2353,movie_binary.tif:125,2852.527,29.818,25.256,29.818,25.256
2354,movie_binary.tif:125,0.011,3.348,0.258,3.348,0.258
2355,movie_binary.tif:125,0.011,36.205,4.172,36.205,4.172
2356,movie_binary.tif:125,0.011,57.320,7.365,57.320,7.365
2357,movie_binary.tif:125,0.011,13.236,8.498,13.236,8.498
2358,movie_binary.tif:125,0.011,55.569,8.807,55.569,8.807
2359,movie_binary.tif:125,0.011,56.084,18.077,56.084,18.077
2360,movie_binary.tif:125,0.011,53.406,18.695,53.406,18.695
2361,movie_binary.tif:125,0.011,47.020,22.815,47.020,22.815
2362,movie_binary.tif:125,0.011,46.505,22.918,46.505,22.918
2363,movie_binary.tif:125,0.011,46.299,23.124,46.299,23.124
2364,movie_binary.tif:125,0.085,0.167,27.694,0.167,27.694
2365,movie_binary.tif:125,0.011,17.253,28.377,17.253,28.377
2366,movie_binary.tif:125,0.011,0.052,30.437,0.052,30.437
2367,movie_binary.tif:125,0.011,30.437,38.471,30.437,38.471
2368,movie_binary.tif:125,0.011,30.231,39.913,30.231,39.913
2369,movie_binary.tif:125,0.011,5.408,45.372,5.408,45.372
2370,movie_binary.tif:125,0.011,10.043,45.784,10.043,45.784
2371,movie_binary.tif:125,0.011,28.789,45.887,28.789,45.887
2372,movie_binary.tif:125,0.032,9.974,46.024,9.974,46.024
2373,movie_binary.tif:125,0.011,28.892,46.093,28.892,46.093
2374,movie_binary.tif:125,0.042,29.020,46.376,29.020,46.376
2375,movie_binary.tif:125,0.042,29.458,46.865,29.458,46.865
2376,movie_binary.tif:125,0.011,29.716,47.329,29.716,47.329
2377,movie_binary.tif:125,0.021,29.922,47.586,29.922,47.586
2378,movie_binary.tif:126,2851.763,29.821,25.245,29.821,25.245
2379,movie_binary.tif:126,0.011,38.883,7.159,38.883,7.159
2380,movie_binary.tif:126,0.011,9.425,13.545,9.425,13.545
2381,movie_binary.tif:126,0.011,49.183,21.270,49.183,21.270
2382,movie_binary.tif:126,0.011,3.657,23.227,3.657,23.227
2383,movie_binary.tif:126,0.011,57.217,24.566,57.217,24.566
2384,movie_binary.tif:126,0.011,56.702,24.978,56.702,24.978
2385,movie_binary.tif:126,0.011,43.930,25.081,43.930,25.081
2386,movie_binary.tif:126,0.011,57.938,25.699,57.938,25.699
2387,movie_binary.tif:126,0.011,58.453,26.935,58.453,26.935
2388,movie_binary.tif:126,0.021,0.052,28.634,0.052,28.634
2389,movie_binary.tif:126,0.011,12.721,32.703,12.721,32.703
2390,movie_binary.tif:126,0.021,22.145,34.969,22.145,34.969
2391,movie_binary.tif:126,0.053,29.180,46.525,29.180,46.525
2392,movie_binary.tif:126,0.021,29.458,46.865,29.458,46.865
2393,movie_binary.tif:126,0.032,29.716,47.260,29.716,47.260
2394,movie_binary.tif:126,0.011,54.848,47.432,54.848,47.432
2395,movie_binary.tif:126,0.011,10.455,47.535,10.455,47.535
2396,movie_binary.tif:126,0.011,55.054,47.535,55.054,47.535
2397,movie_binary.tif:126,0.021,58.092,49.801,58.092,49.801
2398,movie_binary.tif:126,0.011,55.363,50.522,55.363,50.522
2399,movie_binary.tif:127,2850.904,29.829,25.243,29.829,25.243
2400,movie_binary.tif:127,0.011,33.733,1.082,33.733,1.082
2401,movie_binary.tif:127,0.011,37.132,5.099,37.132,5.099
2402,movie_binary.tif:127,0.011,47.741,22.403,47.741,22.403
2403,movie_binary.tif:127,0.011,3.348,23.021,3.348,23.021
2404,movie_binary.tif:127,0.042,4.069,23.072,4.069,23.072
2405,movie_binary.tif:127,0.011,57.732,25.390,57.732,25.390
2406,movie_binary.tif:127,0.021,0.052,26.162,0.052,26.162
2407,movie_binary.tif:127,0.021,0.258,26.162,0.258,26.162
2408,movie_binary.tif:127,0.117,0.445,27.965,0.445,27.965
2409,movie_binary.tif:127,0.011,13.236,30.437,13.236,30.437
2410,movie_binary.tif:127,0.011,30.746,36.411,30.746,36.411
2411,movie_binary.tif:127,0.021,29.046,46.402,29.046,46.402
2412,movie_binary.tif:127,0.074,30.216,46.549,30.216,46.549
2413,movie_binary.tif:127,0.106,29.293,46.762,29.293,46.762
2414,movie_binary.tif:127,0.032,29.681,47.329,29.681,47.329
2415,movie_binary.tif:127,0.011,30.128,47.844,30.128,47.844
2416,movie_binary.tif:127,0.011,54.848,47.844,54.848,47.844
2417,movie_binary.tif:128,2851.021,29.840,25.243,29.840,25.243
2418,movie_binary.tif:128,0.011,30.746,0.155,30.746,0.155
2419,movie_binary.tif:128,0.011,36.823,6.026,36.823,6.026
2420,movie_binary.tif:128,0.011,14.369,7.468,14.369,7.468
2421,movie_binary.tif:128,0.011,55.569,8.807,55.569,8.807
2422,movie_binary.tif:128,0.011,11.485,9.734,11.485,9.734
2423,movie_binary.tif:128,0.011,9.425,13.339,9.425,13.339
2424,movie_binary.tif:128,0.011,5.099,18.283,5.099,18.283
2425,movie_binary.tif:128,0.032,4.412,22.025,4.412,22.025
2426,movie_binary.tif:128,0.011,3.245,23.124,3.245,23.124
2427,movie_binary.tif:128,0.011,57.526,24.772,57.526,24.772
2428,movie_binary.tif:128,0.011,43.518,24.978,43.518,24.978
2429,movie_binary.tif:128,0.106,0.494,27.934,0.494,27.934
2430,movie_binary.tif:128,0.011,17.047,27.862,17.047,27.862
2431,movie_binary.tif:128,0.011,1.082,28.171,1.082,28.171
2432,movie_binary.tif:128,0.011,1.288,30.231,1.288,30.231
2433,movie_binary.tif:128,0.011,13.133,30.849,13.133,30.849
2434,movie_binary.tif:128,0.011,12.927,31.879,12.927,31.879
2435,movie_binary.tif:128,0.255,21.518,34.531,21.518,34.531
2436,movie_binary.tif:128,0.021,3.193,44.754,3.193,44.754
2437,movie_binary.tif:128,0.064,9.922,45.784,9.922,45.784
2438,movie_binary.tif:128,0.202,29.499,47.112,29.499,47.112
2439,movie_binary.tif:128,0.032,29.956,47.912,29.956,47.912
2440,movie_binary.tif:128,0.011,9.322,50.831,9.322,50.831
2441,movie_binary.tif:129,2851.318,29.844,25.239,29.844,25.239
2442,movie_binary.tif:129,0.011,37.750,5.408,37.750,5.408
2443,movie_binary.tif:129,0.011,37.544,5.511,37.544,5.511
2444,movie_binary.tif:129,0.011,38.677,7.262,38.677,7.262
2445,movie_binary.tif:129,0.011,38.883,7.262,38.883,7.262
2446,movie_binary.tif:129,0.011,39.398,7.674,39.398,7.674
2447,movie_binary.tif:129,0.011,14.060,7.880,14.060,7.880
2448,movie_binary.tif:129,0.053,4.954,17.541,4.954,17.541
2449,movie_binary.tif:129,0.011,50.316,17.562,50.316,17.562
2450,movie_binary.tif:129,0.011,50.522,17.665,50.522,17.665
2451,movie_binary.tif:129,0.011,54.642,18.386,54.642,18.386
2452,movie_binary.tif:129,0.011,46.814,23.021,46.814,23.021
2453,movie_binary.tif:129,0.011,44.754,24.463,44.754,24.463
2454,movie_binary.tif:129,0.095,0.383,27.930,0.383,27.930
2455,movie_binary.tif:129,0.011,13.339,30.540,13.339,30.540
2456,movie_binary.tif:129,0.011,13.236,30.849,13.236,30.849
2457,movie_binary.tif:129,0.011,13.030,31.364,13.030,31.364
2458,movie_binary.tif:129,0.011,12.618,33.321,12.618,33.321
2459,movie_binary.tif:129,0.011,3.142,44.857,3.142,44.857
2460,movie_binary.tif:129,0.011,28.892,45.990,28.892,45.990
2461,movie_binary.tif:130,2849.525,29.860,25.227,29.860,25.227
2462,movie_binary.tif:130,0.011,10.043,12.206,10.043,12.206
2463,movie_binary.tif:130,0.021,5.356,17.201,5.356,17.201
2464,movie_binary.tif:130,0.255,4.605,18.025,4.605,18.025
2465,movie_binary.tif:130,0.021,49.028,21.579,49.028,21.579
2466,movie_binary.tif:130,0.032,4.858,21.750,4.858,21.750
2467,movie_binary.tif:130,0.011,47.020,22.712,47.020,22.712
2468,movie_binary.tif:130,0.011,53.509,27.038,53.509,27.038
2469,movie_binary.tif:130,0.785,0.702,28.972,0.702,28.972
2470,movie_binary.tif:130,0.011,2.009,30.643,2.009,30.643
2471,movie_binary.tif:130,0.011,13.133,31.467,13.133,31.467
2472,movie_binary.tif:130,0.021,29.458,44.960,29.458,44.960
2473,movie_binary.tif:130,0.042,29.613,45.372,29.613,45.372
2474,movie_binary.tif:130,0.021,29.664,45.681,29.664,45.681
2475,movie_binary.tif:130,0.011,29.716,45.887,29.716,45.887
2476,movie_binary.tif:130,0.053,29.860,46.237,29.860,46.237
2477,movie_binary.tif:130,0.032,30.059,46.711,30.059,46.711
2478,movie_binary.tif:130,0.011,29.304,47.123,29.304,47.123
2479,movie_binary.tif:131,2848.570,29.871,25.228,29.871,25.228
2480,movie_binary.tif:131,0.011,33.424,0.773,33.424,0.773
2481,movie_binary.tif:131,0.011,35.175,4.790,35.175,4.790
2482,movie_binary.tif:131,0.011,37.441,6.438,37.441,6.438
2483,movie_binary.tif:131,0.011,37.647,6.438,37.647,6.438
2484,movie_binary.tif:131,0.011,38.059,6.747,38.059,6.747
2485,movie_binary.tif:131,0.011,56.187,8.189,56.187,8.189
2486,movie_binary.tif:131,0.011,12.618,9.116,12.618,9.116
2487,movie_binary.tif:131,0.011,12.309,9.322,12.309,9.322
2488,movie_binary.tif:131,0.021,48.977,21.630,48.977,21.630
2489,movie_binary.tif:131,0.011,48.771,21.785,48.771,21.785
2490,movie_binary.tif:131,0.011,57.732,25.287,57.732,25.287
2491,movie_binary.tif:131,0.011,58.659,27.141,58.659,27.141
2492,movie_binary.tif:131,0.934,0.715,28.947,0.715,28.947
2493,movie_binary.tif:131,0.011,2.112,28.686,2.112,28.686
2494,movie_binary.tif:131,0.011,1.803,30.025,1.803,30.025
2495,movie_binary.tif:131,0.011,2.524,30.746,2.524,30.746
2496,movie_binary.tif:131,0.011,19.107,31.055,19.107,31.055
2497,movie_binary.tif:131,0.011,13.030,31.158,13.030,31.158
2498,movie_binary.tif:131,0.011,21.373,35.072,21.373,35.072
2499,movie_binary.tif:131,0.011,3.451,44.754,3.451,44.754
2500,movie_binary.tif:131,0.032,29.544,45.028,29.544,45.028
2501,movie_binary.tif:131,0.095,29.613,45.612,29.613,45.612
2502,movie_binary.tif:131,0.117,29.847,46.476,29.847,46.476
2503,movie_binary.tif:131,0.074,42.061,46.961,42.061,46.961
2504,movie_binary.tif:131,0.011,29.201,47.123,29.201,47.123
2505,movie_binary.tif:132,2848.475,29.876,25.231,29.876,25.231
2506,movie_binary.tif:132,0.011,33.630,3.863,33.630,3.863
2507,movie_binary.tif:132,0.021,34.917,4.584,34.917,4.584
2508,movie_binary.tif:132,0.011,38.780,6.232,38.780,6.232
2509,movie_binary.tif:132,0.011,38.986,6.232,38.986,6.232
2510,movie_binary.tif:132,0.011,57.217,7.262,57.217,7.262
2511,movie_binary.tif:132,0.244,4.991,17.553,4.991,17.553
2512,movie_binary.tif:132,0.011,3.863,19.416,3.863,19.416
2513,movie_binary.tif:132,0.011,49.904,21.064,49.904,21.064
2514,movie_binary.tif:132,0.011,49.698,21.270,49.698,21.270
2515,movie_binary.tif:132,0.011,48.977,21.682,48.977,21.682
2516,movie_binary.tif:132,0.011,51.346,21.888,51.346,21.888
2517,movie_binary.tif:132,0.011,51.861,25.699,51.861,25.699
2518,movie_binary.tif:132,0.011,0.155,26.420,0.155,26.420
2519,movie_binary.tif:132,0.042,0.103,27.810,0.103,27.810
2520,movie_binary.tif:132,0.021,59.071,27.810,59.071,27.810
2521,movie_binary.tif:132,0.011,59.071,28.068,59.071,28.068
2522,movie_binary.tif:132,0.011,2.936,29.304,2.936,29.304
2523,movie_binary.tif:132,0.011,0.876,30.025,0.876,30.025
2524,movie_binary.tif:132,0.011,13.339,30.849,13.339,30.849
2525,movie_binary.tif:132,0.042,0.206,31.415,0.206,31.415
2526,movie_binary.tif:132,0.011,0.464,31.467,0.464,31.467
2527,movie_binary.tif:132,0.011,30.025,45.166,30.025,45.166
2528,movie_binary.tif:132,0.011,10.558,47.432,10.558,47.432
2529,movie_binary.tif:132,0.011,29.510,48.153,29.510,48.153
2530,movie_binary.tif:133,2847.393,29.884,25.229,29.884,25.229
2531,movie_binary.tif:133,0.011,34.351,3.966,34.351,3.966
2532,movie_binary.tif:133,0.011,37.029,6.026,37.029,6.026
2533,movie_binary.tif:133,0.011,38.677,6.232,38.677,6.232
2534,movie_binary.tif:133,0.011,39.707,6.953,39.707,6.953
2535,movie_binary.tif:133,0.011,9.528,13.339,9.528,13.339
2536,movie_binary.tif:133,0.011,50.213,20.652,50.213,20.652
2537,movie_binary.tif:133,0.053,5.140,21.434,5.140,21.434
2538,movie_binary.tif:133,0.011,48.771,21.682,48.771,21.682
2539,movie_binary.tif:133,0.021,51.294,21.991,51.294,21.991
2540,movie_binary.tif:133,0.021,47.071,23.484,47.071,23.484
2541,movie_binary.tif:133,0.011,58.350,26.420,58.350,26.420
2542,movie_binary.tif:133,0.011,53.612,27.141,53.612,27.141
2543,movie_binary.tif:133,0.011,58.144,27.656,58.144,27.656
2544,movie_binary.tif:133,0.011,59.071,27.862,59.071,27.862
2545,movie_binary.tif:133,0.021,2.987,28.119,2.987,28.119
2546,movie_binary.tif:133,0.011,2.730,28.171,2.730,28.171
2547,movie_binary.tif:133,0.011,58.968,28.171,58.968,28.171
2548,movie_binary.tif:133,0.838,0.926,28.692,0.926,28.692
2549,movie_binary.tif:133,0.042,2.266,28.325,2.266,28.325
2550,movie_binary.tif:133,0.011,59.071,28.377,59.071,28.377
2551,movie_binary.tif:133,0.011,3.657,29.098,3.657,29.098
2552,movie_binary.tif:133,0.011,2.730,29.510,2.730,29.510
2553,movie_binary.tif:133,0.011,2.112,29.716,2.112,29.716
2554,movie_binary.tif:133,0.011,3.245,30.231,3.245,30.231
2555,movie_binary.tif:133,0.011,5.820,44.651,5.820,44.651
2556,movie_binary.tif:133,0.021,4.944,44.754,4.944,44.754
2557,movie_binary.tif:134,2848.114,29.892,25.234,29.892,25.234
2558,movie_binary.tif:134,0.011,39.810,7.056,39.810,7.056
2559,movie_binary.tif:134,0.011,40.016,7.159,40.016,7.159
2560,movie_binary.tif:134,0.021,56.547,7.777,56.547,7.777
2561,movie_binary.tif:134,0.011,5.820,17.459,5.820,17.459
2562,movie_binary.tif:134,0.011,13.854,24.566,13.854,24.566
2563,movie_binary.tif:134,0.011,58.453,26.729,58.453,26.729
2564,movie_binary.tif:134,0.011,59.071,27.656,59.071,27.656
2565,movie_binary.tif:134,0.053,2.730,28.047,2.730,28.047
2566,movie_binary.tif:134,0.488,1.211,28.558,1.211,28.558
2567,movie_binary.tif:134,0.011,2.627,29.098,2.627,29.098
2568,movie_binary.tif:134,0.011,2.524,29.407,2.524,29.407
2569,movie_binary.tif:134,0.011,2.936,30.128,2.936,30.128
2570,movie_binary.tif:134,0.011,13.339,30.540,13.339,30.540
2571,movie_binary.tif:134,0.011,13.339,30.952,13.339,30.952
